structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.21246021194022818	-92.27190153187765	C13H14O4	[M + H]+	ZMEDOYHRMAKLBS	InChI=1S/C13H14O4/c1-7-5-9(15-3)6-10-11(7)12(16-4)8(2)13(14)17-10/h5-6H,1-4H3	null	CC1=CC(=CC2=C1C(=C(C(=O)O2)C)OC)OC	2.29999995	86017483	COCONUT:(CNP0151300);KNApSAcK:(38858);Natural Products:(UNPD180348);database;PubChem:(86017483);SuperNatural:(SN00261595)	68722655250
2	1	N/A	-94.18820925721727	C13H14O4	[M + H]+	WTIBTFCLZMZRNM	InChI=1S/C13H14O4/c1-6-8(3)17-13(15)11-9(6)5-10(16-4)7(2)12(11)14/h5,14H,1-4H3	null	CC1=C(OC(=O)C2=C(C(=C(C=C12)OC)C)O)C	2.86837697	""	database;KEGG Mine	77309411328
3	1	N/A	-109.13692544201066	C13H14O4	[M + H]+	KCNPGHAGVLUKKB	InChI=1S/C13H14O4/c1-4-8-5-13(14)17-10-7-12(16-3)11(15-2)6-9(8)10/h5-7H,4H2,1-3H3	4-ethyl-6,7-dimethoxychromen-2-one	CCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC	2.20000005	688761	COCONUT:(CNP0057515);database;PubChem:(688761);SuperNatural:(SN00000658);ZINC bio:(ZINC00057804);additional;Training Set	68723171330
4	1	N/A	-112.76402559290916	C13H14O4	[M + H]+	OMSPSCJHXZQRAT	InChI=1S/C13H14O4/c1-15-9-4-8-5-10(16-2)7-12(17-3)13(8)11(14)6-9/h4-7,14H,1-3H3	3,6,8-Trimethoxynaphthalen-1-ol	COC1=CC(=C2C(=C1)C=C(C=C2OC)OC)O	2.70000005	19966519	PubChem:(19966519);database	68719476738
5	1	N/A	-122.92765140668534	C13H14O4	[M + H]+	MJHNYZONVLZSNB	InChI=1S/C13H14O4/c1-7-5-9(14)12-11(16-4)6-10(15-3)8(2)13(12)17-7/h5-6H,1-4H3	null	CC1=CC(=O)C2=C(C=C(C(=C2O1)C)OC)OC	2.20000005	102315686	COCONUT:(CNP0344187);database;PubChem:(102315686);CHEBI:(144100)	68721573922
6	1	N/A	-127.53333145077484	C13H14O4	[M + H]+	GXMNZQIZQIFSLQ	InChI=1S/C13H14O4/c1-7-5-11-9(6-10(7)15-3)12(16-4)8(2)13(14)17-11/h5-6H,1-4H3	null	CC1=CC2=C(C=C1OC)C(=C(C(=O)O2)C)OC	2.29999995	101609017	COCONUT:(CNP0307632);Natural Products:(UNPD65091);database;PubChem:(101609017)	68721606658
7	1	N/A	-133.22208638720346	C13H14O4	[M + H]+	WTYWMHXEEXFHAD	InChI=1S/C13H14O4/c1-3-4-9-5-8-6-10(16-2)7-11(14)12(8)13(15)17-9/h5-7,14H,3-4H2,1-2H3	null	CCCC1=CC2=CC(=CC(=C2C(=O)O1)O)OC	3.20000005	14505122	PubChem:(14505122);CHEBI:(144253);database	68719476770
8	1	N/A	-133.82308451942018	C13H14O4	[M + H]+	IMLZUQFBLSFYFB	InChI=1S/C13H14O4/c1-6-5-9(14)10-11(15)7(2)12(16-4)8(3)13(10)17-6/h5,15H,1-4H3	null	CC1=CC(=O)C2=C(O1)C(=C(C(=C2O)C)OC)C	2.79999995	12306808	COCONUT:(CNP0150401);Natural Products:(UNPD181278);database;PubChem:(12306808);SuperNatural:(SN00356429)	68722655234
9	1	N/A	-158.22127356642838	C13H14O4	[M + H]+	SJWXOTQAVFEXNQ	InChI=1S/C13H14O4/c1-4-8-9(14)6-11(16-3)12-10(15)5-7(2)17-13(8)12/h5-6,14H,4H2,1-3H3	null	CCC1=C2C(=C(C=C1O)OC)C(=O)C=C(O2)C	2.29999995	139589548	PubChem:(139589548);database	68719476738
10	1	N/A	-163.9271379145483	C13H14O4	[M + H]+	OVZSCDODFBUOPL	InChI=1S/C13H14O4/c1-4-5-10(14)12-8(2)6-9(13(15)16)7-11(12)17-3/h4-7H,1-3H3,(H,15,16)	4-[(E)-but-2-enoyl]-3-methoxy-5-methylbenzoic acid	CC=CC(=O)C1=C(C=C(C=C1C)C(=O)O)OC	2.29999995	6440630	COCONUT:(CNP0123689);KNApSAcK:(543);Natural Products:(UNPD37556 UNPD218013);database;PubChem:(6440630);SuperNatural:(SN00399771);ZINC bio:(ZINC05132776);additional;Training Set	68723204114
11	1	N/A	-173.52860529749884	C13H14O4	[M + H]+	UEJGNIOMBXIDSQ	InChI=1S/C13H14O4/c1-7(2)11-6-10(15)13-9(14)4-8(16-3)5-12(13)17-11/h4-7,14H,1-3H3	4H-1-Benzopyran-4-one, 5-hydroxy-7-methoxy-2-(1-methylethyl)-	CC(C)C1=CC(=O)C2=C(C=C(C=C2O1)OC)O	2.57996869	11413645	COCONUT:(CNP0222593);Natural Products:(UNPD136366);database;PubChem:(11413645);SuperNatural:(SN00251283);PubMed	68722655298
12	1	N/A	-174.42839482650461	C13H14O4	[M + H]+	WVJWSWIKHOYGHH	InChI=1S/C13H14O4/c1-13(2)5-4-8-6-9(12(14)15)11(16-3)7-10(8)17-13/h4-7H,1-3H3,(H,14,15)	7-methoxy-2,2-dimethylchromene-6-carboxylic acid	CC1(C=CC2=CC(=C(C=C2O1)OC)C(=O)O)C	2.29999995	5319400	COCONUT:(CNP0057447 CNP0222268);Natural Products:(UNPD100007);database;PubChem:(5319400);SuperNatural:(SN00348535 SN00158653);KEGG Mine	77312589826
13	1	N/A	-178.16984128802716	C13H14O4	[M + H]+	JAFORXKRQBIDEE	InChI=1S/C13H14O4/c1-10(14)16-9-3-4-12-5-7-13(8-6-12)17-11(2)15/h3-8H,9H2,1-2H3	bmse010149	CC(=O)OCC=CC1=CC=C(C=C1)OC(=O)C	2.0	11149005;85416330;102095321	COCONUT:(CNP0298263);KNApSAcK:(31421);Natural Products:(UNPD54077);database;PubChem:(11149005 85416330 102095321);CHEBI:(86565);PubMed	68721606770
14	1	N/A	-188.94642849076962	C13H14O4	[M + H]+	ZOZFWGRBTVIDDD	InChI=1S/C13H14O4/c1-4-8-7-17-11-6-9(15-2)5-10(16-3)12(11)13(8)14/h5-7H,4H2,1-3H3	null	CCC1=COC2=CC(=CC(=C2C1=O)OC)OC	2.5825541	""	COCONUT:(CNP0348157);Natural Products:(UNPD6714);database;SuperNatural:(SN00261812)	68722655232
15	1	N/A	-189.47794789657297	C13H14O4	[M + H]+	OLBAYJUQWFSQAY	InChI=1S/C13H14O4/c1-4-5-11-6-7-12(16-9(2)14)13(8-11)17-10(3)15/h4,6-8H,1,5H2,2-3H3	4-Allylcatechol diacetate	CC(=O)OC1=C(C=C(C=C1)CC=C)OC(=O)C	2.75153971	166872	COCONUT:(CNP0298074);Natural Products:(UNPD224996);database;PubChem:(166872);PubMed;ZINC bio:(ZINC01220007)	68721614914
16	1	N/A	-193.26252736545666	C13H14O4	[M + H]+	JAMQIUWGGBSIKZ	InChI=1S/C13H14O4/c1-4-13(17-10(3)15)11-5-7-12(8-6-11)16-9(2)14/h4-8,13H,1H2,2-3H3	1''-Acetoxychavicol acetate	CC(=O)OC1=CC=C(C=C1)C(C=C)OC(=O)C	2.20000005	119104;400072;44219741	HMDB:(41005 41006);SuperNatural:(SN00155986 SN00375201);additional;MeSH:(119104 400072);PubMed;COCONUT:(CNP0165384);KNApSAcK:(31531);Natural Products:(UNPD88284 UNPD187072);database;PubChem:(119104 400072 44219741);CHEBI:(469);PubChem class - bio and metabolites;KEGG:(C10426);Training Set	68739973502
17	1	N/A	-194.1366062256801	C13H14O4	[M + H]+	VBKDALTZEUBYTQ	InChI=1S/C13H14O4/c1-9(14)7-11(15)5-3-10-4-6-12(16)13(8-10)17-2/h3-8,15-16H,1-2H3	3,5-Hexadien-2-one, 4-hydroxy-6-(4-hydroxy-3-methoxyphenyl)-	CC(=O)C=C(C=CC1=CC(=C(C=C1)O)OC)O	1.77539408	15552284;102472888	COCONUT:(CNP0287936);KNApSAcK:(35574);database;PubChem:(15552284 102472888);PubMed	68721573970
18	1	N/A	-200.79776913589666	C13H14O4	[M + H]+	MYNYNZOFYYKQDQ	InChI=1S/C13H14O4/c1-8(2)6-12(15)10-7-9(13(16)17-3)4-5-11(10)14/h4-7,14H,1-3H3	methyl taboganate	CC(=CC(=O)C1=C(C=CC(=C1)C(=O)OC)O)C	3.0999999	11701427	COCONUT:(CNP0347835);KNApSAcK:(43717);Natural Products:(UNPD46998);database;PubChem:(11701427);SuperNatural:(SN00143361);PubMed	68722655314
19	1	N/A	-207.18387189269214	C13H14O4	[M + H]+	AFQIZBANYOXQAB	InChI=1S/C13H14O4/c1-16-11-5-3-4-9-12(11)10(15)6-8(7-14)13(9)17-2/h3-6,14-15H,7H2,1-2H3	null	COC1=CC=CC2=C(C(=CC(=C21)O)CO)OC	1.89999998	49788333	COCONUT:(CNP0288296);Natural Products:(UNPD200292);database;PubChem:(49788333)	68721606658
20	1	N/A	-208.24567945979717	C13H14O4	[M + H]+	DCNLNHPQCXZOHD	InChI=1S/C13H14O4/c14-11(7-9-13(16)17)6-8-12(15)10-4-2-1-3-5-10/h1-5H,6-9H2,(H,16,17)	4,7-dioxo-7-phenylheptanoic acid	C1=CC=C(C=C1)C(=O)CCC(=O)CCC(=O)O	1.50086606	80634;36689927	NORMAN:(NS00035421);database;PubChem class - safety and toxic;PubChem:(80634 36689927);PubMed	68786847810
21	1	N/A	-214.92661216949284	C13H14O4	[M + H]+	QLXPXJKPGGUTOR	InChI=1S/C13H14O4/c1-9(14)6-4-5-7-11-10(2)12(16-3)8-13(15)17-11/h4-8H,1-3H3	null	CC1=C(OC(=O)C=C1OC)C=CC=CC(=O)C	1.10000002	10704839	COCONUT:(CNP0225007);Natural Products:(UNPD15066);database;PubChem:(10704839)	68721606658
22	1	N/A	-218.17783375803842	C13H14O4	[M + H]+	LGLLPBUCSIYJEV	InChI=1S/C13H14O4/c1-8(14)10-6-9-4-5-13(2,16-3)17-12(9)7-11(10)15/h4-7,15H,1-3H3	null	CC(=O)C1=C(C=C2C(=C1)C=CC(O2)(C)OC)O	1.77651536	""	COCONUT:(CNP0144431);Natural Products:(UNPD48383);database;SuperNatural:(SN00401805)	68722655232
23	1	N/A	-220.69643866693585	C13H14O4	[M + H]+	KISFKKYLFKRYME	InChI=1S/C13H14O4/c1-6(2)13-12(16)9-4-8(7(3)14)10(15)5-11(9)17-13/h4-5,12-13,15-16H,1H2,2-3H3	null	CC(=C)C1C(C2=CC(=C(C=C2O1)O)C(=O)C)O	2.0	101609204;124350709;137704968	COCONUT:(CNP0189851);Natural Products:(UNPD98214 UNPD169806 UNPD14984 UNPD45306);database;PubChem:(101609204 124350709 137704968);SuperNatural:(SN00343061 SN00243037 SN00253868 SN00250644);KEGG Mine	77312589826
24	1	N/A	-229.42213097133708	C13H14O4	[M + H]+	PWXLOONQXYGPGC	InChI=1S/C13H14O4/c1-13(2)7-10(14)9-6-8(12(15)16-3)4-5-11(9)17-13/h4-6H,7H2,1-3H3	methyl 2,2-dimethyl-4-oxo-3H-chromene-6-carboxylate	CC1(CC(=O)C2=C(O1)C=CC(=C2)C(=O)OC)C	1.79999995	14608497	COCONUT:(CNP0341294);Natural Products:(UNPD103546);database;PubChem:(14608497);SuperNatural:(SN00143583)	68722655234
25	1	N/A	-230.68193677165834	C13H14O4	[M + H]+	ZYCNQWOKCMJKEZ	InChI=1S/C13H14O4/c1-7-3-9(15)5-12-13(7)11(16)6-10(17-12)4-8(2)14/h3,5-6,8,14-15H,4H2,1-2H3	7-hydroxy-2-(2-hydroxypropyl)-5-methylchromen-4-one	CC1=CC(=CC2=C1C(=O)C=C(O2)CC(C)O)O	1.60000002	5318230;45272307;101601756	COCONUT:(CNP0141929);HMDB:(35712);Natural Products:(UNPD84501);database;PubChem:(5318230 45272307 101601756);SuperNatural:(SN00158133 SN00310621);PubChem class - bio and metabolites;PubMed	68739432522
26	1	N/A	-231.49024450978294	C13H14O4	[M + H]+	LGJCELWOOPXKFE	InChI=1S/C13H14O4/c1-9(6-10(2)14)4-5-11-7-12(16-3)8-13(15)17-11/h4-8H,1-3H3	Nigerapyrone C	CC(=CC(=O)C)C=CC1=CC(=CC(=O)O1)OC	1.89999998	53493728	COCONUT:(CNP0132266);Natural Products:(UNPD203068);database;PubChem:(53493728);PubMed;CHEBI:(69258)	68721606754
