structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.3239736908902676	-61.376771168752306	C21H22O6	[M + H]+	AWOGQCSIVCQXBT	InChI=1S/C21H22O6/c1-22-16-5-3-12(7-18(16)23-2)20-14-9-25-21(15(14)10-24-20)13-4-6-17-19(8-13)27-11-26-17/h3-8,14-15,20-21H,9-11H2,1-2H3	Fargesin	COC1=C(C=C(C=C1)C2C3COC(C3CO2)C4=CC5=C(C=C4)OCO5)OC	2.79999995	129290;182278;5317318;5320622;10926754;12697524;11210905;11440121;24728720;53393585;92417132;92966415;101066121;138107453;137705003	HMDB:(38236);SuperNatural:(SN00254024 SN00381029 SN00278256 SN00158057 SN00013835 SN00315935 SN00143739 SN00143495);ZINC bio:(ZINC06018661 ZINC12153719);additional;MeSH:(129290 182278 10926754 11440121 24728720 92417132 92966415 137705003);PubMed;COCONUT:(CNP0140264);KNApSAcK:(643);Natural Products:(UNPD56298 UNPD138869 UNPD100790 UNPD123494 UNPD182801 UNPD193425 UNPD1040);database;PubChem:(129290 182278 5317318 5320622 10926754 12697524 11210905 11440121 24728720 53393585 92417132 92966415 101066121 138107453 137705003);CHEBI:(80822 133905);PubChem class - bio and metabolites;KEGG:(C17844 C16957);Training Set	68739981694
2	1	N/A	-76.26926727534651	C21H22O6	[M + H]+	LEVKKQBBEVGIKN	InChI=1S/C21H22O6/c1-23-17-5-3-13(9-19(17)24-2)7-15-11-25-21(22)16(15)8-14-4-6-18-20(10-14)27-12-26-18/h3-6,9-10,15-16H,7-8,11-12H2,1-2H3	Kusunokinin	COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC4=C(C=C3)OCO4)OC	3.79999995	384876;495973;10714268;10499450;92154432;92469662;92469663	COCONUT:(CNP0269916);KNApSAcK:(34356);Natural Products:(UNPD145169 UNPD19068 UNPD49317);database;PubChem:(384876 495973 10714268 10499450 92154432 92469662 92469663);SuperNatural:(SN00036405 SN00037066 SN00036128 SN00037067);ZINC bio:(ZINC01645468 ZINC06006751 ZINC14760235 ZINC14760237);MeSH:(384876 495973 92154432);Training Set;PubMed	68722679894
3	1	N/A	-76.26926727534651	C21H22O6	[M + H]+	IYBDDRJHJMFFBB	InChI=1S/C21H22O6/c1-23-17-5-3-14(9-19(17)24-2)8-16-15(11-25-21(16)22)7-13-4-6-18-20(10-13)27-12-26-18/h3-6,9-10,15-16H,7-8,11-12H2,1-2H3	Bursehernin	COC1=C(C=C(C=C1)CC2C(COC2=O)CC3=CC4=C(C=C3)OCO4)OC	3.79999995	94504;10883326;13916162;15941633;24970520	SuperNatural:(SN00020077 SN00020079 SN00013834 SN00020078);ZINC bio:(ZINC06018627 ZINC13380180 ZINC13380181 ZINC13380182);additional;MeSH:(94504);Plantcyc:(CPD-17599);PubMed;COCONUT:(CNP0182330);KNApSAcK:(36847);Natural Products:(UNPD23818 UNPD87160 UNPD45375);database;PubChem:(94504 10883326 13916162 15941633 24970520);CHEBI:(90893);PubChem class - bio and metabolites;KEGG:(C21183);Training Set;Biocyc:(CPD-17599)	68740114806
4	1	N/A	-109.48755053350463	C21H22O6	[M + H]+	XRKOYXZGQNBIRK	InChI=1S/C21H22O6/c1-24-19-10-14(2-4-17(19)22)9-16-15(12-27-21(16)23)8-13-3-5-18-20(11-13)26-7-6-25-18/h2-5,10-11,15-16,22H,6-9,12H2,1H3	null	COC1=C(C=CC(=C1)CC2C(COC2=O)CC3=CC4=C(C=C3)OCCO4)O	3.51260877	""	COCONUT:(CNP0160401);Natural Products:(UNPD115880);database;SuperNatural:(SN00264764)	68722655232
5	1	N/A	-146.15085851663326	C21H22O6	[M + H]+	ZPSPQHSDXGZBIM	InChI=1S/C21H22O6/c1-12(22)27-18-8-5-14(9-19(18)24-2)21-17-11-25-20(16(17)10-26-21)13-3-6-15(23)7-4-13/h3-9,16-17,20-21,23H,10-11H2,1-2H3	null	CC(=O)OC1=C(C=C(C=C1)C2C3COC(C3CO2)C4=CC=C(C=C4)O)OC	2.71301413	""	COCONUT:(CNP0185137);Natural Products:(UNPD204684);database	68721606656
6	1	N/A	-149.43596691960076	C21H22O6	[M + H]+	UUUXPUGZNDRYSV	InChI=1S/C21H22O6/c1-22-21-16(7-14-3-5-18-20(9-14)27-12-25-18)15(10-23-21)6-13-2-4-17-19(8-13)26-11-24-17/h2-5,8-9,15-16,21H,6-7,10-12H2,1H3	alpha-methylcubebin	COC1C(C(CO1)CC2=CC3=C(C=C2)OCO3)CC4=CC5=C(C=C4)OCO5	3.9000001	10067738;44575384;59800034;75048908;101690800	COCONUT:(CNP0230990);KNApSAcK:(36801);Natural Products:(UNPD89731 UNPD177199);database;PubChem:(10067738 44575384 59800034 75048908 101690800);SuperNatural:(SN00324873);PubMed;KEGG Mine	77312589906
7	1	N/A	-162.0130123820119	C21H22O6	[M + H]+	MHLQLQUSZZCRFB	InChI=1S/C21H22O6/c1-24-18-7-5-13(11-20(18)26-3)8-15-12-27-21(23)16(15)9-14-4-6-17(22)19(10-14)25-2/h4-7,9-11,15,22H,8,12H2,1-3H3	(3E,4S)-4-[(3,4-dimethoxyphenyl)methyl]-3-[(4-hydroxy-3-methoxyphenyl)methylidene]oxolan-2-one	COC1=C(C=C(C=C1)CC2COC(=O)C2=CC3=CC(=C(C=C3)O)OC)OC	3.5999999	11675094;101693890	COCONUT:(CNP0146216);Natural Products:(UNPD185358 UNPD192386 UNPD47269 UNPD9355);database;PubChem:(11675094 101693890);SuperNatural:(SN00244312 SN00367831 SN00398024 SN00343044);KEGG Mine	77312589826
8	1	N/A	-173.2297706597017	C21H22O6	[M + H]+	AHYFOLSREXSDSJ	InChI=1S/C21H22O6/c1-12(20(22)14-5-7-16(24-3)18(9-14)25-4)13(2)21(23)15-6-8-17-19(10-15)27-11-26-17/h5-10,12-13H,11H2,1-4H3	null	CC(C(C)C(=O)C1=CC(=C(C=C1)OC)OC)C(=O)C2=CC3=C(C=C2)OCO3	3.89876914	""	COCONUT:(CNP0301115);Natural Products:(UNPD57153 UNPD65586);database;SuperNatural:(SN00236842 SN00293774)	68722655232
9	1	N/A	-183.74872225793777	C21H22O6	[M + H]+	AJNWVNPCPRBVSI	InChI=1S/C21H22O6/c1-5-6-13-7-15(22-3)21-18(8-13)27-19(12(2)26-21)14-9-16(23-4)20-17(10-14)24-11-25-20/h5,7-10,12,19H,1,6,11H2,2-4H3	null	CC1C(OC2=C(O1)C(=CC(=C2)CC=C)OC)C3=CC4=C(C(=C3)OC)OCO4	4.4000001	14558373;14558374;101833723;101833724	COCONUT:(CNP0309251);Natural Products:(UNPD30684 UNPD52697 UNPD5024 UNPD64588);database;PubChem:(14558373 14558374 101833723 101833724);SuperNatural:(SN00384856 SN00327984 SN00403689 SN00258526)	68722655234
10	1	N/A	-195.65680431865138	C21H22O6	[M + H]+	FFJRMUMVFUHXCF	InChI=1S/C21H22O6/c1-23-17-8-5-15(13-19(17)25-3)7-10-21(22)27-12-11-16-6-9-18(24-2)20(14-16)26-4/h5-14H,1-4H3	null	COC1=C(C=C(C=C1)C=CC(=O)OC=CC2=CC(=C(C=C2)OC)OC)OC	4.0999999	135035392	COCONUT:(CNP0290902);Natural Products:(UNPD65860 UNPD145397);database;PubChem:(135035392);SuperNatural:(SN00284525)	68722655234
