structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.5417883576921723	-248.97280985445929	C20H25NO5	[M - H]-	KDIKNBJFJOYFNY	InChI=1S/C20H25NO5/c1-23-16-7-5-14(11-18(16)25-3)9-10-21-20(22)13-15-6-8-17(24-2)19(12-15)26-4/h5-8,11-12H,9-10,13H2,1-4H3,(H,21,22)	Oprea1_835651	COC1=C(C=C(C=C1)CCNC(=O)CC2=CC(=C(C=C2)OC)OC)OC	3.0	67318	NORMAN:(NS00024514);COCONUT:(CNP0297547);Natural Products:(UNPD53232);database;PubChem:(67318);SuperNatural:(SN00001698);ZINC bio:(ZINC00638975);additional;PubMed	68723449922
2	1	N/A	-347.13701354560396	C20H25NO5	[M - H]-	WQMJDIRIDUKFHC	InChI=1S/C20H25NO5/c1-21-6-5-10-7-15(25-3)20(26-4)18-16(10)12(21)8-11-13(22)9-14(24-2)19(23)17(11)18/h7,9-12,16-17H,5-6,8H2,1-4H3	null	CN1CCC2C=C(C(=C3C2C1CC4C3C(=O)C(=CC4=O)OC)OC)OC	1.44982827	""	COCONUT:(CNP0181698);Natural Products:(UNPD210435);database	68721606656
3	1	N/A	-400.4482774432104	C20H25NO5	[M - H]-	KZQZFTIBTGHKGT	InChI=1S/C20H25NO5/c1-23-15-9-12-5-6-20-18(26-4)17(25-3)14(22)11-19(20,7-8-21-20)13(12)10-16(15)24-2/h9-10,21H,5-8,11H2,1-4H3	null	COC1=C(C=C2C(=C1)CCC34C2(CCN3)CC(=O)C(=C4OC)OC)OC	2.28173327	""	COCONUT:(CNP0381740);KNApSAcK:(25344);Natural Products:(UNPD29436);database;SuperNatural:(SN00371402)	68722655248
4	1	N/A	-407.8493423845619	C20H25NO5	[M - H]-	VUQSZZXQGQSRJA	InChI=1S/C20H25NO5/c1-10-6-7-11-4-2-3-5-12(11)14(10)16(22)15-17-20(25)13(19(24)26-17)8-9-21(20)18(15)23/h6-7,10-15,17,25H,2-5,8-9H2,1H3	null	CC1C=CC2CCCCC2C1C(=O)C3C4C5(C(CCN5C3=O)C(=O)O4)O	2.0	9841766;11631836;11710200;10383835;59990876	COCONUT:(CNP0207013);KNApSAcK:(15507);Natural Products:(UNPD113925);database;PubChem:(9841766 11631836 11710200 10383835 59990876);SuperNatural:(SN00336381);MeSH:(11710200);PubMed	68722655318
5	1	N/A	-443.3901056510965	C20H25NO5	[M - H]-	MSRVKQUDTFQGOI	InChI=1S/C20H25NO5/c1-21-11-17(23)14-9-16(22)19(25-3)10-13(14)15(21)7-12-5-6-18(24-2)20(8-12)26-4/h5-6,8-10,15,17,22-23H,7,11H2,1-4H3	null	CN1CC(C2=CC(=C(C=C2C1CC3=CC(=C(C=C3)OC)OC)OC)O)O	2.20000005	14797296;101590590	COCONUT:(CNP0213919);Natural Products:(UNPD52083);database;PubChem:(14797296 101590590)	68721606658
6	1	N/A	-465.286545794311	C20H25NO5	[M - H]-	KLPOJDWFOJJRDU	InChI=1S/C20H25NO5/c1-4-23-19-13-8-15-16(25-11-24-15)9-14(13)20-6-5-12(22-3)7-17(20)21(2)10-18(20)26-19/h5-6,8-9,12,17-19H,4,7,10-11H2,1-3H3	Pretazettine, 8-O-ethyl-	CCOC1C2=CC3=C(C=C2C45C=CC(CC4N(CC5O1)C)OC)OCO3	2.20000005	623748;15483834	COCONUT:(CNP0142300);KNApSAcK:(27779);Natural Products:(UNPD77014);database;PubChem:(623748 15483834);SuperNatural:(SN00367705)	68722655250
7	1	N/A	-466.3226057071877	C20H25NO5	[M - H]-	CJHFSZXLNCTEGR	InChI=1S/C20H25NO5/c1-23-17-10-20-12(8-15(17)22)5-7-21(20)6-3-4-13-14(20)9-16-19(18(13)24-2)26-11-25-16/h8-9,15,17,22H,3-7,10-11H2,1-2H3	null	COC1CC23C(=CC1O)CCN2CCCC4=C(C5=C(C=C34)OCO5)OC	2.24254489	""	COCONUT:(CNP0202133);Natural Products:(UNPD17472);database;SuperNatural:(SN00380305)	68722655232
8	1	N/A	-466.5594836591742	C20H25NO5	[M - H]-	WOJRBUGBSKAUMI	InChI=1S/C20H25NO5/c1-21-10-9-19-8-7-15(25-3)18(23)20(19,21)11-13(22)12-5-6-14(24-2)17(26-4)16(12)19/h5-7,13,22H,8-11H2,1-4H3	null	CN1CCC23C1(CC(C4=C2C(=C(C=C4)OC)OC)O)C(=O)C(=CC3)OC	1.79999995	91895299;124222290;129316922	COCONUT:(CNP0298507);Natural Products:(UNPD54306);database;PubChem:(91895299 124222290 129316922);SuperNatural:(SN00317617)	68722655234
9	1	N/A	-490.53451501913946	C20H25NO5	[M - H]-	BSTQDNYPNFHPCJ	InChI=1S/C20H25NO5/c1-22-16-10-19-13-9-15-14(24-11-25-15)8-12(13)4-3-6-21(19)7-5-20(19)18(26-20)17(16)23-2/h8-9,16-18H,3-7,10-11H2,1-2H3	(1aS,12bR,14R,15S,15aR)-14,15-dimethoxy-2,3,6,7,13,14,15,15a-octahydro-5H-[1,3]dioxolo[4,5-h]oxireno[3a,4]indolo[7a,1-a][2]benzazepine	COC1CC23C4=CC5=C(C=C4CCCN2CCC36C(C1OC)O6)OCO5	1.5	158107;53462681	COCONUT:(CNP0411287);Natural Products:(UNPD16959);database;PubChem:(158107 53462681);SuperNatural:(SN00342925)	68722655234
10	1	N/A	-492.2068853771396	C20H25NO5	[M - H]-	IDTQMAFSZYEUKJ	InChI=1S/C20H25NO5/c1-3-17(22)24-11-14(12-7-5-4-6-8-12)20(23)25-13-9-15-18-19(26-18)16(10-13)21(15)2/h4-8,13-16,18-19H,3,9-11H2,1-2H3	Poskine	CCC(=O)OCC(C1=CC=CC=C1)C(=O)OC2CC3C4C(O4)C(C2)N3C	2.4000001	3050409;21152558;70693513;78759269;124524529;124524530	PubChem:(3050409 21152558 70693513 78759269 124524529 124524530);database	68719476738
