structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.23844968854964801	-30.886016267687598	C10H8O3	[M - H]-	HSHNITRMYYLLCV	InChI=1S/C10H8O3/c1-6-4-10(12)13-9-5-7(11)2-3-8(6)9/h2-5,11H,1H3	Bilcolic	CC1=CC(=O)OC2=C1C=CC(=C2)O	1.93706274	5280567;73211824;101523215;101559495;101377108;131879340;138396192	HMDB:(59622);SuperNatural:(SN00000957);ZINC bio:(ZINC00058121);additional;MeSH:(5280567);Plantcyc:(CPD-182);PubMed;NORMAN:(NS00010646);COCONUT:(CNP0323480);Natural Products:(UNPD85461);database;PubChem:(5280567 73211824 101523215 101559495 101377108 131879340 138396192);CHEBI:(17224);PubChem class - bio and metabolites;KEGG:(C03081);PubChem class - safety and toxic;YMDB:(971);Training Set;PubChem class - drug;Biocyc:(CPD-182)	68841105774
2	1	N/A	-46.17521917541454	C10H8O3	[M - H]-	IRUHWRSITUYICV	InChI=1S/C10H8O3/c1-6-4-10(12)13-9-3-2-7(11)5-8(6)9/h2-5,11H,1H3	6-Hydroxy-4-methylcoumarin	CC1=CC(=O)OC2=C1C=C(C=C2)O	1.93706274	75409	NORMAN:(NS00027474);COCONUT:(CNP0360386);database;PubChem:(75409);SuperNatural:(SN00000314);ZINC bio:(ZINC00034930);additional;PubChem class - safety and toxic;Training Set;PubMed	68790542402
3	1	N/A	-48.476897359359064	C10H8O3	[M - H]-	ZLQJVGSVJRBUNL	InChI=1S/C10H8O3/c1-6-4-7-2-3-8(11)5-9(7)13-10(6)12/h2-5,11H,1H3	7-hydroxy-3-methyl-2H-chromen-2-one	CC1=CC2=C(C=C(C=C2)O)OC1=O	1.94305408	13235410	COCONUT:(CNP0245727);Natural Products:(UNPD117499);database;PubChem:(13235410);SuperNatural:(SN00296784);ZINC bio:(ZINC14488849);PubMed;KEGG Mine	77312598082
4	1	N/A	-72.66282294698713	C10H8O3	[M - H]-	WIRGBZBGYNIZIB	InChI=1S/C10H8O3/c1-6-2-3-9-7(4-6)8(11)5-10(12)13-9/h2-5,11H,1H3	4-Hydroxy-6-methylcoumarin	CC1=CC2=C(C=C1)OC(=O)C=C2O	1.60000002	51371743;54686349	COCONUT:(CNP0065247);database;PubChem:(51371743 54686349);SuperNatural:(SN00000948);ZINC bio:(ZINC00058109);additional;PubChem class - safety and toxic;PubMed;KEGG Mine	77380198466
5	1	N/A	-74.62693847162657	C10H8O3	[M - H]-	KZTGTVVRGQELJS	InChI=1S/C10H8O3/c1-6-5-9(12)13-8-4-2-3-7(11)10(6)8/h2-5,11H,1H3	5-hydroxy-4-methylchromen-2-one	CC1=CC(=O)OC2=CC=CC(=C12)O	1.5	5357544	COCONUT:(CNP0145645);Natural Products:(UNPD34537);database;PubChem:(5357544);SuperNatural:(SN00390937)	68722655234
6	1	N/A	-82.41847650679665	C10H8O3	[M - H]-	GJSMLKPYZPFTCG	InChI=1S/C10H8O3/c1-6-5-7-3-2-4-8(11)9(7)10(12)13-6/h2-5,11H,1H3	null	CC1=CC2=C(C(=CC=C2)O)C(=O)O1	2.5	11008446	COCONUT:(CNP0211868);Natural Products:(UNPD147415);database;PubChem:(11008446);SuperNatural:(SN00391383)	68722655234
7	1	N/A	-83.56088527909789	C10H8O3	[M - H]-	MHZZDYJKWIQMFN	InChI=1S/C10H8O3/c1-6-2-3-7-8(11)5-10(12)13-9(7)4-6/h2-5,11H,1H3	4-Hydroxy-7-methylcoumarin	CC1=CC2=C(C=C1)C(=CC(=O)O2)O	1.60000002	54685307	COCONUT:(CNP0024714);database;PubChem:(54685307);SuperNatural:(SN00000902);ZINC bio:(ZINC00058062);additional;KEGG Mine	77313089538
8	1	N/A	-86.67284975645786	C10H8O3	[M - H]-	LIIALPBMIOVAHH	InChI=1S/C10H8O3/c1-12-8-4-2-7-3-5-10(11)13-9(7)6-8/h2-6H,1H3	Ayapanin	COC1=CC2=C(C=C1)C=CC(=O)O2	1.99844968	10748;73057259	HMDB:(29758);SuperNatural:(SN00001415);ZINC bio:(ZINC00391177);additional;MeSH:(10748);Plantcyc:(CPD-9828);PubMed;NORMAN:(NS00022307);COCONUT:(CNP0107419 CNP0416323);KNApSAcK:(2476);Natural Products:(UNPD41980);database;PubChem:(10748 73057259);CHEBI:(5679);PubChem class - bio and metabolites;KEGG:(C09268);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-9828)	68807485822
9	1	N/A	-90.98162904972249	C10H8O3	[M - H]-	VKVCJIMMVPXDQD	InChI=1S/C10H8O3/c1-12-8-3-4-9-7(6-8)2-5-10(11)13-9/h2-6H,1H3	6-methoxycoumarin	COC1=CC2=C(C=C1)OC(=O)C=C2	1.99844968	11240776	COCONUT:(CNP0309169);Natural Products:(UNPD91531);database;PubChem:(11240776);PubMed;ZINC bio:(ZINC02566046)	68721614914
10	1	N/A	-92.14534076030058	C10H8O3	[M - H]-	RBZSTMCKGZFSOH	InChI=1S/C10H8O3/c1-6-9(11)7-4-2-3-5-8(7)13-10(6)12/h2-5,11H,1H3	2-hydroxy-3-methylchromen-4-one	CC1=C(C2=CC=CC=C2OC1=O)O	1.91468954	54687016	COCONUT:(CNP0071048 CNP0333808);Natural Products:(UNPD99649);database;PubChem:(54687016);SuperNatural:(SN00284957);ZINC bio:(ZINC13154289);PubMed;KEGG Mine	77312598082
