,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,Verrucosin,C20H24O5,COc1cc(C2OC(c3ccc(O)c(OC)c3)C(C)C2C)ccc1O,GMXMKSFJQLFOSO-UHFFFAOYSA-N,BloodExp:CID10736226;;BloodExp:CID156517;;FDB012471;;HMDB0034179;;PMHub:MS000011633,0.9999999999996697,0.9999999989997864,0.9999999992997514
1,"3,3'-dimethoxylign-8'-ene-4,4',9-triol",C20H24O5,C=C(Cc1ccc(O)c(OC)c1)C(CO)Cc1ccc(O)c(OC)c1,BTVZLULIATXDNP-UHFFFAOYSA-N,PMHub:MS000133565,0.9999999999996697,0.882002078186178,0.9174014547302255
2,ACon1_001848,C20H24O5,COc1cc(CCC(O)CC(=O)CCc2ccc(O)cc2)ccc1O,WAHUIEHYVBLIER-UHFFFAOYSA-N,PMHub:MS000067904,0.9999999999996697,0.8776648516808905,0.9143653961765242
3,1-(3-Methoxy-4-hydroxyphenyl)-5-hydroxy-7-(4-hydroxyphenyl)-3-heptanone,C20H24O5,COc1cc(CCC(=O)CC(O)CCc2ccc(O)cc2)ccc1O,IBRDIJPPEHZDQH-UHFFFAOYSA-N,PMHub:MS000069759,0.9999999999996697,0.8776648516808905,0.9143653961765242
4,"(7R,8R,8'S)-3,3'-dimethoxy-7,9'-epoxylignane-4,4'-diol|(7S,8'R,7'R)-4,4'-dihydroxy-3,3'-dimethoxy-7',9-epoxylignan|tobphenol A",C20H24O5,COc1cc(CC2COC(c3ccc(O)c(OC)c3)C2C)ccc1O,QLZQNPQQNASFSL-UHFFFAOYSA-N,PMHub:MS000134441,0.9999999999996697,0.8727456875576719,0.9109219812902712
5,"7-(3,4-Dihydroxyphenyl)-1-(3-methoxy-4-hydroxyphenyl)heptane-3-one",C20H24O5,COc1cc(CCC(=O)CCCCc2ccc(O)c(O)c2)ccc1O,YHZDCZYZLPBRTC-UHFFFAOYSA-N,PMHub:MS000156210,0.9999999999996697,0.8716496465621674,0.910154752593418
6,"3,4-Divanillyltetrahydrofuran",C20H24O5,COc1cc(CC2COCC2Cc2ccc(O)c(OC)c2)ccc1O,ROGUIJKVZZROIQ-UHFFFAOYSA-N,BloodExp:CID182210;;FDB015354;;HMDB0303508;;NANPDB:3394;;PMHub:MS000119047,0.9999999999996697,0.8657426425010368,0.9060198497506267
7,"(2r,3s)-1,4-Bis(4-hydroxy-3-methoxyphenyl)-2,3-dimethylbutan-1-one",C20H24O5,COc1cc(CC(C)C(C)C(=O)c2ccc(O)c(OC)c2)ccc1O,FPJCOLPRFZWPHM-UHFFFAOYSA-N,BloodExp:CID169883;;PMHub:MS000187154,0.9999999999996697,0.8534387334578503,0.897407113420396
8,saurulignan A,C20H24O5,COc1cc(CC(C)C(C)Cc2cc3c(cc2O)OCO3)ccc1O,DIADZLCOROOTGN-UHFFFAOYSA-N,PMHub:MS000157323,0.9999999999996697,0.8289070974647548,0.8802349682252292
9,9'-dehydroxy-vladinol F,C20H24O5,COc1cc(C2Oc3c(OC)cc(CCCO)cc3C2C)ccc1O,YMJZBBKFFDVLLB-UHFFFAOYSA-N,PMHub:MS000133571,0.9999999999996697,0.8285197236355151,0.8799638065447614
10,"(7'R,8'S,8S)-8-hydroxyisoguaiacin|(7'R,8'S,8S)-8-hydroxyisoguauacin",C20H24O5,COc1cc(C2c3cc(O)c(OC)cc3CC(C)(O)C2C)ccc1O,PEDLAIQMBCAQMY-UHFFFAOYSA-N,PMHub:MS000086202,0.9999999999996697,0.7979548115048662,0.8585683680533073
