,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,monoisobutyl phthalate,C12H14O4,CC(C)COC(=O)c1ccccc1C(=O)O,RZJSUWQGFCHNFS-UHFFFAOYSA-N,CHEBI:90038;;BloodExp:CID92272;;FDB022820;;HMDB0002056;;PMHub:MS000007815;;T3D3960,1.0,0.9999999992747767,0.9999999994923436
1,diethyl phthalate,C12H14O4,CCOC(=O)c1ccccc1C(=O)OCC,FLKPEMZONWLCSK-UHFFFAOYSA-N,CHEBI:34698;;BloodExp:CID6781;;HMDB0094660;;C14175;;NANPDB:1988;;NPA030078;;PMHub:MS000000030;;DTXSID7021780;;T3D3638;;TCMSP:MOL002095,1.0,0.9415855532169726,0.9591098872518808
2,Monobutyl phthalate,C12H14O4,CCCCOC(=O)c1ccccc1C(=O)O,YZBOVSFWWNVKRJ-UHFFFAOYSA-N,BloodExp:CID8575;;FDB012951;;HMDB0013247;;PMHub:MS000002203;;DTXSID4040002;;T3D3873;;TCMSP:MOL004285,1.0,0.8834004258998184,0.9183802981298728
3,tert-Butyl hydrogen phthalate,C12H14O4,CC(C)(C)OC(=O)c1ccccc1C(=O)O,PBUQZKXKYSAJDO-UHFFFAOYSA-N,GNPS:6198,1.0,0.755478533173899,0.8288349732217293
4,"Benzoic acid, 2-(acetyloxy)-, propyl ester",C12H14O4,CCCOC(=O)c1ccccc1OC(C)=O,NOUWRSCMGQNHEH-UHFFFAOYSA-N,PMHub:MS000211714,1.0,0.7540049356825581,0.8278034549777906
5,Q63395726,C12H14O4,CC(C)Cc1cccc(C(=O)O)c1C(=O)O,WXVFMRKUWGIPRB-UHFFFAOYSA-N,PMHub:MS000010111,1.0,0.7204975709057988,0.8043482996340592
6,Pentanoyl 2-hydroxybenzoate,C12H14O4,CCCCC(=O)OC(=O)c1ccccc1O,KUQQYPSWYTULKU-UHFFFAOYSA-N,BloodExp:CID21117612,1.0,0.6853655412004396,0.7797558788403076
7,3-Methoxy-2-methyl-3-oxopropyl benzoate,C12H14O4,COC(=O)C(C)COC(=O)c1ccccc1,WNADMYJZFVSGLU-UHFFFAOYSA-N,PMHub:MS000158876,1.0,0.6828704912333251,0.7780093438633275
8,4-(Butoxycarbonyl)benzoic acid,C12H14O4,CCCCOC(=O)c1ccc(C(=O)O)cc1,QLUQHFODHZKSDT-UHFFFAOYSA-N,NIST:CASNone,1.0,0.6787563773733195,0.7751294641613236
9,,C12H14O4,CC(=CCOC(=O)c1ccccc1O)CO,ZHBNZYWJCHZKLZ-UHFFFAOYSA-N,PMHub:MS000204429,1.0,0.6747165938863907,0.7723016157204734
10,ethyl (acetyloxy)(phenyl)acetate,C12H14O4,CCOC(=O)C(OC(C)=O)c1ccccc1,VTVRQPAFUYRQQH-UHFFFAOYSA-N,PMHub:MS000173652,1.0,0.6699059361179028,0.768934155282532
11,valerylsalicylic acid,C12H14O4,CCCCC(=O)Oc1ccccc1C(=O)O,WJHZBTMHUNVIKC-UHFFFAOYSA-N,CHEBI:78250;;BloodExp:CID135269;;PMHub:MS000235863,1.0,0.6546416951489696,0.7582491866042786
12,3-Oxo-4-phenoxybutyric acid ethyl ester,C12H14O4,CCOC(=O)CC(=O)COc1ccccc1,SEZPICVFXSJZBS-UHFFFAOYSA-N,NIST:CASNone,1.0,0.6474486546118243,0.7532140582282769
13,2-[(Acetyloxy)methyl]benzyl acetate,C12H14O4,CC(=O)OCc1ccccc1COC(C)=O,YNKVLCZAXFESIR-UHFFFAOYSA-N,NIST:CASNone,1.0,0.6452428443190921,0.7516699910233644
14,3-Butylphthalic acid,C12H14O4,CCCCc1cccc(C(=O)O)c1C(=O)O,CVHYRUZKSZTEQX-UHFFFAOYSA-N,BloodExp:CID13981518;;HMDB0245830,1.0,0.6367519475957505,0.7457263633170252
15,"3-hydroxy-1-(2-methoxyphenyl)penta-1,4-dione",C12H14O4,COc1ccccc1C(=O)CC(O)C(C)=O,AVTNGUKTXURBJA-UHFFFAOYSA-N,PMHub:MS000152012,1.0,0.6259495332612828,0.7381646732828979
16,triacontanyl-(E)-caffaete,C12H14O4,CCCOC(=O)/C=C/c1ccc(O)c(O)c1,BPJXSLLUNRTWHM-GQCTYLIASA-N,NANPDB:5711,1.0,0.6140289590495969,0.7298202713347177
17,methyl 2-acetoxy 3-phenyl propanoate,C12H14O4,COC(=O)C(Cc1ccccc1)OC(C)=O,NXQMRHPIOJUVFS-UHFFFAOYSA-N,PMHub:MS000049519,1.0,0.6011134324241229,0.7207794026968859
18,Diethylbenzenedicarboxylic acid,C12H14O4,CCc1ccc(C(=O)O)c(C(=O)O)c1CC,DMJSNMZMCWJZJW-UHFFFAOYSA-N,BloodExp:CID18626685;;HMDB0258113,1.0,0.5852658535136626,0.7096860974595638
19,ethyl 3-(4-methoxyphenyl)-3-oxopropanoate,C12H14O4,CCOC(=O)CC(=O)c1ccc(OC)cc1,KRAHENMBSVAAHD-UHFFFAOYSA-N,PMHub:MS000161231,1.0,0.5808587986269164,0.7066011590388415
20,NSC39441,C12H14O4,CCCC(=O)Oc1ccc(C(=O)OC)cc1,IBQDIVVPYSCTQV-UHFFFAOYSA-N,PMHub:MS000056084,1.0,0.5714097566019878,0.6999868296213914
21,3-Methyl-3-phenylpentanedioic acid,C12H14O4,CC(CC(=O)O)(CC(=O)O)c1ccccc1,LEHVKCUBJITYCL-UHFFFAOYSA-N,NIST:CASNone,1.0,0.5600568123269095,0.6920397686288366
22,Ethyl ferulate,C12H14O4,CCOC(=O)C=Cc1ccc(O)c(OC)c1,ATJVZXXHKSYELS-UHFFFAOYSA-N,BloodExp:CID736681;;PMHub:MS000066172,1.0,0.5472309153475704,0.6830616407432992
23,ethyl isoferulate,C12H14O4,CCOC(=O)C=Cc1ccc(OC)c(O)c1,ONOCGKVKAPMGRX-UHFFFAOYSA-N,PMHub:MS000223338,1.0,0.5471394922840872,0.682997644598861
24,4-(tert-Butoxycarbonyl)benzoic acid,C12H14O4,CC(C)(C)OC(=O)c1ccc(C(=O)O)cc1,ILBDCOLCHNVWNS-UHFFFAOYSA-N,NIST:CASNone,1.0,0.5450617140443442,0.681543199831041
25,4-(4-ethoxyphenyl)-4-oxobutanoic acid,C12H14O4,CCOc1ccc(C(=O)CCC(=O)O)cc1,HXMFVOXVXQBEEJ-UHFFFAOYSA-N,PMHub:MS000003027,1.0,0.5438227016958406,0.6806758911870884
