,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,2-Naphthol-6-sulfonic acid,C10H8O4S,O=S(=O)(O)c1ccc2cc(O)ccc2c1,VVPHSMHEYVOVLH-UHFFFAOYSA-N,BloodExp:CID7117;;DTXSID2047014,1.0,0.9999999992877933,0.9999999995014552
1,7-Hydroxy-2-naphthalenesulfonic acid,C10H8O4S,O=S(=O)(O)c1ccc2ccc(O)cc2c1,MVEOHWRUBFWKJY-UHFFFAOYSA-N,NIST:CASNone,1.0,0.9700553384819073,0.979038736937335
2,4-Hydroxy-2-naphthalenesulfonic acid,C10H8O4S,O=S(=O)(O)c1cc(O)c2ccccc2c1,HKWPUUYEGGDLJF-UHFFFAOYSA-N,NIST:CASNone,1.0,0.9594689799555243,0.971628285968867
3,5-hydroxynaphthalene-1-sulfonic acid,C10H8O4S,O=S(=O)(O)c1cccc2c(O)cccc12,YLKCHWCYYNKADS-UHFFFAOYSA-N,PMHub:MS000007829,1.0,0.8758906461642301,0.913123452314961
4,3-Hydroxy-1-naphthalenesulfonic acid,C10H8O4S,O=S(=O)(O)c1cc(O)cc2ccccc12,RZMZJYAMZGWBLB-UHFFFAOYSA-N,NIST:CASNone,1.0,0.8588848660238387,0.9012194062166872
5,"1-Naphthalenesulfonic acid, 4-hydroxy-",C10H8O4S,O=S(=O)(O)c1ccc(O)c2ccccc12,HGWQOFDAUWCQDA-UHFFFAOYSA-N,DTXSID2058910,1.0,0.8353232199607972,0.884726253972558
6,"1-Naphthalenesulfonic acid, 7-hydroxy-",C10H8O4S,O=S(=O)(O)c1cccc2ccc(O)cc12,HUYJTJXLNBOVFO-UHFFFAOYSA-N,DTXSID9059626,1.0,0.7868529363301239,0.8507970554310866
7,8-Hydroxy-1-naphthalenesulfonic acid,C10H8O4S,O=S(=O)(O)c1cccc2cccc(O)c12,ZPLBZGGKAUXTRT-UHFFFAOYSA-N,NIST:CASNone,1.0,0.774960451045698,0.8424723157319884
8,1-Naphthyl sulfate,C10H8O4S,O=S(=O)(O)Oc1cccc2ccccc12,FVMQKVNBLZGWAH-UHFFFAOYSA-N,BloodExp:CID114775;;HMDB0243963,1.0,0.6637159787679101,0.764601185137537
9,2-naphthyl sulfate,C10H8O4S,O=S(=O)(O)Oc1ccc2ccccc2c1,HXEZIDSFDHEIIQ-UHFFFAOYSA-N,CHEBI:167215;;BloodExp:CID74428;;HMDB0242152,1.0,0.6622023122102736,0.7635416185471915
