,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,oleanolic acid-3-O-beta-glucopyranoside,C36H58O8,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,ZNFRITHWVZXJRK-YHFBEQRYSA-N,NANPDB:1039,0.9999886807071027,0.9999999991335272,0.9999966036055998
1,Beta-D-glucopyranosyl oleanolate,C36H58O8,CC1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,KMKFOIBUKYMVRJ-UHFFFAOYSA-N,PMHub:MS000029735,0.9999886807071027,0.998221093276102,0.9987513695054021
2,Pastuchoside C.,C36H58O8,CC1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)CCC34C)C2(C)CO)C(O)C(O)C1O,CRXKYPFRPWFEJJ-UHFFFAOYSA-N,PMHub:MS000042363,0.9999886807071027,0.9797155185374825,0.9857974671883686
3,,C36H58O8,CC1CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1C,BVBAYRAWOPYPGO-UHFFFAOYSA-N,PMHub:MS000137229,0.9999886807071027,0.9611602814260014,0.9728088012103318
4,kaikasaponin III_qt,C36H58O8,CC1(C)C[C@@H]2C3=CC[C@H]4[C@@]5(C)CC[C@@H](O[C@H]6O[C@@H](C(=O)O)[C@H](O)[C@H](O)[C@@H]6O)C(C)(C)[C@H]5CC[C@@]4(C)[C@@]3(C)CC[C@]2(C)[C@@H](O)C1,JLWRYALXAZIFFK-RJKMZACWSA-N,TCMSP:MOL013325,0.9999886807071027,0.9482435264432388,0.9637670727223979
5,soyasapogenol-E-3-O-beta-D-glucoside,C36H58O8,CC1(C)CC(=O)[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,ALXGAHXXVSWGDV-BYXXEIBDSA-N,PMN:CPD-9492,0.9999886807071027,0.9111682354362541,0.9378143690175087
6,soyasapogenol E-23-O-beta-D-glucoside,C36H58O8,CC1(C)CC(=O)[C@]2(C)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@](C)(CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H]5CC[C@]43C)[C@@H]2C1,ORBKYZVAOYYRJD-JPNGUODHSA-N,PMN:CPD-9493,0.9999886807071027,0.8922564503576396,0.9245761194624784
7,24-O-beta-Glucopyranoside-24-Hydroxy-12-oleanen-23-oic acid,C36H58O8,CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCCC(COC6OC(CO)C(O)C(O)C6O)(C(=O)O)C5CCC43C)C2C1,LLZJOFLILWAGTI-UHFFFAOYSA-N,PMHub:MS000185903,0.9999886807071027,0.8780489181662822,0.9146308469285283
8,zigu一glucoside I_qt,C36H58O8,C[C@@H]1CC[C@]2(C(=O)O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,NXLSNXUPEOMKCC-GVJHPERGSA-N,TCMSP:MOL006558,0.9999886807071027,0.8669325830661193,0.9068494123584143
9,19-Methoxypomolic acid 3-arabinoside,C36H58O8,COC(=O)C12CCC(C)C(C)(O)C1C1=CCC3C4(C)CCC(OC5OCC(O)C(O)C5O)C(C)(C)C4CCC3(C)C1(C)CC2,ZCWVJVNYHGWIEF-UHFFFAOYSA-N,FDB012748;;HMDB0034374;;PMHub:MS000062358,0.9999886807071027,0.8598652391589593,0.9019022716234023
