,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,3'-O-demethyltanegool,C19H22O7,COc1cc(C2OCC(C(O)c3ccc(O)c(O)c3)C2CO)ccc1O,ZDLBOZNAOGGREF-UHFFFAOYSA-N,PMHub:MS000080807,0.9999972386103929,0.99999999886426,0.9999991707880999
1,(7R)-7-hydroxytaxiresinol,C19H22O7,COc1cc([C@H](O)[C@H]2CO[C@H](c3ccc(O)c(O)c3)[C@H]2CO)ccc1O,PMALFGMVFUCPMK-BIPCEHGGSA-N,CHEBI:70193,0.9999972386103929,0.9917698810424932,0.9942380883128631
2,"3',4,7,8-Tetra-Me ether-(2R,3S,4S)-3,3',4,4',7,8-Hexahydroxyflavan",C19H22O7,COc1cc(C2Oc3c(ccc(OC)c3OC)C(OC)C2O)ccc1O,IPCUWVNNQQKAPJ-UHFFFAOYSA-N,PMHub:MS000085658,0.9999972386103929,0.9706403402908609,0.9794474097867204
3,metasequirin E,C19H22O7,COc1cc(C(O)C2OCC(O)C2c2ccc(O)c(OC)c2)ccc1O,VMDUTECRPCIIII-UHFFFAOYSA-N,PMHub:MS000130732,0.9999972386103929,0.9301953420605092,0.9511359110254742
4,4-(4'-hydroxybenzyl)phenyl glucoside|gastrodin B,C19H22O7,OCC1OC(Oc2ccc(Cc3ccc(O)cc3)cc2)C(O)C(O)C1O,AFYIHXBYAWWQPN-UHFFFAOYSA-N,PMHub:MS000154743,0.9999972386103929,0.8640371806221189,0.9048251980186011
5,"2-(3,4-Dimethoxyphenyl)-7,8-dimethoxy-3,4-chromanediol #",C19H22O7,COc1ccc(C2Oc3c(ccc(OC)c3OC)C(O)C2O)cc1OC,VDDYRAREFDERAS-UHFFFAOYSA-N,PMHub:MS000116271,0.9999972386103929,0.8483982359383718,0.8938779367399781
6,Diorcinol 3-O-α-D-ribofuranoside,C19H22O7,Cc1cc(O)cc(Oc2cc(C)cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2)c1,LYTCQTSZCQWGQZ-MKXGPGLRSA-N,NPA030548,0.9999972386103929,0.7976219519260802,0.8583345379313739
7,SCHEMBL3357908,C19H22O7,COc1cc(C2COc3c(ccc(O)c3OC)C2)c(OC)c(O)c1OC,WLBRDEZXTKMHFM-UHFFFAOYSA-N,PMHub:MS000075240,0.9999972386103929,0.7445564042782237,0.8211886545778744
8,phomosine B,C19H22O7,COCc1c(O)cc(C)cc1Oc1c(C)c(C(=O)OC)c(O)c(C)c1O,HIIMSMBCINXEDY-UHFFFAOYSA-N,PMHub:MS000184459,0.9999972386103929,0.7393544138215294,0.8175472612581884
9,Machaerol B,C19H22O7,COc1ccc(C2COc3c(cc(O)c(OC)c3OC)C2)c(O)c1OC,BYLATFGKENNWEF-UHFFFAOYSA-N,PMHub:MS000213216,0.9999972386103929,0.7295088436835399,0.8106553621615957
10,"2,2'-dihydroxy-4,4',6,6'-tetramethoxy-3,3'-dimethylbenzophenone",C19H22O7,COc1cc(OC)c(C(=O)c2c(OC)cc(OC)c(C)c2O)c(O)c1C,FNFOIDHLNJBEGD-UHFFFAOYSA-N,PMHub:MS000101273,0.9999972386103929,0.713236662210401,0.7992648351303986
11,5E-7-oxozeaenol,C19H22O7,COc1cc(O)c2c(c1)/C=C/C[C@H](O)[C@H](O)C(=O)/C=C/C[C@H](C)OC2=O,NEQZWEXWOFPKOT-ULSULSEOSA-N,CHEBI:67558,0.9999972386103929,0.7084111428105718,0.7958869715505181
12,6-O-E-Feruloylajugol_qt,C19H22O7,COc1cc(/C=C/C(=O)O[C@@H]2C[C@](C)(O)[C@@H]3[C@H]2C=CO[C@H]3O)ccc1O,UPUXGPPBEIXAGT-MUNWEPKTSA-N,TCMSP:MOL000779,0.9999972386103929,0.6993657282763891,0.7895551813765902
13,,C19H22O7,COc1cc(C(=O)C(C)c2cc(OC)c(O)c(OC)c2)cc(OC)c1O,YQGZZYIKOLQXAZ-UHFFFAOYSA-N,PMHub:MS000209386,0.9999972386103929,0.6981165440474958,0.7886807524163648
14,"2',8-Dihydroxy-3',4',5',7-tetramethoxyflavan",C19H22O7,COc1ccc2c(c1O)OC(c1cc(OC)c(OC)c(OC)c1O)CC2,XVWADHIDSZCAFC-UHFFFAOYSA-N,FDB012101;;HMDB0033905,0.9999972386103929,0.6905594780715005,0.7833908062331683
15,"2,3-dihydroxy-4,3',4',5'-tetramethoxydihydrochalcone",C19H22O7,COc1ccc(CCC(=O)c2cc(OC)c(OC)c(OC)c2)c(O)c1O,FXMSSVWJXPFOMM-UHFFFAOYSA-N,PMHub:MS000105914,0.9999972386103929,0.6861641546259836,0.7803140798213063
16,Erinaceolactone D,C19H22O7,COc1cc2c(c(O)c1C/C=C(\C)C[C@H](O)/C=C(\C)C(=O)O)COC2=O,FUNURVVEMQFKSS-CESJFQIBSA-N,NPA024145,0.9999972386103929,0.6794510811167648,0.7756149283648531
17,,C19H22O7,COc1cc(OC)c(-c2c(OC)cc(OC(C)=O)cc2OC)c(OC)c1,UXLVIVXHYAGGSQ-UHFFFAOYSA-N,PMHub:MS000181552,0.9999972386103929,0.6719930480307627,0.7703943052046517
18,"2-O-beta-D-glucosyltrideca-3E,11Z-dien-5,7,9-triyn-1,2-diol",C19H22O7,CC=CC#CC#CC#CC=CC(CO)OC1OC(CO)C(O)C(O)C1O,GVEFPLKPRUFLAG-UHFFFAOYSA-N,PMHub:MS000105065,0.9999972386103929,0.6697424494551572,0.7688188862017278
19,6-O-trans-p-coumaroyl-3beta-O-methyl-7-deoxyrehmaglutin A|6-O-trans-p-Coumaroyl-3??-O-methyl-7-deoxyrehmaglutin A,C19H22O7,COC1CC2C(OC(=O)C=Cc3ccc(O)cc3)CC3(O)COC(O1)C23,IAAABTPANVNWIO-UHFFFAOYSA-N,PMHub:MS000032605,0.9999972386103929,0.6693345129694165,0.7685333306617094
20,Cytopiloyne,C19H22O7,CC#CC#CC#CC#CCCC(CO)OC1OC(CO)C(O)C(O)C1O,LIVZHGSTYIVZNV-UHFFFAOYSA-N,BloodExp:CID16042784;;PMHub:MS000191184,0.9999972386103929,0.6662875764931089,0.766400475128294
21,CU-Cpt22,C19H22O7,CCCCCCOC(=O)c1cc(=O)c(O)c2c(O)c(O)c(OC)cc2c1,UBQFTTUFRSSOHE-UHFFFAOYSA-N,BloodExp:CID71503400;;BloodExp:CID137347162,0.9999972386103929,0.6491199310522185,0.7543831233196707
22,Excavacoumarin F,C19H22O7,CC1CC(CC(C)(O)C(O)COc2ccc3ccc(=O)oc3c2)OC1=O,VHKBLZRERRUVDQ-UHFFFAOYSA-N,PMHub:MS000231621,0.9999972386103929,0.6451183422311035,0.7515820111448903
23,ligstral,C19H22O7,COC(=O)C1=CO[C@@H](C)[C@@H](C=O)C1CC(=O)OCCc1ccc(O)cc1,HBYWSTUEWLEPMS-ZDKIRESNSA-N,NANPDB:2368,0.9999972386103929,0.6251155390121054,0.7375800488915916
24,Ligstroside-aglycone,C19H22O7,CC=C1C(O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)cc1,ZJRZKUMVZLKDPM-UHFFFAOYSA-N,BloodExp:CID102252771,0.9999972386103929,0.6151121141860908,0.7305776515133814
25,lindiol,C19H22O7,CC(O)C(C)(O)C(=O)OC(C)(C)C1Cc2cc3ccc(=O)oc3cc2O1,LOVRWVLOUWSIKS-UHFFFAOYSA-N,PMHub:MS000041825,0.9999972386103929,0.6062081439234472,0.7243448723295309
26,8??-Epoxymethylacrylyloxyparthenin,C19H22O7,C=C1C(=O)OC2C1C(OC(=O)C1(C)CO1)CC(C)C1(O)C=CC(=O)C21C,NQAMSXWIOGXAEZ-UHFFFAOYSA-N,PMHub:MS000115905,0.9999972386103929,0.6043767967525516,0.723062929309904
27,Melampodin C,C19H22O7,C=C1C(=O)OC2C=C(CO)CCC(OC(=O)C(C)C)C3=CC(OC3=O)C12,MICXHPXXJBFMET-UHFFFAOYSA-N,PMHub:MS000219793,0.9999972386103929,0.5920542868033383,0.7144371723454546
28,18-O-Demethyldiosbulbi F,C19H22O7,CC12CC(c3ccoc3)OC(=O)C1CC(=O)C1C(C(=O)O)CC(O)CC12,PESWLPIIHLYDJT-UHFFFAOYSA-N,PMHub:MS000169334,0.9999972386103929,0.5902089392341977,0.7131454290470562
29,Gaillardipinnatin,C19H22O7,C=C1C(=O)OC2C(OC(C)=O)C(C)C3C=CC(=O)C3(C)C(OC(C)=O)C12,HASLHYVOAVRCIX-UHFFFAOYSA-N,PMHub:MS000105457,0.9999972386103929,0.5849085595830018,0.709435163291219
30,"2-Ketone,8,15-di-Ac-1,8,15-Trihydroxy-4,10(14),11(13)-germacratrien-12,6-olide",C19H22O7,C=C1CC(=O)CC(COC(C)=O)=CC2OC(=O)C(=C)C2C(OC(C)=O)C1,ZWTOEUGVCUAKAN-UHFFFAOYSA-N,PMHub:MS000048970,0.9999972386103929,0.5825465441145895,0.7077817524633305
31,9-O-Acetylsalograviolide A,C19H22O7,C=C1C2CC(OC(C)=O)C(=C)C2C2OC(=O)C(=C)C2C(O)C1OC(C)=O,BHTRXLOICZLHBF-UHFFFAOYSA-N,PMHub:MS000209930,0.9999972386103929,0.5809123643661657,0.7066378266394338
32,"8alpha,15-Bis(acetoxy)anhydroverlotorin",C19H22O7,C=C1CC(OC(C)=O)C2C(=C)C(=O)OC2C=C(COC(C)=O)CCC1=O,CXIJALUDXZYMQO-UHFFFAOYSA-N,PMHub:MS000035655,0.9999972386103929,0.5790910115974728,0.7053628797013487
33,Chaetophenol G,C19H22O7,CC(C)=CCc1c(O)c(C)c(O)c2c1[C@@H]([C@@]1(C)C[C@@H](O)C(=O)O1)OC2=O,YZBQWOKLCWGSMK-XNPNBVRTSA-N,NPA013958,0.9999972386103929,0.5773863599080268,0.7041696235187366
34,"(4R*,5S*,6S*,7R*,8S*,10R*)-8-(2,3-Epoxy-2-methylpropanoyloxy)-4-hydroxy-1-oxoeudesma-2,7(11)-dien-6,12-olide",C19H22O7,C=C1C(=O)OC2C1C(OC(=O)C1(C)CO1)CC1(C)C(=O)C=CC(C)(O)C21,ZCCKKYGZKHALPN-UHFFFAOYSA-N,PMHub:MS000084016,0.9999972386103929,0.57705327025044,0.7039364607584258
