,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,,C37H58O11,COC(=O)C1(C)C(OC2OC(CO)C(O)C(O)C2O)C(O)CC2(C)C1CCC1(C)C2CC=C2C3CC(C)(C)CCC3(C(=O)O)CCC21C,SQWIIRMYXCLTGU-UHFFFAOYSA-N,PMHub:MS000172564,0.9999985259386948,0.999999998596404,0.9999995567990911
1,"beta-D-glucopyranosyl (3beta)-3,29-dihydroxy-23-methoxy-23-oxoolean-12-en-28-oate|kalidiumoside A",C37H58O11,COC(=O)C1(C)C(O)CCC2(C)C1CCC1(C)C2CC=C2C3CC(C)(CO)CCC3(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC21C,UFOHIDYWBROESX-UHFFFAOYSA-N,PMHub:MS000171255,0.9999985259386948,0.9929222687394244,0.9950451458992053
2,,C37H58O11,COC(=O)C1(C)CCC2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,HDXGOQUQGUXLGE-UHFFFAOYSA-N,PMHub:MS000095241,0.9999985259386948,0.9888730621350154,0.9922107012761192
3,medicagenic acid 3-O-beta-D-glucopyranoside,C37H58O11,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4(C)C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(C(=O)O)C5CCC34C)C2C1,JYRLJMGCWRCDMT-UHFFFAOYSA-N,PMHub:MS000082816,0.9999985259386948,0.986524903554223,0.9905669902695644
4,"(2alpha,3beta,4alpha)-23-(acetyloxy)-2,3-dihydroxy-olean-12-en-28-oic acid beta-D-glucopyranosyl ester",C37H58O11,CC(=O)OC1(C)C(O)C(O)CC2(C)C1CCC1(C)C2CC=C2C3CC(C)(C)CCC3(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC21C,PDJQVYFTXJTADA-UHFFFAOYSA-N,PMHub:MS000151888,0.9999985259386948,0.9660912466072711,0.9762634304066982
5,24-epi-pinfaensin,C37H58O11,CC1(C=O)C(O)C(O)CC2(C)C1CCC1(C)C2CC=C2C3C(C(=O)OC4OC(CO)C(O)C(O)C4O)(CCC(C)(C)C3(C)O)CCC21C,PVKWLLYWAXGFFM-UHFFFAOYSA-N,PMHub:MS000137008,0.9999985259386948,0.9615194446816565,0.9730631690587679
6,"(3beta,4beta,16alpha)-17-carboxy-16,24-dihydroxy-28-norolean-12-en-3-yl beta-D-glucopyranosiduronic acid methyl ester",C37H58O11,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(C(=O)O)C(O)CC34C)C2(C)CO)C(O)C(O)C1O,WHNZFHPZVSSPNC-UHFFFAOYSA-N,PMHub:MS000158814,0.9999985259386948,0.9381167214175417,0.9566812627738874
7,"3beta,19alpha-dihydroxyurs-12-en-24,28-dioic acid-28-O-(6'-O-methyl-beta-D-glucopyranosyl) ester",C37H58O11,COCC1OC(OC(=O)C23CCC(C)C(C)(O)C2C2=CCC4C5(C)CCC(O)C(C)(C(=O)O)C5CCC4(C)C2(C)CC3)C(O)C(O)C1O,GEGMKDORGBDYDI-UHFFFAOYSA-N,PMHub:MS000233000,0.9999985259386948,0.9322449922461131,0.9525710523538875
8,,C37H58O11,CC(=O)OC1CC2C3=CCC4CC(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3=CCC2(C)C1C(C)CC(O)C1(C(C)(C)O)OC1C,OMGRTECXORALPJ-UHFFFAOYSA-N,PMHub:MS000155649,0.9999985259386948,0.9230300533434187,0.9461205951220015
9,periplocin,C37H58O11,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43C)C2)OC(C)C1OC1OC(CO)C(O)C(O)C1O,LMZSCLAHNSQLBW-UHFFFAOYSA-N,PMHub:MS000228881,0.9999985259386948,0.9183207980080604,0.9428241163872506
10,"16alpha-Acetyloxy-22,23-dihydroxy-24,28-epoxy-3beta-(beta-D-glucopyranosyloxy)-5alpha-stigmasta-7,9(11)-dien, Vernoniosid E",C37H58O11,CC(=O)OC1CC2C3=CCC4CC(OC5OC(CO)C(O)C(O)C5O)CCC4(C)C3=CCC2(C)C1C(C)C(O)C(O)C1(C(C)C)OC1C,CNLXKTWNTITWTJ-UHFFFAOYSA-N,PMHub:MS000214695,0.9999985259386948,0.9096635544553306,0.9367640459003399
11,"19alpha,23-dihydroxyurs-12-en-28-oic acid 3beta-O-beta-D-glucuronopyranoside-6-O-methyl ester",C37H58O11,COC(=O)C1OC(OC2CCC3(C)C(CCC4(C)C3CC=C3C5C(C(=O)O)(CCC(C)C5(C)O)CCC34C)C2(C)CO)C(O)C(O)C1O,WYLAEPYZLFYENC-UHFFFAOYSA-N,PMHub:MS000140339,0.9999985259386948,0.9050262123915264,0.9335179064556769
12,25-O-acetyl-7beta-hydroxycimigenol-3-O-beta-D-xylopyranoside,C37H58O11,CC(=O)OC(C)(C)C1OC23OC1CC(C)C2C1(C)CCC24CC25CCC(OC2OC(CO)C(O)C2O)C(C)(C)C5CC(O)C4C1(C)C3O,OHHSWGTUSDDMKW-UHFFFAOYSA-N,PMHub:MS000151126,0.9999985259386948,0.8961282828481726,0.9272893557753292
