,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,Isobutyramide,C4H9NO,CC(C)C(N)=O,WFKAJVHLWXSISD-UHFFFAOYSA-N,BloodExp:CID68424;;HMDB0253614;;NANPDB:4208;;PMHub:MS000077550,1.0,0.9999999990278796,0.9999999993195157
1,butanamide,C4H9NO,CCCC(N)=O,DNSISZSEWVHGLH-UHFFFAOYSA-N,CHEBI:50724;;BloodExp:CID10927;;DB02121;;FDB012058;;HMDB0033870,1.0,0.883116570430594,0.9181815993014157
2,N-ethylacetamide,C4H9NO,CCNC(C)=O,PMDCZENCAXMSOU-UHFFFAOYSA-N,CHEBI:87370;;HMDB0031215;;C21404;;PMHub:MS000028622,1.0,0.8724504937009331,0.9107153455906531
3,"Formamide, N-n-propyl-",C4H9NO,CCCNC=O,SUUDTPGCUKBECW-UHFFFAOYSA-N,DTXSID10211923,1.0,0.8203042002866855,0.8742129402006797
4,4-aminobutanal,C4H9NO,NCCCC=O,DZQLQEYLEYWJIB-UHFFFAOYSA-N,CHEBI:17769;;BloodExp:CID118;;FDB022412;;HMDB0001080;;C00555;;C02903;;PMHub:MS000016903;;YMDB00587,1.0,0.776659256333071,0.8436614794331496
5,(R)-3-Hydroxypyrrolidine,C4H9NO,OC1CCNC1,JHHZLHWJQPUNKB-UHFFFAOYSA-N,BloodExp:CID2759337,1.0,0.7452383273875269,0.8216668291712688
6,2-(1-Aziridinyl)ethanol;1-Aziridineethanol,C4H9NO,OCCN1CC1,VYONOYYDEFODAJ-UHFFFAOYSA-N,C19332;;PMHub:MS000027091,1.0,0.7425885789540131,0.8198120052678091
7,"N,N-dimethylacetamide",C4H9NO,CC(=O)N(C)C,FXHOOIRPVKKKFG-UHFFFAOYSA-N,CHEBI:84254;;BloodExp:CID31374;;HMDB0255258;;C20339;;PMHub:MS000027836;;DTXSID5020499,1.0,0.7332567052381206,0.8132796936666844
8,2-Methyl-2-nitrosopropane,C4H9NO,CC(C)(C)N=O,LUQZKEZPFQRRRK-UHFFFAOYSA-N,BloodExp:CID23272,1.0,0.6931068463253772,0.785174792427764
9,(E)-2-methylpropanal-oxime,C4H9NO,CC(C)/C=N/O,SYJPAKDNFZLSMV-HWKANZROSA-N,PMN:2-METHYLPROPANAL-OXIME;;CHEBI:61143;;C03219,1.0,0.6836819821429069,0.7785773875000348
10,Ethyl acetimidate,C4H9NO,CCOC(C)=N,JMIAPORGEDIDLT-UHFFFAOYSA-N,BloodExp:CID65066,1.0,0.6783069042589923,0.7748148329812945
11,morpholine,C4H9NO,C1COCCN1,YNAVUWVOSKDBBP-UHFFFAOYSA-N,CHEBI:34856;;BloodExp:CID8083;;DB13669;;FDB008207;;HMDB0031581;;C14452;;PMHub:MS000007838;;DTXSID2025688,1.0,0.6754551392920795,0.7728185975044556
12,butanal oxime,C4H9NO,CCCC=NO,KGGVGTQEGGOZRN-UHFFFAOYSA-N,CHEBI:59012;;BloodExp:CID8069;;BloodExp:CID5324278;;BloodExp:CID5324277,1.0,0.656467174657793,0.7595270222604551
13,Butanone oxime,C4H9NO,CCC(C)=NO,WHIVNJATOVLWBW-UHFFFAOYSA-N,BloodExp:CID5324276;;BloodExp:CID5324275;;BloodExp:CID7292;;DTXSID1021821,1.0,0.6182231661085277,0.7327562162759693
14,Pyrrolidine 1-oxide,C4H9NO,[O-][NH+]1CCCC1,XCVLYEYEVCLDGL-UHFFFAOYSA-N,BloodExp:CID18542550,1.0,0.5528444952900958,0.686991146703067
