,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,,C14H14O4,COc1cc2ccc(=O)oc2cc1OC=C(C)C,LDNUPHBBVMDOTA-UHFFFAOYSA-N,PMHub:MS000102654,1.0,0.9999999990399525,0.9999999993279667
1,6-(Prenyloxy)-7-hydroxy-2H-1-benzopyran-2-one,C14H14O4,CC(C)=CCOc1cc2ccc(=O)oc2cc1O,VAIDQMRDCJKVKT-UHFFFAOYSA-N,PMHub:MS000227704,1.0,0.9875346975448376,0.9912742882813863
2,"7,8-dihydroxy-6-(3-methylbut-2-en-1-yl)-2H-chromen-2-one",C14H14O4,CC(C)=CCc1cc2ccc(=O)oc2c(O)c1O,QUTGZOYCLXJMNK-UHFFFAOYSA-N,PMHub:MS000071396,1.0,0.9873573511569835,0.9911501458098884
3,PRENYLETIN,C14H14O4,CC(C)=CCOc1cc2oc(=O)ccc2cc1O,AWEFUQDNSBBNCR-UHFFFAOYSA-N,PMHub:MS000011872,1.0,0.9826317307016954,0.9878422114911867
4,UNII-B6E1JXI8DF,C14H14O4,CC(C)=CCOc1ccc2ccc(=O)oc2c1O,JQZMXFOESQGCRI-UHFFFAOYSA-N,PMHub:MS000127108,1.0,0.9469746222563182,0.9628822355794227
5,3-Hydroxy-7-hydroxy-8-(3-methyl-2-butenyl)-2H-1-benzopyran-2-one,C14H14O4,CC(C)=CCc1c(O)ccc2cc(O)c(=O)oc12,WDPVHYXBOAYXAX-UHFFFAOYSA-N,PMHub:MS000207866,1.0,0.9326439402422892,0.9528507581696024
6,UEPYGMLWWBFEIC-UHFFFAOYSA-,C14H14O4,CCCC(=O)c1cc2ccc(=O)oc2cc1OC,UEPYGMLWWBFEIC-UHFFFAOYSA-N,PMHub:MS000113122,1.0,0.9267677402262695,0.9487374181583885
7,UNII-3U9JG90P8B,C14H14O4,CC(C)=CCOc1c(O)ccc2ccc(=O)oc12,RXAAPTWRRVWOCA-UHFFFAOYSA-N,PMHub:MS000042967,1.0,0.9267425041137165,0.9487197528796014
8,6-(4-hydroxy-3-methyl-2-butenyl)-7-hydroxy coumarin,C14H14O4,CC(=CCc1cc2ccc(=O)oc2cc1O)CO,JUOLTTLEQHQQED-UHFFFAOYSA-N,PMHub:MS000076051,1.0,0.9213255009923615,0.944927850694653
9,Hassanon,C14H14O4,COc1ccc2ccc(=O)oc2c1CCC(C)=O,ASQKHPPHNCALAN-UHFFFAOYSA-N,PMHub:MS000052668,1.0,0.9196461598530012,0.9437523118971007
10,isoarnottinin,C14H14O4,C/C(=C\Cc1c(O)ccc2ccc(=O)oc12)CO,TXAQUMCUNALGRP-XNWCZRBMSA-N,NANPDB:3165,1.0,0.899128799207643,0.92939015944535
11,Ehreticoumarin,C14H14O4,CC(C)=CCc1c(O)ccc2oc(=O)c(O)cc12,QAPXWASIQPCVJH-UHFFFAOYSA-N,PMHub:MS000156230,1.0,0.8780896623615551,0.9146627636530884
12,anisocoumarin B,C14H14O4,CC(C)=CCOc1cc(O)c2ccc(=O)oc2c1,HOULBXRCMJRUKO-UHFFFAOYSA-N,PMHub:MS000224108,1.0,0.8760424711927256,0.9132297298349079
13,7-hydroxy-8-(2-hydroxy-3-methylbut-3-en-1-yl)-2H-chromen-2-one,C14H14O4,C=C(C)C(O)Cc1c(O)ccc2ccc(=O)oc12,TTXCOFJJERKKFX-UHFFFAOYSA-N,PMHub:MS000029286,1.0,0.8674260609597941,0.9071982426718559
14,6-deoxyhaplopinol|7-[(E)-3'-methyl-4'-hydroxy-2'-butenyloxy]coumarin,C14H14O4,CC(=CCOc1ccc2ccc(=O)oc2c1)CO,DJOOOTFYMSTBKM-UHFFFAOYSA-N,PMHub:MS000049893,1.0,0.8574628220225509,0.9002239754157855
15,7-Hydroxy-6-(2-(R)-hydroxy-3-methylbut-3-enyl)coumarin,C14H14O4,C=C(C)C(O)Cc1cc2ccc(=O)oc2cc1O,JEWBSPSVQWSESZ-UHFFFAOYSA-N,PMHub:MS000039302,1.0,0.8540821649213259,0.8978575154449282
16,7-(2-hydroxy-3-methylbut-3-epoxy)-coumarin,C14H14O4,C=C(C)C(O)COc1ccc2ccc(=O)oc2c1,XCYOSEWDYYJJIX-UHFFFAOYSA-N,PMHub:MS000217552,1.0,0.8525621610357529,0.896793512725027
17,(R)-(+)-7-Hydroxy-8-(2-hydroxy-3-methyl-3-butenyl)-2H-1-benzopyran-2-one,C14H14O4,C=C(C)CC(O)c1c(O)ccc2ccc(=O)oc12,UCFZSSYIWRLUFS-UHFFFAOYSA-N,PMHub:MS000249815,1.0,0.8437795614254568,0.8906456929978197
18,Eriosematin A,C14H14O4,CC(C)=CCc1c(O)cc(O)c2c(=O)ccoc12,FQSPUXNQUUIUQW-UHFFFAOYSA-N,PMHub:MS000119289,1.0,0.8431055399848171,0.890173877989372
19,7-hydroxy-6-(3-hydroxy-3-methylbut-1-en-1-yl)-2H-chromen-2-one,C14H14O4,CC(C)(O)C=Cc1cc2ccc(=O)oc2cc1O,WXVMDKWVJWQTEJ-UHFFFAOYSA-N,PMHub:MS000031208,1.0,0.825463801668559,0.8778246611679912
20,Coumarin A,C14H14O4,CC(C=COc1ccc2ccc(=O)oc2c1)CO,JAYZSRBMHBCFRV-UHFFFAOYSA-N,BloodExp:CID14585500;;HMDB0250494;;PMHub:MS000109388,1.0,0.8168141348759751,0.8717698944131824
21,Obliquetol,C14H14O4,C=CC(C)(C)c1c(O)c(O)cc2ccc(=O)oc12,GMPOVXJFTJIVCI-UHFFFAOYSA-N,PMHub:MS000214549,1.0,0.809743614859472,0.8668205304016303
22,decursinol,C14H14O4,CC1(C)Oc2cc3oc(=O)ccc3cc2C[C@@H]1O,BGXFQDFSVDZUIW-LBPRGKRZSA-N,CHEBI:4354;;C09259;;TCMSP:MOL013102,1.0,0.7900153224332308,0.8530107257032615
23,lomatin,C14H14O4,CC1(C)Oc2ccc3ccc(=O)oc3c2C[C@H]1O,UJSHBYQGQRPVNO-LLVKDONJSA-N,NANPDB:3173;;TCMSP:MOL013091,1.0,0.7810672792179684,0.8467470954525778
24,"(R)-(+)-7-(2',3'-epoxy-3'-methylbutoxy)coumarin|(R)-(+)-7-(2',3'-epoxy-3-methylbutoxy)-coumarin",C14H14O4,CC1(C)OC1COc1ccc2ccc(=O)oc2c1,OYJRDMKKJNJGCM-UHFFFAOYSA-N,PMHub:MS000169107,1.0,0.7787409610445377,0.8451186727311764
25,Demethylnieshoutin,C14H14O4,CC1Oc2c(O)cc3ccc(=O)oc3c2C1(C)C,MFPPRIPAMLQSNI-UHFFFAOYSA-N,PMHub:MS000059108,1.0,0.7705945848789999,0.8394162094152999
26,(R)-columbianetin,C14H14O4,CC(C)(O)[C@H]1Cc2c(ccc3ccc(=O)oc23)O1,YRAQEMCYCSSHJG-LLVKDONJSA-N,CHEBI:3828;;FDB003924;;C09210,1.0,0.7700643558047688,0.8390450490633381
27,(+)-marmesin,C14H14O4,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,FWYSBEAFFPBAQU-LBPRGKRZSA-N,PMN:CPD-8191;;CHEBI:6695;;C09276;;NANPDB:3144;;TCMSP:MOL001944,1.0,0.7691055405692359,0.8383738783984651
28,(+)-marmesin,C14H14O4,CC(C)(O)C1COc2cc3oc(=O)ccc3cc21,YGWFATZZDWWLRC-UHFFFAOYSA-N,FDB030073;;HMDB0303942;;PMHub:MS000181788,1.0,0.7582597750816635,0.8307818425571645
29,Diallyl phthalate,C14H14O4,C=CCOC(=O)c1ccccc1C(=O)OCC=C,QUDWYFHPNIMBFC-UHFFFAOYSA-N,BloodExp:CID8560;;HMDB0251127;;PMHub:MS000002052;;DTXSID7020392;;T3D3642,1.0,0.7576810385016195,0.8303767269511335
30,"4,4'-Biguaiacol",C14H14O4,COc1cc(-c2ccc(O)c(OC)c2)ccc1O,JJTJFVSZYDSLOT-UHFFFAOYSA-N,PMHub:MS000135355,1.0,0.7495929850086144,0.82471508950603
