,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,"8alpha-<2-methylbutanoyloxy>-4beta,5alpha-epoxy-trans-germacra-1(10)-en-12,6beta-olide",C20H28O5,C=C1C(=O)OC2C1C(OC(=O)C(C)CC)CC(C)=CCCC1(C)OC21,CTGZTWRVWWXORU-UHFFFAOYSA-N,PMHub:MS000031238,1.0,0.9999999992452406,0.9999999994716684
1,pulchellin-2-O-tiglate,C20H28O5,C=C1C(=O)OC2CC(C)C3C(OC(=O)C(C)=CC)CC(O)C3(C)CC12,BNNKVPZUMUXPJN-UHFFFAOYSA-N,PMHub:MS000029044,1.0,0.9202593865260722,0.9441815705682506
2,Deltoidin A,C20H28O5,CC=C(C)C(=O)OC1CC(C)=CCCC2(C)OC2C2OC(=O)C(C)C12,FKJVDTHEVUYSKQ-UHFFFAOYSA-N,PMHub:MS000162723,1.0,0.9128308729092177,0.9389816110364524
3,"3beta-isovaleryloxy-4alpha,5beta-epoxycostunolide",C20H28O5,C=C1C(=O)OC2C1CCC(C)=CCC(OC(=O)CC(C)C)C1(C)OC21,FFCNNRVCNZPRLJ-UHFFFAOYSA-N,PMHub:MS000081984,1.0,0.879362927586186,0.91555404931033
4,"3-(2-Methylbutanoyl)-(1(10)E,3beta,4alpha,5beta,6alpha)-4,5-Epoxy-3-hydroxy-1(10),11(13)-germacradien-12,6-olide",C20H28O5,C=C1C(=O)OC2C1CCC(C)=CCC(OC(=O)C(C)CC)C1(C)OC21,QPBIVEZQZLZRFV-UHFFFAOYSA-N,PMHub:MS000174346,1.0,0.8739915270899805,0.9117940689629862
5,1alpha-hydroxy-3alpha(2-methylbutanoyloxy)-isoalantolactone,C20H28O5,C=C1C(=O)OC2CC3(C)C(O)CC(OC(=O)CC(C)C)C(=C)C3CC12,GGJZXPNZQRLTFE-UHFFFAOYSA-N,PMHub:MS000215764,1.0,0.8725686951129266,0.9107980865790486
6,sinularolide B,C20H28O5,C=C1C(=O)O[C@@H]2[C@@H]1C[C@@H]1O[C@]1(CO)CC/C=C(\C)CC/C=C(\C)[C@H]2O,MULWDJOXRRXULO-HUUDZGMYSA-N,CHEBI:66507,1.0,0.8573509874403358,0.9001456912082351
7,carpelipine A,C20H28O5,C=C1C(=O)OC2CC(C)C(=O)CCC(C)C(OC(=O)C(C)=CC)CC12,RUHDFIFDAUWXFM-UHFFFAOYSA-N,PMHub:MS000176813,1.0,0.8527295059653178,0.8969106541757224
8,"2,3,3a,4,4a,7,8,8a,9,9a-Decahydro-7-hydroxy-5,8a-dimethyl-3-methylene-2-oxonaphtho[2,3-b]furan-8-yl ester 2-methylbutanoic acid",C20H28O5,C=C1C(=O)OC2CC3(C)C(CC12)C(C)=CC(O)C3OC(=O)C(C)CC,PVWIUPXWXVHYTM-UHFFFAOYSA-N,PMHub:MS000126543,1.0,0.847695026696283,0.8933865186873982
9,sarcocrassocolide O,C20H28O5,C=C1CCC=C(C)CC2OC(=O)C(=C)C2CC2OC2(C)CCC1OO,CSKUUHDAPAWYTK-UHFFFAOYSA-N,PMHub:MS000151804,1.0,0.8476411179415387,0.8933487825590771
10,"4beta-Hydroxy-4,5beta-dihydro-6-O-tigloylsteiractinolid",C20H28O5,C=C1C(=O)OC2CC3(C)CCCC(C)(O)C3C(OC(=O)C(C)=CC)C12,QVZNBLVAYQGBDU-UHFFFAOYSA-N,PMHub:MS000043225,1.0,0.8427464634219484,0.8899225243953639
11,florilenalin isobutyrate,C20H28O5,C=C1C[C@@H]2OC(=O)C(=C)[C@@H]2C[C@@H]2[C@H]1[C@@H](OC(=O)C(C)(C)C)C[C@@]2(C)O,CLDNGSVIKIHUHV-RMMITJNHSA-N,TCMSP:MOL011724,1.0,0.8426891113408468,0.8898823779385927
