,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,4-deoxovermiculic acid,C10H14O3,CC(=O)/C=C/CCC/C=C/C(=O)O,LAJQVVQFOJEDEP-KQQUZDAGSA-N,NPA013005,0.9999999999998439,0.9999999985968311,0.9999999990177348
1,"(5E,7E)-9-oxodeca-5,7-dienoic acid",C10H14O3,CC(=O)C=CC=CCCCC(=O)O,QEAPKOAAAVUVTE-UHFFFAOYSA-N,PMHub:MS000130444,0.9999999999998439,0.9634308050007431,0.9744015635004732
2,"4-(3-Hydroxybutyl)benzene-1,2-diol",C10H14O3,CC(O)CCc1ccc(O)c(O)c1,BCSAQTFHGURJII-UHFFFAOYSA-N,PMHub:MS000108521,0.9999999999998439,0.9582407764714951,0.9707685435299998
3,"1-(4-hydroxyphenyl)butane-2,3-diol",C10H14O3,CC(O)C(O)Cc1ccc(O)cc1,IVLIIEDCXYKJLC-UHFFFAOYSA-N,PMHub:MS000135199,0.9999999999998439,0.9510760882440702,0.9657532617708022
4,1-(4-Hydroxy-3-methoxyphenyl)-2-propanol,C10H14O3,COc1cc(CC(C)O)ccc1O,CWJQMDKBQUQLEV-UHFFFAOYSA-N,PMHub:MS000187798,0.9999999999998439,0.9488128986261448,0.9641690290382545
5,dihydroconiferyl alcohol,C10H14O3,COc1cc(CCCO)ccc1O,MWOMNLDJNQWJMK-UHFFFAOYSA-N,PMN:CPD-94;;CHEBI:4559;;FDB020694;;HMDB0303757;;C10448;;PMHub:MS000021644,0.9999999999998439,0.9275184990362627,0.9492629493253371
6,Verimol J,C10H14O3,COc1ccc(CC(C)O)c(O)c1,JHAZVELQNMEUTR-UHFFFAOYSA-N,FDB015421;;HMDB0036522;;PMHub:MS000155869,0.9999999999998439,0.9272298484653535,0.9490608939257006
7,4-(Ethoxymethyl)-2-methoxyphenol,C10H14O3,CCOCc1ccc(O)c(OC)c1,KOCVACNWDMSLBM-UHFFFAOYSA-N,FDB016757;;HMDB0037641;;PMHub:MS000093246,0.9999999999998439,0.9220735793246371,0.945451505527199
8,"3,4-Dimethoxyphenethyl alcohol",C10H14O3,COc1ccc(CCO)cc1OC,SRQAJMUHZROVHW-UHFFFAOYSA-N,PMHub:MS000052472,0.9999999999998439,0.9196260646522256,0.9437382452565111
9,5-(3-Hydroxypropyl)-2-methoxyphenol,C10H14O3,COc1ccc(CCCO)cc1O,NFWDLPLJWSIDTA-UHFFFAOYSA-N,PMHub:MS000092369,0.9999999999998439,0.8980156968855467,0.9286109878198359
10,"4-Ethyl-2,6-dimethoxyphenol",C10H14O3,CCc1cc(OC)c(O)c(OC)c1,PJWDIHUFLXQRFF-UHFFFAOYSA-N,FDB011427;;HMDB0033394;;PMHub:MS000059718,0.9999999999998439,0.8969216202755984,0.927845134192872
11,4-deoxy-7-hydroxyphomapyrone C,C10H14O3,CC[C@@](C)(O)c1ccc(C)c(=O)o1,FZRIAELUSZPPOS-SNVBAGLBSA-N,NPA030119,0.9999999999998439,0.8842324007242914,0.9189626805069571
12,veratryl alcohol methyl ether,C10H14O3,COCc1ccc(OC)c(OC)c1,YXXOJIJNHQBMMD-UHFFFAOYSA-N,CHEBI:86961,0.9999999999998439,0.8806158882702191,0.9164311217891064
13,2-Ethoxy-4-(methoxymethyl)phenol,C10H14O3,CCOc1cc(COC)ccc1O,FNEWGEWRECZWQM-UHFFFAOYSA-N,FDB017691;;HMDB0038354,0.9999999999998439,0.8804609939679404,0.9163226957775115
14,SCHEMBL3041350,C10H14O3,CCCc1cc(O)c(O)c(OC)c1,NCGFIPKCCQPPIE-UHFFFAOYSA-N,PMHub:MS000157970,0.9999999999998439,0.8793561154844826,0.9155492808390908
15,"4-(2-hydroxypropan-2-yl)cyclohexa-1,3-diene-1-carboxylic acid",C10H14O3,CC(C)(O)C1=CC=C(C(=O)O)CC1,QMRSTVUNKOPHQJ-UHFFFAOYSA-N,PMHub:MS000154828,0.9999999999998439,0.864374756647303,0.9050623296530651
16,p-Anisaldehyde dimethyl acetal,C10H14O3,COc1ccc(C(OC)OC)cc1,NNHYAHOTXLASEA-UHFFFAOYSA-N,PMHub:MS000099876;;DTXSID3062239,0.9999999999998439,0.8633637436427614,0.904354620549886
17,Chaetosemin I,C10H14O3,Cc1c(O)cc(C[C@H](C)O)cc1O,ZGYPPHPEZKVWET-LURJTMIESA-N,NPA021762,0.9999999999998439,0.8618089049393741,0.903266233457515
18,Anomaline,C10H14O3,COc1cc(C)cc(O)c1CCO,OEUOSMBXDAFURH-UHFFFAOYSA-N,GNPS:891,0.9999999999998439,0.8610451126800862,0.9027315788760135
19,(±)-erythro-Anethole glycol,C10H14O3,COc1ccc(C(O)C(C)O)cc1,MRDZSBVJWOXBRW-UHFFFAOYSA-N,FDB010548;;FDB011446;;FDB011447;;HMDB0303315;;PMHub:MS000013063,0.9999999999998439,0.8586609285881798,0.901062650011679
20,Annularin D,C10H14O3,CCCc1oc(=O)cc(OC)c1C,UBZPWMGPLMVDNO-UHFFFAOYSA-N,NPA019594;;PMHub:MS000120801,0.9999999999998439,0.8560047693424734,0.8992033385396845
21,Rhizonyl alcohol,C10H14O3,COc1cc(C)c(CO)c(O)c1C,NMITTZOAKXIOCM-UHFFFAOYSA-N,NPA014862;;PMHub:MS000129898,0.9999999999998439,0.8554316320871377,0.8988021424609496
22,5_isobutyl_2_methyl_furan_3_carboxylic_acid,C10H14O3,Cc1oc(CC(C)C)cc1C(=O)O,OVBDZKIFGWMIEV-UHFFFAOYSA-N,GNPS:2203,0.9999999999998439,0.851258736968134,0.895881115877647
23,5-hydroxymethyl-2-isopropoxyphenol,C10H14O3,CC(C)Oc1ccc(CO)cc1O,AXPPFTDKQVVHTJ-UHFFFAOYSA-N,NPA028028,0.9999999999998439,0.8509082110559091,0.8956357477390895
24,"1-(3,4-dimethoxyphenyl)ethanol",C10H14O3,COc1ccc(C(C)O)cc1OC,RTWOAVKBRMACKZ-UHFFFAOYSA-N,CHEBI:86531,0.9999999999998439,0.8505370993036268,0.8953759695124919
25,"2-methoxy-6-propylbenzene-1,4-diol",C10H14O3,CCCc1cc(O)cc(OC)c1O,AFISIXRORMDOSK-UHFFFAOYSA-N,PMHub:MS000101949,0.9999999999998439,0.8486487187591619,0.8940541031313665
