structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.17244635053062005	-80.6986411234118	C24H38O5	[M - H]-	MIHNUBCEFJLAGN	InChI=1S/C24H38O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-19,22,25-26H,4-12H2,1-3H3,(H,28,29)	12-Oxochenodeoxycholate	CC(CCC(=O)O)C1CCC2C1(C(=O)CC3C2C(CC4C3(CCC(C4)O)C)O)C	3.29999995	500164;94235;158005;376834;439472;2754275;7173469;7173471;7173473;5283946;5283947;5283948;5283949;5283950;5283951;9548900;9953164;13191856;13191858;11877116;11877117;11887006;11887007;11887008;11887009;11887010;11887011;11887012;11887013;11888245;11888246;11888247;11888248;11888249;11888250;22816606;22884026;22942196;25203020;24836714;42622754;50908932;58226371;91746173;99566030;99566031;117792078;117792200;118701159;123570819;124768145;124914651;124914652;124914654;129106819;129106820;129626824;129854731;132050110;133556305;132216591;135070708	HMDB:(400);SuperNatural:(SN00129204 SN00130508 SN00130507 SN00129202 SN00130506 SN00128606 SN00129201 SN00378499 SN00129203);ZINC bio:(ZINC04095618 ZINC04264908 ZINC04264911 ZINC04264913 ZINC04264915 ZINC04293089 ZINC04293090 ZINC04293091 ZINC06036215);MeSH:(94235 439472 118701159);Plantcyc:(CPD-345);PubMed;NORMAN:(NS00004095);COCONUT:(CNP0066974 CNP0262015);Natural Products:(UNPD76041);database;PubChem:(500164 94235 158005 376834 439472 2754275 7173469 7173471 7173473 5283946 5283947 5283948 5283949 5283950 5283951 9548900 9953164 13191856 13191858 11877116 11877117 11887006 11887007 11887008 11887009 11887010 11887011 11887012 11887013 11888245 11888246 11888247 11888248 11888249 11888250 22816606 22884026 22942196 25203020 24836714 42622754 50908932 58226371 91746173 99566030 99566031 117792078 117792200 118701159 123570819 124768145 124914651 124914652 124914654 129106819 129106820 129626824 129854731 132050110 133556305 132216591 135070708);CHEBI:(138401 11901 16312 137886);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C01292);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-345)	85986830702
2	1	N/A	-87.09038108178316	C24H38O5	[M - H]-	OEKUSRBIIZNLHZ	InChI=1S/C24H38O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-14,16-20,22,26-27H,4-12H2,1-3H3,(H,28,29)	3-Oxocholate	CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(=O)C4)C)O)O)C	3.20000005	159655;4046638;5283956;5283957;20849399;22833528;24836718;44263354;54146007;54146008;53477697;71749676;101394559;123134846;126968657;126968890;131706767;133655671;133688618;139588606;138113767	HMDB:(502);SuperNatural:(SN00301106 SN00272530);MeSH:(4046638 5283956 123134846 126968657 133655671 138113767);PubMed;COCONUT:(CNP0192129 CNP0373918);Natural Products:(UNPD30194 UNPD162399);database;PubChem:(159655 4046638 5283956 5283957 20849399 22833528 24836718 44263354 54146007 54146008 53477697 71749676 101394559 123134846 126968657 126968890 131706767 133655671 133688618 139588606 138113767);CHEBI:(88108 87736);PubChem class - bio and metabolites;EcoCyc Mine;Training Set;Biocyc:(CPD-12452);KEGG Mine	94509254766
3	1	N/A	-97.9781929396358	C24H38O5	[M - H]-	RHCPKKNRWFXMAT	InChI=1S/C24H38O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h13-18,20,22,25,27H,4-12H2,1-3H3,(H,28,29)	7-oxodeoxycholate	CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(=O)CC4C3(CCC(C4)O)C)O)C	3.29999995	302;188292;376839;440419;5283952;5283953;5283954;9548790;13670544;13670545;11495164;23615262;22884028;24720960;24836716;46783581;54266483;71749677;90662300;101069974;125113223;125113224;124225993;124225994;124351313;124351405;126968641;129106814;134613248;133688617;133688619;134688460;135302702;139585878;139025929;138113349	HMDB:(391);SuperNatural:(SN00315568);ZINC bio:(ZINC06036234);additional;MeSH:(188292);Plantcyc:(CHOLANATE2);PubMed;COCONUT:(CNP0255452);Natural Products:(UNPD67814);database;PubChem:(302 188292 376839 440419 5283952 5283953 5283954 9548790 13670544 13670545 11495164 23615262 22884028 24720960 24836716 46783581 54266483 71749677 90662300 101069974 125113223 125113224 124225993 124225994 124351313 124351405 126968641 129106814 134613248 133688617 133688619 134688460 135302702 139585878 139025929 138113349);CHEBI:(11893 16390);PubChem class - bio and metabolites;KEGG:(C04643);Training Set;Biocyc:(CHOLANATE2)	68740114798
4	1	N/A	-100.27544681411979	C24H38O5	[M - H]-	FBUKMTQUBMAGGF	InChI=1S/C24H38O5/c1-13(4-7-19(26)27)15-5-6-16-20-17(9-11-23(15,16)2)24(3)10-8-14(25)12-18(24)21(28)22(20)29/h13-18,20,22,25,29H,4-12H2,1-3H3,(H,26,27)	3alpha,7alpha-Dihydroxy-6-oxo-5beta-cholan-24-oic Acid	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(C(=O)C4C3(CCC(C4)O)C)O)C	4.0999999	5283944;5283945;96866755	COCONUT:(CNP0110319);Natural Products:(UNPD34138);database;PubChem:(5283944 5283945 96866755);SuperNatural:(SN00401646);KEGG Mine	77312589826
5	1	N/A	-124.48111797594959	C24H38O5	[M - H]-	NKRVAQNWPRPQDK	InChI=1S/C24H38O5/c1-13(4-7-21(28)29)16-5-6-17-22-18(12-20(27)24(16,17)3)23(2)9-8-15(25)10-14(23)11-19(22)26/h11,13,15-20,22,25-27H,4-10,12H2,1-3H3,(H,28,29)	ACMC-20mbwc	CC(CCC(=O)O)C1CCC2C1(C(CC3C2C(C=C4C3(CCC(C4)O)C)O)O)C	3.0	194799;4638524;54116500;97549052;99565410;99565411;124824040;124914655;124914656;124914657;129668920	MeSH:(194799 4638524 54116500);database;PubChem:(194799 4638524 54116500 97549052 99565410 99565411 124824040 124914655 124914656 124914657 129668920);PubMed	68719476806
6	1	N/A	-124.82644231050533	C24H38O5	[M - H]-	ZHDNTNMAWDHSRT	InChI=1S/C24H38O5/c1-17(12-15-25)10-13-23(4)18(2)11-14-24(19(3)6-5-7-20(23)24)16-29-22(28)9-8-21(26)27/h6,12,18,20,25H,5,7-11,13-16H2,1-4H3,(H,26,27)	null	CC1CCC2(C(C1(C)CCC(=CCO)C)CCC=C2C)COC(=O)CCC(=O)O	4.73687792	""	COCONUT:(CNP0192098);Natural Products:(UNPD145364);database;SuperNatural:(SN00349964)	68722655232
7	1	N/A	-135.6594759879746	C24H38O5	[M - H]-	LUHSWHOJYYFAQU	InChI=1S/C24H38O5/c1-17(12-15-25)10-13-24(4)19(16-29-22(28)9-8-21(26)27)11-14-23(3)18(2)6-5-7-20(23)24/h6,12,19-20,25H,5,7-11,13-16H2,1-4H3,(H,26,27)	null	CC1=CCCC2C1(CCC(C2(C)CCC(=CCO)C)COC(=O)CCC(=O)O)C	4.73687792	""	COCONUT:(CNP0325049);Natural Products:(UNPD87638);database;SuperNatural:(SN00312959)	68722655232
8	1	N/A	-149.53136181737287	C24H38O5	[M - H]-	GKUUGJSKENHZEX	InChI=1S/C24H38O5/c1-17(12-15-29-22(28)11-10-21(26)27)6-8-19-18(2)7-9-20-23(3,16-25)13-5-14-24(19,20)4/h12,19-20,25H,2,5-11,13-16H2,1,3-4H3,(H,26,27)	null	CC(=CCOC(=O)CCC(=O)O)CCC1C(=C)CCC2C1(CCCC2(C)CO)C	4.69999981	101599455	COCONUT:(CNP0107561);Natural Products:(UNPD40166);database;PubChem:(101599455)	68721606658
9	1	N/A	-151.9006933687672	C24H38O5	[M - H]-	HVGZCNFANXQVCX	InChI=1S/C24H38O5/c1-14(2)20(26)29-13-16-12-24-11-15(16)6-7-17(24)22(3)8-5-9-23(4,21(27)28)18(22)10-19(24)25/h14-19,25H,5-13H2,1-4H3,(H,27,28)	null	CC(C)C(=O)OCC1CC23CC1CCC2C1(C)CCCC(C)(C(=O)O)C1CC3O	4.603610556693489	""	""	0
10	1	N/A	-156.5787624452768	C24H38O5	[M - H]-	FSQYXTHPPSJGNG	InChI=1S/C24H38O5/c1-15(2)20(26)29-13-17-12-23-10-7-19-22(3,18(23)6-5-16(17)11-23)8-4-9-24(19,14-25)21(27)28/h15-19,25H,4-14H2,1-3H3,(H,27,28)	null	CC(C)C(=O)OCC1CC23CCC4C(C2CCC1C3)(CCCC4(CO)C(=O)O)C	5.19999981	53464551;71529656;76853554;118708065	COCONUT:(CNP0301148 CNP0359422);Natural Products:(UNPD123984);database;PubChem:(53464551 71529656 76853554 118708065);SuperNatural:(SN00163458 SN00269768);PubMed	68722655298
