structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.33618474200128307	-92.13828349737575	C36H60O9	[M + H3N + H]+	VWKSQQHPNMUNOC	InChI=1S/C36H60O9/c1-20(10-13-26(38)32(4,5)43)21-14-15-35(8)22-11-12-25-31(2,3)30(45-29(42)19-33(6,44)18-28(40)41)24(37)17-34(25,7)23(22)16-27(39)36(21,35)9/h20-21,24-27,30,37-39,43-44H,10-19H2,1-9H3,(H,40,41)	null	CC(CCC(C(C)(C)O)O)C1CCC2(C1(C(CC3=C2CCC4C3(CC(C(C4(C)C)OC(=O)CC(C)(CC(=O)O)O)O)C)O)C)C	3.9000001	71712370;102100532	COCONUT:(CNP0330763);Natural Products:(UNPD229769);database;PubChem:(71712370 102100532);PubMed	68721606722
2	1	N/A	-102.93083362561437	C36H60O9	[M + H3N + H]+	SWRXIGFQDQTNKP	InChI=1S/C36H60O9/c1-20(10-13-26(37)32(4,5)43)21-14-15-35(8)22-11-12-25-31(2,3)30(42)24(45-29(41)19-33(6,44)18-28(39)40)17-34(25,7)23(22)16-27(38)36(21,35)9/h20-21,24-27,30,37-38,42-44H,10-19H2,1-9H3,(H,39,40)	Fasciculic acid B	CC(CCC(C(C)(C)O)O)C1CCC2(C1(C(CC3=C2CCC4C3(CC(C(C4(C)C)O)OC(=O)CC(C)(CC(=O)O)O)C)O)C)C	3.9000001	196808;14506482;14506483;73242211;101834715;124903794;124903795;124903796;124903797	HMDB:(36438);SuperNatural:(SN00040830 SN00040831 SN00040828 SN00238842 SN00040829);ZINC bio:(ZINC67912437 ZINC67912439 ZINC67912441 ZINC67912444);additional;MeSH:(196808 14506482 73242211);PubMed;COCONUT:(CNP0151098 CNP0271803);KNApSAcK:(34510);Natural Products:(UNPD160215);database;PubChem:(196808 14506482 14506483 73242211 101834715 124903794 124903795 124903796 124903797);PubChem class - bio and metabolites;Training Set	68739981406
3	1	N/A	-148.1887523865004	C36H60O9	[M + H3N + H]+	ZCLRRHPKFWIDME	InChI=1S/C36H60O9/c1-18(20-14-24(39)32(4,5)45-20)26-19(38)15-34(7)23-9-8-22-31(2,3)25(44-30-29(42)28(41)27(40)21(16-37)43-30)10-11-35(22)17-36(23,35)13-12-33(26,34)6/h18-30,37-42H,8-17H2,1-7H3	null	CC(C1CC(C(O1)(C)C)O)C2C(CC3(C2(CCC45C3CCC6C4(C5)CCC(C6(C)C)OC7C(C(C(C(O7)CO)O)O)O)C)C)O	4.4000001	10258547;100914107	COCONUT:(CNP0137385);KNApSAcK:(42463);Natural Products:(UNPD111694);database;PubChem:(10258547 100914107);SuperNatural:(SN00229137)	68722655250
4	1	N/A	-166.5225907405051	C36H60O9	[M + H3N + H]+	CUZJPFZVUAHZEW	InChI=1S/C36H60O9/c1-18(2)21(38)10-9-19(3)20-11-14-35(7)27(20)22(39)15-25-34(6)13-12-26(40)33(4,5)31(34)23(16-36(25,35)8)44-32-30(43)29(42)28(41)24(17-37)45-32/h9,20-32,37-43H,1,10-17H2,2-8H3	null	CC(=C)C(CC=C(C)C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)O)C)O)C)O	4.5999999	10794151;101096470	COCONUT:(CNP0116124);Natural Products:(UNPD23132 UNPD36071);database;PubChem:(10794151 101096470);SuperNatural:(SN00244724 SN00395873)	68722655234
5	1	N/A	-168.42119814866794	C36H60O9	[M + H3N + H]+	QHRWOFGFQWIHBX	InChI=1S/C36H60O9/c1-19(17-44-31-30(43)29(42)28(41)22(16-37)45-31)8-7-9-20(2)27-21(38)15-34(6)24-11-10-23-32(3,4)25(39)14-26(40)36(23)18-35(24,36)13-12-33(27,34)5/h8,20-31,37-43H,7,9-18H2,1-6H3	null	CC(CCC=C(C)COC1C(C(C(C(O1)CO)O)O)O)C2C(CC3(C2(CCC45C3CCC6C4(C5)C(CC(C6(C)C)O)O)C)C)O	4.4000001	101633739;102158214	COCONUT:(CNP0195425);Natural Products:(UNPD16176 UNPD63452);database;PubChem:(101633739 102158214);SuperNatural:(SN00289114 SN00398355)	68722655234
6	1	N/A	-171.3885250839322	C36H60O9	[M + H3N + H]+	YZCSVWIMRSFKQV	InChI=1S/C36H60O9/c1-31(19-44-30-29(43)28(42)27(41)22(17-37)45-30)15-21-20-7-8-24-33(3)11-10-25(39)34(4,18-38)23(33)9-12-36(24,6)35(20,5)14-13-32(21,2)26(40)16-31/h7,21-30,37-43H,8-19H2,1-6H3	null	CC12CCC(C(C1CCC3(C2CC=C4C3(CCC5(C4CC(CC5O)(C)COC6C(C(C(C(O6)CO)O)O)O)C)C)C)(C)CO)O	3.46405101	""	COCONUT:(CNP0290344);Natural Products:(UNPD222771);database	68721606656
7	1	N/A	-174.03955783002775	C36H60O9	[M + H3N + H]+	RRAZTJPJQBULKN	InChI=1S/C36H60O9/c1-31(2)13-14-36(19-44-30-29(43)28(42)27(41)22(17-37)45-30)21(15-31)20-7-8-24-32(3)11-10-25(39)33(4,18-38)23(32)9-12-34(24,5)35(20,6)16-26(36)40/h7,21-30,37-43H,8-19H2,1-6H3	(2R,3R,4S,5S,6R)-2-[[(4aS,5S,6aR,6aS,6bR,8aR,9R,10S,12aR,14bS)-5,10-dihydroxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicen-4a-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)O)C)COC6C(C(C(C(O6)CO)O)O)O)C	4.0999999	21636599	COCONUT:(CNP0240321);Natural Products:(UNPD110245 UNPD149078);database;PubChem:(21636599);SuperNatural:(SN00376803 SN00345651)	68722655234
8	1	N/A	-179.96905424424912	C36H60O9	[M + H3N + H]+	SGPRFOYBZDKKIH	InChI=1S/C36H60O9/c1-30(2)21-8-9-22-33(6)16-19(38)28(34(7)12-10-24(45-34)31(3,4)42)32(33,5)14-15-36(22)18-35(21,36)13-11-23(30)44-29-27(41)26(40)25(39)20(17-37)43-29/h19-29,37-42H,8-18H2,1-7H3	null	CC1(C2CCC3C4(CC(C(C4(CCC35C2(C5)CCC1OC6C(C(C(C(O6)CO)O)O)O)C)C7(CCC(O7)C(C)(C)O)C)O)C)C	3.60755849	""	COCONUT:(CNP0113046);Natural Products:(UNPD79382);database;SuperNatural:(SN00257344)	68722655232
9	1	N/A	-182.95677160481105	C36H60O9	[M + H3N + H]+	LZNLWKUNLDQBLS	InChI=1S/C36H60O9/c1-31(2)13-14-36(19-39)21(15-31)20-7-8-24-32(3)11-10-26(45-30-29(43)28(42)27(41)22(17-37)44-30)33(4,18-38)23(32)9-12-34(24,5)35(20,6)16-25(36)40/h7,21-30,37-43H,8-19H2,1-6H3	null	CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)CO)OC6C(C(C(C(O6)CO)O)O)O)C)CO)C	4.0999999	102158189	COCONUT:(CNP0215437);Natural Products:(UNPD65469 UNPD62213);database;PubChem:(102158189);SuperNatural:(SN00262832 SN00377551)	68722655234
10	1	N/A	-185.64778525968282	C36H60O9	[M + H3N + H]+	GYNDYWZTPHTLEL	InChI=1S/C36H60O9/c1-19(16-37)8-7-9-20(2)26-22(40)15-34(6)24-14-21(39)30-32(3,4)25(45-31-29(43)28(42)27(41)23(17-38)44-31)10-11-36(30)18-35(24,36)13-12-33(26,34)5/h8,20-31,37-43H,7,9-18H2,1-6H3	null	CC(CCC=C(C)CO)C1C(CC2(C1(CCC34C2CC(C5C3(C4)CCC(C5(C)C)OC6C(C(C(C(O6)CO)O)O)O)O)C)C)O	4.19999981	11193000;11250703;21579165;91394068	COCONUT:(CNP0253036);KNApSAcK:(35848);Natural Products:(UNPD67186 UNPD157801);database;PubChem:(11193000 11250703 21579165 91394068);SuperNatural:(SN00336737);MeSH:(21579165);PubMed	68722655318
