structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.2971984804307351	-93.18913290558872	C8H17NO	[M + H]+	BNZQGRBBUHRDHJ	InChI=1S/C8H17NO/c1-4-5-6-8(2,3)7(9)10/h4-6H2,1-3H3,(H2,9,10)	2,2-dimethylhexanamide	CCCCC(C)(C)C(=O)N	2.0	181100	PubChem:(181100);database	68719476738
2	1	N/A	-108.1640724095539	C8H17NO	[M + H]+	PLNIVBFEUDBHBP	InChI=1S/C8H17NO/c1-4-5-7(6(2)3)8(9)10/h6-7H,4-5H2,1-3H3,(H2,9,10)	2-Isopropylvaleramide	CCCC(C(C)C)C(=O)N	1.89999998	107977;9793812;10154111	MeSH:(107977);database;PubChem:(107977 9793812 10154111);PubMed	68719476806
3	1	N/A	-108.70776065002742	C8H17NO	[M + H]+	UMJPVWFIBILILQ	InChI=1S/C8H17NO/c1-5(2)7(6(3)4)8(9)10/h5-7H,1-4H3,(H2,9,10)	Diisopropylacetamide	CC(C)C(C(C)C)C(=O)N	1.79999995	228084	PubChem:(228084);PubMed;database	68719476802
4	1	N/A	-111.22594831752909	C8H17NO	[M + H]+	QRCJOCOSPZMDJY	InChI=1S/C8H17NO/c1-4-6(3)7(5-2)8(9)10/h6-7H,4-5H2,1-3H3,(H2,9,10)	Nirvanil	CCC(C)C(CC)C(=O)N	1.89999998	20140;12015994;10313196;25271745;36689722;45040678	NORMAN:(NS00049181);COCONUT:(CNP0207645);database;PubChem:(20140 12015994 10313196 25271745 36689722 45040678);CHEBI:(134767);ZINC bio:(ZINC00000825 ZINC01664877 ZINC01664878 ZINC01664879);MeSH:(20140);PubChem class - safety and toxic;PubMed;PubChem class - drug	68822507622
5	1	N/A	-112.58161160192547	C8H17NO	[M + H]+	YYLFIQFIGHGNFN	InChI=1S/C8H17NO/c1-4-7(8(9)10)5-6(2)3/h6-7H,4-5H2,1-3H3,(H2,9,10)	2-Ethyl-4-methylpentanamide	CCC(CC(C)C)C(=O)N	1.70000005	182978;89289808	PubChem:(182978 89289808);PubMed;database	68719476802
6	1	N/A	-129.79234616864042	C8H17NO	[M + H]+	GMORVOQOIHISPT	InChI=1S/C8H17NO/c1-3-5-6-7(4-2)8(9)10/h7H,3-6H2,1-2H3,(H2,9,10)	2-Ethylhexanamide	CCCCC(CC)C(=O)N	2.00746536	20125;36688740;38988941	COCONUT:(CNP0140936);Natural Products:(UNPD41766);database;PubChem:(20125 36688740 38988941);SuperNatural:(SN00326190);MeSH:(20125);PubChem class - safety and toxic;PubMed	68789764166
7	1	N/A	-133.15584376252346	C8H17NO	[M + H]+	OMOMUFTZPTXCHP	InChI=1S/C8H17NO/c1-3-5-7(6-4-2)8(9)10/h7H,3-6H2,1-2H3,(H2,9,10)	Depamide	CCCC(CCC)C(=O)N	2.00746536	71113;50924538	ZINC bio:(ZINC00002238);additional;MeSH:(71113);PubMed;NORMAN:(NS00008328);COCONUT:(CNP0104978);database;PubChem:(71113 50924538);CHEBI:(74562);PubChem class - bio and metabolites;PubChem class - safety and toxic;Biocyc:(CPD-10097);KEGG Mine	77396191334
8	1	N/A	-133.15781335758018	C8H17NO	[M + H]+	FDHGUCPWMSEFHX	InChI=1S/C8H17NO/c1-3-8(2)9-4-6-10-7-5-9/h8H,3-7H2,1-2H3	4-sec-butylmorpholine	CCC(C)N1CCOCC1	1.20000005	110911;7471957;7471958;7471959;7471960	NORMAN:(NS00047003);database;Training Set;PubChem:(110911 7471957 7471958 7471959 7471960)	68719755266
9	1	N/A	-140.11503376355293	C8H17NO	[M + H]+	YAUHDTOEJHVKJO	InChI=1S/C8H17NO/c1-2-3-4-5-6-7-9-8-10/h8H,2-7H2,1H3,(H,9,10)	N-Heptyl-formamide	CCCCCCCNC=O	2.4000001	347402	COCONUT:(CNP0291369);database;PubChem:(347402);PubMed;PubChem class - drug;PubChem class - bio and metabolites	68771905602
10	1	N/A	-140.59284593816886	C8H17NO	[M + H]+	LTHCSWBWNVGEFE	InChI=1S/C8H17NO/c1-2-3-4-5-6-7-8(9)10/h2-7H2,1H3,(H2,9,10)	Octanamid	CCCCCCCC(=O)N	2.08324957	69414	NORMAN:(NS00035214);COCONUT:(CNP0331649);Natural Products:(UNPD96624);database;PubChem:(69414);YMDB Mine;CHEBI:(142682);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;PubMed;KEGG Mine	128935297122
