structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.3041899666518864	-6.079128468891393	C14H8O5	[M - H]-	BBNQQADTFFCFGB	InChI=1S/C14H8O5/c15-8-5-9(16)14(19)11-10(8)12(17)6-3-1-2-4-7(6)13(11)18/h1-5,15-16,19H	Verantin	C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C(=C(C=C3O)O)O	2.9000001	6683;138396086	SuperNatural:(SN00005695);ZINC bio:(ZINC03861633);additional;MeSH:(6683);PubMed;NORMAN:(NS00014423);COCONUT:(CNP0232100);KNApSAcK:(2857);Natural Products:(UNPD131182);database;PubChem:(6683 138396086);CHEBI:(8645);PubChem class - bio and metabolites;KEGG:(C10395);PubChem class - safety and toxic;Training Set	68807352694
2	1	N/A	-23.406936960099895	C14H8O5	[M - H]-	AHKDJQYHVWSRLT	InChI=1S/C14H8O5/c15-9-5-8-10(14(19)13(9)18)12(17)7-4-2-1-3-6(7)11(8)16/h1-5,15,18-19H	Antragallol	C1=CC=C2C(=C1)C(=O)C3=CC(=C(C(=C3C2=O)O)O)O	2.4000001	11768	NORMAN:(NS00021241);COCONUT:(CNP0218669);KNApSAcK:(2792);Natural Products:(UNPD65697);database;PubChem:(11768);SuperNatural:(SN00157201);CHEBI:(2755);ZINC bio:(ZINC04098647);KEGG:(C10297);PubMed	68722925938
3	1	N/A	-64.37206814975912	C14H8O5	[M - H]-	QWPVOAUJFKGLQA	InChI=1S/C14H8O5/c15-6-1-2-7-9(5-6)12(17)8-3-4-10(16)14(19)11(8)13(7)18/h1-5,15-16,19H	Alizarine Y	C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C(=C(C=C3)O)O	2.4000001	65739	COCONUT:(CNP0112196);Natural Products:(UNPD30184);database;PubChem:(65739);CHEBI:(37489);ZINC bio:(ZINC05699358);MeSH:(65739);PubMed;KEGG Mine	77311549542
4	1	N/A	-64.37206814975912	C14H8O5	[M - H]-	WNHUAWNEKMITEW	InChI=1S/C14H8O5/c15-6-1-2-7-9(5-6)13(18)11-8(12(7)17)3-4-10(16)14(11)19/h1-5,15-16,19H	Anthrapurpurin	C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C=CC(=C3O)O	2.4000001	1320	database;PubChem class - safety and toxic;PubChem:(1320);CHEBI:(37486);ZINC bio:(ZINC03870461);KEGG Mine	77376528418
5	1	N/A	-66.78311301234852	C14H8O5	[M - H]-	HTGYRSWFBJFKRE	InChI=1S/C14H8O5/c15-6-1-2-8-9(3-6)13(18)10-4-7(16)5-11(17)12(10)14(8)19/h1-5,15-17H	9,10-Anthracenedione, 1,3,6-trihydroxy-	C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C(=CC(=C3)O)O	1.56503069	9992552	COCONUT:(CNP0237349);Natural Products:(UNPD127518);database;PubChem:(9992552)	68721606658
6	1	N/A	-73.04958030650242	C14H8O5	[M - H]-	FMRLRBCECZNJNN	InChI=1S/C14H8O5/c15-8-3-1-2-6-10(8)12(17)7-4-5-9(16)14(19)11(7)13(6)18/h1-5,15-16,19H	9, 1,2,5-trihydroxy-	C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C(=C(C=C3)O)O	1.56503069	436367	COCONUT:(CNP0356373);Natural Products:(UNPD186734);database;PubChem:(436367);SuperNatural:(SN00339530);ZINC bio:(ZINC05699362);PubMed;KEGG Mine	77312598082
7	1	N/A	-76.71460846948018	C14H8O5	[M - H]-	VVEKCQAFOLKNKB	InChI=1S/C14H8O5/c15-6-4-8-12(10(17)5-6)14(19)11-7(13(8)18)2-1-3-9(11)16/h1-5,15-17H	1,3,8-Trihydroxyanthraquinone	C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O	1.56503069	12435249	COCONUT:(CNP0139266);Natural Products:(UNPD192760);database;PubChem:(12435249);SuperNatural:(SN00322176);KEGG Mine	77312589826
8	1	N/A	-93.37834040892642	C14H8O5	[M - H]-	FDXKFCSGFMVEEG	InChI=1S/C14H8O5/c15-6-1-2-7-8(5-6)14(19)12-10(17)4-3-9(16)11(12)13(7)18/h1-5,15-17H	1,4,6-Trihydroxyanthraquinone	C1=CC2=C(C=C1O)C(=O)C3=C(C=CC(=C3C2=O)O)O	2.9000001	81989	NORMAN:(NS00047442);database;PubChem:(81989);CHEBI:(37491);ZINC bio:(ZINC05699361)	68719747106
9	1	N/A	-94.27350670860157	C14H8O5	[M - H]-	PRKNCOCERFKSLP	InChI=1S/C14H8O5/c15-7-3-1-2-6-10(7)14(19)12-9(17)5-4-8(16)11(12)13(6)18/h1-5,15-17H	9, 1,4,5-trihydroxy-	C1=CC2=C(C(=C1)O)C(=O)C3=C(C=CC(=C3C2=O)O)O	1.56503069	76295	NORMAN:(NS00049231);COCONUT:(CNP0318509);Natural Products:(UNPD80083);database;PubChem:(76295);SuperNatural:(SN00371337);CHEBI:(37490);ZINC bio:(ZINC04783234);PubMed;KEGG Mine	77312860258
10	1	N/A	-198.07372993795835	C14H8O5	[M - H]-	KMJZTVBJUZDVCN	InChI=1S/C14H8O5/c1-6-5-8-11(16)10-7(3-2-4-9(10)15)12(17)13(8)19-14(6)18/h2-5,15H,1H3	6-hydroxy-3-methylbenzo[g]chromene-2,5,10-trione	CC1=CC2=C(C(=O)C3=C(C2=O)C(=CC=C3)O)OC1=O	2.20000005	258842	COCONUT:(CNP0234231);Natural Products:(UNPD133046);database;PubChem:(258842)	68721606658
