structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.18783577717254293	-108.1094013225852	C15H20O8	[M + CH2O2 - H]-	AVIUTYMRHHBXPB	InChI=1S/C15H20O8/c1-7(17)9-4-3-8(21-2)5-10(9)22-15-14(20)13(19)12(18)11(6-16)23-15/h3-5,11-16,18-20H,6H2,1-2H3	2-Acetyl-5-methoxyphenyl beta-D-Glucopyranoside	CC(=O)C1=C(C=C(C=C1)OC)OC2C(C(C(C(O2)CO)O)O)O	-0.554370046	442924;4486114;53384347;57375575	COCONUT:(CNP0318081);KNApSAcK:(2706);Natural Products:(UNPD84846);database;PubChem:(442924 4486114 53384347 57375575);SuperNatural:(SN00157236);CHEBI:(718638 7892);KEGG:(C10717);PubMed	68722655602
2	1	N/A	-114.51001264693458	C15H20O8	[M + CH2O2 - H]-	GXLXFBBEKMNRQK	InChI=1S/C15H20O8/c1-6-3-8(18)4-9(11(6)7(2)17)22-15-14(21)13(20)12(19)10(5-16)23-15/h3-4,10,12-16,18-21H,5H2,1-2H3	null	CC1=CC(=CC(=C1C(=O)C)OC2C(C(C(C(O2)CO)O)O)O)O	-0.5	56776250	COCONUT:(CNP0398765);database;PubChem:(56776250);SuperNatural:(SN00041185);ZINC bio:(ZINC67913388);additional;Training Set	68723171330
3	1	N/A	-117.6629520478635	C15H20O8	[M + CH2O2 - H]-	CFJLERBDXYGARW	InChI=1S/C15H20O8/c1-6-3-8(4-9(18)11(6)7(2)17)22-15-14(21)13(20)12(19)10(5-16)23-15/h3-4,10,12-16,18-21H,5H2,1-2H3	null	CC1=CC(=CC(=C1C(=O)C)O)OC2C(C(C(C(O2)CO)O)O)O	-0.480721533	45783012	COCONUT:(CNP0349040);database;PubChem:(45783012);SuperNatural:(SN00034436);ZINC bio:(ZINC35465909);additional;Training Set	68723171330
4	1	N/A	-118.97038823639895	C15H20O8	[M + CH2O2 - H]-	CTBTYMWZDWFXTH	InChI=1S/C15H20O8/c16-7-10-12(19)13(20)14(21)15(23-10)22-9-4-1-8(2-5-9)3-6-11(17)18/h1-2,4-5,10,12-16,19-21H,3,6-7H2,(H,17,18)	null	C1=CC(=CC=C1CCC(=O)O)OC2C(C(C(C(O2)CO)O)O)O	-0.275710613	101928034	COCONUT:(CNP0298104);Natural Products:(UNPD190393);database;PubChem:(101928034);SuperNatural:(SN00302690);Training Set;KEGG Mine	77312606210
5	1	N/A	-121.10749791780917	C15H20O8	[M + CH2O2 - H]-	QUOZWMJFTQUXON	InChI=1S/C15H20O8/c1-7(17)8-3-4-9(10(5-8)21-2)22-15-14(20)13(19)12(18)11(6-16)23-15/h3-5,11-16,18-20H,6H2,1-2H3	Androsin	CC(=O)C1=CC(=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O)OC	-0.554370046	164648;12306788;10336601;20055279;57121680;67742033;102584714	COCONUT:(CNP0270683);KNApSAcK:(29684);Natural Products:(UNPD149830 UNPD171891);database;PubChem:(164648 12306788 10336601 20055279 57121680 67742033 102584714);SuperNatural:(SN00315341 SN00011548 SN00160952);ZINC bio:(ZINC05167579);additional;MeSH:(164648);PubMed;KEGG Mine	77313122390
6	1	N/A	-129.8734218208211	C15H20O8	[M + CH2O2 - H]-	NPAQHLFPEOMKAL	InChI=1S/C15H20O8/c16-7-11-12(19)13(20)14(21)15(23-11)22-6-5-10(18)8-1-3-9(17)4-2-8/h1-4,11-17,19-21H,5-7H2	null	C1=CC(=CC=C1C(=O)CCOC2C(C(C(C(O2)CO)O)O)O)O	-1.10000002	10471692	COCONUT:(CNP0291401);Natural Products:(UNPD160741 UNPD42580);database;PubChem:(10471692);SuperNatural:(SN00289533 SN00029874);CHEBI:(141404);ZINC bio:(ZINC31166226);additional;Training Set	68723204130
7	1	N/A	-133.99956020714146	C15H20O8	[M + CH2O2 - H]-	WVKOWKLLVMFWGV	InChI=1S/C15H20O8/c1-21-9-4-2-8(3-5-9)10(17)7-22-15-14(20)13(19)12(18)11(6-16)23-15/h2-5,11-16,18-20H,6-7H2,1H3	null	COC1=CC=C(C=C1)C(=O)COC2C(C(C(C(O2)CO)O)O)O	-0.653626561	""	COCONUT:(CNP0299170);Natural Products:(UNPD54990);database;SuperNatural:(SN00294323)	68722655232
8	1	N/A	-134.39877981289692	C15H20O8	[M + CH2O2 - H]-	WPYITBHVUBHJHS	InChI=1S/C15H20O8/c1-21-7-10(17)8-2-4-9(5-3-8)22-15-14(20)13(19)12(18)11(6-16)23-15/h2-5,11-16,18-20H,6-7H2,1H3	null	COCC(=O)C1=CC=C(C=C1)OC2C(C(C(C(O2)CO)O)O)O	-0.653626561	""	COCONUT:(CNP0111767);Natural Products:(UNPD96073);database;SuperNatural:(SN00344839)	68722655232
9	1	N/A	-143.8114467191412	C15H20O8	[M + CH2O2 - H]-	LIOOJQZRNLJKMU	InChI=1S/C15H20O8/c16-5-1-2-8-3-4-10(9(18)6-8)22-15-14(21)13(20)12(19)11(7-17)23-15/h1-4,6,11-21H,5,7H2	null	C1=CC(=C(C=C1C=CCO)O)OC2C(C(C(C(O2)CO)O)O)O	-0.739750564	101273492	COCONUT:(CNP0149935);Natural Products:(UNPD181727 UNPD220356);database;PubChem:(101273492);SuperNatural:(SN00320338);KEGG Mine	77312589826
10	1	N/A	-149.01390918490438	C15H20O8	[M + CH2O2 - H]-	SHZMGEYUEFSGCM	InChI=1S/C15H20O8/c1-6-4-8(17)7-2-3-21-14(10(6)7)23-15-13(20)12(19)11(18)9(5-16)22-15/h2-4,7,9-16,18-20H,5H2,1H3	null	CC1=CC(=O)C2C1C(OC=C2)OC3C(C(C(C(O3)CO)O)O)O	-1.11034679	""	COCONUT:(CNP0250455);Natural Products:(UNPD78092);database;SuperNatural:(SN00290677)	68722655232
