structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.6130418035802843	-87.35684956025628	C14H16O3	[M + H]+	PUQNCMYNZIUVIM	InChI=1S/C14H16O3/c1-4-11-9(3)12-7-6-10(16-5-2)8-13(12)17-14(11)15/h6-8H,4-5H2,1-3H3	CBMicro_045610	CCC1=C(C2=C(C=C(C=C2)OCC)OC1=O)C	3.0	879516	PubChem:(879516);database	68719476738
2	1	N/A	-154.16204181469894	C14H16O3	[M + H]+	ZHHUKOQYRGQWAS	InChI=1S/C14H16O3/c1-9(2)7-13(16)12-8-11(10(3)15)5-6-14(12)17-4/h5-8H,1-4H3	Buten-1-one, 1-(5-acetyl-2-methoxyphenyl)-3-methyl-	CC(=CC(=O)C1=C(C=CC(=C1)C(=O)C)OC)C	2.70000005	14104352	COCONUT:(CNP0162448);Natural Products:(UNPD155518);database;PubChem:(14104352);SuperNatural:(SN00326665)	68722655234
3	1	N/A	-172.62632554977617	C14H16O3	[M + H]+	RIXFUJVWYPOMHN	InChI=1S/C14H16O3/c1-4-5-6-7-12(15)11-8-10(2)14(17-3)9-13(11)16/h4-9,16H,1-3H3	(2E,4E)-1-(2-hydroxy-4-methoxy-5-methylphenyl)hexa-2,4-dien-1-one	CC=CC=CC(=O)C1=C(C=C(C(=C1)C)OC)O	3.5999999	11593828	COCONUT:(CNP0188312);Natural Products:(UNPD173026);database;PubChem:(11593828);SuperNatural:(SN00238831);PubMed	68722655298
4	1	N/A	-181.23176085953114	C14H16O3	[M + H]+	JVPBEOSSMYEDID	InChI=1S/C14H16O3/c1-3-11(16-2)9-12-8-10-6-4-5-7-13(10)14(15)17-12/h4-8,11H,3,9H2,1-2H3	3-(2-methoxybutyl)isochromen-1-one	CCC(CC1=CC2=CC=CC=C2C(=O)O1)OC	3.0	21580108;44566647	COCONUT:(CNP0193684);KNApSAcK:(43129);Natural Products:(UNPD127372);database;PubChem:(21580108 44566647);SuperNatural:(SN00349871);PubMed	68722655314
5	1	N/A	-188.97324018423296	C14H16O3	[M + H]+	RKKPUBAAIGFXOG	InChI=1S/C14H16O3/c1-4-5-6-7-12(15)11-8-9(2)13(16)10(3)14(11)17/h4-8,16-17H,1-3H3	Osrbicilin	CC=CC=CC(=O)C1=C(C(=C(C(=C1)C)O)C)O	3.5999999	157594;5376187	COCONUT:(CNP0138233);Natural Products:(UNPD135758);database;PubChem:(157594 5376187);SuperNatural:(SN00011510);ZINC bio:(ZINC05132802);additional;MeSH:(157594 5376187);Training Set;PubMed	68723204166
6	1	N/A	-193.71896703295127	C14H16O3	[M + H]+	KTIOSKUXBNFTFX	InChI=1S/C14H16O3/c15-13(7-8-14(16)17)12-6-5-10-3-1-2-4-11(10)9-12/h5-6,9H,1-4,7-8H2,(H,16,17)	Propionic acid,6,7,8-tetrahydro-2-naphthoyl)-	C1CCC2=C(C1)C=CC(=C2)C(=O)CCC(=O)O	2.4000001	69916;7128431	NORMAN:(NS00037994);database;PubChem:(69916 7128431);PubMed	68719738946
7	1	N/A	-195.99107743441132	C14H16O3	[M + H]+	QDYWUYCKJOIUJH	InChI=1S/C14H16O3/c1-5-14(4)7-6-10(15)11-12(16)8(2)9(3)17-13(11)14/h6-7H,5H2,1-4H3	null	CCC1(C=CC(=O)C2=C1OC(=C(C2=O)C)C)C	2.5999999	139589529	PubChem:(139589529);database	68719476738
8	1	N/A	-200.5617110513249	C14H16O3	[M + H]+	VAOZKYYIOZFKKZ	InChI=1S/C14H16O3/c1-7(2)12-10-5-9(4)14(16)17-13(10)8(3)6-11(12)15/h5-7,15H,1-4H3	Mansorin B	CC1=CC2=C(C(=CC(=C2C(C)C)O)C)OC1=O	3.4000001	636576	COCONUT:(CNP0116177);KNApSAcK:(37473);Natural Products:(UNPD140662);database;PubChem:(636576);SuperNatural:(SN00308654);PubMed	68722655314
9	1	N/A	-204.58976291256894	C14H16O3	[M + H]+	UYEZJDNVWNIIKS	InChI=1S/C14H16O3/c1-7-4-10-5-8(2)14(17)13(10)9(3)11(7)6-12(15)16/h4,8H,5-6H2,1-3H3,(H,15,16)	2-(2,4,6-trimethyl-3-oxo-1,2-dihydroinden-5-yl)acetic acid	CC1CC2=C(C1=O)C(=C(C(=C2)C)CC(=O)O)C	2.4000001	148588;5320784	COCONUT:(CNP0039678 CNP0168158);HMDB:(36605);Natural Products:(UNPD119181 UNPD51981);database;PubChem:(148588 5320784);SuperNatural:(SN00319104 SN00159009 SN00243431);PubChem class - bio and metabolites;PubMed	68739432522
10	1	N/A	-204.83986747303553	C14H16O3	[M + H]+	BIYUGWIVMCEIMP	InChI=1S/C14H16O3/c1-7-6-8(2)12-11(9(7)3)13(16-5)10(4)14(15)17-12/h6H,1-5H3	2H-1-Benzopyran-2-one, 4-methoxy-3,5,6,8-tetramethyl-	CC1=CC(=C2C(=C1C)C(=C(C(=O)O2)C)OC)C	3.0999999	21580461	COCONUT:(CNP0207150);Natural Products:(UNPD102369);database;PubChem:(21580461);SuperNatural:(SN00224489)	68722655234
11	1	N/A	-205.23872144398393	C14H16O3	[M + H]+	SXVWISLKTAUXGO	InChI=1S/C14H16O3/c1-4-5-6-7-8-9-12-11(2)13(16-3)10-14(15)17-12/h4-10H,1-3H3	null	CC=CC=CC=CC1=C(C(=CC(=O)O1)OC)C	2.70000005	102193198	PubChem:(102193198);COCONUT:(CNP0339341);database	68721573890
12	1	N/A	-211.411782268357	C14H16O3	[M + H]+	NPWIHJCFBQENJU	InChI=1S/C14H16O3/c1-9-8-12(16-3)13-10(14(9)17-4)6-5-7-11(13)15-2/h5-8H,1-4H3	null	CC1=CC(=C2C(=C1OC)C=CC=C2OC)OC	3.5	85787556	COCONUT:(CNP0235029);Natural Products:(UNPD169812);database;PubChem:(85787556)	68721606658
13	1	N/A	-216.48837152084164	C14H16O3	[M + H]+	QQSKRWNYOUTNSM	InChI=1S/C14H16O3/c15-12-9-7-5-3-1-2-4-6-8-10-14(17)11-13-16/h4,6-10,14-17H,11-13H2	(4E,6E,12E)-tetradeca-4,6,12-trien-8,10-diyne-1,3,14-triol	C(CO)C(C=CC=CC#CC#CC=CCO)O	1.0	5321038;54242098;71405475	COCONUT:(CNP0195970);Natural Products:(UNPD113201 UNPD227468 UNPD51655 UNPD85999);database;PubChem:(5321038 54242098 71405475);PubMed	68721606722
14	1	N/A	-218.1293933199792	C14H16O3	[M + H]+	SJPNUSKWVFQENW	InChI=1S/C14H16O3/c1-2-4-11(9-15)7-8-12-5-3-6-14(17)13(12)10-16/h2-8,10-11,15,17H,9H2,1H3	2-hydroxy-6-[(1E,4E)-3-(hydroxymethyl)hexa-1,4-dienyl]benzaldehyde	CC=CC(CO)C=CC1=C(C(=CC=C1)O)C=O	2.5999999	11253259;102096659;101767700	COCONUT:(CNP0257099);Natural Products:(UNPD26837);database;PubChem:(11253259 102096659 101767700);SuperNatural:(SN00313934)	68722655234
15	1	N/A	-219.60558109819053	C14H16O3	[M + H]+	QKVDPCKPCVREGL	InChI=1S/C14H16O3/c1-4-5-6-7-11(15)12-13(16)9(2)8-10(3)14(12)17/h4-8,16-17H,1-3H3	null	CC=CC=CC(=O)C1=C(C(=CC(=C1O)C)C)O	3.5999999	25121635	COCONUT:(CNP0145807);Natural Products:(UNPD185781);database;PubChem:(25121635);SuperNatural:(SN00393683)	68722655234
16	1	N/A	-220.27481176403165	C14H16O3	[M + H]+	BSURKHBKQTWXDC	InChI=1S/C14H16O3/c1-9-7-10-5-6-11(15-2)14(17-4)13(10)12(8-9)16-3/h5-8H,1-4H3	null	CC1=CC2=C(C(=C1)OC)C(=C(C=C2)OC)OC	3.5	13661033	COCONUT:(CNP0325559);Natural Products:(UNPD88298);database;PubChem:(13661033);SuperNatural:(SN00230439)	68722655234
17	1	N/A	-223.53299074239135	C14H16O3	[M + H]+	PFLGBPNQIZRCNL	InChI=1S/C14H16O3/c1-7-4-10-13(11(16)5-7)8(2)6-12(17)14(10)9(3)15/h6-7,17H,4-5H2,1-3H3	null	CC1CC2=C(C(=CC(=C2C(=O)C)O)C)C(=O)C1	2.70000005	101574644	COCONUT:(CNP0359060);Natural Products:(UNPD226920);database;PubChem:(101574644)	68721606658
18	1	N/A	-224.41704437791225	C14H16O3	[M + H]+	IYMJMWNDRCWQPW	InChI=1S/C14H16O3/c1-8(2)12-6-10-5-11(9(3)15)14(16-4)7-13(10)17-12/h5,7,12H,1,6H2,2-4H3	6-methoxy-tremetone	CC(=C)C1CC2=CC(=C(C=C2O1)OC)C(=O)C	2.9000001	10585660;13164965	COCONUT:(CNP0293589);KNApSAcK:(34429);Natural Products:(UNPD46784 UNPD163310);database;PubChem:(10585660 13164965);SuperNatural:(SN00365127 SN00368544);PubMed;KEGG Mine	77312589906
19	1	N/A	-233.53835658505162	C14H16O3	[M + H]+	HZKNHDLUFBYIQN	InChI=1S/C14H16O3/c1-10(2)3-6-12-9-11(4-7-13(12)15)5-8-14(16)17/h3-5,7-9,15H,6H2,1-2H3,(H,16,17)	drupanin	CC(=CCC1=C(C=CC(=C1)C=CC(=O)O)O)C	3.4000001	154365;6440361;58645080	COCONUT:(CNP0221753);HMDB:(135874);KNApSAcK:(22793);Natural Products:(UNPD105511 UNPD67871 UNPD215952);database;PubChem:(154365 6440361 58645080);SuperNatural:(SN00338375 SN00244777);PubChem class - bio and metabolites;MeSH:(6440361);PubMed	68739432542
20	1	N/A	-236.1693858573818	C14H16O3	[M + H]+	XSNOKHWTJXMFKL	InChI=1S/C14H16O3/c1-4-5-10-7-12(15)11-6-8(2)13(16)9(3)14(11)17-10/h4-6,10,16H,7H2,1-3H3	null	CC=CC1CC(=O)C2=C(O1)C(=C(C(=C2)C)O)C	2.70000005	54752973;101788778	COCONUT:(CNP0273334);Natural Products:(UNPD204047);database;PubChem:(54752973 101788778)	68721606658
21	1	N/A	-239.06194149911065	C14H16O3	[M + H]+	LIJSAVLEVWRPOC	InChI=1S/C14H16O3/c15-12-5-2-10(3-6-12)1-4-11-9-13(16)7-8-14(11)17/h2-3,5-6,9,14-15,17H,1,4,7-8H2	null	C1CC(=O)C=C(C1O)CCC2=CC=C(C=C2)O	2.37464428	""	COCONUT:(CNP0202558);Natural Products:(UNPD110223);database;SuperNatural:(SN00342476)	68722655232
22	1	N/A	-239.55135590111013	C14H16O3	[M + H]+	FTDULHPUAJUARR	InChI=1S/C14H16O3/c1-4-5-9-6-10(15)7-11-12(16)8-14(2,3)17-13(9)11/h4,6-7,15H,1,5,8H2,2-3H3	null	CC1(CC(=O)C2=CC(=CC(=C2O1)CC=C)O)C	2.70000005	71619429	COCONUT:(CNP0200448);Natural Products:(UNPD225145);database;PubChem:(71619429)	68721606658
23	1	N/A	-239.7218633115643	C14H16O3	[M + H]+	FPRRLQPKNNXEIL	InChI=1S/C14H16O3/c1-8(2)13-7-10-11(17-13)5-6-12(16-4)14(10)9(3)15/h5-6,13H,1,7H2,2-4H3	null	CC(=C)C1CC2=C(O1)C=CC(=C2C(=O)C)OC	2.77585173	""	COCONUT:(CNP0224676);Natural Products:(UNPD77809);database;SuperNatural:(SN00299025)	68722655232
24	1	N/A	-241.48233759439995	C14H16O3	[M + H]+	SUOOCRQXZJNHSU	InChI=1S/C14H16O3/c1-11(10-16)4-6-13-9-12(3-2-8-15)5-7-14(13)17/h2-7,9,15-17H,1,8,10H2	null	C=C(CO)C=CC1=C(C=CC(=C1)C=CCO)O	1.99437892	""	COCONUT:(CNP0333395);Natural Products:(UNPD99134);database;SuperNatural:(SN00370572)	68722655232
25	1	N/A	-247.66336576898885	C14H16O3	[M + H]+	WXVLCNREBFDEKS	InChI=1S/C14H16O3/c1-9(15)11-7-10-5-6-14(2,3)17-12(10)8-13(11)16-4/h5-8H,1-4H3	Encecalin	CC(=O)C1=C(C=C2C(=C1)C=CC(O2)(C)C)OC	2.5	114703	COCONUT:(CNP0151046);KNApSAcK:(2426);Natural Products:(UNPD31550);database;PubChem:(114703);SuperNatural:(SN00001812);CHEBI:(4789);ZINC bio:(ZINC00897924);additional;KEGG:(C09005);Training Set;PubMed	68723204466
26	1	N/A	-249.99790442101093	C14H16O3	[M + H]+	QMRUCWGOZVOSBO	InChI=1S/C14H16O3/c1-2-3-4-5-7-10-13(16)14(17)11-8-6-9-12-15/h2-3,8,11-14,16-17H,6,9H2,1H3	null	CC=CC#CC#CC(C(C=CCCC=O)O)O	1.82312989	""	COCONUT:(CNP0380047);Natural Products:(UNPD164134 UNPD83982 UNPD186510);database	68721606656
27	1	N/A	-254.26954519932693	C14H16O3	[M + H]+	QMMMQWRPZIJGPT	InChI=1S/C14H16O3/c1-5-14(4)11(15)7-6-10-12(16)8(2)9(3)17-13(10)14/h6-7H,5H2,1-4H3	Spiciferone A	CCC1(C(=O)C=CC2=C1OC(=C(C2=O)C)C)C	2.0999999	180199;14443155	COCONUT:(CNP0145157);Natural Products:(UNPD85977 UNPD186392);database;PubChem:(180199 14443155);SuperNatural:(SN00341236)	68722655234
