structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.4452281444172093	-119.3190811635441	C37H58O12	[M + Na]+	OHDFISPWADYJIW	InChI=1S/C37H58O12/c1-32(31(46)47-6)11-13-37(30(44)45)14-12-35(4)19(20(37)15-32)7-8-24-33(2)16-21(40)28(34(3,18-39)23(33)9-10-36(24,35)5)49-29-27(43)26(42)25(41)22(17-38)48-29/h7,20-29,38-43H,8-18H2,1-6H3,(H,44,45)	Ambotz7500053	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)OC6C(C(C(C(O6)CO)O)O)O)O)C)C)C2C1)C)C(=O)O)C(=O)OC	2.4000001	5317216;14132360;92131314;102004522	COCONUT:(CNP0124819 CNP0356300);Natural Products:(UNPD100592 UNPD108553);database;PubChem:(5317216 14132360 92131314 102004522);SuperNatural:(SN00165876 SN00362141 SN00339639)	68722655234
2	1	N/A	-147.6210804864445	C37H58O12	[M + Na]+	PDBKQWDSKXVQCM	InChI=1S/C37H58O12/c1-17-7-10-37(46-14-17)18(2)28-26(49-37)13-23-21-6-5-19-11-20(38)12-27(36(19,4)22(21)8-9-35(23,28)3)47-34-31(43)32(25(40)16-45-34)48-33-30(42)29(41)24(39)15-44-33/h5,17-18,20-34,38-43H,6-16H2,1-4H3	Angudracanoside F	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(C(CC(C6)O)OC7C(C(C(CO7)O)OC8C(C(C(CO8)O)O)O)O)C)C)C)OC1	1.60000002	49800115;49866278;46939336;71588987	COCONUT:(CNP0332345);Natural Products:(UNPD97610);database;PubChem:(49800115 49866278 46939336 71588987);SuperNatural:(SN00258324);PubMed	68722655298
3	1	N/A	-158.60343394250623	C37H58O12	[M + Na]+	JVIMGJNXHLZBTF	InChI=1S/C37H58O12/c1-18-10-13-37(31(45)49-29-26(42)25(41)24(40)21(17-38)48-29)15-14-33(3)19(27(37)36(18,6)46)8-9-22-32(2)16-20(39)28(43)35(5,30(44)47-7)23(32)11-12-34(22,33)4/h8,18,20-29,38-43,46H,9-17H2,1-7H3	4-O-methyl 8a-O-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (2R,3R,4R,4aR,6aR,6bS,8aS,11R,12R,12aS,14aR,14bR)-2,3,12-trihydroxy-4,6a,6b,11,12,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,11,12a,14,14a-tetradecahydropicene-4,8a-dicarboxylate	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)OC)O)O)C)C)C2C1(C)O)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O	2.70000005	23259300	COCONUT:(CNP0113486);Natural Products:(UNPD27692);database;PubChem:(23259300);SuperNatural:(SN00382682)	68722655234
4	1	N/A	-174.77577558732358	C37H58O12	[M + Na]+	GWTUYPLSGSULMT	InChI=1S/C37H58O12/c1-17-13-20(28(42)32(5,6)44)49-37(45)27(17)34(8)24(47-18(2)38)14-36-16-35(36)12-11-23(48-29-26(41)25(40)19(39)15-46-29)31(3,4)21(35)9-10-22(36)33(34,7)30(37)43/h17,19-29,39-42,44-45H,9-16H2,1-8H3	null	CC1CC(OC2(C1C3(C(CC45CC46CCC(C(C6CCC5C3(C2=O)C)(C)C)OC7C(C(C(CO7)O)O)O)OC(=O)C)C)O)C(C(C)(C)O)O	2.23842859	""	COCONUT:(CNP0251118);Natural Products:(UNPD147518);database;SuperNatural:(SN00241926)	68722655232
5	1	N/A	-176.7296254240543	C37H58O12	[M + Na]+	ZLQJSQHBPRDGHQ	InChI=1S/C37H58O12/c1-18-10-13-37(31(45)49-29-25(41)26(47-7)24(40)21(17-38)48-29)15-14-33(3)19(27(37)36(18,6)46)8-9-22-32(2)16-20(39)28(42)35(5,30(43)44)23(32)11-12-34(22,33)4/h8,18,20-29,38-42,46H,9-17H2,1-7H3,(H,43,44)	null	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)O)O)O)C)C)C2C1(C)O)C)C(=O)OC6C(C(C(C(O6)CO)O)OC)O	2.9000001	102076541	COCONUT:(CNP0240689);Natural Products:(UNPD149497);database;PubChem:(102076541);SuperNatural:(SN00364301)	68722655234
6	1	N/A	-191.23105732644882	C37H58O12	[M + Na]+	CNWZWVFEXLYSBT	InChI=1S/C37H58O12/c1-18-15-21(28(33(5,6)45)47-19(2)38)48-29(42)25(18)34(7)13-14-37-17-36(37)12-11-24(49-30-27(41)26(40)20(39)16-46-30)32(3,4)22(36)9-10-23(37)35(34,8)31(43)44/h18,20-28,30,39-41,45H,9-17H2,1-8H3,(H,43,44)	null	CC1CC(OC(=O)C1C2(CCC34CC35CCC(C(C5CCC4C2(C)C(=O)O)(C)C)OC6C(C(C(CO6)O)O)O)C)C(C(C)(C)O)OC(=O)C	3.79999995	16724009;101273973	COCONUT:(CNP0279325);Natural Products:(UNPD4560);database;PubChem:(16724009 101273973);SuperNatural:(SN00268182)	68722655234
7	1	N/A	-198.36588015229614	C37H58O12	[M + Na]+	JKWWXFVBXKLEJJ	InChI=1S/C37H58O12/c1-19-32(40)27(43-7)17-31(45-19)49-33-20(2)46-30(18-28(33)44-8)48-24-11-12-34(5)23(15-24)9-10-25-26(34)16-29(47-22(4)39)35(6)36(41,21(3)38)13-14-37(25,35)42/h9,19-20,24-33,40-42H,10-18H2,1-8H3	null	CC1C(C(CC(O1)OC2C(OC(CC2OC)OC3CCC4(C5CC(C6(C(C5CC=C4C3)(CCC6(C(=O)C)O)O)C)OC(=O)C)C)C)OC)O	2.0999999	100953159	COCONUT:(CNP0264778);Natural Products:(UNPD115578);database;PubChem:(100953159);SuperNatural:(SN00339413)	68722655234
8	1	N/A	-200.60991027370474	C37H58O12	[M + Na]+	RQZNXGFLPMTEGN	InChI=1S/C37H58O12/c1-18(38)24-12-14-37(42)25-10-9-22-15-23(11-13-35(22,5)30(25)33(47-21(4)39)34(41)36(24,37)6)48-28-17-27(44-8)32(20(3)46-28)49-29-16-26(43-7)31(40)19(2)45-29/h9,19-20,23-34,40-42H,10-17H2,1-8H3	null	CC1C(C(CC(O1)OC2C(OC(CC2OC)OC3CCC4(C5C(CC=C4C3)C6(CCC(C6(C(C5OC(=O)C)O)C)C(=O)C)O)C)C)OC)O	1.89999998	102076542	COCONUT:(CNP0291010);Natural Products:(UNPD18318);database;PubChem:(102076542);SuperNatural:(SN00314021)	68722655234
9	1	N/A	-215.4959710508	C37H58O12	[M + Na]+	XEUKDBBIRQPYCL	InChI=1S/C37H58O12/c1-18-10-13-37(31(45)49-29-26(41)25(40)24(39)21(48-29)17-47-7)15-14-33(3)19(27(37)36(18,6)46)8-9-22-32(2)16-20(38)28(42)35(5,30(43)44)23(32)11-12-34(22,33)4/h8,18,20-29,38-42,46H,9-17H2,1-7H3,(H,43,44)	null	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)O)O)O)C)C)C2C1(C)O)C)C(=O)OC6C(C(C(C(O6)COC)O)O)O	2.4000001	102076540;102533482	COCONUT:(CNP0326933);Natural Products:(UNPD90126);database;PubChem:(102076540 102533482);SuperNatural:(SN00257179)	68722655234
10	1	N/A	-220.83150984185042	C37H58O12	[M + Na]+	NKCBQTWVCHNQPJ	InChI=1S/C37H58O12/c1-19-11-14-37(31(45)49-29-27(43)26(42)25(41)21(18-38)48-29)16-15-34(5)20(28(37)36(19,7)46)9-10-23-33(4,17-24(39)40)22(12-13-35(23,34)6)32(2,3)30(44)47-8/h9,19,21-23,25-29,38,41-43,46H,10-18H2,1-8H3,(H,39,40)	null	CC1CCC2(CCC3(C(=CCC4C3(CCC(C4(C)CC(=O)O)C(C)(C)C(=O)OC)C)C2C1(C)O)C)C(=O)OC5C(C(C(C(O5)CO)O)O)O	3.59082627	""	COCONUT:(CNP0122643);Natural Products:(UNPD226198);database	68721606656
