structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.7041449319600793	-6.797302993432874	C8H16N2O4	[M + H]+	NUXSIDPKKIEIMI	InChI=1S/C8H16N2O4/c9-6(8(13)14)3-1-2-4-10-5-7(11)12/h6,10H,1-5,9H2,(H,11,12)(H,13,14)	AmbotzHAA5650	C(CCNCC(=O)O)CC(C(=O)O)N	-0.974211156	123800;15691192;26175690;40430212;45158903;74787526;76973918;90478072;133687790	SuperNatural:(SN00360980);ZINC bio:(ZINC02599098 ZINC14584046);additional;MeSH:(123800);PubMed;COCONUT:(CNP0212077);Natural Products:(UNPD34392);database;PubChem:(123800 15691192 26175690 40430212 45158903 74787526 76973918 90478072 133687790);CHEBI:(53014);PubChem class - bio and metabolites;Training Set;KEGG Mine	77329916006
2	1	N/A	-45.396203547061205	C8H16N2O4	[M + H]+	OQVOZFPJUCUPLW	InChI=1S/C8H16N2O4/c9-4-2-1-3-6(8(13)14)10-5-7(11)12/h6,10H,1-5,9H2,(H,11,12)(H,13,14)	L-Lysine,N6-(carboxymethyl)-	C(CCN)CC(C(=O)O)NCC(=O)O	-5.4000001	11680034;15691190	PubChem:(11680034 15691190);PubMed;database	68719476802
3	1	N/A	-69.01284733293149	C8H16N2O4	[M + H]+	DEGCDQUOHKYOQM	InChI=1S/C8H16N2O4/c1-5(7(11)12)10-4-2-3-6(9)8(13)14/h5-6,10H,2-4,9H2,1H3,(H,11,12)(H,13,14)	N(5)-(1-Carboxyethyl)ornithine	CC(C(=O)O)NCCCC(C(=O)O)N	-5.4000001	128597;22057595;21130406;46931114;123602658	COCONUT:(CNP0400195);database;PubChem:(128597 22057595 21130406 46931114 123602658);SuperNatural:(SN00213240);CHEBI:(57889 16770);MeSH:(128597 21130406 22057595);KEGG:(C04210);PubMed	68722622822
4	1	N/A	-77.11397681197316	C8H16N2O4	[M + H]+	FJIGLGLZNXQEDE	InChI=1S/C8H16N2O4/c9-5(4-7(11)12)2-1-3-6(10)8(13)14/h5-6H,1-4,9-10H2,(H,11,12)(H,13,14)	2,6-diaminooctanedioic acid	C(CC(CC(=O)O)N)CC(C(=O)O)N	-6.0	18471207;53802370;129850641	PubChem:(18471207 53802370 129850641);PubMed;database	68719476802
5	1	N/A	-103.83776922911092	C8H16N2O4	[M + H]+	CUAIAXBEFIRPKG	InChI=1S/C8H16N2O4/c9-6(8(13)14)3-1-2-4-10-7(12)5-11/h6,11H,1-5,9H2,(H,10,12)(H,13,14)	null	C(CCNC(=O)CO)CC(C(=O)O)N	-1.23898625	87953587	database;PubChem:(87953587);PubMed;KEGG Mine	77309411394
6	1	N/A	-110.03388391470615	C8H16N2O4	[M + H]+	YXKGOSZASIKYPU	InChI=1S/C8H16N2O4/c1-6(11)10(14)5-3-2-4-7(9)8(12)13/h7,14H,2-5,9H2,1H3,(H,12,13)	ACMC-20lajd	CC(=O)N(CCCCC(C(=O)O)N)O	-3.29999995	128888;3316440;25246243	database;PubChem:(128888 3316440 25246243);CHEBI:(58122 17374);PubChem class - bio and metabolites;MeSH:(128888);KEGG:(C03955);PubMed;Biocyc:(CPD-961)	68736256358
7	1	N/A	-113.04881476906952	C8H16N2O4	[M + H]+	ZQKXJZFWRBQTIO	InChI=1S/C8H16N2O4/c1-5(7(11)12)10-6(8(13)14)3-2-4-9/h5-6,10H,2-4,9H2,1H3,(H,11,12)(H,13,14)	Octopinic acid	CC(C(=O)O)NC(CCCN)C(=O)O	-5.4000001	3310216;13748388;57357698	COCONUT:(CNP0240253);Natural Products:(UNPD110222);database;PubChem:(3310216 13748388 57357698);SuperNatural:(SN00157448);ZINC bio:(ZINC01529887 ZINC02522560 ZINC05260695);PubChem class - bio and metabolites;MeSH:(3310216 13748388 57357698);PubChem class - safety and toxic;KEGG Mine	77396484102
8	1	N/A	-115.11578200287394	C8H16N2O4	[M + H]+	ZUASNUUDNPNMAT	InChI=1S/C8H16N2O4/c1-14-8(13)10-5-3-2-4-6(9)7(11)12/h6H,2-5,9H2,1H3,(H,10,13)(H,11,12)	(2S)-2-amino-6-(methoxycarbonylamino)hexanoic acid	COC(=O)NCCCCC(C(=O)O)N	-2.5999999	10899722;14777189;89245362	COCONUT:(CNP0243929);Natural Products:(UNPD112651);database;PubChem:(10899722 14777189 89245362);SuperNatural:(SN00388033)	68722655234
9	1	N/A	-126.35201386141969	C8H16N2O4	[M + H]+	IBQZIPBWWJOUDZ	InChI=1S/C8H16N2O4/c9-4-2-1-3-6(10)8(13)14-5-7(11)12/h6H,1-5,9-10H2,(H,11,12)	null	C(CCN)CC(C(=O)OCC(=O)O)N	-3.29999995	53907901	PubChem:(53907901);PubMed;database	68719476802
10	1	N/A	-151.2803519185977	C8H16N2O4	[M + H]+	FVTTTYGNCVTXEI	InChI=1S/C8H16N2O4/c1-5(11)10-4-6(12)2-3-7(9)8(13)14/h6-7,12H,2-4,9H2,1H3,(H,10,11)(H,13,14)	null	CC(=O)NCC(CCC(C(=O)O)N)O	-4.0	87253536;87253537	COCONUT:(CNP0270754);HMDB:(33891);Natural Products:(UNPD143420);database;PubChem:(87253536 87253537);SuperNatural:(SN00320815);PubChem class - bio and metabolites;KEGG Mine	77329367050
11	1	N/A	-189.23146267991362	C8H16N2O4	[M + H]+	RRUYWEMUWIRRNB	InChI=1S/C8H16N2O4/c1-10(8(13)14)6(7(11)12)4-2-3-5-9/h6H,2-5,9H2,1H3,(H,11,12)(H,13,14)	null	CN(C(CCCCN)C(=O)O)C(=O)O	-2.70000005	87135269;87428567	PubChem:(87135269 87428567);database	68719476738
12	1	N/A	-202.342750548328	C8H16N2O4	[M + H]+	HJMSTRBGVUJGAI	InChI=1S/C8H16N2O4/c9-5-1-2-6-10(14)7(11)3-4-8(12)13/h14H,1-6,9H2,(H,12,13)	N-hydroxy-N-succinylputrescine	C(CCN(C(=O)CCC(=O)O)O)CN	-3.79999995	16654923;91820031	database;PubChem:(16654923 91820031);CHEBI:(50430);PubChem class - bio and metabolites;MeSH:(16654923);PubMed;Biocyc:(CPD-11964)	68736256102
13	1	N/A	-232.00770667614515	C8H16N2O4	[M + H]+	AFTJPZMHWOIQLJ	InChI=1S/C8H16N2O4/c1-4(2)6(10)8(13)14-3-5(9)7(11)12/h4-6H,3,9-10H2,1-2H3,(H,11,12)	null	CC(C)C(C(=O)OCC(C(=O)O)N)N	-3.0	53640588;123634525	PubChem:(53640588 123634525);PubMed;database	68719476802
14	1	N/A	-232.06397648560738	C8H16N2O4	[M + H]+	DPOCJMCHDWOBML	InChI=1S/C8H16N2O4/c1-14-7(11)6(10-8(12)13)4-2-3-5-9/h6,10H,2-5,9H2,1H3,(H,12,13)	null	COC(=O)C(CCCCN)NC(=O)O	-0.387129068	87135268	PubChem:(87135268);PubMed;database	68719476802
15	1	N/A	-261.2901981294357	C8H16N2O4	[M + H]+	JJWXGBABENFUNJ	InChI=1S/C8H16N2O4/c1-5(4-11)10-7(12)3-2-6(9)8(13)14/h5-6,11H,2-4,9H2,1H3,(H,10,12)(H,13,14)	gamma-glutamyl-L-alaninol	CC(CO)NC(=O)CCC(C(=O)O)N	-4.0	25202985;25202986	COCONUT:(CNP0082339);database;PubChem:(25202985 25202986);CHEBI:(85894 85421);PubChem class - bio and metabolites;PubMed;Biocyc:(CPD-9373)	68738353250
16	1	N/A	-270.7521805709367	C8H16N2O4	[M + H]+	IDQPVOFTURLJPT	InChI=1S/C8H16N2O4/c11-7(9-13)5-3-1-2-4-6-8(12)10-14/h13-14H,1-6H2,(H,9,11)(H,10,12)	sbha	C(CCCC(=O)NO)CCC(=O)NO	-0.5	5173	COCONUT;database;PubChem:(5173);CHEBI:(125584);additional;MeSH:(5173);Training Set;PubMed	68722114662
