structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.7966430664436395	-9.688850031698454	C4H10N2O	[M + H]+	LZMATGARSSLFMQ	InChI=1S/C4H10N2O/c1-3(2)6-4(5)7/h3H,1-2H3,(H3,5,6,7)	Isopropyl-urea	CC(C)NC(=O)N	-0.200000003	12725	NORMAN:(NS00036809);COCONUT:(CNP0331187);Natural Products:(UNPD95988);database;PubChem:(12725);SuperNatural:(SN00290667);ZINC bio:(ZINC01652952);PubChem class - safety and toxic;Training Set;PubMed	68790050882
2	1	N/A	-59.233699213400286	C4H10N2O	[M + H]+	ZQZJKHIIQFPZCS	InChI=1S/C4H10N2O/c1-2-3-6-4(5)7/h2-3H2,1H3,(H3,5,6,7)	Propylurea	CCCNC(=O)N	-0.0849736035	12303;59248887	NORMAN:(NS00035139);database;PubChem:(12303 59248887);MeSH:(12303);PubChem class - safety and toxic;PubMed;KEGG Mine	77376782406
3	1	N/A	-137.71122078763284	C4H10N2O	[M + H]+	QKNFFJHHPCWXTH	InChI=1S/C4H10N2O/c1-3(6-2)4(5)7/h3,6H,1-2H3,(H2,5,7)	Ambcb4031071	CC(C(=O)N)NC	-0.899999976	12306254;12306255;10486808	EcoCyc Mine;database;PubChem:(12306254 12306255 10486808);KEGG Mine;PubChem class - bio and metabolites	94506057730
4	1	N/A	-163.7698629019901	C4H10N2O	[M + H]+	FFJLSBFLTYYWII	InChI=1S/C4H10N2O/c1-6-3-2-4(5)7/h6H,2-3H2,1H3,(H2,5,7)	ACMC-20anih	CNCCC(=O)N	-1.39999998	22182162;60068526	database;PubChem class - safety and toxic;PubChem:(22182162 60068526);KEGG Mine	77376520194
5	1	N/A	-168.94340864380655	C4H10N2O	[M + H]+	WCVPFJVXEXJFLB	InChI=1S/C4H10N2O/c5-3-1-2-4(6)7/h1-3,5H2,(H2,6,7)	GABA amide	C(CC(=O)N)CN	-1.23925662	18615;24860518	ZINC bio:(ZINC02027378);MeSH:(18615);PubMed;NORMAN:(NS00045702);database;PubChem:(18615 24860518);YMDB Mine;PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Training Set;Biocyc:(CPD-7789);KEGG Mine	128933193798
6	1	N/A	-170.5030204333385	C4H10N2O	[M + H]+	SLIKWWJXVUHCPJ	InChI=1S/C4H10N2O/c1-4(7)5-6(2)3/h1-3H3,(H,5,7)	N,N-Dimethylacetohydrazide	CC(=O)NN(C)C	-0.200000003	80385;20676007;59964745;73695289;102429361	NORMAN:(NS00043832);database;Training Set;PubChem:(80385 20676007 59964745 73695289 102429361)	68719755266
7	1	N/A	-186.24785626534603	C4H10N2O	[M + H]+	DAKZISABEDGGSV	InChI=1S/C4H10N2O/c1-4(7)6-3-2-5/h2-3,5H2,1H3,(H,6,7)	2-acetamidoethylazanium	CC(=O)NCCN	-1.39999998	66082;6993628;88853330	NORMAN:(NS00021418);COCONUT:(CNP0182526);Natural Products:(UNPD107559);database;PubChem:(66082 6993628 88853330);SuperNatural:(SN00337338);MeSH:(66082);PubChem class - safety and toxic;PubMed	68790026310
8	1	N/A	-190.47041196261134	C4H10N2O	[M + H]+	BFJOJIJWHRDGQO	InChI=1S/C4H10N2O/c1-6-4(7)2-3-5/h2-3,5H2,1H3,(H,6,7)	3-amino-N-methylpropanamide	CNC(=O)CCN	-1.5	14889074;28109268	database;PubChem class - safety and toxic;PubChem:(14889074 28109268);KEGG Mine	77376520194
9	1	N/A	-204.55401618289292	C4H10N2O	[M + H]+	ITBDKUCVKYSWMF	InChI=1S/C4H10N2O/c1-3-4-6(2)5-7/h3-4H2,1-2H3	Methylpropylnitrosamine	CCCN(C)N=O	1.10000002	13545	MeSH:(13545);database;PubChem class - safety and toxic;PubChem:(13545);PubMed;KEGG Mine	77376520262
10	1	N/A	-214.53525491481585	C4H10N2O	[M + H]+	ODANWMOQWMHGCY	InChI=1S/C4H10N2O/c5-2-1-4(7)3-6/h1-3,5-6H2	13123-70-1 (Parent)	C(CN)C(=O)CN	-2.0	151733	NORMAN:(NS00048381);database;PubChem:(151733);ZINC bio:(ZINC37246255);MeSH:(151733);PubChem class - safety and toxic;PubMed	68786856006
