structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.23940537664053843	-9.418014249888076	C30H48O4	[M + H]+	HFGSQOYIOKBQOW	InChI=1S/C30H48O4/c1-17-10-13-30(25(33)34)15-14-28(6)19(23(30)18(17)2)8-9-22-27(5)16-20(31)24(32)26(3,4)21(27)11-12-29(22,28)7/h8,17-18,20-24,31-32H,9-16H2,1-7H3,(H,33,34)	Glucosol	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1C)C)C(=O)O	6.4000001	155934;165244;470602;5316084;5318379;6918774;9847658;10896030;9956481;11583679;11655818;15917996;15917997;15917998;16039579;21123469;23577145;21309789;21363056;25256762;24721200;24825669;45481653;44132837;44201325;44201326;53874251;57932400;69051237;68210718;68210804;71221581;90656890;92472178;95224680;95224682;95359209;97041978;101624719;102286727;102484306;125032747;125032748;124578449;126511423;124356185;129008968;131706992;133612063;134688592;137705013;137796109	SuperNatural:(SN00383934 SN00143592 SN00322947 SN00037217 SN00336999 SN00369126 SN00342230 SN00162175 SN00036492 SN00159348 SN00162327 SN00040949 SN00166713 SN00297400 SN00244463 SN00040948 SN00244297 SN00393806 SN00304404);ZINC bio:(ZINC08829484 ZINC14980286 ZINC67912742 ZINC67912745);additional;MeSH:(6918774);PubMed;COCONUT:(CNP0215187 CNP0362711);KNApSAcK:(29451);Natural Products:(UNPD150242 UNPD226635 UNPD113621 UNPD31388 UNPD176626 UNPD156858 UNPD229654 UNPD34963 UNPD1448 UNPD11080 UNPD100062 UNPD36115);database;PubChem:(155934 165244 470602 5316084 5318379 6918774 9847658 10896030 9956481 11583679 11655818 15917996 15917997 15917998 16039579 21123469 23577145 21309789 21363056 25256762 24721200 24825669 45481653 44132837 44201325 44201326 53874251 57932400 69051237 68210718 68210804 71221581 90656890 92472178 95224680 95224682 95359209 97041978 101624719 102286727 102484306 125032747 125032748 124578449 126511423 124356185 129008968 131706992 133612063 134688592 137705013 137796109);CHEBI:(67895);Training Set;KEGG Mine	77313138806
2	1	N/A	-15.340697047981626	C30H48O4	[M + H]+	MDZKJHQSJHYOHJ	InChI=1S/C30H48O4/c1-25(2)12-14-30(24(33)34)15-13-28(6)18(19(30)16-25)8-9-22-27(5)17-20(31)23(32)26(3,4)21(27)10-11-29(22,28)7/h8,19-23,31-32H,9-17H2,1-7H3,(H,33,34)	Maslinic acid	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1)C)C(=O)O)C	6.5	73659;179482;2752460;3694932;7163258;7163260;5318303;5319293;6324974;9934519;11532959;10162403;10277042;15560122;15560126;15560128;11887402;11887403;11887404;16401244;21309788;25015728;25156878;26335773;25201585;25256763;25564831;25564840;24825665;24825666;40884485;52224347;52224349;51666240;51666242;54067424;54067425;54067426;51894931;51894933;51909942;59059890;69569514;68346142;71684595;71078968;86315733;92472177;92845981;98233489;98233492;124225684;124225685;124225686;124225687;126504583;129316972;134693264;131980391;138107073;138113433	HMDB:(2392);SuperNatural:(SN00395807 SN00308099 SN00256367 SN00101706 SN00101705 SN00162699 SN00255148 SN00334499 SN00165122 SN00363410 SN00355404 SN00374945 SN00037216 SN00034794 SN00281477 SN00240286 SN00101704 SN00233224 SN00159716 SN00034795 SN00159346 SN00392165 SN00162698 SN00036281 SN00037479 SN00036280 SN00101707 SN00034796 SN00034793);ZINC bio:(ZINC04273445 ZINC04273446 ZINC13336505 ZINC13336506 ZINC13336508 ZINC13336510 ZINC14980264 ZINC31155891 ZINC38349969 ZINC38557957 ZINC38557961 ZINC38557962 ZINC38557965 ZINC39560071 ZINC39560072 ZINC39560073 ZINC39560074 ZINC39738221);additional;HSDB:(4373-41-5);MeSH:(73659 15560128 25156878 25201585);PubMed;NORMAN:(NS00018298);COCONUT:(CNP0061768 CNP0227468);KNApSAcK:(29493);Natural Products:(UNPD56462 UNPD151310 UNPD102416 UNPD163302 UNPD34163 UNPD68375 UNPD98499 UNPD139292 UNPD63466 UNPD137415 UNPD34556 UNPD80851 UNPD84487 UNPD141723);database;PubChem:(73659 179482 2752460 3694932 7163258 7163260 5318303 5319293 6324974 9934519 11532959 10162403 10277042 15560122 15560126 15560128 11887402 11887403 11887404 16401244 21309788 25015728 25156878 26335773 25201585 25256763 25564831 25564840 24825665 24825666 40884485 52224347 52224349 51666240 51666242 54067424 54067425 54067426 51894931 51894933 51909942 59059890 69569514 68346142 71684595 71078968 86315733 92472177 92845981 98233489 98233492 124225684 124225685 124225686 124225687 126504583 129316972 134693264 131980391 138107073 138113433);CHEBI:(66683 66682);PubChem class - bio and metabolites;KEGG:(C16939);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-8482)	68807355262
3	1	N/A	-31.68495663576534	C30H48O4	[M + H]+	NZCULBURCGAPSF	InChI=1S/C30H48O4/c1-18-9-14-30(25(33)34)16-15-28(5)20(24(30)19(18)2)7-8-22-26(3)12-11-23(32)27(4,17-31)21(26)10-13-29(22,28)6/h7,18-19,21-24,31-32H,8-17H2,1-6H3,(H,33,34)	2-deoxyasiatic acid	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)O)C)C)C2C1C)C)C(=O)O	6.69999981	3010928;10504642;9804877;14136878;14136880;14136881;44568920;44272619;54138053;90829174;91004546;91024423;130324308	COCONUT:(CNP0057911 CNP0147233);KNApSAcK:(24110);Natural Products:(UNPD50470 UNPD19956 UNPD60440 UNPD194187 UNPD215621 UNPD184333 UNPD63325);database;PubChem:(3010928 10504642 9804877 14136878 14136880 14136881 44568920 44272619 54138053 90829174 91004546 91024423 130324308);SuperNatural:(SN00226849 SN00161120 SN00333443 SN00334639 SN00279004 SN00310810);CHEBI:(67896);MeSH:(14136881 44568920);PubMed;KEGG Mine	77312589942
4	1	N/A	-35.90072639584171	C30H48O4	[M + H]+	CAQINDLNYJDVHH	InChI=1S/C30H48O4/c1-17-10-12-26(3)14-15-28(5)19(23(26)18(17)2)8-9-21-27(4)16-20(31)24(32)30(7,25(33)34)22(27)11-13-29(21,28)6/h8,17-18,20-24,31-32H,9-16H2,1-7H3,(H,33,34)	(2R,3S,4R,4aR,6aR,6bS,8aR,11R,12S,12aR,14aR,14bR)-2,3-dihydroxy-4,6a,6b,8a,11,12,14b-heptamethyl-2,3,4a,5,6,7,8,9,10,11,12,12a,14,14a-tetradecahydro-1H-picene-4-carboxylic acid	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)O)O)O)C)C)C2C1C)C)C	7.30000019	11698532;23132198;44237681;57267333;69568978;69570951;69570952	COCONUT:(CNP0113190);HMDB:(41043);Natural Products:(UNPD48384);database;PubChem:(11698532 23132198 44237681 57267333 69568978 69570951 69570952);SuperNatural:(SN00292449);PubChem class - bio and metabolites	68739432458
5	1	N/A	-36.97969383452008	C30H48O4	[M + H]+	KGQYEUBDXLSWTE	InChI=1S/C30H48O4/c1-17-10-13-30(25(33)34)15-14-27(5)19(23(30)18(17)2)8-9-22-28(27,6)12-11-21-26(3,4)16-20(31)24(32)29(21,22)7/h8,17-18,20-24,31-32H,9-16H2,1-7H3,(H,33,34)	null	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(C(C(CC5(C)C)O)O)C)C)C2C1C)C)C(=O)O	6.05751657	""	COCONUT:(CNP0116993);Natural Products:(UNPD57696);database;SuperNatural:(SN00369922)	68722655232
6	1	N/A	-41.29317212202629	C30H48O4	[M + H]+	KSCIBAKDEZFKCP	InChI=1S/C30H48O4/c1-17-10-13-30(25(33)34)15-14-28(6)19(23(30)18(17)2)8-9-21-27(5)12-11-22(32)26(3,4)24(27)20(31)16-29(21,28)7/h8,17-18,20-24,31-32H,9-16H2,1-7H3,(H,33,34)	(1S,2R,4aS,6aR,6aS,6bR,8R,8aR,10S,12aR,14bS)-8,10-dihydroxy-1,2,6a,6b,9,9,12a-heptamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid	CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)C2C1C)C)C(=O)O	6.0	20055642	COCONUT:(CNP0206214);Natural Products:(UNPD48691);database;PubChem:(20055642);SuperNatural:(SN00230183);KEGG Mine	77312589826
7	1	N/A	-42.89917243846771	C30H48O4	[M + H]+	KFALHTDSQSJCFC	InChI=1S/C30H48O4/c1-25(2)14-16-30(24(33)34)17-15-28(6)18(22(30)23(25)32)8-9-20-27(5)12-11-21(31)26(3,4)19(27)10-13-29(20,28)7/h8,19-23,31-32H,9-17H2,1-7H3,(H,33,34)	Siaresinol	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1O)C)C(=O)O)C	6.0999999	5321294;12315525;16722139;101280186	COCONUT:(CNP0227579 CNP0272968);Natural Products:(UNPD101072 UNPD104045 UNPD64439 UNPD59200 UNPD77149 UNPD86412 UNPD158193);database;PubChem:(5321294 12315525 16722139 101280186);SuperNatural:(SN00358366 SN00163827 SN00323179 SN00322576 SN00350713 SN00288416 SN00239475 SN00356936);CHEBI:(39212 80903);KEGG:(C17067);PubMed	68722655586
8	1	N/A	-42.9498739022276	C30H48O4	[M + H]+	GEUIAQHXNYFGSL	InChI=1S/C30H48O4/c1-25(2)12-13-26(3)14-15-28(5)18(19(26)16-25)8-9-21-27(4)17-20(31)23(32)30(7,24(33)34)22(27)10-11-29(21,28)6/h8,19-23,31-32H,9-17H2,1-7H3,(H,33,34)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)O)O)O)C)C)C2C1)C)C)C	7.4000001	69569340;69569341	PubChem:(69569340 69569341);database	68719476738
9	1	N/A	-44.76073378415806	C30H48O4	[M + H]+	PGOYMURMZNDHNS	InChI=1S/C30H48O4/c1-25(2)13-15-30(24(33)34)16-14-28(5)19(20(30)17-25)7-8-22-26(3)11-10-23(32)27(4,18-31)21(26)9-12-29(22,28)6/h7,20-23,31-32H,8-18H2,1-6H3,(H,33,34)	Hederagenin	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)O)C)C)C2C1)C)C(=O)O)C	6.80000019	73299;190461;258538;5317975;6708708;12302570;12302571;12302572;12302573;12302577;10073557;16758064;25201741;40469185;40469780;40469782;40477238;40477240;40477245;44119891;57208761;53393622;53487826;56776341;67556698;70812129;90800664;89900034;95566301;95566302;91884998;101835383;118422189;125039723;125039724;125039725;125039726;126752459;129316790;133685579;133688975;138107224;138113917	SuperNatural:(SN00034866 SN00039019 SN00289385 SN00034865 SN00034864 SN00332709 SN00038892 SN00311332 SN00034863 SN00166484 SN00039017 SN00285216 SN00394095 SN00299191 SN00395454 SN00039018 SN00247979);ZINC bio:(ZINC38605859 ZINC39741097 ZINC39741099 ZINC39741101 ZINC39741103 ZINC49180724 ZINC49180727 ZINC49180730);additional;MeSH:(73299);Plantcyc:(CPD-9481);PubMed;NORMAN:(NS00031617);COCONUT:(CNP0058526 CNP0170966);KNApSAcK:(30459);Natural Products:(UNPD68472 UNPD52205 UNPD66468 UNPD12684 UNPD21088 UNPD60814 UNPD99838 UNPD177121 UNPD191345 UNPD136769 UNPD33306 UNPD182093);database;PubChem:(73299 190461 258538 5317975 6708708 12302570 12302571 12302572 12302573 12302577 10073557 16758064 25201741 40469185 40469780 40469782 40477238 40477240 40477245 44119891 57208761 53393622 53487826 56776341 67556698 70812129 90800664 89900034 95566301 95566302 91884998 101835383 118422189 125039723 125039724 125039725 125039726 126752459 129316790 133685579 133688975 138107224 138113917);CHEBI:(69579 69528 140466);PubChem class - safety and toxic;Biocyc:(CPD-9481);KEGG Mine	77380626550
10	1	N/A	-47.65927959863027	C30H48O4	[M + H]+	KLHSKTMVSOWVLD	InChI=1S/C30H48O4/c1-25(2)12-14-30(24(33)34)15-13-28(6)18(19(30)16-25)8-9-21-27(5)11-10-22(32)26(3,4)23(27)20(31)17-29(21,28)7/h8,19-23,31-32H,9-17H2,1-7H3,(H,33,34)	Sumaresinol	CC1(CCC2(CCC3(C(=CCC4C3(CC(C5C4(CCC(C5(C)C)O)C)O)C)C2C1)C)C(=O)O)C	6.0999999	4660579;5321562;12443148;9982268;16758187;23723041;40484475;40484480;46942255;51892376;51892378;73353447;86574170;89900036	COCONUT:(CNP0085902 CNP0221247);Natural Products:(UNPD103728 UNPD124476 UNPD61397 UNPD109708);database;PubChem:(4660579 5321562 12443148 9982268 16758187 23723041 40484475 40484480 46942255 51892376 51892378 73353447 86574170 89900036);SuperNatural:(SN00035623 SN00310355 SN00034668 SN00342843 SN00311764 SN00034666 SN00034667 SN00277371 SN00035620 SN00034665 SN00035622 SN00035621);CHEBI:(80906);ZINC bio:(ZINC04349898 ZINC04349900 ZINC04349902 ZINC04349905 ZINC38140519 ZINC38140520 ZINC38140521 ZINC38140522 ZINC45496595 ZINC61688126 ZINC71404436 ZINC71404437 ZINC71404438 ZINC71404439);additional;MeSH:(9982268 12443148 40484475 86574170);KEGG:(C17070);Training Set;PubMed	68723204454
