structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.15751322793625347	-28.924181418095117	C20H32O2	[M + H]+	JFQBNOIJWROZGE	InChI=1S/C20H32O2/c1-14(13-18(21)22)7-9-16-15(2)8-10-17-19(3,4)11-6-12-20(16,17)5/h13,16-17H,2,6-12H2,1,3-5H3,(H,21,22)	copalic acid	CC(=CC(=O)O)CCC1C(=C)CCC2C1(CCCC2(C)C)C	6.30000019	5367608;12305551;11162521;11808890;10380344;23786438;38352641;44149762;91746520;102574546;131752059	HMDB:(36829);SuperNatural:(SN00318454 SN00267282 SN00403112 SN00029037 SN00029036 SN00239578);ZINC bio:(ZINC31160081 ZINC31160085);additional;MeSH:(11162521);PubMed;COCONUT:(CNP0042633 CNP0193481);KNApSAcK:(22761);Natural Products:(UNPD92007 UNPD142593 UNPD182552 UNPD56842);database;PubChem:(5367608 12305551 11162521 11808890 10380344 23786438 38352641 44149762 91746520 102574546 131752059);PubChem class - bio and metabolites;Training Set	68739981406
2	1	N/A	-34.49868061516891	C20H32O2	[M + H]+	YUYHINCTHBQFIT	InChI=1S/C20H32O2/c1-14(13-18(21)22)7-9-16-15(2)8-10-17-19(3,4)11-6-12-20(16,17)5/h8,13,16-17H,6-7,9-12H2,1-5H3,(H,21,22)	null	CC1=CCC2C(CCCC2(C1CCC(=CC(=O)O)C)C)(C)C	6.0	14733517;71607541;90670221;101594586;102413377;131752241	COCONUT:(CNP0243635);HMDB:(37824);KNApSAcK:(22756);Natural Products:(UNPD134018 UNPD164724 UNPD179712);database;PubChem:(14733517 71607541 90670221 101594586 102413377 131752241);SuperNatural:(SN00240613 SN00318980);PubChem class - bio and metabolites;PubMed	68739432538
3	1	N/A	-46.18018408377982	C20H32O2	[M + H]+	XSMNGDCOAWRVBS	InChI=1S/C20H32O2/c1-14(13-18(21)22)9-11-19(4)16(3)10-12-20(5)15(2)7-6-8-17(19)20/h13,16-17H,2,6-12H2,1,3-5H3,(H,21,22)	null	CC1CCC2(C(C1(C)CCC(=CC(=O)O)C)CCCC2=C)C	6.4000001	14193905	COCONUT:(CNP0271822);KNApSAcK:(23498);Natural Products:(UNPD92851 UNPD14417 UNPD180963);database;PubChem:(14193905);SuperNatural:(SN00342062 SN00341576 SN00301786)	68722655250
4	1	N/A	-49.69075431218013	C20H32O2	[M + H]+	NLVMTSRTOGOFQD	InChI=1S/C20H32O2/c1-14(13-18(21)22)9-11-19(4)16(3)10-12-20(5)15(2)7-6-8-17(19)20/h7,13,16-17H,6,8-12H2,1-5H3,(H,21,22)	Kolavenic acid	CC1CCC2(C(C1(C)CCC(=CC(=O)O)C)CCC=C2C)C	6.19999981	636570;6441458;12305534;12305535;22297236;73759128;101623947	COCONUT:(CNP0070451 CNP0312662);KNApSAcK:(23496);Natural Products:(UNPD15150 UNPD230498 UNPD105982 UNPD43068 UNPD109383 UNPD150315 UNPD108036);database;PubChem:(636570 6441458 12305534 12305535 22297236 73759128 101623947);SuperNatural:(SN00236496 SN00390274 SN00336624 SN00340845 SN00326495 SN00033357 SN00033355 SN00033356 SN00033358);ZINC bio:(ZINC35457884 ZINC35457887 ZINC35457891 ZINC35457894);MeSH:(6441458);PubMed	68722663510
5	1	N/A	-49.89849077756724	C20H32O2	[M + H]+	MGPKXJKHLWQNJH	InChI=1S/C20H32O2/c1-14(13-18(21)22)10-12-20(5)15(2)8-9-16-17(20)7-6-11-19(16,3)4/h7,13,15-16H,6,8-12H2,1-5H3,(H,21,22)	null	CC1CCC2C(=CCCC2(C)C)C1(C)CCC(=CC(=O)O)C	6.19999981	101681768	COCONUT:(CNP0240104);Natural Products:(UNPD92996);database;PubChem:(101681768);SuperNatural:(SN00300867)	68722655234
6	1	N/A	-49.93205031652763	C20H32O2	[M + H]+	OTMSOXXKQJJZMK	InChI=1S/C20H32O2/c1-6-14(2)8-10-16-15(3)9-11-17-19(16,4)12-7-13-20(17,5)18(21)22/h6,14,16-17H,1,3,7-13H2,2,4-5H3,(H,21,22)	null	CC(CCC1C(=C)CCC2C1(CCCC2(C)C(=O)O)C)C=C	5.9000001	123413454	COCONUT:(CNP0190166);Natural Products:(UNPD151482);database;PubChem:(123413454);SuperNatural:(SN00226437)	68722655234
7	1	N/A	-56.80144686445	C20H32O2	[M + H]+	BOZVXNYLOGJCKG	InChI=1S/C20H32O2/c1-5-18(2)12-9-15-14(13-18)7-8-16-19(15,3)10-6-11-20(16,4)17(21)22/h13,15-16H,5-12H2,1-4H3,(H,21,22)	Pimar-8(14)-en-18-oic acid	CCC1(CCC2C(=C1)CCC3C2(CCCC3(C)C(=O)O)C)C	5.80000019	220339;9857648;21139472;59733708;92219499;92219500	COCONUT:(CNP0208120);Natural Products:(UNPD50588);database;PubChem:(220339 9857648 21139472 59733708 92219499 92219500);SuperNatural:(SN00322954)	68722655234
8	1	N/A	-62.35676259666706	C20H32O2	[M + H]+	FSLWKIHHQUNBQK	InChI=1S/C20H32O2/c1-15(10-13-21)6-8-17-16(2)7-9-18-19(3,14-22)11-5-12-20(17,18)4/h10,14,17-18,21H,2,5-9,11-13H2,1,3-4H3	(1S,4aR,5S,8aR)-5-[(E)-5-hydroxy-3-methylpent-3-enyl]-1,4a-dimethyl-6-methylidene-3,4,5,7,8,8a-hexahydro-2H-naphthalene-1-carbaldehyde	CC(=CCO)CCC1C(=C)CCC2C1(CCCC2(C)C=O)C	4.5	15559800;23872110;23983709;38346463;38346470;73198319;90472357;133554269;133561774;137705038	COCONUT:(CNP0137185);KNApSAcK:(22707);Natural Products:(UNPD31276 UNPD88847 UNPD58298 UNPD60654 UNPD216168 UNPD19507 UNPD217812);database;PubChem:(15559800 23872110 23983709 38346463 38346470 73198319 90472357 133554269 133561774 137705038);SuperNatural:(SN00028410 SN00261489 SN00028483 SN00028411 SN00028484 SN00380454);ZINC bio:(ZINC31155251 ZINC31155256 ZINC31155741 ZINC31155745);additional;Training Set	68723204114
9	1	N/A	-64.66887505335819	C20H32O2	[M + H]+	NHBBNJUTJDMMEN	InChI=1S/C20H32O2/c1-14(13-18(21)22)10-12-20(5)15(2)8-9-16-17(20)7-6-11-19(16,3)4/h13,15H,6-12H2,1-5H3,(H,21,22)	null	CC1CCC2=C(C1(C)CCC(=CC(=O)O)C)CCCC2(C)C	5.9000001	101681766	COCONUT:(CNP0109421);Natural Products:(UNPD36098);database;PubChem:(101681766);SuperNatural:(SN00290590)	68722655234
10	1	N/A	-71.80560810344618	C20H32O2	[M + H]+	VHAZSZJVOSGWCB	InChI=1S/C20H32O2/c1-17-9-5-15-18(2)7-4-8-19(3,16(21)22)14(18)6-10-20(15,13-17)12-11-17/h14-15H,4-13H2,1-3H3,(H,21,22)	Desoxyisosteviol	CC12CCC3C4(CCCC(C4CCC3(C1)CC2)(C)C(=O)O)C	6.4000001	288373;57330175;129741928	COCONUT:(CNP0159293);Natural Products:(UNPD184212);database;PubChem:(288373 57330175 129741928)	68721606658
