structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.43946667619427143	-27.14530262471237	C6H6N2O2	[M + H]+	TWIIRMSFZNYMQE	InChI=1S/C6H6N2O2/c1-10-6(9)5-4-7-2-3-8-5/h2-4H,1H3	Methyl pyrazinoate	COC(=O)C1=NC=CN=C1	-0.0469999351	72662	NORMAN:(NS00014421);COCONUT:(CNP0080083);database;PubChem:(72662);additional;EcoCyc Mine;PubChem class - safety and toxic;PubMed;KEGG Mine	94559273026
2	1	N/A	-41.39570292104686	C6H6N2O2	[M + H]+	JOQJEWAXHQDQAG	InChI=1S/C6H6N2O2/c1-10-6(9)5-7-3-2-4-8-5/h2-4H,1H3	2-(Methoxycarbonyl)pyrimidine	COC(=O)C1=NC=CC=N1	0.166706875	3613871	PubChem:(3613871);database;additional	68720001026
3	1	N/A	-43.08417867356835	C6H6N2O2	[M + H]+	RBYJWCRKFLGNDB	InChI=1S/C6H6N2O2/c1-4-2-8-5(3-7-4)6(9)10/h2-3H,1H3,(H,9,10)	zlchem 354	CC1=CN=C(C=N1)C(=O)O	0.173908055	122831;6985563;88594158	NORMAN:(NS00021209);database;PubChem class - safety and toxic;PubChem:(122831 6985563 88594158);PubMed	68786847810
4	1	N/A	-47.8486449262675	C6H6N2O2	[M + H]+	YDSUJIRXXROKQG	InChI=1S/C6H6N2O2/c1-4-2-7-3-5(8-4)6(9)10/h2-3H,1H3,(H,9,10)	2-Carboxy-6-methylpyrazine	CC1=CN=CC(=N1)C(=O)O	0.173908055	470897;49758281;86306332	PubChem:(470897 49758281 86306332);PubMed;database	68719476802
5	1	N/A	-100.19805327858113	C6H6N2O2	[M + H]+	BOOMHTFCWOJWFO	InChI=1S/C6H6N2O2/c7-4-2-1-3-8-5(4)6(9)10/h1-3H,7H2,(H,9,10)	3-Aminopicolinic acid	C1=CC(=C(N=C1)C(=O)O)N	0.600000024	73836;6946362	NORMAN:(NS00024782);database;PubChem:(73836 6946362);ZINC bio:(ZINC00330903);MeSH:(73836);PubChem class - safety and toxic;PubMed	68786856006
6	1	N/A	-101.115719532968	C6H6N2O2	[M + H]+	NRRCYZPJUABYHL	InChI=1S/C6H6N2O2/c9-6(10)4-5-7-2-1-3-8-5/h1-3H,4H2,(H,9,10)	2-Pyrimidineacetate	C1=CN=C(N=C1)CC(=O)O	-0.300000012	12367098;21835215	PubChem:(12367098 21835215);database;additional	68720001026
7	1	N/A	-123.01110470361782	C6H6N2O2	[M + H]+	IASBMUIXBJNMDW	InChI=1S/C6H6N2O2/c7-5-1-2-8-3-4(5)6(9)10/h1-3H,(H2,7,8)(H,9,10)	zlchem 370	C1=CN=CC(=C1N)C(=O)O	0.200000003	319979;4116685	NORMAN:(NS00014694);database;PubChem:(319979 4116685);CHEBI:(68577);PubChem class - safety and toxic;PubMed;KEGG Mine	77376782434
8	1	N/A	-138.18211569064002	C6H6N2O2	[M + H]+	ZCIFWRHIEBXBOY	InChI=1S/C6H6N2O2/c7-5-2-1-4(3-8-5)6(9)10/h1-3H,(H2,7,8)(H,9,10)	6-Aminonicotinicacid	C1=CC(=NC=C1C(=O)O)N	0.105516694	18496;19090133	NORMAN:(NS00014696);database;PubChem:(18496 19090133);CHEBI:(68583);ZINC bio:(ZINC00334127);MeSH:(18496);PubChem class - safety and toxic;Training Set;PubMed	68786872422
9	1	N/A	-144.77492655483346	C6H6N2O2	[M + H]+	BYIORJAACCWFPU	InChI=1S/C6H6N2O2/c7-5-1-4(6(9)10)2-8-3-5/h1-3H,7H2,(H,9,10)	zlchem 307	C1=C(C=NC=C1N)C(=O)O	-0.300000012	354316;5081326	NORMAN:(NS00014695);database;PubChem:(354316 5081326);CHEBI:(68578);ZINC bio:(ZINC00967308);MeSH:(354316);PubChem class - safety and toxic;PubMed	68786856038
10	1	N/A	-146.97015330433481	C6H6N2O2	[M + H]+	KPIVDNYJNOPGBE	InChI=1S/C6H6N2O2/c7-5-4(6(9)10)2-1-3-8-5/h1-3H,(H2,7,8)(H,9,10)	h-nh(2)nicot-oh	C1=CC(=C(N=C1)N)C(=O)O	0.160342455	72930;4116530	NORMAN:(NS00014650);HMDB:(61680);database;PubChem:(72930 4116530);CHEBI:(68572);ZINC bio:(ZINC00331646);PubChem class - bio and metabolites;MeSH:(72930);PubChem class - safety and toxic;Training Set;PubMed	68803649646
11	1	N/A	-152.8851691889438	C6H6N2O2	[M + H]+	NGPNYDVHEUXWIA	InChI=1S/C6H6N2O2/c7-6(10)4-1-2-5(9)8-3-4/h1-3H,(H2,7,10)(H,8,9)	6-Hydroxynicotinamide	C1=CC(=O)NC=C1C(=O)N	-1.20000005	72925	database;PubChem:(72925);YMDB Mine;EcoCyc Mine;MeSH:(72925);PubChem class - safety and toxic;PubMed;KEGG Mine	128916127814
12	1	N/A	-162.20004221062436	C6H6N2O2	[M + H]+	HZNTVAYNXKPCFK	InChI=1S/C6H6N2O2/c9-6(8-10)5-1-3-7-4-2-5/h1-4,10H,(H,8,9)	Oprea1_256417	C1=CN=CC=C1C(=O)NO	-0.0978243575	72967;20534756	database;PubChem class - safety and toxic;PubChem:(72967 20534756);PubMed;CHEBI:(125317);KEGG Mine	77376520290
13	1	N/A	-169.40247107889246	C6H6N2O2	[M + H]+	IYCHDNQCHLMLJZ	InChI=1S/C6H6N2O2/c9-6(8-10)5-2-1-3-7-4-5/h1-4,10H,(H,8,9)	Nicoxamat	C1=CC(=CN=C1)C(=O)NO	-0.0978243575	71211	COCONUT:(CNP0109606);Natural Products:(UNPD3555);database;PubChem:(71211);SuperNatural:(SN00361778);YMDB Mine;ZINC bio:(ZINC02558618);MeSH:(71211);PubChem class - safety and toxic;PubMed;KEGG Mine	111739445318
14	1	N/A	-184.4258666274043	C6H6N2O2	[M + H]+	USSFUVKEHXDAPM	InChI=1S/C6H6N2O2/c7-6(9)5-2-1-3-8(10)4-5/h1-4H,(H2,7,9)	1-Oxy-nicotinamide	C1=CC(=C[N+](=C1)[O-])C(=O)N	-1.29999995	72661;71750996	HMDB:(2730);ZINC bio:(ZINC00152802);additional;MeSH:(72661);PubMed;NORMAN:(NS00015046);COCONUT:(CNP0084213);Natural Products:(UNPD655);database;PubChem:(72661 71750996);CHEBI:(89640);PubChem class - bio and metabolites;PubChem class - safety and toxic;Biocyc:(CPD0-2083)	68806289518
15	1	N/A	-185.65919013989583	C6H6N2O2	[M + H]+	TYMLOMAKGOJONV	InChI=1S/C6H6N2O2/c7-5-1-3-6(4-2-5)8(9)10/h1-4H,7H2	Developer P	C1=CC(=CC=C1N)[N+](=O)[O-]	1.16714311	7475;109898;5251505;12203037;16213362;59157421;76974032;129680623	SuperNatural:(SN00128348);ZINC bio:(ZINC03860644);additional;HSDB:(100-01-6);MeSH:(7475);PubMed;NORMAN:(NS00005117);COCONUT:(CNP0035995);database;PubChem:(7475 109898 5251505 12203037 16213362 59157421 76974032 129680623);CHEBI:(17064);PubChem class - bio and metabolites;KEGG:(C02126);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(4-NITROANILINE)	68840876902
16	1	N/A	-185.7524881183396	C6H6N2O2	[M + H]+	DZCCLNYLUGNUKQ	InChI=1S/C6H6N2O2/c9-7-5-1-2-6(8-10)4-3-5/h1-4,7,9H	Actor Q	C1=CC(=CC=C1NO)N=O	1.46293747	7737	NORMAN:(NS00020047 NS00041355);database;PubChem class - food;PubChem:(7737);CHEBI:(82404);PubChem class - bio and metabolites;HSDB:(105-11-3);MeSH:(7737);KEGG:(C19345);PubChem class - safety and toxic;PubMed	68937843558
17	1	N/A	-187.2338112865675	C6H6N2O2	[M + H]+	DPJCXCZTLWNFOH	InChI=1S/C6H6N2O2/c7-5-3-1-2-4-6(5)8(9)10/h1-4H,7H2	o-Nitraniline	C1=CC=C(C(=C1)N)[N+](=O)[O-]	1.16714311	6946;5259704;15621110;23270139;90476159;129680619	SuperNatural:(SN00128347);ZINC bio:(ZINC03860642);additional;HSDB:(88-74-4);MeSH:(6946);PubMed;NORMAN:(NS00003098);COCONUT:(CNP0033431);database;PubChem:(6946 5259704 15621110 23270139 90476159 129680619);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	68807320134
18	1	N/A	-187.83054782751964	C6H6N2O2	[M + H]+	HGFVJSMTWKYHDQ	InChI=1S/C6H6N2O2/c7-5-2-1-3-6(4-5)10-8-9/h1-4H,7H2	null	C1=CC(=CC(=C1)ON=O)N	1.39057815	87503511	PubChem:(87503511);PubMed;database	68719476802
19	1	N/A	-194.03100241913205	C6H6N2O2	[M + H]+	XJCVRTZCHMZPBD	InChI=1S/C6H6N2O2/c7-5-2-1-3-6(4-5)8(9)10/h1-4H,7H2	Nitranilin	C1=CC(=CC(=C1)[N+](=O)[O-])N	1.16714311	7423;682388;12215132;10103320;71309021;76974358;87204677;87204698	SuperNatural:(SN00116936);ZINC bio:(ZINC00047987);additional;HSDB:(99-09-2);MeSH:(7423);PubMed;NORMAN:(NS00006068);COCONUT:(CNP0161399);database;PubChem:(7423 682388 12215132 10103320 71309021 76974358 87204677 87204698);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	68807320134
20	1	N/A	-203.75466269632193	C6H6N2O2	[M + H]+	UDTVJEZIOILIRG	InChI=1S/C6H6N2O2/c7-6(10)4-3-8-2-1-5(4)9/h1-3H,(H2,7,10)(H,8,9)	4-Hydroxynicotinamide	C1=CNC=C(C1=O)C(=O)N	-0.200000003	12043122	COCONUT:(CNP0172133);Natural Products:(UNPD113860);database;PubChem:(12043122);YMDB Mine;ZINC bio:(ZINC14507785);EcoCyc Mine;PubMed;KEGG Mine	128851157058
21	1	N/A	-215.06785837751914	C6H6N2O2	[M + H]+	PTPLXVHPKMTVIW	InChI=1S/C6H6N2O2/c9-7-8(10)6-4-2-1-3-5-6/h1-5,9H	null	C1=CC=C(C=C1)[N+](=NO)[O-]	1.60000002	135537870;135408745;135418564;135436489;135465077	MeSH:(135408745 135418564);database;PubChem class - safety and toxic;PubChem:(135537870 135408745 135418564 135436489 135465077);PubMed	68786585670
22	1	N/A	-224.30740543111258	C6H6N2O2	[M + H]+	VBEGHXKAFSLLGE	InChI=1S/C6H6N2O2/c9-8(10)7-6-4-2-1-3-5-6/h1-5,7H	N-Nitroaniline	C1=CC=C(C=C1)N[N+](=O)[O-]	2.0999999	61191;134994864	PubChem:(61191 134994864);PubMed;database	68719476802
23	1	N/A	-224.32584165349442	C6H6N2O2	[M + H]+	LOIYMIARKYCTBW	InChI=1S/C6H6N2O2/c9-6(10)2-1-5-3-7-4-8-5/h1-4H,(H,7,8)(H,9,10)	urocanate	C1=C(NC=N1)C=CC(=O)O	0.0	1178;1549103;736715;5460052;5460648;5461073;71310808;133698976	HMDB:(301 34174 62562);ZINC bio:(ZINC03870265 ZINC16051578 ZINC34633903);additional;MeSH:(736715);Plantcyc:(UROCANATE);PubMed;NORMAN:(NS00014985);COCONUT:(CNP0085932 CNP0254048);Natural Products:(UNPD89821 UNPD160594 UNPD219976);database;PubChem:(1178 1549103 736715 5460052 5460648 5461073 71310808 133698976);YMDB Mine;CHEBI:(27248 27247 30819 30818 17771 30817);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C00785);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(UROCANATE)	120379582830
24	1	N/A	-249.5750565963766	C6H6N2O2	[M + H]+	ZRYZBEQILKESAW	InChI=1S/C6H6N2O2/c1-2-4-3-7-6(10)8-5(4)9/h2-3H,1H2,(H2,7,8,9,10)	5-Vinyluracil	C=CC1=CNC(=O)NC1=O	-0.339572072	99305	MeSH:(99305);database;PubChem class - safety and toxic;PubChem:(99305);PubMed;ZINC bio:(ZINC00016359)	68786593862
