structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.3567566407112772	-12.466451016954101	C36H58O12	[M + H]+	FSLDBYNJYAUPDI	InChI=1S/C36H58O12/c1-31(2)10-12-35(30(46)48-29-26(43)25(42)24(41)20(15-37)47-29)13-11-33(4)18(23(35)28(31)45)6-7-21-32(3)14-19(40)27(44)36(16-38,17-39)22(32)8-9-34(21,33)5/h6,19-29,37-45H,7-17H2,1-5H3	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1S,6aS,6bR,12aR)-1,10,11-trihydroxy-9,9-bis(hydroxymethyl)-2,2,6a,6b,12a-pentamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(CO)CO)O)O)C)C)C2C1O)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C	1.5	16681672;21637754;21726784;45783065;51357547;124839716;124485141;124485142	COCONUT:(CNP0318573);KNApSAcK:(50258);Natural Products:(UNPD122759 UNPD81121 UNPD120407);database;PubChem:(16681672 21637754 21726784 45783065 51357547 124839716 124485141 124485142);SuperNatural:(SN00039853 SN00348157 SN00042590 SN00039850 SN00395101 SN00042591 SN00039851 SN00039852);ZINC bio:(ZINC67903269 ZINC67903270 ZINC67903273 ZINC67903274 ZINC77269316 ZINC77269321);additional;Training Set	68723204114
2	1	N/A	-21.117645017083486	C36H58O12	[M + H]+	VVFPWANVPSVKFE	InChI=1S/C36H58O12/c1-31-14-20(40)28(44)32(2,17-39)22(31)9-10-34(4)23(31)7-6-19-27-35(5,46)18(15-37)8-11-36(27,13-12-33(19,34)3)30(45)48-29-26(43)25(42)24(41)21(16-38)47-29/h6,18,20-29,37-44,46H,7-17H2,1-5H3	null	CC12CCC3C(C1CC=C4C2(CCC5(C4C(C(CC5)CO)(C)O)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C)(CC(C(C3(C)CO)O)O)C	1.46362436	""	COCONUT:(CNP0241312);Natural Products:(UNPD229931);database	68721606656
3	1	N/A	-27.249874173344026	C36H58O12	[M + H]+	PYVIEWYHDWMVSX	InChI=1S/C36H58O12/c1-18-8-11-35(30(45)48-29-26(43)25(42)24(41)21(15-37)47-29)13-12-32(3)19(27(35)34(18,5)46)6-7-22-31(2)14-20(40)28(44)36(16-38,17-39)23(31)9-10-33(22,32)4/h6,18,20-29,37-44,46H,7-17H2,1-5H3	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (1R,2R,4aS,6aR,6aS,6bR,8aR,10R,11R,12aR,14bS)-1,10,11-trihydroxy-9,9-bis(hydroxymethyl)-1,2,6a,6b,12a-pentamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylate	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(CO)CO)O)O)C)C)C2C1(C)O)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O	1.29999995	23259302;51357526	COCONUT:(CNP0195477);KNApSAcK:(50257);Natural Products:(UNPD102859 UNPD130015);database;PubChem:(23259302 51357526);SuperNatural:(SN00237700 SN00238902 SN00143650)	68722655250
4	1	N/A	-36.054083138921435	C36H58O12	[M + H]+	BBPOLSMDPRNEHZ	InChI=1S/C36H58O12/c1-31(2)9-11-36(30(46)48-29-25(43)24(42)23(41)20(15-37)47-29)12-10-34(5)17(22(36)28(31)45)7-8-21-32(3)13-19(40)27(44)33(4,16-38)26(32)18(39)14-35(21,34)6/h7,18-29,37-45H,8-16H2,1-6H3	null	CC1(CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)CO)O)O)C)O)C)C2C1O)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)C	1.39999998	10532587;23844061;101688821;124871288;124871289;124485138	COCONUT:(CNP0187693);KNApSAcK:(32852);Natural Products:(UNPD70796);database;PubChem:(10532587 23844061 101688821 124871288 124871289 124485138);SuperNatural:(SN00039835 SN00039838 SN00039837 SN00039836);ZINC bio:(ZINC67903231 ZINC67903233 ZINC67903235 ZINC67903237);additional;Training Set	68723204114
5	1	N/A	-50.66395202501887	C36H58O12	[M + H]+	MRXKQBFJEXAWOG	InChI=1S/C36H58O12/c1-17-9-10-36(30(45)48-29-25(43)24(42)23(41)21(15-37)47-29)12-11-33(4)18(26(36)35(17,6)46)7-8-22-31(2)13-20(40)28(44)32(3,16-38)27(31)19(39)14-34(22,33)5/h7,17,19-29,37-44,46H,8-16H2,1-6H3	null	CC1CCC2(CCC3(C(=CCC4C3(CC(C5C4(CC(C(C5(C)CO)O)O)C)O)C)C2C1(C)O)C)C(=O)OC6C(C(C(C(O6)CO)O)O)O	1.10000002	102005081	COCONUT:(CNP0265864);KNApSAcK:(32626);Natural Products:(UNPD145192);database;PubChem:(102005081);SuperNatural:(SN00336303)	68722655250
6	1	N/A	-72.4077991877833	C36H58O12	[M + H]+	HPVWWHYNAAZHQR	InChI=1S/C36H58O12/c1-31(2)10-11-36(30(45)46)19(12-31)18-6-7-22-32(3)13-20(40)28(48-29-27(44)26(43)25(42)21(15-37)47-29)35(16-38,17-39)23(32)8-9-33(22,4)34(18,5)14-24(36)41/h6,19-29,37-44H,7-17H2,1-5H3,(H,45,46)	null	CC1(CCC2(C(C1)C3=CCC4C(C3(CC2O)C)(CCC5C4(CC(C(C5(CO)CO)OC6C(C(C(C(O6)CO)O)O)O)O)C)C)C(=O)O)C	1.89999998	25070044;56961093;102185205	COCONUT:(CNP0291293 CNP0292280);Natural Products:(UNPD93881 UNPD152770 UNPD175799);database;PubChem:(25070044 56961093 102185205);SuperNatural:(SN00248755 SN00178191 SN00398404 SN00178189 SN00390578);KEGG Mine	77312589826
7	1	N/A	-183.04045824685807	C36H58O12	[M + H]+	BLESPLOUDDYHHV	InChI=1S/C36H58O12/c1-31(2)8-10-35(30(45)46)11-9-33(4)18(19(35)13-31)12-20(40)27-32(3)7-6-23(48-29-26(44)25(43)24(42)22(15-37)47-29)36(16-38,17-39)28(32)21(41)14-34(27,33)5/h12,19-29,37-44H,6-11,13-17H2,1-5H3,(H,45,46)	null	CC1(CCC2(CCC3(C(=CC(C4C3(CC(C5C4(CCC(C5(CO)CO)OC6C(C(C(C(O6)CO)O)O)O)C)O)C)O)C2C1)C)C(=O)O)C	1.0	24796032	COCONUT:(CNP0117778);Natural Products:(UNPD27470);database;PubChem:(24796032);SuperNatural:(SN00392442)	68722655234
8	1	N/A	-197.60282446217846	C36H58O12	[M + H]+	MSHWJYPCLRLDEB	InChI=1S/C36H58O12/c1-31(2,45)12-11-23(40)36(8,46)28-20(39)14-33(5)22-10-9-17-18(35(22,7)24(41)15-34(28,33)6)13-19(38)29(32(17,3)4)48-30-27(44)26(43)25(42)21(16-37)47-30/h9,18-22,25-30,37-39,42-46H,10-16H2,1-8H3	(8S,9R,10R,13R,14S,17R)-17-[(2R)-2,6-dihydroxy-6-methyl-3-oxoheptan-2-yl]-2,16-dihydroxy-4,4,9,13,14-pentamethyl-3-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,2,3,7,8,10,12,15,16,17-decahydrocyclopenta[a]phenanthren-11-one	CC1(C(C(CC2C1=CCC3C2(C(=O)CC4(C3(CC(C4C(C)(C(=O)CCC(C)(C)O)O)O)C)C)C)O)OC5C(C(C(C(O5)CO)O)O)O)C	0.400000006	11520386;23900089;102278351;124899904;124899905;124899906;124899907	COCONUT:(CNP0166599);Natural Products:(UNPD130647);database;PubChem:(11520386 23900089 102278351 124899904 124899905 124899906 124899907);SuperNatural:(SN00377827);additional;Training Set	68723195906
9	1	N/A	-200.41980574176395	C36H58O12	[M + H]+	BTBAIXUKKFPJMR	InChI=1S/C36H58O12/c1-18(19(2)39)7-10-36(31(46)48-30-28(44)27(43)26(42)23(16-37)47-30)12-11-34(5)20(14-36)21(40)13-25-32(3)15-22(41)29(45)33(4,17-38)24(32)8-9-35(25,34)6/h14,18,21-30,37-38,40-45H,7-13,15-17H2,1-6H3	null	CC(CCC1(CCC2(C(=C1)C(CC3C2(CCC4C3(CC(C(C4(C)CO)O)O)C)C)O)C)C(=O)OC5C(C(C(C(O5)CO)O)O)O)C(=O)C	1.70000005	71660007;102501377	COCONUT:(CNP0109152);Natural Products:(UNPD229818);database;PubChem:(71660007 102501377)	68721606658
10	1	N/A	-205.59404306474752	C36H58O12	[M + H]+	UUTGLLDUBDFZOP	InChI=1S/C36H58O12/c1-31(2,45)12-11-23(39)36(8,46)28-19(38)14-33(5)22-10-9-17-18(35(22,7)24(40)15-34(28,33)6)13-20(29(44)32(17,3)4)47-30-27(43)26(42)25(41)21(16-37)48-30/h9,18-22,25-30,37-38,41-46H,10-16H2,1-8H3	(2S,3S,8S,9R,10R,13R,14S,16R,17R)-17-[(2R)-2,6-dihydroxy-6-methyl-3-oxoheptan-2-yl]-3,16-dihydroxy-4,4,9,13,14-pentamethyl-2-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-1,2,3,7,8,10,12,15,16,17-decahydrocyclopenta[a]phenanthren-11-one	CC1(C(C(CC2C1=CCC3C2(C(=O)CC4(C3(CC(C4C(C)(C(=O)CCC(C)(C)O)O)O)C)C)C)OC5C(C(C(C(O5)CO)O)O)O)O)C	0.400000006	21626464	COCONUT:(CNP0303326);Natural Products:(UNPD5977);database;PubChem:(21626464);SuperNatural:(SN00403674)	68722655234
11	1	N/A	-218.1079731124998	C36H58O12	[M + H]+	GDGOHQANLRANAK	InChI=1S/C36H58O12/c1-17(18(2)38)21(40)15-36(31(45)46)11-10-34(6)19(13-36)20(39)12-25-33(5)14-22(41)29(32(3,4)24(33)8-9-35(25,34)7)48-30-28(44)27(43)26(42)23(16-37)47-30/h13,17,20-30,37,39-44H,8-12,14-16H2,1-7H3,(H,45,46)	null	CC(C(CC1(CCC2(C(=C1)C(CC3C2(CCC4C3(CC(C(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)O)C)C)O)C)C(=O)O)O)C(=O)C	1.60000002	102211919	COCONUT:(CNP0186470);Natural Products:(UNPD117863);database;PubChem:(102211919);SuperNatural:(SN00348370)	68722655234
