structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.15048097895180879	-40.39579954375946	C19H20O5	[M + H]+	HHNCJFKRMZDTHW	InChI=1S/C19H20O5/c1-5-11(2)18(21)24-19(3,4)16-9-13-8-12-6-7-17(20)23-14(12)10-15(13)22-16/h5-8,10,16H,9H2,1-4H3	(-)-Deltoin	CC=C(C)C(=O)OC(C)(C)C1CC2=C(O1)C=C3C(=C2)C=CC(=O)O3	3.70000005	184771;906523;906524;906525;906526;4677379;6183350;21670035	COCONUT:(CNP0285521 CNP0367739);Natural Products:(UNPD6015 UNPD86076 UNPD209623);database;PubChem:(184771 906523 906524 906525 906526 4677379 6183350 21670035);SuperNatural:(SN00002806 SN00002807 SN00011504 SN00006834);CHEBI:(81122);ZINC bio:(ZINC02160398 ZINC02160400 ZINC04081685 ZINC05132543);additional;MeSH:(906525);KEGG:(C17482);Training Set;PubMed	68723204454
2	1	N/A	-40.73762443556638	C19H20O5	[M + H]+	PQCLZBCFLJVBGA	InChI=1S/C19H20O5/c1-11(2)7-18(21)24-19(3,4)16-9-13-8-12-5-6-17(20)23-14(12)10-15(13)22-16/h5-8,10,16H,9H2,1-4H3	2-(7-oxo-2,3-dihydrofuro[3,2-g]chromen-2-yl)propan-2-yl 3-methylbut-2-enoate	CC(=CC(=O)OC(C)(C)C1CC2=C(O1)C=C3C(=C2)C=CC(=O)O3)C	3.9000001	638285;908164;4269891	COCONUT:(CNP0112893);Natural Products:(UNPD28899);database;PubChem:(638285 908164 4269891);SuperNatural:(SN00013717 SN00006842);ZINC bio:(ZINC04083543 ZINC05817054);additional;PubMed	68723187778
3	1	N/A	-42.24116670444342	C19H20O5	[M + H]+	JRIBPWOXWIRQOQ	InChI=1S/C19H20O5/c1-5-11(2)18(21)24-19(3,4)15-10-13-14(22-15)8-6-12-7-9-16(20)23-17(12)13/h5-9,15H,10H2,1-4H3	Zosimin	CC=C(C)C(=O)OC(C)(C)C1CC2=C(O1)C=CC3=C2OC(=O)C=C3	3.70000005	73190;5316018;6436246;12303797;10381828;51382568;53399217;102525262	COCONUT:(CNP0100731 CNP0301880);Natural Products:(UNPD28229 UNPD198921);database;PubChem:(73190 5316018 6436246 12303797 10381828 51382568 53399217 102525262);SuperNatural:(SN00036148 SN00036324 SN00158451);CHEBI:(132624);ZINC bio:(ZINC02008857 ZINC05179146);MeSH:(6436246);Training Set;PubMed	68722679910
4	1	N/A	-42.582991596250366	C19H20O5	[M + H]+	YCXXSERNLQPDHF	InChI=1S/C19H20O5/c1-11(2)9-17(21)24-19(3,4)15-10-13-14(22-15)7-5-12-6-8-16(20)23-18(12)13/h5-9,15H,10H2,1-4H3	Libanorin	CC(=CC(=O)OC(C)(C)C1CC2=C(O1)C=CC3=C2OC(=O)C=C3)C	3.9000001	442135;5089291;102525263	COCONUT:(CNP0305024);KNApSAcK:(2480);Natural Products:(UNPD61896);database;PubChem:(442135 5089291 102525263);SuperNatural:(SN00157027);CHEBI:(6450);KEGG:(C09272)	68722655538
5	1	N/A	-47.84159030689321	C19H20O5	[M + H]+	CUKSFECWKQBVED	InChI=1S/C19H20O5/c1-11(2)7-18(21)23-16-9-13-8-12-5-6-17(20)22-14(12)10-15(13)24-19(16,3)4/h5-8,10,16H,9H2,1-4H3	Decursin	CC(=CC(=O)OC1CC2=C(C=C3C(=C2)C=CC(=O)O3)OC1(C)C)C	3.9000001	611537;442126;44144310	COCONUT:(CNP0132518);KNApSAcK:(2465);Natural Products:(UNPD20270 UNPD76119);database;PubChem:(611537 442126 44144310);SuperNatural:(SN00006946 SN00001822);CHEBI:(4353);ZINC bio:(ZINC00898281 ZINC04097976);additional;MeSH:(442126);KEGG:(C09258);PubMed	68723188086
6	1	N/A	-47.90867701218092	C19H20O5	[M + H]+	TUNHPCYKZAZELC	InChI=1S/C19H20O5/c1-11(2)9-17(21)22-15-10-13-14(24-19(15,3)4)7-5-12-6-8-16(20)23-18(12)13/h5-9,15H,10H2,1-4H3	nuttalin	CC(=CC(=O)OC1CC2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C)C	3.9000001	12313622;12313623;101049705	COCONUT:(CNP0193547);Natural Products:(UNPD62068 UNPD101729);database;PubChem:(12313622 12313623 101049705);SuperNatural:(SN00379221 SN00235519);PubMed	68722655298
7	1	N/A	-63.17295111924891	C19H20O5	[M + H]+	AGABNGOXUSXQDD	InChI=1S/C19H20O5/c1-5-11(2)18(21)23-16-9-13-8-12-6-7-17(20)22-14(12)10-15(13)24-19(16,3)4/h5-8,10,16H,9H2,1-4H3	Ambcb6644608	CC=C(C)C(=O)OC1CC2=C(C=C3C(=C2)C=CC(=O)O3)OC1(C)C	3.70000005	611538;776121;776123;776125;776126;5916072;5376051	COCONUT:(CNP0259557);HMDB:(40670);Natural Products:(UNPD102384 UNPD176112 UNPD224474 UNPD198834);database;PubChem:(611538 776121 776123 776125 776126 5916072 5376051);SuperNatural:(SN00330413 SN00311733);CHEBI:(141534);ZINC bio:(ZINC00265473 ZINC00265476);PubChem class - bio and metabolites;MeSH:(611538 776123 776126 5376051);PubMed	68739440750
8	1	N/A	-63.240037824536515	C19H20O5	[M + H]+	RRHCDWLSHIIIIT	InChI=1S/C19H20O5/c1-5-11(2)18(21)22-15-10-13-14(24-19(15,3)4)8-6-12-7-9-16(20)23-17(12)13/h5-9,15H,10H2,1-4H3	Selinidin	CC=C(C)C(=O)OC1CC2=C(C=CC3=C2OC(=O)C=C3)OC1(C)C	3.70000005	511786;668078;668079;668080;668081;5315334;5367834;6708808	COCONUT:(CNP0118912 CNP0214618);KNApSAcK:(33081);Natural Products:(UNPD196723 UNPD213910 UNPD224496 UNPD41512 UNPD141620 UNPD58477);database;PubChem:(511786 668078 668079 668080 668081 5315334 5367834 6708808);SuperNatural:(SN00000302 SN00000301 SN00155723 SN00042647);CHEBI:(131175);ZINC bio:(ZINC00028038 ZINC00028039 ZINC00028040);additional;MeSH:(511786 668079 668081);Training Set;PubMed	68723204214
9	1	N/A	-128.38915609829235	C19H20O5	[M + H]+	SKWHTELMVBBPHJ	InChI=1S/C19H20O5/c1-11(12(2)20)10-22-19(3,4)17-8-14-7-13-5-6-18(21)24-15(13)9-16(14)23-17/h5-7,9-10,17H,8H2,1-4H3	2-[2-[(Z)-2-methyl-3-oxobut-1-enoxy]propan-2-yl]-2,3-dihydrofuro[3,2-g]chromen-7-one	CC(=COC(C)(C)C1CC2=C(O1)C=C3C(=C2)C=CC(=O)O3)C(=O)C	2.9000001	5316507	COCONUT:(CNP0095653);database;PubChem:(5316507);SuperNatural:(SN00160143)	68722622466
10	1	N/A	-199.09676851893335	C19H20O5	[M + H]+	JYTYDMHUCUHCFK	InChI=1S/C19H20O5/c1-18(2,24-21)10-4-11-19(3)12-9-14-15(23-19)7-5-13-6-8-16(20)22-17(13)14/h4-10,12,21H,11H2,1-3H3	null	CC1(C=CC2=C(O1)C=CC3=C2OC(=O)C=C3)CC=CC(C)(C)OO	3.20000005	101665860	COCONUT:(CNP0118999);KNApSAcK:(19829);Natural Products:(UNPD22565);database;PubChem:(101665860);SuperNatural:(SN00321014)	68722655250
11	1	N/A	-220.7830786223744	C19H20O5	[M + H]+	JXZWWIMXTVJNSF	InChI=1S/C19H20O5/c1-11(2)7-17(21)24-18-19(3,4)10-13-8-12-5-6-16(20)22-14(12)9-15(13)23-18/h5-9,18H,10H2,1-4H3	null	CC(=CC(=O)OC1C(CC2=C(O1)C=C3C(=C2)C=CC(=O)O3)(C)C)C	4.44073153	""	COCONUT:(CNP0259894);Natural Products:(UNPD86660);database;SuperNatural:(SN00290474)	68722655232
12	1	N/A	-242.04982047115826	C19H20O5	[M + H]+	ONHZLVDNABLAEK	InChI=1S/C19H20O5/c1-12(2)10-17(21)22-11-19(3)9-8-14-15(24-19)6-4-13-5-7-16(20)23-18(13)14/h4-9,12H,10-11H2,1-3H3	null	CC(C)CC(=O)OCC1(C=CC2=C(O1)C=CC3=C2OC(=O)C=C3)C	3.5999999	15101828	COCONUT:(CNP0279038);KNApSAcK:(20025);Natural Products:(UNPD138237);database;PubChem:(15101828);SuperNatural:(SN00317039)	68722655250
13	1	N/A	-244.10319312387517	C19H20O5	[M + H]+	UGERORSNMILQIE	InChI=1S/C19H20O5/c1-10(2)16-18(23-16)15-12(21-9-13-19(3,4)24-13)7-5-11-6-8-14(20)22-17(11)15/h5-8,13,16,18H,1,9H2,2-4H3	null	CC(=C)C1C(O1)C2=C(C=CC3=C2OC(=O)C=C3)OCC4C(O4)(C)C	3.0	46831976	COCONUT:(CNP0102904);Natural Products:(UNPD117232);database;PubChem:(46831976);SuperNatural:(SN00349464);PubMed	68722655298
14	1	N/A	-269.8057923826026	C19H20O5	[M + H]+	SSDJNESHQBSBBC	InChI=1S/C19H20O5/c1-21-14-7-5-13(18(11-14)23-3)6-10-17(20)16-9-8-15(22-2)12-19(16)24-4/h5-12H,1-4H3	2'',4,4'',6-Tetramethoxychalcone	COC1=CC(=C(C=C1)C=CC(=O)C2=C(C=C(C=C2)OC)OC)OC	3.5999999	2841162;5720640	COCONUT:(CNP0230820);Natural Products:(UNPD177503 UNPD225184);database;PubChem:(2841162 5720640);SuperNatural:(SN00065197);ZINC bio:(ZINC03997984);additional;Training Set;PubMed	68723204162
15	1	N/A	-273.59800120603893	C19H20O5	[M + H]+	QGZAVSKJRVEPBX	InChI=1S/C19H20O5/c1-12(2)15(24-21)9-11-19(3)10-8-14-16(23-19)6-4-13-5-7-17(20)22-18(13)14/h4-8,10,15,21H,1,9,11H2,2-3H3	null	CC(=C)C(CCC1(C=CC2=C(O1)C=CC3=C2OC(=O)C=C3)C)OO	3.79999995	101665861;101665862	COCONUT:(CNP0257481);KNApSAcK:(19830);Natural Products:(UNPD86358);database;PubChem:(101665861 101665862);SuperNatural:(SN00353677)	68722655250
16	1	N/A	-274.8711456916385	C19H20O5	[M + H]+	JGRVFRVVBCRBMP	InChI=1S/C19H20O5/c1-21-14-7-10-17(22-2)15(12-14)16(20)8-5-13-6-9-18(23-3)19(11-13)24-4/h5-12H,1-4H3	1-(2,5-dimethoxyphenyl)-3-(3,4-dimethoxyphenyl)prop-2-en-1-one	COC1=CC(=C(C=C1)OC)C(=O)C=CC2=CC(=C(C=C2)OC)OC	3.5999999	3849734;5939551	COCONUT:(CNP0353060);database;PubChem:(3849734 5939551);SuperNatural:(SN00006800);ZINC bio:(ZINC04046439);additional;Training Set;PubMed	68723171394
17	1	N/A	-294.0301872560214	C19H20O5	[M + H]+	UAUBAQNSRBLISN	InChI=1S/C19H20O5/c1-13(20)23-18-10-9-16(12-19(18)24-14(2)21)8-7-15-5-4-6-17(11-15)22-3/h4-6,9-12H,7-8H2,1-3H3	null	CC(=O)OC1=C(C=C(C=C1)CCC2=CC(=CC=C2)OC)OC(=O)C	4.2185154	""	COCONUT:(CNP0274740);Natural Products:(UNPD1483);database	68721606656
18	1	N/A	-294.75172520816324	C19H20O5	[M + H]+	BUMXTOQERPAXTC	InChI=1S/C19H20O5/c1-21-15-8-6-9-16(22-2)18(15)14(20)12-11-13-7-5-10-17(23-3)19(13)24-4/h5-12H,1-4H3	(2E)-1-(2,6-dimethoxyphenyl)-3-(2,3-dimethoxyphenyl)prop-2-en-1-one	COC1=C(C(=CC=C1)OC)C(=O)C=CC2=C(C(=CC=C2)OC)OC	3.5999999	24208768;53405562	COCONUT:(CNP0292021);database;PubChem:(24208768 53405562);SuperNatural:(SN00009668);ZINC bio:(ZINC04252742);additional;Training Set	68723171330
19	1	N/A	-299.42560422562167	C19H20O5	[M + H]+	SBQBQPPOMJFILL	InChI=1S/C19H20O5/c1-12(20)23-18-10-14-6-9-16(22-3)11-17(14)24-19(18)13-4-7-15(21-2)8-5-13/h4-9,11,18-19H,10H2,1-3H3	null	CC(=O)OC1CC2=C(C=C(C=C2)OC)OC1C3=CC=C(C=C3)OC	3.4000001	10520315;10616245;10687713;10758650	COCONUT:(CNP0108260);Natural Products:(UNPD38534);database;PubChem:(10520315 10616245 10687713 10758650);SuperNatural:(SN00256207)	68722655234
20	1	N/A	-305.8252316774223	C19H20O5	[M + H]+	IZRDKZYYVCGVRH	InChI=1S/C19H20O5/c1-4-24-15-11-17(21)19(18(12-15)23-3)16(20)10-7-13-5-8-14(22-2)9-6-13/h5-12,21H,4H2,1-3H3	4''-Ethoxy-2''-hydroxy-4,6''-dimethoxychalcone	CCOC1=CC(=C(C(=C1)OC)C(=O)C=CC2=CC=C(C=C2)OC)O	4.19999981	127519;6438866	MeSH:(6438866);database;PubChem:(127519 6438866);PubMed	68719476806
21	1	N/A	-311.4218174132033	C19H20O5	[M + H]+	JQNMAEHFTQBROH	InChI=1S/C19H20O5/c1-21-14-8-5-13(6-9-14)7-10-16(20)19-17(23-3)11-15(22-2)12-18(19)24-4/h5-12H,1-4H3	2'',4,4'',6''-Tetramethoxychalcone	COC1=CC=C(C=C1)C=CC(=O)C2=C(C=C(C=C2OC)OC)OC	3.5999999	627236;5866793;5378566	COCONUT:(CNP0242671);Natural Products:(UNPD161989);database;PubChem:(627236 5866793 5378566);SuperNatural:(SN00007013);ZINC bio:(ZINC04100765);additional;Training Set;PubMed	68723204162
22	1	N/A	-313.0774596166741	C19H20O5	[M + H]+	GXTVQAPXQFZGLW	InChI=1S/C19H20O5/c1-12(15-11-17(20)19(2,3)24-15)8-9-22-14-6-4-13-5-7-18(21)23-16(13)10-14/h4-7,10-12H,8-9H2,1-3H3	Dihydrogeiparvarim	CC(CCOC1=CC2=C(C=C1)C=CC(=O)O2)C3=CC(=O)C(O3)(C)C	3.29999995	289493;92167801;92278966	COCONUT:(CNP0206329);Natural Products:(UNPD49239);database;PubChem:(289493 92167801 92278966);SuperNatural:(SN00383585);PubMed	68722655298
23	1	N/A	-322.9294620776669	C19H20O5	[M + H]+	CFWUEQZLKFSVNE	InChI=1S/C19H20O5/c1-21-16(13-8-6-5-7-9-13)11-15(20)14-10-18(23-3)19(24-4)12-17(14)22-2/h5-12H,1-4H3	null	COC1=CC(=C(C=C1C(=O)C=C(C2=CC=CC=C2)OC)OC)OC	3.67810893	""	COCONUT:(CNP0253360);Natural Products:(UNPD203492);database	68721606656
24	1	N/A	-335.6240122511812	C19H20O5	[M + H]+	WFWKPRNGXQHUGE	InChI=1S/C19H20O5/c1-21-14-11-17(23-3)19(18(12-14)24-4)15(20)10-9-13-7-5-6-8-16(13)22-2/h5-12H,1-4H3	3-(2-methoxyphenyl)-1-(2,4,6-trimethoxyphenyl)prop-2-en-1-one	COC1=CC=CC=C1C=CC(=O)C2=C(C=C(C=C2OC)OC)OC	3.5999999	3881017;5945562	COCONUT:(CNP0043032);database;PubChem:(3881017 5945562);SuperNatural:(SN00009647);ZINC bio:(ZINC04252707);additional;PubMed	68723155010
25	1	N/A	-347.97979776427917	C19H20O5	[M + H]+	MKTUMKHNZXWOIQ	InChI=1S/C19H20O5/c1-11(2)4-5-13-9-14(20)6-7-17(13)24-19(23)18-12(3)8-15(21)10-16(18)22/h4,6-10,20-22H,5H2,1-3H3	null	CC1=CC(=CC(=C1C(=O)OC2=C(C=C(C=C2)O)CC=C(C)C)O)O	5.0999999	102227581	COCONUT:(CNP0125974);Natural Products:(UNPD221644);database;PubChem:(102227581)	68721606658
26	1	N/A	-348.83146140485735	C19H20O5	[M + H]+	KGQWKAXLDWKONS	InChI=1S/C19H20O5/c1-4-5-12-6-9-15-16(10-12)24-18(11(2)23-15)13-7-8-14(20)17(21)19(13)22-3/h4-11,18,20-21H,1-3H3	3-methoxy-4-[(2R,3S)-2-methyl-6-[(E)-prop-1-enyl]-2,3-dihydro-1,4-benzodioxin-3-yl]benzene-1,2-diol	CC=CC1=CC2=C(C=C1)OC(C(O2)C3=C(C(=C(C=C3)O)O)OC)C	3.9000001	11416192	COCONUT:(CNP0194023);Natural Products:(UNPD175712);database;PubChem:(11416192);SuperNatural:(SN00387958)	68722655234
27	1	N/A	-351.41335789192044	C19H20O5	[M + H]+	OWPXNKAOWGDIKQ	InChI=1S/C19H20O5/c1-21-16-12-17(22-2)19(24-4)18(23-3)14(16)10-11-15(20)13-8-6-5-7-9-13/h5-12H,1-4H3	null	COC1=CC(=C(C(=C1C=CC(=O)C2=CC=CC=C2)OC)OC)OC	3.5999999	54173469;73947623	COCONUT:(CNP0177025);Natural Products:(UNPD19517);database;PubChem:(54173469 73947623);SuperNatural:(SN00308550)	68722655234
28	1	N/A	-356.58155145803545	C19H20O5	[M + H]+	FMIPBTOQJZBODT	InChI=1S/C19H20O5/c1-12-9-14(20)6-7-15(12)16(21)8-5-13-10-17(22-2)19(24-4)18(11-13)23-3/h5-11,20H,1-4H3	1-(4-hydroxy-2-methylphenyl)-3-(3,4,5-trimethoxyphenyl)prop-2-en-1-one	CC1=C(C=CC(=C1)O)C(=O)C=CC2=CC(=C(C(=C2)OC)OC)OC	3.5999999	4257419;6050281	COCONUT:(CNP0350028);database;PubChem:(4257419 6050281);SuperNatural:(SN00009628);ZINC bio:(ZINC04252611);additional;Training Set	68723171330
29	1	N/A	-360.4265190393815	C19H20O5	[M + H]+	ZUMMPDPSYDOKEH	InChI=1S/C19H20O5/c1-11-6-14(20)9-16(7-11)24-18-10-15(21)8-13(3)17(18)5-4-12(2)19(22)23/h4,6-10,20-21H,5H2,1-3H3,(H,22,23)	null	CC(=CCc1c(C)cc(O)cc1Oc1cc(C)cc(O)c1)C(=O)O	4.360055192714315	""	""	0
