structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.2371711289989577	-20.0609570986617	C28H34O15	[M + H]+	QUQPHWDTPGMPEX	InChI=1S/C28H34O15/c1-10-21(32)23(34)25(36)27(40-10)39-9-19-22(33)24(35)26(37)28(43-19)41-12-6-14(30)20-15(31)8-17(42-18(20)7-12)11-3-4-16(38-2)13(29)5-11/h3-7,10,17,19,21-30,32-37H,8-9H2,1-2H3	Cirantin	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O	-1.10000002	3594;10621;119422;5701999;5318030;6419939;6604263;6604669;9496811;9496812;9496813;9496814;16758127;16394497;22524267;23305073;44559591;45358131;44658283;44143719;45933922;44430005;51340206;53477767;60010786;60093722;57642201;58599561;59873238;69049474;73265185;71017102;71089088;71189207;86579284;90927790;92341815;92341816;89770127;93473245;98072738;98072739;98072740;98072741;91927750;98482744;98482746;98482749;121419004;121419145;124540675;124711795;124711796;124711797;124784613;124081965;124819255;124819256;124899069;124899070;124899071;124899072;126497002;129009880;129010007;129606842;133661245;138106961	HMDB:(3265);PubChem class - food;SuperNatural:(SN00245103 SN00039582 SN00036436 SN00177722 SN00365400);ZINC bio:(ZINC08143568 ZINC08382286 ZINC08382287 ZINC08680006 ZINC08680007 ZINC43628117 ZINC67902505 ZINC85340597);additional;MeSH:(3594 10621 5701999 6419939 16394497 45358131 45933922 53477767 86579284 91927750 129010007);Plantcyc:(CPD-7075);PubMed;NORMAN:(NS00008545);COCONUT:(CNP0140888);KNApSAcK:(970);Natural Products:(UNPD14599 UNPD50840 UNPD220268 UNPD129344);database;PubChem:(3594 10621 119422 5701999 5318030 6419939 6604263 6604669 9496811 9496812 9496813 9496814 16758127 16394497 22524267 23305073 44559591 45358131 44658283 44143719 45933922 44430005 51340206 53477767 60010786 60093722 57642201 58599561 59873238 69049474 73265185 71017102 71089088 71189207 86579284 90927790 92341815 92341816 89770127 93473245 98072738 98072739 98072740 98072741 91927750 98482744 98482746 98482749 121419004 121419145 124540675 124711795 124711796 124711797 124784613 124081965 124819255 124819256 124899069 124899070 124899071 124899072 126497002 129009880 129010007 129606842 133661245 138106961);CHEBI:(28775 95114);PubChem class - bio and metabolites;KEGG:(C09755);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-7075)	68975257982
2	1	N/A	-23.225979489891238	C28H34O15	[M + H]+	ARGKVCXINMKCAZ	InChI=1S/C28H34O15/c1-10-21(33)23(35)25(37)27(39-10)43-26-24(36)22(34)19(9-29)42-28(26)40-12-6-14(31)20-15(32)8-17(41-18(20)7-12)11-3-4-16(38-2)13(30)5-11/h3-7,10,17,19,21-31,33-37H,8-9H2,1-2H3	Neohesperidin	CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)OC)O)O)CO)O)O)O)O)O	-0.5	73395;232990;442439;457806;17751030;24211957;42608011;45358138;53298490;57486164;94435752;94435753;94435754;94435755;98072763;98072764;98072765;98072766;91820153;121540473;124511252;124518449;122173139;124744683;124744684;124744685;124744686;124805604;124805605;124805606;124805607;124903219;124903220;124903221;124903222;129426478;129426479;129627747;131705131;134129340;134294867;138107793	HMDB:(30748);SuperNatural:(SN00177440 SN00036472 SN00296535);ZINC bio:(ZINC08234302);additional;MeSH:(232990 442439 457806 17751030 24211957 42608011 45358138 91820153 122173139 129627747 138107793);Plantcyc:(CPD-7074);PubMed;NORMAN:(NS00015836);COCONUT:(CNP0320778);KNApSAcK:(987);Natural Products:(UNPD110961 UNPD78159);database;PubChem:(73395 232990 442439 457806 17751030 24211957 42608011 45358138 53298490 57486164 94435752 94435753 94435754 94435755 98072763 98072764 98072765 98072766 91820153 121540473 124511252 124518449 122173139 124744683 124744684 124744685 124744686 124805604 124805605 124805606 124805607 124903219 124903220 124903221 124903222 129426478 129426479 129627747 131705131 134129340 134294867 138107793);CHEBI:(59016);PubChem class - bio and metabolites;KEGG:(C09806);Training Set;Biocyc:(CPD-7074)	68740376958
3	1	N/A	-26.04229045158154	C28H34O15	[M + H]+	APSNPMVGBGZYAJ	InChI=1S/C28H34O15/c1-10-21(32)23(34)25(36)27(40-10)39-9-19-22(33)24(35)26(37)28(43-19)41-12-6-14(30)20-15(31)8-16(42-18(20)7-12)11-3-4-13(29)17(5-11)38-2/h3-7,10,16,19,21-30,32-37H,8-9H2,1-2H3	Clematin	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)O)OC)O)O)O)O)O)O)O	-1.10000002	21721944;42608007;102148799	COCONUT:(CNP0249276);KNApSAcK:(14345);Natural Products:(UNPD228223 UNPD172659 UNPD147308 UNPD215575 UNPD44382);database;PubChem:(21721944 42608007 102148799);SuperNatural:(SN00340656 SN00248240 SN00348347);KEGG Mine	77312589842
4	1	N/A	-29.207312842811078	C28H34O15	[M + H]+	AODBEDTXATXPNK	InChI=1S/C28H34O15/c1-10-21(33)23(35)25(37)27(39-10)43-26-24(36)22(34)19(9-29)42-28(26)40-12-6-14(31)20-15(32)8-16(41-18(20)7-12)11-3-4-13(30)17(5-11)38-2/h3-7,10,16,19,21-31,33-37H,8-9H2,1-2H3	null	CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=C(C=C5)O)OC)O)CO)O)O)O)O)O	-0.5	57509459	COCONUT:(CNP0217558);database;PubChem:(57509459);SuperNatural:(SN00042601 SN00042602);ZINC bio:(ZINC77269545 ZINC77269552);additional;Training Set;KEGG Mine	77313105922
5	1	N/A	-75.6508719622821	C28H34O15	[M + H]+	KKOAVMPFXWZPNS	InChI=1S/C28H34O15/c1-10-26(43-28-24(36)22(34)21(33)19(9-29)42-28)23(35)25(37)27(39-10)40-12-6-14(31)20-15(32)8-17(41-18(20)7-12)11-3-4-16(38-2)13(30)5-11/h3-7,10,17,19,21-31,33-37H,8-9H2,1-2H3	null	CC1C(C(C(C(O1)OC2=CC(=C3C(=O)CC(OC3=C2)C4=CC(=C(C=C4)OC)O)O)O)O)OC5C(C(C(C(O5)CO)O)O)O	-0.776461899	""	COCONUT:(CNP0150830);Natural Products:(UNPD180836);database;SuperNatural:(SN00276380)	68722655232
6	1	N/A	-80.01579683923653	C28H34O15	[M + H]+	PQXNUIPEXANACD	InChI=1S/C28H34O15/c1-10-21(33)24(36)26(43-27-25(37)23(35)22(34)19(9-29)42-27)28(39-10)40-12-6-14(31)20-15(32)8-17(41-18(20)7-12)11-3-4-16(38-2)13(30)5-11/h3-7,10,17,19,21-31,33-37H,8-9H2,1-2H3	null	CC1C(C(C(C(O1)OC2=CC(=C3C(=O)CC(OC3=C2)C4=CC(=C(C=C4)OC)O)O)OC5C(C(C(C(O5)CO)O)O)O)O)O	-0.776461899	""	COCONUT:(CNP0076317);database	68721573888
7	1	N/A	-80.60253144254207	C28H34O15	[M + H]+	TWAZWVPPDIUVOD	InChI=1S/C28H34O15/c1-10-21(33)23(35)25(37)27(39-10)43-26-24(36)22(34)19(9-29)42-28(26)40-14-6-15(31)20-16(32)8-17(41-18(20)7-14)11-3-12(30)5-13(4-11)38-2/h3-7,10,17,19,21-31,33-37H,8-9H2,1-2H3	S2332_Selleck	CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC(=CC(=C5)OC)O)O)CO)O)O)O)O)O	-0.5	24721685;44134843;54769277;124903298;124903299;124903300;124903301;129010045	PubChem:(24721685 44134843 54769277 124903298 124903299 124903300 124903301 129010045);COCONUT:(CNP0008050);database	68721573890
8	1	N/A	-106.94395978803269	C28H34O15	[M + H]+	WENRORGEDSKJRL	InChI=1S/C28H34O15/c1-38-12-4-2-11(3-5-12)16-8-15(32)20-14(31)6-13(7-17(20)40-16)39-28-26(24(36)22(34)19(10-30)42-28)43-27-25(37)23(35)21(33)18(9-29)41-27/h2-7,16,18-19,21-31,33-37H,8-10H2,1H3	null	COC1=CC=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O	-0.699999988	23583518	COCONUT:(CNP0314767);Natural Products:(UNPD7380);database;PubChem:(23583518);SuperNatural:(SN00227470);KEGG Mine	77312589826
9	1	N/A	-113.1664419112862	C28H34O15	[M + H]+	WBRDJYJXZGTOKP	InChI=1S/C28H34O15/c1-38-13-6-14(31)20-15(32)8-16(40-17(20)7-13)11-2-4-12(5-3-11)39-28-26(24(36)22(34)19(10-30)42-28)43-27-25(37)23(35)21(33)18(9-29)41-27/h2-7,16,18-19,21-31,33-37H,8-10H2,1H3	null	COC1=CC(=C2C(=O)CC(OC2=C1)C3=CC=C(C=C3)OC4C(C(C(C(O4)CO)O)O)OC5C(C(C(C(O5)CO)O)O)O)O	-0.699999988	50915225	COCONUT:(CNP0223296);Natural Products:(UNPD101581);database;PubChem:(50915225);SuperNatural:(SN00246005)	68722655234
10	1	N/A	-130.0514901900326	C28H34O15	[M + H]+	PLPVPNSQIQTQNK	InChI=1S/C28H34O15/c1-10-18(31)21(34)24(37)27(39-10)43-26-22(35)19(32)16(9-29)42-28(26)40-13-7-14(30)17-15(8-13)41-25(23(36)20(17)33)11-4-3-5-12(6-11)38-2/h3-8,10,16,18-19,21-32,34-37H,9H2,1-2H3	null	CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=C3)OC(C(C4=O)O)C5=CC(=CC=C5)OC)O)CO)O)O)O)O)O	-0.699999988	102148819	COCONUT:(CNP0245241);Natural Products:(UNPD105723);database;PubChem:(102148819);SuperNatural:(SN00349075)	68722655234
11	1	N/A	-137.8285019293492	C28H34O15	[M + H]+	FVDPIELXHGKLGM	InChI=1S/C28H34O15/c1-10-20(31)23(34)25(36)27(40-10)39-9-18-22(33)24(35)26(37)28(43-18)42-16-6-5-15-19(21(16)32)13(30)8-17(41-15)11-3-4-14(38-2)12(29)7-11/h3-7,10,17-18,20,22-29,31-37H,8-9H2,1-2H3	null	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=C(C4=C(C=C3)OC(CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O	-0.776461899	""	COCONUT:(CNP0309320);Natural Products:(UNPD21749);database;SuperNatural:(SN00350441)	68722655232
12	1	N/A	-143.0437998139557	C28H34O15	[M + H]+	BKOYOXRFSCDPCC	InChI=1S/C28H34O15/c1-10-20(32)22(34)24(36)27(40-10)39-9-19-21(33)23(35)25(37)28(43-19)41-12-6-13-14(29)8-18(42-26(13)16(31)7-12)11-3-4-17(38-2)15(30)5-11/h3-7,10,18-25,27-28,30-37H,8-9H2,1-2H3	null	CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)C(=O)CC(O4)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O	-0.776461899	""	COCONUT:(CNP0195528);Natural Products:(UNPD58832);database;SuperNatural:(SN00283982)	68722655232
