structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.17410370859807633	-39.92378923352938	C38H42N2O6	[M + H]+	BWFWPNFEEDTSFC	InChI=1S/C38H42N2O6/c1-39-15-13-25-20-32(42-4)34-22-28(25)29(39)17-23-7-10-27(11-8-23)45-38-36-26(21-35(43-5)37(38)44-6)14-16-40(2)30(36)18-24-9-12-31(41-3)33(19-24)46-34/h7-12,19-22,29-30H,13-18H2,1-6H3	(+)-O,O-Dimethyltubocurine	CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(C=C7)OC)O3)N(CCC6=CC(=C5OC)OC)C)OC	6.69999981	628519;13892144;102153363	COCONUT:(CNP0148870);KNApSAcK:(27577);Natural Products:(UNPD182706 UNPD185517);database;PubChem:(628519 13892144 102153363);SuperNatural:(SN00394884 SN00289132)	68722655250
2	1	N/A	-39.92378923352938	C38H42N2O6	[M + H]+	WVTKBKWTSCPRNU	InChI=1S/C38H42N2O6/c1-39-15-13-25-20-32(42-4)34-22-28(25)29(39)17-23-7-10-27(11-8-23)45-33-19-24(9-12-31(33)41-3)18-30-36-26(14-16-40(30)2)21-35(43-5)37(44-6)38(36)46-34/h7-12,19-22,29-30H,13-18H2,1-6H3	hanjisong	CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC	6.4000001	5422;73078;73664;457825;7067488;7067489;5321894;5351212;11870412;44559572;138106909	HMDB:(30174);SuperNatural:(SN00101394 SN00159724 SN00134929 SN00391159);ZINC bio:(ZINC03977758 ZINC28115899 ZINC28116057 ZINC38146181);additional;MeSH:(5422 73078 73664 457825 5351212);PubMed;COCONUT:(CNP0141025);KNApSAcK:(1919);Natural Products:(UNPD6991 UNPD63459 UNPD42060 UNPD190790);database;PubChem:(5422 73078 73664 457825 7067488 7067489 5321894 5351212 11870412 44559572 138106909);CHEBI:(49 80898);PubChem class - bio and metabolites;KEGG:(C09654 C17060);PubChem class - safety and toxic;Training Set;PubChem class - drug	68840644990
3	1	N/A	-39.92378923352938	C38H42N2O6	[M + H]+	FBCXFKWMGIWMJQ	InChI=1S/C38H42N2O6/c1-39-15-13-25-20-32(42-4)34-22-28(25)29(39)18-24-9-12-31(41-3)33(19-24)45-27-10-7-23(8-11-27)17-30-36-26(14-16-40(30)2)21-35(43-5)37(44-6)38(36)46-34/h7-12,19-22,29-30H,13-18H2,1-6H3	(+)-obaberine	CN1CCC2=CC(=C(C3=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=CC(=C(C=C7CCN6C)OC)O3)OC)OC)OC	6.69999981	100231;181609;284692;12313640;21587580	COCONUT:(CNP0210999);KNApSAcK:(1895);Natural Products:(UNPD104572 UNPD162395 UNPD3492);database;PubChem:(100231 181609 284692 12313640 21587580);SuperNatural:(SN00252370 SN00159862 SN00391584);CHEBI:(543003 7712);KEGG:(C09596);PubMed	68722655602
4	1	N/A	-40.89364375769487	C38H42N2O6	[M + H]+	UUURWWVPMHAACP	InChI=1S/C38H42N2O6/c1-39-15-13-25-20-34-32(42-4)22-28(25)29(39)17-23-7-10-27(11-8-23)45-33-19-24(9-12-31(33)41-3)18-30-36-26(14-16-40(30)2)21-35(43-5)37(44-6)38(36)46-34/h7-12,19-22,29-30H,13-18H2,1-6H3	Thalmidine	CN1CCC2=CC3=C(C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC	6.69999981	100230;320712;16395306;95907257;131664921	COCONUT:(CNP0357155);KNApSAcK:(1888);Natural Products:(UNPD17280 UNPD68318);database;PubChem:(100230 320712 16395306 95907257 131664921);SuperNatural:(SN00382871 SN00105568);CHEBI:(38);ZINC bio:(ZINC70664863);KEGG:(C09590);PubChem class - safety and toxic	68789772594
5	1	N/A	-42.22330442972964	C38H42N2O6	[M + H]+	WMLUIAYRBBKAJC	InChI=1S/C38H42N2O6/c1-39-15-13-25-20-32(43-5)34-22-28(25)29(39)17-23-7-10-27(11-8-23)45-33-19-24(9-12-31(33)42-4)18-30-36-26(14-16-40(30,2)3)21-35(44-6)37(41)38(36)46-34/h7-12,19-22,29-30H,13-18H2,1-6H3/p+1	null	CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CC[N+]6(C)C)OC)O)OC)OC	6.0999999	5319655;14753650	COCONUT:(CNP0081292 CNP0349109);KNApSAcK:(28699);Natural Products:(UNPD168891);PubChem:(5319655 14753650);SuperNatural:(SN00167509)	3178514
6	1	N/A	-42.51017259366389	C38H42N2O6	[M + H]+	WTXHFWYAETTXNF	InChI=1S/C38H42N2O6/c1-39-14-12-25-20-32(42-4)34-22-28(25)29(39)17-23-8-7-9-27(16-23)45-33-19-24(10-11-31(33)41-3)18-30-36-26(13-15-40(30)2)21-35(43-5)37(44-6)38(36)46-34/h7-11,16,19-22,29-30H,12-15,17-18H2,1-6H3	null	CN1CCC2=CC(=C3C=C2C1CC4=CC(=CC=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC	7.63933611	""	COCONUT:(CNP0081496);database	68721573888
7	1	N/A	-43.27799090850056	C38H42N2O6	[M + H]+	ANOXEUSGZWSCQL	InChI=1S/C38H42N2O6/c1-39-17-15-25-21-31(41-3)35(43-5)37-33(25)29(39)19-23-7-11-28(12-8-23)46-38-34-26(22-32(42-4)36(38)44-6)16-18-40(2)30(34)20-24-9-13-27(45-37)14-10-24/h7-14,21-22,29-30H,15-20H2,1-6H3	Cycleanine	CN1CCC2=CC(=C(C3=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC=C(O3)C=C7)N(CCC6=CC(=C5OC)OC)C)OC)OC	6.69999981	121313;357329;12305350;95359681	COCONUT:(CNP0253850);KNApSAcK:(25604);Natural Products:(UNPD171138 UNPD193119);database;PubChem:(121313 357329 12305350 95359681);SuperNatural:(SN00162989 SN00162090 SN00377306);CHEBI:(81051);MeSH:(121313);KEGG:(C17387);PubChem class - safety and toxic;PubMed	68789764470
8	1	N/A	-51.58780474492323	C38H42N2O6	[M + H]+	MMPRUQLJCQZAHE	InChI=1S/C38H42N2O6/c1-39-13-11-24-19-33(44-5)34-21-26(24)29(39)17-22-7-9-31(42-3)27(15-22)28-16-23(8-10-32(28)43-4)18-30-36-25(12-14-40(30)2)20-35(45-6)37(41)38(36)46-34/h7-10,15-16,19-21,29-30,41H,11-14,17-18H2,1-6H3	null	CN1CCC2=CC(=C3C=C2C1CC4=CC(=C(C=C4)OC)C5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)O)OC)OC	6.4000001	14313497;101632088;102153330	COCONUT:(CNP0217702);Natural Products:(UNPD110044 UNPD195233);database;PubChem:(14313497 101632088 102153330);SuperNatural:(SN00352775 SN00228146)	68722655234
9	1	N/A	-52.77466364958435	C38H42N2O6	[M + H]+	KHGZQWZWPVXXTQ	InChI=1S/C38H42N2O6/c1-39-15-13-25-20-33(42-4)34-22-28(25)29(39)17-23-7-10-27(11-8-23)45-38-36-26(21-35(43-5)37(38)44-6)14-16-40(2)30(36)18-24-9-12-31(46-34)32(19-24)41-3/h7-12,19-22,29-30H,13-18H2,1-6H3	null	CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C6C(CC7=CC(=C(O3)C=C7)OC)N(CCC6=CC(=C5OC)OC)C)OC	6.69999981	5321566	COCONUT:(CNP0097929);database;PubChem:(5321566);SuperNatural:(SN00162828)	68722622466
10	1	N/A	-52.925605790241875	C38H42N2O6	[M + H]+	KAZMVDUIJWJXEO	InChI=1S/C38H42N2O6/c1-39-15-13-25-20-33(42-4)35-21-28(25)30(39)18-24-9-12-32(41-3)34(19-24)45-26-10-7-23(8-11-26)17-31-29-22-36(43-5)38(44-6)37(46-35)27(29)14-16-40(31)2/h7-12,19-22,30-31H,13-18H2,1-6H3	null	CN1CCC2=CC(=C3C=C2C1CC4=CC(=C(C=C4)OC)OC5=CC=C(CC6C7=CC(=C(C(=C7CCN6C)O3)OC)OC)C=C5)OC	6.69999981	102153367	COCONUT:(CNP0195079);Natural Products:(UNPD11853);database;PubChem:(102153367);SuperNatural:(SN00361276);KEGG Mine	77312589826
