structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.9841812997665131	-3.4765560862053597	C19H24N2O3	[M - H]-	SGUAFYQXFOLMHL	InChI=1S/C19H24N2O3/c1-13(7-8-14-5-3-2-4-6-14)21-12-18(23)15-9-10-17(22)16(11-15)19(20)24/h2-6,9-11,13,18,21-23H,7-8,12H2,1H3,(H2,20,24)	Trandate	CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O	2.55577064	3869;53299;134043;134044;134045;3046034;12595696;25271683;25271867;24848330;41097887;41097888;71749708;70349571;90477511;118988635;139025020;138402684	HMDB:(14736);SuperNatural:(SN00001473 SN00000032 SN00000220 SN00001472);ZINC bio:(ZINC00000416 ZINC00004319 ZINC00403010 ZINC00403011);additional;HSDB:(36894-69-6);MeSH:(3869 134044);PubMed;NORMAN:(NS00008578);COCONUT:(CNP0114009 CNP0128491);database;PubChem:(3869 53299 134043 134044 134045 3046034 12595696 25271683 25271867 24848330 41097887 41097888 71749708 70349571 90477511 118988635 139025020 138402684);CHEBI:(94471 6343);PubChem class - bio and metabolites;KEGG:(C07063);PubChem class - safety and toxic;Training Set;PubChem class - drug	68840874862
2	1	N/A	-270.1462646035762	C19H24N2O3	[M - H]-	BBUNVYREERPUHQ	InChI=1S/C19H24N2O3/c1-13(5-6-14-3-2-4-16(11-14)19(20)24)21-10-9-15-7-8-17(22)18(23)12-15/h2-4,7-8,11-13,21-23H,5-6,9-10H2,1H3,(H2,20,24)	4-Bcmpeb	CC(CCC1=CC(=CC=C1)C(=O)N)NCCC2=CC(=C(C=C2)O)O	2.70000005	146935;101605496;101605497	MeSH:(146935);database;PubChem:(146935 101605496 101605497);PubMed	68719476806
3	1	N/A	-466.9284418413024	C19H24N2O3	[M - H]-	OWGQUJNFSFGTBB	InChI=1S/C19H24N2O3/c1-3-17(19(23)20-13-15-9-6-5-7-10-15)21(18(22)4-2)14-16-11-8-12-24-16/h5-12,17H,3-4,13-14H2,1-2H3,(H,20,23)	null	CCC(=O)N(Cc1ccco1)C(CC)C(=O)NCc1ccccc1	3.0088215084637353	""	""	0
4	1	N/A	-553.5362581736143	C19H24N2O3	[M - H]-	JQSPHHMGUFYDRZ	InChI=1S/C19H24N2O3/c1-4-21(16-9-6-5-7-10-16)12-8-11-20-19(23)18-14(2)13-17(22)24-15(18)3/h5-7,9-10,13H,4,8,11-12H2,1-3H3,(H,20,23)	N-[3-(N-ethylanilino)propyl]-2,4-dimethyl-6-oxopyran-3-carboxamide	CCN(CCCNC(=O)C1=C(OC(=O)C=C1C)C)C2=CC=CC=C2	2.5999999	3243334	database;PubChem:(3243334);PubMed;CHEBI:(116949)	68719476834
5	1	N/A	-562.2175596110184	C19H24N2O3	[M - H]-	QEWSBKDMGYPSBU	InChI=1S/C19H24N2O3/c1-19(2)10-14-6-5-8-17(18(14)24-19)23-13-16(22)12-20-11-15-7-3-4-9-21-15/h3-9,16,20,22H,10-13H2,1-2H3	1-[(2,2-dimethyl-3H-1-benzofuran-7-yl)oxy]-3-(pyridin-2-ylmethylamino)propan-2-ol	CC1(CC2=C(O1)C(=CC=C2)OCC(CNCC3=CC=CC=N3)O)C	1.89999998	2422221;2997512;7041800;7085424;6363302	PubChem:(2422221 2997512 7041800 7085424 6363302);CHEBI:(103957);database	68719476770
6	1	N/A	-584.5453005731823	C19H24N2O3	[M - H]-	OKTGUGBZQBTMHZ	InChI=1S/C19H24N2O3/c22-15-7-5-14(6-8-15)19(24)20-11-17-16-4-2-1-3-13(16)9-10-21(17)18(23)12-20/h1-4,14-15,17,22H,5-12H2	4-Hydroxypraziquantel	C1CC(CCC1C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2)O	1.10000002	173759;51419534;51419535;71749286	MeSH:(173759);database;PubChem:(173759 51419534 51419535 71749286);PubMed;KEGG Mine	77309411398
7	1	N/A	-587.2986113661868	C19H24N2O3	[M - H]-	WEKXQEQCPLQSMD	InChI=1S/C19H24N2O3/c22-15-7-6-13-8-9-21-17(16(13)10-15)11-20(12-18(21)23)19(24)14-4-2-1-3-5-14/h6-7,10,14,17,22H,1-5,8-9,11-12H2	10-Hydroxypraziquantel	C1CCC(CC1)C(=O)N2CC3C4=C(CCN3C(=O)C2)C=CC(=C4)O	2.29999995	57330650;76964827;76964828	database;PubChem:(57330650 76964827 76964828);PubMed;KEGG Mine	77309411394
8	1	N/A	-620.6898398406873	C19H24N2O3	[M - H]-	NXQBPTQPVWZSKU	InChI=1S/C19H24N2O3/c1-4-19(23)12-21(2)11-10-13(19)8-9-15-14-6-5-7-16(24-3)17(14)20-18(15)22/h5-9,23H,4,10-12H2,1-3H3,(H,20,22)	null	CCC1(CN(CCC1=CC=C2C3=C(C(=CC=C3)OC)NC2=O)C)O	2.15051603	""	COCONUT:(CNP0105725);Natural Products:(UNPD19171 UNPD164512);database;SuperNatural:(SN00233890 SN00227253)	68722655232
9	1	N/A	-621.0871401206226	C19H24N2O3	[M - H]-	PANDVJNMJNDSCF	InChI=1S/C19H24N2O3/c1-23-14-4-3-13-6-8-21-7-5-12-9-17(24-2)15(18(20)22)10-16(12)19(13,21)11-14/h3,9-10,14H,4-8,11H2,1-2H3,(H2,20,22)	null	COC1CC=C2CCN3C2(C1)C4=C(CC3)C=C(C(=C4)C(=O)N)OC	1.90227246	""	COCONUT:(CNP0156763);KNApSAcK:(25869);Natural Products:(UNPD151169);database;SuperNatural:(SN00364200)	68722655248
10	1	N/A	-633.1099020087787	C19H24N2O3	[M - H]-	TXFIHWNQICKWKX	InChI=1S/C19H24N2O3/c22-18(14-8-2-3-9-15(14)19(23)24)20-16-10-4-5-11-17(16)21-12-6-1-7-13-21/h4-5,8,10-11,15H,1-3,6-7,9,12-13H2,(H,20,22)(H,23,24)	Maybridge3_002404	C1CCN(CC1)C2=CC=CC=C2NC(=O)C3=CCCCC3C(=O)O	3.0	2812908;6930712;6930713;6930716;6930717	NORMAN:(NS00016310);database;PubChem:(2812908 6930712 6930713 6930716 6930717);PubMed	68719738946
