structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.13277008575202984	-52.479560491055274	C15H10O5	[M + H]+	DKBPRYNCMDJTRD	InChI=1S/C15H10O5/c1-6-10(17)5-8-12(13(6)18)15(20)11-7(14(8)19)3-2-4-9(11)16/h2-5,16-18H,1H3	9,10-Anthracenedione, 1,3,8-trihydroxy-2-methyl-	CC1=C(C=C2C(=C1O)C(=O)C3=C(C2=O)C=CC=C3O)O	2.70000005	14375937	COCONUT:(CNP0140985);Natural Products:(UNPD190832);database;PubChem:(14375937);SuperNatural:(SN00269652);KEGG Mine	77312589826
2	1	N/A	-57.75824239134938	C15H10O5	[M + H]+	RHMXXJGYXNZAPX	InChI=1S/C15H10O5/c1-6-2-8-12(10(17)3-6)15(20)13-9(14(8)19)4-7(16)5-11(13)18/h2-5,16-18H,1H3	Archin-d4	CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O	2.70000005	3220;10016053;25201450;46781449;71316319	HMDB:(35214);SuperNatural:(SN00003526);ZINC bio:(ZINC03824868);additional;HSDB:(518-82-1);MeSH:(3220);Plantcyc:(CPD-8215);PubMed;NORMAN:(NS00014575);COCONUT:(CNP0076316 CNP0191322);KNApSAcK:(555);Natural Products:(UNPD115803);database;PubChem:(3220 10016053 25201450 46781449 71316319);CHEBI:(42223 77659);PubChem class - bio and metabolites;KEGG:(C10343);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-8215)	68841040766
3	1	N/A	-58.53712219256334	C15H10O5	[M + H]+	QXGCQVUIZNDQAM	InChI=1S/C15H10O5/c1-6-2-8-12(10(17)3-6)15(20)9-4-7(16)5-11(18)13(9)14(8)19/h2-5,16-18H,1H3	null	CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C(=CC(=C3)O)O	3.29999995	85530570	COCONUT:(CNP0285625);Natural Products:(UNPD125377);database;PubChem:(85530570)	68721606658
4	1	N/A	-58.59438005552043	C15H10O5	[M + H]+	YDQWDHRMZQUTBA	InChI=1S/C15H10O5/c16-6-7-4-9-13(11(18)5-7)15(20)12-8(14(9)19)2-1-3-10(12)17/h1-5,16-18H,6H2	Aloeemodin	C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)CO	1.79999995	10207;71313110	HMDB:(30829);SuperNatural:(SN00155186);ZINC bio:(ZINC04098644);additional;MeSH:(10207);PubMed;NORMAN:(NS00018020);COCONUT:(CNP0316445);KNApSAcK:(2789);Natural Products:(UNPD75931);database;PubChem:(10207 71313110);CHEBI:(2607);PubChem class - bio and metabolites;KEGG:(C10294);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-21677)	68807354750
5	1	N/A	-59.87334737205507	C15H10O5	[M + H]+	AMIDUPFSOUCLQB	InChI=1S/C15H10O5/c16-6-10-11(17)5-9-12(15(10)20)14(19)8-4-2-1-3-7(8)13(9)18/h1-5,16-17,20H,6H2	Lucidin	C1=CC=C2C(=C1)C(=O)C3=CC(=C(C(=C3C2=O)O)CO)O	2.4000001	10163	SuperNatural:(SN00157211);ZINC bio:(ZINC04098684);additional;HSDB:(478-08-0);MeSH:(10163);PubMed;COCONUT:(CNP0331306);KNApSAcK:(2838);Natural Products:(UNPD96137);database;PubChem:(10163);CHEBI:(6554);KEGG:(C10369);PubChem class - safety and toxic;Training Set	68790313846
6	1	N/A	-61.31904184557278	C15H10O5	[M + H]+	YEQCMRHFAWAOKU	InChI=1S/C15H10O5/c1-6-2-7(16)3-9-12(6)15(20)13-10(14(9)19)4-8(17)5-11(13)18/h2-5,16-18H,1H3	1,3,6-Trihydroxy-8-methylanthraquinone	CC1=CC(=CC2=C1C(=O)C3=C(C2=O)C=C(C=C3O)O)O	2.70000005	12309204	COCONUT:(CNP0234106);Natural Products:(UNPD107998);database;PubChem:(12309204);SuperNatural:(SN00298030);MeSH:(12309204);PubMed	68722655302
7	1	N/A	-66.42754342168188	C15H10O5	[M + H]+	NWPULPMOTUPXPI	InChI=1S/C15H10O5/c16-6-7-3-11-13(12(18)4-7)15(20)10-5-8(17)1-2-9(10)14(11)19/h1-5,16-18H,6H2	null	C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C=C(C=C3O)CO	1.79999995	76311504	COCONUT:(CNP0302049);Natural Products:(UNPD58209);database;PubChem:(76311504);PubMed	68721606722
8	1	N/A	-66.42754342168188	C15H10O5	[M + H]+	PHLKYEYAMVHICB	InChI=1S/C15H10O5/c16-6-7-3-11-13(12(18)4-7)15(20)9-2-1-8(17)5-10(9)14(11)19/h1-5,16-18H,6H2	null	C1=CC2=C(C=C1O)C(=O)C3=C(C2=O)C(=CC(=C3)CO)O	1.79999995	91664808	COCONUT:(CNP0279577);Natural Products:(UNPD158745);database;PubChem:(91664808);SuperNatural:(SN00382484)	68722655234
9	1	N/A	-67.24103637341412	C15H10O5	[M + H]+	WPKQIGIVDUYIBC	InChI=1S/C15H10O5/c16-6-7-4-9-13(11(18)5-7)14(19)8-2-1-3-10(17)12(8)15(9)20/h1-5,16-18H,6H2	1,5-Dihydroxy-3-hydroxymethyl-9,10-anthraquinone	C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C(=CC(=C3)CO)O	2.4000001	617886	COCONUT:(CNP0341948);Natural Products:(UNPD130323);database;PubChem:(617886);SuperNatural:(SN00377801);PubMed	68722655298
10	1	N/A	-67.37884969657982	C15H10O5	[M + H]+	JKJVBHYKKRDSPP	InChI=1S/C15H10O5/c1-6-11(17)5-10-12(13(6)18)15(20)8-3-2-7(16)4-9(8)14(10)19/h2-5,16-18H,1H3	1,3,6-trihydroxy-2-methylanthracene-9,10-dione	CC1=C(C=C2C(=C1O)C(=O)C3=C(C2=O)C=C(C=C3)O)O	2.70000005	5319801	COCONUT:(CNP0211140);KNApSAcK:(31546);Natural Products:(UNPD163720);database;PubChem:(5319801);SuperNatural:(SN00159243);CHEBI:(69519);PubMed;KEGG Mine	77312589938
