structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.5389319858385235	-54.32641575344706	C20H16O4	[M + H]+	PWAACAMQKVIVPZ	InChI=1S/C20H16O4/c1-20(2)8-7-13-9-12(3-6-17(13)24-20)16-11-23-18-10-14(21)4-5-15(18)19(16)22/h3-11,21H,1-2H3	3-(2,2-dimethylchromen-6-yl)-7-hydroxychromen-4-one	CC1(C=CC2=C(O1)C=CC(=C2)C3=COC4=C(C3=O)C=CC(=C4)O)C	3.70000005	5316097	COCONUT:(CNP0227402);KNApSAcK:(9430);Natural Products:(UNPD124030);database;PubChem:(5316097);SuperNatural:(SN00158373);additional;MeSH:(5316097);Training Set;PubMed	68723195990
2	1	N/A	-96.63129295080176	C20H16O4	[M + H]+	GGGQCONNJCHXIR	InChI=1S/C20H16O4/c1-20(2)8-7-13-9-15-18(10-17(13)24-20)23-11-16(19(15)22)12-3-5-14(21)6-4-12/h3-11,21H,1-2H3	Erythrinin A	CC1(C=CC2=CC3=C(C=C2O1)OC=C(C3=O)C4=CC=C(C=C4)O)C	3.70000005	10381321	COCONUT:(CNP0312838);KNApSAcK:(9431);Natural Products:(UNPD71213);database;PubChem:(10381321);SuperNatural:(SN00243425)	68722655250
3	1	N/A	-111.27176841343446	C20H16O4	[M + H]+	GDSRNXASWYVDMP	InChI=1S/C20H16O4/c1-20(2)10-9-14-17(24-20)8-7-15-18(22)16(11-23-19(14)15)12-3-5-13(21)6-4-12/h3-11,21H,1-2H3	null	CC1(C=CC2=C(O1)C=CC3=C2OC=C(C3=O)C4=CC=C(C=C4)O)C	3.70000005	9996115	COCONUT:(CNP0223557);KNApSAcK:(19381);Natural Products:(UNPD55954);database;PubChem:(9996115);SuperNatural:(SN00315943);PubMed	68722655314
4	1	N/A	-137.17646065382368	C20H16O4	[M + H]+	JKBQWLWECJXFBS	InChI=1S/C20H16O4/c1-20(2)6-5-11-7-14-15-10-22-17-8-12(21)3-4-13(17)19(15)23-18(14)9-16(11)24-20/h3-9,21H,10H2,1-2H3	Anhydrotuberosin	CC1(C=CC2=CC3=C(C=C2O1)OC4=C3COC5=C4C=CC(=C5)O)C	4.0999999	21676230	COCONUT:(CNP0213067);KNApSAcK:(10025);Natural Products:(UNPD120031);database;PubChem:(21676230);SuperNatural:(SN00254688)	68722655250
5	1	N/A	-152.88453512955354	C20H16O4	[M + H]+	ZJILWRZVDWUSAB	InChI=1S/C20H16O4/c1-20(2)9-8-13-16(24-20)11-17-18(19(13)22)14(21)10-15(23-17)12-6-4-3-5-7-12/h3-11,22H,1-2H3	5-hydroxy-2,2-dimethyl-8-phenylpyrano[3,2-g]chromen-6-one	CC1(C=CC2=C(O1)C=C3C(=C2O)C(=O)C=C(O3)C4=CC=CC=C4)C	4.30000019	21721887	COCONUT:(CNP0213428);Natural Products:(UNPD45223);database;PubChem:(21721887)	68721606658
6	1	N/A	-206.11606709613534	C20H16O4	[M + H]+	HDBDDEFTKCWERY	InChI=1S/C20H16O4/c21-19(13-6-2-1-3-7-13)23-14-10-11-16-15-8-4-5-9-17(15)20(22)24-18(16)12-14/h1-3,6-7,10-12H,4-5,8-9H2	Oprea1_194130	C1CCC2=C(C1)C3=C(C=C(C=C3)OC(=O)C4=CC=CC=C4)OC2=O	4.30000019	2235896	PubChem:(2235896);PubMed;database	68719476802
7	1	N/A	-208.35589774815548	C20H16O4	[M + H]+	BNHKKFCHFULPFL	InChI=1S/C20H16O4/c1-10(2)17-8-14-16(23-17)6-5-12-15-9-22-18-7-11(21)3-4-13(18)20(15)24-19(12)14/h3-8,15,20-21H,1,9H2,2H3	null	CC(=C)C1=CC2=C(O1)C=CC3=C2OC4C3COC5=C4C=CC(=C5)O	4.5	10245439;101181714	COCONUT:(CNP0123105);KNApSAcK:(19730);Natural Products:(UNPD80071);database;PubChem:(10245439 101181714);SuperNatural:(SN00402601);PubMed	68722655314
8	1	N/A	-230.43020846244278	C20H16O4	[M + H]+	FFFPYJTVNSSLBQ	InChI=1S/C20H16O4/c21-15-9-5-13(6-10-15)19(14-7-11-16(22)12-8-14)17-3-1-2-4-18(17)20(23)24/h1-12,19,21-22H,(H,23,24)	Darmol	C1=CC=C(C(=C1)C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O)C(=O)O	3.96971369	66494;7168200	NORMAN:(NS00015638);COCONUT:(CNP0354031);database;PubChem:(66494 7168200);CHEBI:(34915);ZINC bio:(ZINC04284459);KEGG:(C14223);PubMed	68721844578
9	1	N/A	-235.06484146707095	C20H16O4	[M + H]+	LFSWIAPTBBGRDH	InChI=1S/C20H16O4/c1-2-14-10-16-5-6-18(23-16)12-20-8-7-19(24-20)11-17-4-3-15(22-17)9-13(1)21-14/h1-8H,9-12H2	21,22,23,24-tetraoxaporphyrinogen	C1C2=CC=C(O2)CC3=CC=C(O3)CC4=CC=C(O4)CC5=CC=C1O5	4.19999981	10969245	database;PubChem:(10969245);PubMed;CHEBI:(51407)	68719476834
10	1	N/A	-249.50161635567352	C20H16O4	[M + H]+	JFKSRMROJWWOON	InChI=1S/C20H16O4/c1-22-13-8-9-17-14(10-13)15-11-16(21)18(12-6-4-3-5-7-12)20(23-2)19(15)24-17/h3-11,21H,1-2H3	4,8-dimethoxy-3-phenyldibenzofuran-2-ol	COC1=CC2=C(C=C1)OC3=C(C(=C(C=C23)O)C4=CC=CC=C4)OC	4.9000001	17752110	COCONUT:(CNP0382431);Natural Products:(UNPD197698);database;PubChem:(17752110)	68721606658
11	1	N/A	-253.262180335461	C20H16O4	[M + H]+	WEOWAYMMZVELOQ	InChI=1S/C20H16O4/c1-23-19-15(13-9-5-3-6-10-13)18(22)20(24-2)16(17(19)21)14-11-7-4-8-12-14/h3-12H,1-2H3	Betulinan A	COC1=C(C(=O)C(=C(C1=O)C2=CC=CC=C2)OC)C3=CC=CC=C3	3.70000005	180510	COCONUT:(CNP0202997);KNApSAcK:(43311);Natural Products:(UNPD67114);database;PubChem:(180510);SuperNatural:(SN00265116);MeSH:(180510);PubMed	68722655318
12	1	N/A	-254.40678991421228	C20H16O4	[M + H]+	GMMBTTCHJJMJKQ	InChI=1S/C20H16O4/c1-24-13-8-5-11(6-9-13)14-10-7-12-3-2-4-15-16(12)17(14)19(22)20(23)18(15)21/h2-10,19-20,22-23H,1H3	null	COC1=CC=C(C=C1)C2=C3C(C(C(=O)C4=CC=CC(=C43)C=C2)O)O	2.79999995	10958179;10381323;101074700	COCONUT:(CNP0180841);HMDB:(41463);Natural Products:(UNPD51739 UNPD122073);database;PubChem:(10958179 10381323 101074700);SuperNatural:(SN00280535 SN00378042);CHEBI:(142247);PubChem class - bio and metabolites	68739432490
13	1	N/A	-264.6996636347309	C20H16O4	[M + H]+	DYVQJETZJKRILF	InChI=1S/C20H16O4/c1-11-8-12-6-7-15(22)19-18(12)17(9-11)24-20(19)13-4-3-5-16(23-2)14(13)10-21/h3-10,20,22H,1-2H3	null	COc1cccc([C@@H]2Oc3cc(C)cc4ccc(O)c2c34)c1C=O	4.014381763840841	""	""	0
14	1	N/A	-268.25522830014876	C20H16O4	[M + H]+	SKHJYEUBOHOWSK	InChI=1S/C20H16O4/c1-10-8-11-6-7-15-18(16(11)13(21)9-10)19-12-4-3-5-14(22-2)17(12)20(23-15)24-19/h3-9,19-21H,1-2H3	null	CC1=CC2=C(C(=C1)O)C3=C(C=C2)OC4C5=C(C3O4)C=CC=C5OC	3.9000001	132517983;139589429	PubChem:(132517983 139589429);database	68719476738
