structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10803673607367464	-170.86142083386775	C15H16O3	[M + H]+	YDSABZMFSRCMEP	InChI=1S/C15H16O3/c1-10(2)8-14(16)9-11(3)12-4-6-13(7-5-12)15(17)18/h4-9H,1-3H3,(H,17,18)	4-[(2E)-6-methyl-4-oxohepta-2,5-dien-2-yl]benzoic acid	CC(=CC(=O)C=C(C)C1=CC=C(C=C1)C(=O)O)C	3.5999999	5316894;78384849	COCONUT:(CNP0155068);Natural Products:(UNPD63167);database;PubChem:(5316894 78384849);SuperNatural:(SN00289480);PubMed	68722655298
2	1	N/A	-180.12366852026813	C15H16O3	[M + H]+	QHCNBTQIFAKETM	InChI=1S/C15H16O3/c1-8-4-5-11(10(3)15(17)18)7-12-9(2)6-13(16)14(8)12/h6-7,11H,3-5H2,1-2H3,(H,17,18)	null	CC1=C2C(=CC(CC1)C(=C)C(=O)O)C(=CC2=O)C	2.54637909	""	COCONUT:(CNP0169280);Natural Products:(UNPD225025);database	68721606656
3	1	N/A	-183.14735887786262	C15H16O3	[M + H]+	ZXGSOIIHJOKSSX	InChI=1S/C15H16O3/c1-18-15-5-3-2-4-12(15)7-6-11-8-13(16)10-14(17)9-11/h2-5,8-10,16-17H,6-7H2,1H3	1,3-Benzenediol, 5-[2-(2-methoxyphenyl)ethyl]-	COC1=CC=CC=C1CCC2=CC(=CC(=C2)O)O	3.53613091	11806868	COCONUT:(CNP0291237);KNApSAcK:(46428);Natural Products:(UNPD50978);database;PubChem:(11806868);SuperNatural:(SN00158220);PubMed;KEGG Mine	77312589906
4	1	N/A	-184.33578739158665	C15H16O3	[M + H]+	JNOLLWPLUCJHQT	InChI=1S/C15H16O3/c1-18-15-4-2-3-11(9-15)5-6-12-7-13(16)10-14(17)8-12/h2-4,7-10,16-17H,5-6H2,1H3	null	COC1=CC=CC(=C1)CCC2=CC(=CC(=C2)O)O	3.53613091	""	COCONUT:(CNP0384771);Natural Products:(UNPD111038);database;SuperNatural:(SN00354530);KEGG Mine	77312589824
5	1	N/A	-187.8945883729505	C15H16O3	[M + H]+	ZODAOVNETBTTJX	InChI=1S/C15H16O3/c1-17-13-7-3-11(4-8-13)15(16)12-5-9-14(18-2)10-6-12/h3-10,15-16H,1-2H3	Oprea1_595275	COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)O	2.70000005	69768;134855124	NORMAN:(NS00037419);database;Training Set;PubChem:(69768 134855124);PubMed;additional	68720279618
6	1	N/A	-188.4027728627856	C15H16O3	[M + H]+	LWCKQMHMTSRRAA	InChI=1S/C15H16O3/c1-9-4-3-5-11-7-13(18-15(11)16)14-10(2)8-17-12(14)6-9/h4,7-8,13H,3,5-6H2,1-2H3	Linderalactone	CC1=CCCC2=CC(C3=C(C1)OC=C3C)OC2=O	2.70000005	618457;497205;5319034;5377083;6450191;12311262;122173157;126970111	SuperNatural:(SN00020463 SN00020462 SN00020461);ZINC bio:(ZINC13532008 ZINC13532011 ZINC13532017);additional;MeSH:(497205 618457 6450191 12311262 126970111);PubMed;COCONUT:(CNP0185184);KNApSAcK:(12350);Natural Products:(UNPD211784 UNPD115763 UNPD124731 UNPD146310);database;PubChem:(618457 497205 5319034 5377083 6450191 12311262 122173157 126970111);CHEBI:(69074);KEGG:(C17425);Training Set	68723204470
7	1	N/A	-190.61460569106495	C15H16O3	[M + H]+	CTXCWPVELDJQRF	InChI=1S/C15H16O3/c1-7-4-12(16)14-8(2)5-13-11(6-10(7)14)9(3)15(17)18-13/h4,10,13H,5-6H2,1-3H3	(3aS,8aS)-1,5,8-trimethyl-3a,4,8a,9-tetrahydroazuleno[6,5-b]furan-2,6-dione	CC1=C2C(CC3=C(C(=O)OC3C1)C)C(=CC2=O)C	1.0	3013843	COCONUT:(CNP0257928);Natural Products:(UNPD135593);database;PubChem:(3013843);SuperNatural:(SN00322164);PubMed	68722655298
8	1	N/A	-192.6565558340978	C15H16O3	[M + H]+	VYQXIUVIYICVCM	InChI=1S/C15H16O3/c1-18-15-9-12(8-14(17)10-15)6-5-11-3-2-4-13(16)7-11/h2-4,7-10,16-17H,5-6H2,1H3	batatasin III	COC1=CC(=CC(=C1)O)CCC2=CC(=CC=C2)O	3.4000001	10466989	COCONUT:(CNP0285815);HMDB:(30636);Natural Products:(UNPD114580);database;PubChem:(10466989);SuperNatural:(SN00019958);ZINC bio:(ZINC13340870);additional;PubChem class - bio and metabolites;Training Set;PubMed;KEGG Mine	77329915978
9	1	N/A	-193.6791303895244	C15H16O3	[M + H]+	CJJQLHLEWQGHMJ	InChI=1S/C15H16O3/c16-13-5-1-11(2-6-13)9-15(18)10-12-3-7-14(17)8-4-12/h1-8,15-18H,9-10H2	Propterol	C1=CC(=CC=C1CC(CC2=CC=C(C=C2)O)O)O	3.060287	185124	COCONUT:(CNP0316812);Natural Products:(UNPD194224);database;PubChem:(185124);SuperNatural:(SN00271421)	68722655234
10	1	N/A	-194.40953592542218	C15H16O3	[M + H]+	CVPYOJRRUZFCDK	InChI=1S/C15H16O3/c1-9-8-11-6-5-7-12(17-3)14(11)15(18-4)13(9)10(2)16/h5-8H,1-4H3	null	CC1=CC2=C(C(=CC=C2)OC)C(=C1C(=O)C)OC	3.20000005	10776684	COCONUT:(CNP0353275);Natural Products:(UNPD195230);database;PubChem:(10776684);SuperNatural:(SN00404162);MeSH:(10776684);PubMed	68722655302
11	1	N/A	-196.62515082876013	C15H16O3	[M + H]+	XWEVHMSPHBTKNY	InChI=1S/C15H16O3/c16-12-7-4-8-13(17)15(12)14(18)10-9-11-5-2-1-3-6-11/h1-3,5-6,16H,4,7-10H2	null	O=C1CCCC(O)=C1C(=O)CCc1ccccc1	2.769768840893728	""	""	0
12	1	N/A	-197.7177900533726	C15H16O3	[M + H]+	IUMFLNFLJUUODE	InChI=1S/C15H16O3/c1-18-14-9-11(8-13(16)10-14)6-7-12-4-2-3-5-15(12)17/h2-5,8-10,16-17H,6-7H2,1H3	Batatasin IV	COC1=CC(=CC(=C1)O)CCC2=CC=CC=C2O	3.4000001	181271	COCONUT:(CNP0310810);HMDB:(32641);KNApSAcK:(2871);Natural Products:(UNPD134110);database;PubChem:(181271);SuperNatural:(SN00157197);CHEBI:(2997);PubChem class - bio and metabolites;KEGG:(C10247);PubMed	68739432826
13	1	N/A	-198.1182421164763	C15H16O3	[M + H]+	ZBCPVHBHAIZOPO	InChI=1S/C15H16O3/c16-10-9-15(11-1-5-13(17)6-2-11)12-3-7-14(18)8-4-12/h1-8,15-18H,9-10H2	null	C1=CC(=CC=C1C(CCO)C2=CC=C(C=C2)O)O	2.5999999	56954717	COCONUT:(CNP0135309);Natural Products:(UNPD204016);database;PubChem:(56954717);PubMed;KEGG Mine	77311541314
14	1	N/A	-198.1520523141014	C15H16O3	[M + H]+	XWPUMNNQRVKEPX	InChI=1S/C15H16O3/c1-7-4-5-10-9(3)15(17)18-14(10)13-8(2)6-11(16)12(7)13/h6,13-14H,4-5H2,1-3H3	null	CC1=C2C(C3C(=C(C(=O)O3)C)CC1)C(=CC2=O)C	1.0	10900864;85308350	COCONUT:(CNP0325203);KNApSAcK:(32152);Natural Products:(UNPD2303 UNPD57900);database;PubChem:(10900864 85308350);SuperNatural:(SN00309756 SN00391458);KEGG Mine	77312589842
