structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.18473223363532124	-78.2438535251795	C22H24O9	[M + H]+	UAELIRBOLQZEAT	InChI=1S/C22H24O9/c1-24-14-8-11(9-15(25-2)17(14)26-3)13-10-12(23)16-18(27-4)20(28-5)22(30-7)21(29-6)19(16)31-13/h8-10H,1-7H3	5,6,7,8,3'',4'',5''-heptamethoxyflavone	COC1=CC(=CC(=C1OC)OC)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC	3.0	72815	COCONUT:(CNP0224469);KNApSAcK:(3977);Natural Products:(UNPD101819);database;PubChem:(72815);SuperNatural:(SN00284874);CHEBI:(79477);ZINC bio:(ZINC01694496);MeSH:(72815);KEGG:(C14953);PubMed	68722663798
2	1	N/A	-82.49614949186501	C22H24O9	[M + H]+	AFQWYRUBZJYCIF	InChI=1S/C22H24O9/c1-24-12-10-15(27-4)20(29-6)21-16(12)17(23)22(30-7)18(31-21)11-8-13(25-2)19(28-5)14(9-11)26-3/h8-10H,1-7H3	Hibiscetin heptamethyl ether	COC1=CC(=CC(=C1OC)OC)C2=C(C(=O)C3=C(O2)C(=C(C=C3OC)OC)OC)OC	3.20000005	5318050	COCONUT:(CNP0160598);KNApSAcK:(4847);Natural Products:(UNPD86209);database;PubChem:(5318050);SuperNatural:(SN00003327);ZINC bio:(ZINC02585423);additional;MeSH:(5318050);Training Set;PubMed	68723204182
3	1	N/A	-84.98851670538691	C22H24O9	[M + H]+	SSXJHQZOHUYEGD	InChI=1S/C22H24O9/c1-24-12-9-8-11(10-13(12)25-2)16-19(27-4)15(23)14-17(26-3)20(28-5)22(30-7)21(29-6)18(14)31-16/h8-10H,1-7H3	3-Hptmf	COC1=C(C=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC)OC	3.20000005	150893	COCONUT:(CNP0180965 CNP0417881);HMDB:(37689);KNApSAcK:(4804);Natural Products:(UNPD120666);database;PubChem:(150893);SuperNatural:(SN00156311);PubChem class - bio and metabolites;MeSH:(150893);PubMed	68739432542
4	1	N/A	-97.15197830796552	C22H24O9	[M + H]+	GQZBZQRNQGILGI	InChI=1S/C22H24O9/c1-24-13-10-16(26-3)15(25-2)8-11(13)14-9-12(23)17-18(27-4)20(28-5)22(30-7)21(29-6)19(17)31-14/h8-10H,1-7H3	Agecorynin C	COC1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC)OC	3.0	256420	COCONUT:(CNP0186281);KNApSAcK:(3969);Natural Products:(UNPD117934);database;PubChem:(256420);CHEBI:(79466);ZINC bio:(ZINC01730690);KEGG:(C14942);PubMed	68721615218
5	1	N/A	-97.37205045386841	C22H24O9	[M + H]+	OLHYSEOBSRIXMH	InChI=1S/C22H24O9/c1-24-11-8-9-12(13(10-11)25-2)16-19(27-4)15(23)14-17(26-3)20(28-5)22(30-7)21(29-6)18(14)31-16/h8-10H,1-7H3	null	COC1=CC(=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC)OC	3.38949203	""	COCONUT:(CNP0276152);Natural Products:(UNPD188798);database;SuperNatural:(SN00295956)	68722655232
6	1	N/A	-98.2269051764629	C22H24O9	[M + H]+	SHRSLVWLFNSTLK	InChI=1S/C22H24O9/c1-24-13-8-11(9-14(25-2)19(13)27-4)18-22(30-7)17(23)16-12(31-18)10-15(26-3)20(28-5)21(16)29-6/h8-10H,1-7H3	3'',4'',5'',3,5,6,7-Heptamethoxyflavone	COC1=CC(=CC(=C1OC)OC)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)OC	3.20000005	389001	COCONUT:(CNP0278879);KNApSAcK:(4837);Natural Products:(UNPD149347);database;PubChem:(389001);SuperNatural:(SN00156352);PubMed	68722655314
7	1	N/A	-105.09641870533416	C22H24O9	[M + H]+	DGPHAUBUAGDZCS	InChI=1S/C22H24O9/c1-24-12-10-8-9-11(15(12)25-2)16-19(27-4)14(23)13-17(26-3)20(28-5)22(30-7)21(29-6)18(13)31-16/h8-10H,1-7H3	null	COC1=CC=CC(=C1OC)C2=C(C(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC	3.20000005	44229628	PubChem:(44229628);PubMed;database	68719476802
8	1	N/A	-106.29879840492146	C22H24O9	[M + H]+	IMHDYMBDJDIPRX	InChI=1S/C22H24O9/c1-24-12-9-14(26-3)13(25-2)8-11(12)19-22(30-7)18(23)17-15(31-19)10-16(27-4)20(28-5)21(17)29-6/h8-10H,1-7H3	Benthamitin	COC1=CC(=C(C=C1C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)OC)OC)OC	3.20000005	44259900	COCONUT:(CNP0275468);KNApSAcK:(4820);Natural Products:(UNPD191174);database;PubChem:(44259900);SuperNatural:(SN00392927)	68722655250
9	1	N/A	-117.8863397978038	C22H24O9	[M + H]+	CNWLLDUECPZGHJ	InChI=1S/C22H24O9/c1-24-15-8-11(18(26-3)22(30-7)20(15)28-5)13-9-12(23)17-14(31-13)10-16(25-2)19(27-4)21(17)29-6/h8-10H,1-7H3	Agehoustin B	COC1=C(C(=C(C(=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)OC)OC)OC	3.0	389484	COCONUT:(CNP0153183);KNApSAcK:(3979);Natural Products:(UNPD178608);database;PubChem:(389484);SuperNatural:(SN00277569)	68722655250
10	1	N/A	-120.16727480558671	C22H24O9	[M + H]+	HIOYPZCHCYZULK	InChI=1S/C22H24O9/c1-24-12-9-15(25-2)20(28-5)22(30-7)18(12)13-8-11(23)17-14(31-13)10-16(26-3)19(27-4)21(17)29-6/h8-10H,1-7H3	5,6,7-trimethoxy-2-(2,3,4,6-tetramethoxyphenyl)chromen-4-one	COC1=CC(=C(C(=C1C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)OC)OC)OC	3.0	21721902	COCONUT:(CNP0227910);Natural Products:(UNPD149243);database;PubChem:(21721902)	68721606658
11	1	N/A	-196.9505492887163	C22H24O9	[M + H]+	GXRYWFOWADTLRN	InChI=1S/C22H24O9/c1-24-12-8-11(9-13(25-2)19(12)28-5)18-22(30-7)17(23)16-20(29-6)14(26-3)10-15(27-4)21(16)31-18/h8-10H,1-7H3	null	COC1=CC(=CC(=C1OC)OC)C2=C(C(=O)C3=C(O2)C(=CC(=C3OC)OC)OC)OC	3.20000005	13983766	COCONUT:(CNP0258358);Natural Products:(UNPD3118);database;PubChem:(13983766);SuperNatural:(SN00313691)	68722655234
12	1	N/A	-212.06394382227072	C22H24O9	[M + H]+	JFLVGRGATGWONA	InChI=1S/C22H24O9/c1-28-14-8-11-4-3-10-7-12(24)5-6-13(10)16(11)21(29-2)20(14)31-22-19(27)18(26)17(25)15(9-23)30-22/h3-8,15,17-19,22-27H,9H2,1-2H3	null	COC1=C(C(=C2C(=C1)C=CC3=C2C=CC(=C3)O)OC)OC4C(C(C(C(O4)CO)O)O)O	1.25915456	""	COCONUT:(CNP0217219);KNApSAcK:(15896);Natural Products:(UNPD103556);database;SuperNatural:(SN00353066)	68722655248
13	1	N/A	-232.4678497092744	C22H24O9	[M + H]+	XTGITRPPBNYFEE	InChI=1S/C22H24O9/c1-27-10-2-5-13-15(6-10)28-9-14-12-4-3-11(7-16(12)30-21(13)14)29-22-20(26)19(25)18(24)17(8-23)31-22/h2-7,14,17-26H,8-9H2,1H3	null	COC1=CC2=C(C=C1)C3C(CO2)C4=C(O3)C=C(C=C4)OC5C(C(C(C(O5)CO)O)O)O	0.91638577	""	COCONUT:(CNP0115584);Natural Products:(UNPD49322 UNPD23997);database;SuperNatural:(SN00230790 SN00246839)	68722655232
14	1	N/A	-232.4678497092744	C22H24O9	[M + H]+	PVEMGMOWXQUWRD	InChI=1S/C22H24O9/c1-27-10-2-4-12-14-9-28-15-7-11(3-5-13(15)21(14)30-16(12)6-10)29-22-20(26)19(25)18(24)17(8-23)31-22/h2-7,14,17-26H,8-9H2,1H3	(-)-Medicocarpin	COC1=CC2=C(C=C1)C3COC4=C(C3O2)C=CC(=C4)OC5C(C(C(C(O5)CO)O)O)O	0.800000012	181861;11972405;23724664;25203544;44257429	HMDB:(33855);SuperNatural:(SN00159605 SN00240793);ZINC bio:(ZINC15657754);Plantcyc:(CPD-4122);PubMed;COCONUT:(CNP0420869);KNApSAcK:(10183);Natural Products:(UNPD31767 UNPD79490);database;PubChem:(181861 11972405 23724664 25203544 44257429);CHEBI:(80390);PubChem class - bio and metabolites;KEGG:(C16223);Biocyc:(CPD-4122)	68739574138
15	1	N/A	-261.42260765966506	C22H24O9	[M + H]+	KVLLCSQUAUVAGT	InChI=1S/C22H24O9/c1-27-15-7-16-11(5-13(15)22-21(26)14(24)4-10(9-23)30-22)20(25)12-6-18(28-2)19(29-3)8-17(12)31-16/h5-8,10,14,21-24,26H,4,9H2,1-3H3	null	COC1=C(C=C2C(=C1)C(=O)C3=CC(=C(C=C3O2)OC)C4C(C(CC(O4)CO)O)O)OC	1.65115774	""	COCONUT:(CNP0201847);Natural Products:(UNPD32761);database;SuperNatural:(SN00367551)	68722655232
16	1	N/A	-293.7694853970178	C22H24O9	[M + H]+	QSWHICAMOUHPJP	InChI=1S/C22H24O9/c1-24-14-10-16-20(31-11-30-16)21(28-5)17(14)13(23)8-7-12-9-15(25-2)19(27-4)22(29-6)18(12)26-3/h7-10H,11H2,1-6H3	2,3,4,5,2'',6''-Hexamethoxy-3'',4''-methylenedioxychalcone	COC1=C(C(=C(C(=C1)C=CC(=O)C2=C(C=C3C(=C2OC)OCO3)OC)OC)OC)OC	3.29999995	14332443;72730057	COCONUT:(CNP0350189);KNApSAcK:(7033);Natural Products:(UNPD9256);database;PubChem:(14332443 72730057);SuperNatural:(SN00265756)	68722655250
17	1	N/A	-300.91278365856886	C22H24O9	[M + H]+	SBKZROAYFHGDCO	InChI=1S/C22H24O9/c1-28-12-4-2-11(3-5-12)16-9-15(24)14-7-6-13(8-17(14)30-16)29-22-21(27)20(26)19(25)18(10-23)31-22/h2-8,16,18-23,25-27H,9-10H2,1H3	null	COC1=CC=C(C=C1)C2CC(=O)C3=C(O2)C=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O	0.699999988	10071446;51136536;75614571	COCONUT:(CNP0314493);HMDB:(39927);Natural Products:(UNPD73441);database;PubChem:(10071446 51136536 75614571);SuperNatural:(SN00039330);ZINC bio:(ZINC49601392);PubChem class - bio and metabolites	68739440650
18	1	N/A	-302.5538262801962	C22H24O9	[M + H]+	RVKRJABUQLMQNO	InChI=1S/C22H24O9/c1-8-5-10-14(22-20(29)19(28)17(26)13(7-23)31-22)9-3-4-11(24)21(30-2)16(9)18(27)15(10)12(25)6-8/h3-6,13-14,17,19-20,22-26,28-29H,7H2,1-2H3	null	CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2C4C(C(C(C(O4)CO)O)O)O)C=CC(=C3OC)O	1.10000002	23786315;38350930;51655402	COCONUT:(CNP0359402);Natural Products:(UNPD14922 UNPD103212);database;PubChem:(23786315 38350930 51655402);SuperNatural:(SN00028846);ZINC bio:(ZINC31158780);additional	68723187714
19	1	N/A	-307.9607640821137	C22H24O9	[M + H]+	DAAHQQTYFSSUOU	InChI=1S/C22H24O9/c23-9-18-19(24)20(25)21(26)22(31-18)29-13-4-1-11-2-5-14(30-16(11)8-13)12-3-6-15-17(7-12)28-10-27-15/h1,3-4,6-8,14,18-26H,2,5,9-10H2	7-Hydroxy-3'',4''-methylenedioxyflavan 7-O-beta-D-glucopyranoside	C1CC2=C(C=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)OC1C4=CC5=C(C=C4)OCO5	1.5	44257175	COCONUT:(CNP0285821);Natural Products:(UNPD9708);database;PubChem:(44257175);SuperNatural:(SN00365406)	68722655234
20	1	N/A	-309.73738227019027	C22H24O9	[M + H]+	IOHGFLXNNQOTLM	InChI=1S/C22H24O9/c1-29-17-10-13(15(25)8-4-12-2-6-14(24)7-3-12)5-9-16(17)30-22-21(28)20(27)19(26)18(11-23)31-22/h2-10,18-24,26-28H,11H2,1H3	null	COC1=C(C=CC(=C1)C(=O)C=CC2=CC=C(C=C2)O)OC3C(C(C(C(O3)CO)O)O)O	1.11595392	52947349	COCONUT:(CNP0263096);Natural Products:(UNPD222526 UNPD160968);database;PubChem:(52947349);SuperNatural:(SN00292094);PubMed	68722655298
