structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.3907316684337134	-26.498318399845903	C16H28O7	[M + H3N + H]+	PBPYEEMQIFDGSQ	InChI=1S/C16H28O7/c1-9(2)4-5-11(18)10(3)6-7-22-16-15(21)14(20)13(19)12(8-17)23-16/h4,6,11-21H,5,7-8H2,1-3H3	Rosiridin	CC(=CCC(C(=CCOC1C(C(C(C(O1)CO)O)O)O)C)O)C	0.0978630483	13389327;10314695;25068281;38363493;73181367;125039708;125039709;122173268;124933265;124933266;129881690;138107079	COCONUT:(CNP0307732);KNApSAcK:(29285);Natural Products:(UNPD189454 UNPD224226 UNPD115525 UNPD106910);database;PubChem:(13389327 10314695 25068281 38363493 73181367 125039708 125039709 122173268 124933265 124933266 129881690 138107079);SuperNatural:(SN00030348 SN00030349 SN00316851);ZINC bio:(ZINC31169743 ZINC31169747);additional;Training Set	68723204114
2	1	N/A	-52.347301866484074	C16H28O7	[M + H3N + H]+	KWOQENQYJLETML	InChI=1S/C16H28O7/c1-10(6-7-17)4-3-5-11(2)9-22-16-15(21)14(20)13(19)12(8-18)23-16/h5-6,12-21H,3-4,7-9H2,1-2H3	null	CC(=CCO)CCC=C(C)COC1C(C(C(C(O1)CO)O)O)O	0.0945546329	57524093;57524094;102159967	COCONUT:(CNP0197282);Natural Products:(UNPD19632);database;PubChem:(57524093 57524094 102159967);SuperNatural:(SN00300036)	68722655234
3	1	N/A	-53.98944429278971	C16H28O7	[M + H3N + H]+	BWDNUPYHNRPALP	InChI=1S/C16H28O7/c1-10(2)4-3-5-11(6-7-17)9-22-16-15(21)14(20)13(19)12(8-18)23-16/h4,6,12-21H,3,5,7-9H2,1-2H3	null	CC(=CCCC(=CCO)COC1C(C(C(C(O1)CO)O)O)O)C	0.0945546329	""	COCONUT:(CNP0180500);Natural Products:(UNPD202634);database	68721606656
4	1	N/A	-57.75983428827314	C16H28O7	[M + H3N + H]+	UZMYYPDQXJBLNF	InChI=1S/C16H28O7/c1-5-16(4,21)8-6-7-15(2,3)23-14-13(20)12(19)11(18)10(9-17)22-14/h5-7,10-14,17-21H,1,8-9H2,2-4H3	null	CC(C)(C=CCC(C)(C=C)O)OC1C(C(C(C(O1)CO)O)O)O	-0.5	101927616	COCONUT:(CNP0149496);Natural Products:(UNPD182154);database;PubChem:(101927616);SuperNatural:(SN00403053)	68722655234
5	1	N/A	-59.60394335377843	C16H28O7	[M + H3N + H]+	BCTBHOXCGJDKFZ	InChI=1S/C16H28O7/c1-16(2,21)10-5-3-9(4-6-10)8-22-15-14(20)13(19)12(18)11(7-17)23-15/h3,10-15,17-21H,4-8H2,1-2H3	null	CC(C)(C1CCC(=CC1)COC2C(C(C(C(O2)CO)O)O)O)O	-1.0	10958520;10471949;101888314	COCONUT:(CNP0201620);Natural Products:(UNPD148631 UNPD140326);database;PubChem:(10958520 10471949 101888314);SuperNatural:(SN00231823 SN00160980)	68722655234
6	1	N/A	-61.49285024626615	C16H28O7	[M + H3N + H]+	WEHZDNHJZBEGME	InChI=1S/C16H28O7/c1-4-16(3,21)7-5-6-10(2)9-22-15-14(20)13(19)12(18)11(8-17)23-15/h4,6,11-15,17-21H,1,5,7-9H2,2-3H3	Betulalbusides A	CC(=CCCC(C)(C=C)O)COC1C(C(C(C(O1)CO)O)O)O	0.0737307668	14484635;14484636;10382095;11461715;45359613;57503920;57524092;72970728;102329616;132587039;133556249	HMDB:(35634);SuperNatural:(SN00345827 SN00029089 SN00037714 SN00317884 SN00033126 SN00029088 SN00037715 SN00033127);ZINC bio:(ZINC31160548 ZINC31160552 ZINC31160556 ZINC31160560 ZINC35457005 ZINC35457009);additional;PubMed;COCONUT:(CNP0295769);KNApSAcK:(31629);Natural Products:(UNPD8481 UNPD28238 UNPD33944 UNPD50657 UNPD211416 UNPD165986);database;PubChem:(14484635 14484636 10382095 11461715 45359613 57503920 57524092 72970728 102329616 132587039 133556249);CHEBI:(139437);PubChem class - bio and metabolites;Training Set	68739981434
7	1	N/A	-68.47124880223313	C16H28O7	[M + H3N + H]+	XCQWGTGYNVGXJZ	InChI=1S/C16H28O7/c1-7(2)9-5-10(18)8(3)4-11(9)22-16-15(21)14(20)13(19)12(6-17)23-16/h4,7,9-21H,5-6H2,1-3H3	(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[(1R,4R,6S)-4-hydroxy-3-methyl-6-propan-2-ylcyclohex-2-en-1-yl]oxyoxane-3,4,5-triol	CC1=CC(C(CC1O)C(C)C)OC2C(C(C(C(O2)CO)O)O)O	-0.600000024	11823767;102024201;132583189	COCONUT:(CNP0117435);Natural Products:(UNPD74814 UNPD147693);database;PubChem:(11823767 102024201 132583189);SuperNatural:(SN00269945 SN00301180)	68722655234
8	1	N/A	-70.03196340183044	C16H28O7	[M + H3N + H]+	XZHWSTJFHFQEOY	InChI=1S/C16H28O7/c1-10(4-3-5-11(2)8-17)6-7-22-16-15(21)14(20)13(19)12(9-18)23-16/h5-6,12-21H,3-4,7-9H2,1-2H3	(2R,3R,4S,5S,6R)-2-[(2E,6E)-8-hydroxy-3,7-dimethylocta-2,6-dienoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	CC(=CCOC1C(C(C(C(O1)CO)O)O)O)CCC=C(C)CO	0.0945546329	14729929;100934912;131751650	COCONUT:(CNP0154926);HMDB:(35025);Natural Products:(UNPD24316 UNPD12344);database;PubChem:(14729929 100934912 131751650);SuperNatural:(SN00341582 SN00323474);PubChem class - bio and metabolites	68739432458
9	1	N/A	-70.33963541113614	C16H28O7	[M + H3N + H]+	MJSBJGMRWXOXGY	InChI=1S/C16H28O7/c1-7(2)9-5-11(8(3)4-10(9)18)22-16-15(21)14(20)13(19)12(6-17)23-16/h4,7,9-21H,5-6H2,1-3H3	(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-[(1R,4R,5S)-4-hydroxy-2-methyl-5-propan-2-ylcyclohex-2-en-1-yl]oxyoxane-3,4,5-triol	CC1=CC(C(CC1OC2C(C(C(C(O2)CO)O)O)O)C(C)C)O	-0.600000024	11782526;21630977;102024203	COCONUT:(CNP0215147);Natural Products:(UNPD131258 UNPD168366 UNPD101887);database;PubChem:(11782526 21630977 102024203);SuperNatural:(SN00260815 SN00329492 SN00347343)	68722655234
10	1	N/A	-70.52934098959437	C16H28O7	[M + H3N + H]+	VYYNNEOKRSPXHE	InChI=1S/C16H28O7/c1-8-4-5-9(16(2,3)21)6-10(8)22-15-14(20)13(19)12(18)11(7-17)23-15/h4,9-15,17-21H,5-7H2,1-3H3	null	CC1=CCC(CC1OC2C(C(C(C(O2)CO)O)O)O)C(C)(C)O	-0.899999976	54671456;101963512	COCONUT:(CNP0195299);Natural Products:(UNPD203945);database;PubChem:(54671456 101963512)	68721606658
