structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.19828533187839528	-92.52135924915424	C20H36O6	[M - H]-	YBZIIVKQVVKTTD	InChI=1S/C20H36O6/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-16(19(23)24)17(20(25)26)15-18(21)22/h16-17H,2-15H2,1H3,(H,21,22)(H,23,24)(H,25,26)	null	CCCCCCCCCCCCCCC(C(CC(=O)O)C(=O)O)C(=O)O	6.19999981	12313585;101939805;138756220	COCONUT:(CNP0201914);Natural Products:(UNPD27551);database;PubChem:(12313585 101939805 138756220);SuperNatural:(SN00279931);CHEBI:(144281);Training Set	68722671650
2	1	N/A	-109.87820473683031	C20H36O6	[M - H]-	JRNZEGAFLBTZDT	InChI=1S/C20H36O6/c1-14(21)7-6-8-15(22)11-12-17-16(18(23)13-19(17)24)9-4-2-3-5-10-20(25)26/h11-12,14-19,21-24H,2-10,13H2,1H3,(H,25,26)	19R-hydroxy-PGF1alpha	CC(CCCC(C=CC1C(CC(C1CCCCCCC(=O)O)O)O)O)O	1.89999998	5283045;35022495;35022506;35024000;35024006;53394182;71684414;101611245;125183255;131705505	COCONUT:(CNP0197292);Natural Products:(UNPD119719);database;PubChem:(5283045 35022495 35022506 35024000 35024006 53394182 71684414 101611245 125183255 131705505);SuperNatural:(SN00377631);Training Set;KEGG Mine	77312606210
3	1	N/A	-114.93076361368787	C20H36O6	[M - H]-	HNLDBJMVKYEERT	InChI=1S/C20H36O6/c1-14(21)7-6-8-15(22)11-12-17-16(18(23)13-19(17)24)9-4-2-3-5-10-20(25)26/h14-17,19,21-22,24H,2-13H2,1H3,(H,25,26)	13,14-dihydro-19R-hydroxyPGE1	CC(CCCC(CCC1C(CC(=O)C1CCCCCCC(=O)O)O)O)O	2.0999999	16061097;35021574;95065581;95065582;91746122	COCONUT;database;Training Set;PubChem:(16061097 35021574 95065581 95065582 91746122)	68721590274
4	1	N/A	-116.06008545478096	C20H36O6	[M - H]-	JSDWWNLTJCCSAV	InChI=1S/C20H36O6/c1-2-3-6-9-15(21)12-13-18-16(17(22)14-20(25)26-18)10-7-4-5-8-11-19(23)24/h12-13,15-18,20-22,25H,2-11,14H2,1H3,(H,23,24)	Thromboxane B1	CCCCCC(C=CC1C(C(CC(O1)O)O)CCCCCCC(=O)O)O	3.20000005	9951386;16061114;51522908;51675341;53394505;71668258;71401320;138628589;138628590	NORMAN:(NS00016750);database;PubChem:(9951386 16061114 51522908 51675341 53394505 71668258 71401320 138628589 138628590);CHEBI:(73994);ZINC bio:(ZINC13523511);additional;Training Set	68720287778
5	1	N/A	-132.7929424044783	C20H36O6	[M - H]-	OLPAVFVRSHWADO	InChI=1S/C20H36O6/c1-9-8-10(2)17(22)13(5)19(24)14(6)20(25)26-15(7)11(3)18(23)12(4)16(9)21/h9-15,17-19,22-24H,8H2,1-7H3	8-Methyloleandolide	CC1CC(C(=O)C(C(C(C(OC(=O)C(C(C(C1O)C)O)C)C)C)O)C)C	2.5	193898;13856844	COCONUT:(CNP0198408);Natural Products:(UNPD16876);database;PubChem:(193898 13856844);SuperNatural:(SN00252229);CHEBI:(29504);PubChem class - bio and metabolites;MeSH:(193898);KEGG:(C11989);Plantcyc:(CPD-13946);PubMed;Biocyc:(CPD-13946)	68739565926
6	1	N/A	-138.5529694092152	C20H36O6	[M - H]-	VJAWNGFHMNJFKR	InChI=1S/C20H36O6/c1-3-4-5-6-7-8-9-10-11-12-13-14-20(2,19(25)26)16(18(23)24)15-17(21)22/h16H,3-15H2,1-2H3,(H,21,22)(H,23,24)(H,25,26)	null	CCCCCCCCCCCCCC(C)(C(CC(=O)O)C(=O)O)C(=O)O	5.19435406	""	COCONUT:(CNP0285782);Natural Products:(UNPD155075);database;SuperNatural:(SN00284848)	68722655232
7	1	N/A	-142.185291866807	C20H36O6	[M - H]-	BBGKDYHZQOSNMU	InChI=1S/C20H36O6/c1-2-6-18-17(5-1)23-13-9-21-11-15-25-19-7-3-4-8-20(19)26-16-12-22-10-14-24-18/h17-20H,1-16H2	DCH-18-crown-6	C1CCC2C(C1)OCCOCCOC3CCCCC3OCCOCCO2	1.79999995	85955;7064766;7064767;7064768;7157085;10959677;11187914;11869895;91692283;91692285	NORMAN:(NS00054310);MeSH:(85955);database;PubChem class - safety and toxic;PubChem:(85955 7064766 7064767 7064768 7157085 10959677 11187914 11869895 91692283 91692285);PubMed	68786847814
8	1	N/A	-149.71363927289147	C20H36O6	[M - H]-	PENUWXDRGVMHGY	InChI=1S/C20H36O6/c1-3-5-7-9-17-11-15(21)13-20(24)26-18(10-8-6-4-2)12-16(22)14-19(23)25-17/h15-18,21-22H,3-14H2,1-2H3	verbalactone	CCCCCC1CC(CC(=O)OC(CC(CC(=O)O1)O)CCCCC)O	3.9000001	10384667;11485584;20786688	COCONUT:(CNP0144598);MeSH:(11485584);Natural Products:(UNPD186948);database;PubChem:(10384667 11485584 20786688);PubMed	68721606726
9	1	N/A	-156.65147180386586	C20H36O6	[M - H]-	JUGNVZAVZDAHMJ	InChI=1S/C20H36O6/c1-2-3-4-5-6-7-14(21)8-15(22)9-16(23)10-17-11-18-12-19(25-17)13-20(24)26-18/h14-19,21-23H,2-13H2,1H3	null	CCCCCCCC(CC(CC(CC1CC2CC(O1)CC(=O)O2)O)O)O	3.0	101865678;134842825;134943051	COCONUT:(CNP0287723);KNApSAcK:(40048);Natural Products:(UNPD105666);database;PubChem:(101865678 134842825 134943051);SuperNatural:(SN00349910);MeSH:(101865678);PubMed	68722655318
10	1	N/A	-166.82451246963285	C20H36O6	[M - H]-	VZEGHYGOTDETNP	InChI=1S/C20H36O6/c1-15(25-20-18(22)14-17(21)16(2)26-20)12-10-8-6-4-3-5-7-9-11-13-19(23)24/h11,13,15-18,20-22H,3-10,12,14H2,1-2H3,(H,23,24)	null	CC1C(CC(C(O1)OC(C)CCCCCCCCCC=CC(=O)O)O)O	4.0999999	86289694;132282438	COCONUT:(CNP0083153);database;PubChem:(86289694 132282438);CHEBI:(139656 78961)	68721573922
11	1	N/A	-173.6180049851473	C20H36O6	[M - H]-	RZCUHAHZISRSJD	InChI=1S/C20H36O6/c1-6-7-8-9-10-11-12-13-16(21)25-18(19(22)23)17(14(2)3)26-20(24)15(4)5/h14-15,17-18H,6-13H2,1-5H3,(H,22,23)	null	CCCCCCCCCC(=O)OC(C(=O)O)C(OC(=O)C(C)C)C(C)C	5.235817254405356	""	""	0
12	1	N/A	-200.9403464496263	C20H36O6	[M - H]-	DIYWZICECWKTIT	InChI=1S/C20H36O6/c1-16-17(21)15-18(22)20(26-16)25-14-12-10-8-6-4-2-3-5-7-9-11-13-19(23)24/h11,13,16-18,20-22H,2-10,12,14-15H2,1H3,(H,23,24)	null	CC1C(CC(C(O1)OCCCCCCCCCCCC=CC(=O)O)O)O	4.19999981	86289783;132282453	COCONUT:(CNP0229878);database;PubChem:(86289783 132282453);CHEBI:(140004 79145)	68721573922
13	1	N/A	-216.38552183642688	C20H36O6	[M - H]-	NPCODZUACZMXSK	InChI=1S/C20H36O6/c1-8-15(21)11(4)17(22)13(6)19(23)25-18-12(5)16(9-2)26-20(24,10-3)14(18)7/h11-14,16-18,22,24H,8-10H2,1-7H3	null	CCC1C(C(C(C(O1)(CC)O)C)OC(=O)C(C)C(C(C)C(=O)CC)O)C	3.0999999	71608325	COCONUT:(CNP0344309);Natural Products:(UNPD229435);database;PubChem:(71608325)	68721606658
14	1	N/A	-238.2821594026337	C20H36O6	[M - H]-	WDRRSJQZCVZNOS	InChI=1S/C20H36O6/c1-17(16(25)9-21)6-4-12-18(2)7-5-14(23)19(3,11-22)13(18)8-15(24)20(12,26)10-17/h12-16,21-26H,4-11H2,1-3H3	null	CC1(CCC2C3(CCC(C(C3CC(C2(C1)O)O)(C)CO)O)C)C(CO)O	0.699999988	44424010;102318641	COCONUT:(CNP0289417);Natural Products:(UNPD15866);database;PubChem:(44424010 102318641);SuperNatural:(SN00247906);PubMed	68722655298
15	1	N/A	-292.01688681436224	C20H36O6	[M - H]-	WWRXLDHNBDKQEC	InChI=1S/C20H36O6/c1-13(11-25-19-18(23)17(22)16(21)12-26-19)5-4-6-14-7-9-15(10-8-14)20(2,3)24/h7,13,15-19,21-24H,4-6,8-12H2,1-3H3	null	CC(CCCC1=CCC(CC1)C(C)(C)O)COC2C(C(C(CO2)O)O)O	1.20000005	101589288	COCONUT:(CNP0111337);KNApSAcK:(22459);Natural Products:(UNPD31950);database;PubChem:(101589288);SuperNatural:(SN00281710)	68722655250
16	1	N/A	-300.4543676416371	C20H36O6	[M - H]-	FWILCTKPZALIAU	InChI=1S/C20H36O6/c1-17(2)8-6-9-18(3)12(7-10-19(4,25)13(22)11-21)20(5,26)16(24)14(23)15(17)18/h7,10,12-16,21-26H,6,8-9,11H2,1-5H3	null	CC1(CCCC2(C1C(C(C(C2C=CC(C)(C(CO)O)O)(C)O)O)O)C)C	0.600000024	102128884;102128885;132603615;132603616	PubChem:(102128884 102128885 132603615 132603616);COCONUT:(CNP0366454);database	68721573890
