structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.1412621260557395	-70.54431157571733	C21H20O6	[M + H]+	NZYSZZDSYIBYLC	InChI=1S/C21H20O6/c1-11(2)4-6-14-18(24)10-19-16(20(14)26-3)9-15(21(25)27-19)13-7-5-12(22)8-17(13)23/h4-5,7-10,22-24H,6H2,1-3H3	Glycycoumarin	CC(=CCC1=C(C2=C(C=C1O)OC(=O)C(=C2)C3=C(C=C(C=C3)O)O)OC)C	4.4000001	5317756	COCONUT:(CNP0184128);HMDB:(38225);KNApSAcK:(10040);Natural Products:(UNPD175636);database;PubChem:(5317756);SuperNatural:(SN00159561);CHEBI:(69087);PubChem class - bio and metabolites;MeSH:(5317756);Training Set;PubMed	68739448958
2	1	N/A	-75.9088457095278	C21H20O6	[M + H]+	NPQWZAAWZLVQIZ	InChI=1S/C21H20O6/c1-11(2)4-6-14-18(26-3)10-19-16(20(14)24)9-15(21(25)27-19)13-7-5-12(22)8-17(13)23/h4-5,7-10,22-24H,6H2,1-3H3	null	CC(=CCC1=C(C=C2C(=C1O)C=C(C(=O)O2)C3=C(C=C(C=C3)O)O)OC)C	4.03307629	""	COCONUT:(CNP0305155);Natural Products:(UNPD228264);database	68721606656
3	1	N/A	-79.99833766133354	C21H20O6	[M + H]+	TUUXBSASAQJECY	InChI=1S/C21H20O6/c1-11(2)4-9-14-15(22)10-16(23)17-18(24)19(25)20(27-21(14)17)12-5-7-13(26-3)8-6-12/h4-8,10,22-23,25H,9H2,1-3H3	Icaritin	CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=CC=C(C=C3)OC)O)C	4.80000019	5318980	HMDB:(139407);SuperNatural:(SN00159161);ZINC bio:(ZINC14762797);additional;MeSH:(5318980);PubMed;NORMAN:(NS00014982);COCONUT:(CNP0239243);Natural Products:(UNPD107599);database;PubChem:(5318980);PubChem class - bio and metabolites;Training Set;PubChem class - drug	68773797966
4	1	N/A	-82.93360147328342	C21H20O6	[M + H]+	HLKRNGZABMWIJN	InChI=1S/C21H20O6/c1-11(2)4-6-14-17(26-3)10-19-20(21(14)25)16(24)9-18(27-19)13-7-5-12(22)8-15(13)23/h4-5,7-10,22-23,25H,6H2,1-3H3	null	CC(=CCC1=C(C=C2C(=C1O)C(=O)C=C(O2)C3=C(C=C(C=C3)O)O)OC)C	4.5999999	10021933	COCONUT:(CNP0181786);Natural Products:(UNPD120199);database;PubChem:(10021933)	68721606658
5	1	N/A	-84.9416498479921	C21H20O6	[M + H]+	GOHJRUQHKCNWCT	InChI=1S/C21H20O6/c1-11(2)4-6-14-17(24)9-18-19(21(14)26-3)20(25)15(10-27-18)13-7-5-12(22)8-16(13)23/h4-5,7-10,22-24H,6H2,1-3H3	null	CC(=CCC1=C(C=C2C(=C1OC)C(=O)C(=CO2)C3=C(C=C(C=C3)O)O)O)C	3.82670164	""	COCONUT:(CNP0121160);Natural Products:(UNPD221948);database;KEGG Mine	77311541248
6	1	N/A	-85.6548216729422	C21H20O6	[M + H]+	RAGHIRZNTGDCED	InChI=1S/C21H20O6/c1-11(2)4-6-14-17(24)9-18(26-3)19-20(25)15(10-27-21(14)19)13-7-5-12(22)8-16(13)23/h4-5,7-10,22-24H,6H2,1-3H3	Barpisoflavone B	CC(=CCC1=C2C(=C(C=C1O)OC)C(=O)C(=CO2)C3=C(C=C(C=C3)O)O)C	4.0	44257317	COCONUT:(CNP0196783);KNApSAcK:(9899);Natural Products:(UNPD181464);database;PubChem:(44257317);SuperNatural:(SN00354156)	68722655250
7	1	N/A	-88.51927126408324	C21H20O6	[M + H]+	AZPLXDBZIQMMMT	InChI=1S/C21H20O6/c1-11(2)4-6-14-17(26-3)9-18-19(20(14)24)21(25)15(10-27-18)13-7-5-12(22)8-16(13)23/h4-5,7-10,22-24H,6H2,1-3H3	7-O-Methylluteone	CC(=CCC1=C(C=C2C(=C1O)C(=O)C(=CO2)C3=C(C=C(C=C3)O)O)OC)C	4.5999999	441251;86289364	COCONUT:(CNP0163718);KNApSAcK:(19056);Natural Products:(UNPD97705);database;PubChem:(441251 86289364);SuperNatural:(SN00251413);CHEBI:(27430 77801);KEGG:(C07290);PubMed;Biocyc:(7-O-METHYLLUTEONE)	68722657650
8	1	N/A	-90.1573604446713	C21H20O6	[M + H]+	STFVTZQCNYBLNE	InChI=1S/C21H20O6/c1-11(2)4-6-14-17(23)9-18-19(20(14)24)21(25)15(10-27-18)13-7-5-12(26-3)8-16(13)22/h4-5,7-10,22-24H,6H2,1-3H3	Gancaonin N	CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=C(C=C(C=C3)OC)O)O)C	4.5999999	14604080	COCONUT:(CNP0192235);HMDB:(38528);KNApSAcK:(9889);Natural Products:(UNPD175240);database;PubChem:(14604080);SuperNatural:(SN00390377);PubChem class - bio and metabolites;KEGG Mine	77329367066
9	1	N/A	-91.3758143809176	C21H20O6	[M + H]+	YQEPOQVRUDADPH	InChI=1S/C21H20O6/c1-11(2)4-6-13-15(22)9-18-19(20(13)24)21(25)14(10-27-18)12-5-7-17(26-3)16(23)8-12/h4-5,7-10,22-24H,6H2,1-3H3	Gancaonin B	CC(=CCC1=C(C2=C(C=C1O)OC=C(C2=O)C3=CC(=C(C=C3)OC)O)O)C	4.5999999	5317479	COCONUT:(CNP0177978);HMDB:(38488);KNApSAcK:(9891);Natural Products:(UNPD122284);database;PubChem:(5317479);SuperNatural:(SN00159166);PubChem class - bio and metabolites;PubMed	68739432538
10	1	N/A	-95.20047459312782	C21H20O6	[M + H]+	RZVNDYZVNDJBPR	InChI=1S/C21H20O6/c1-11(2)4-6-14-18(26-3)9-16(24)20-17(25)10-19(27-21(14)20)13-7-5-12(22)8-15(13)23/h4-5,7-10,22-24H,6H2,1-3H3	Artocarpetin A	CC(=CCC1=C(C=C(C2=C1OC(=CC2=O)C3=C(C=C(C=C3)O)O)O)OC)C	4.5999999	390520	COCONUT:(CNP0402736);HMDB:(30467);Natural Products:(UNPD67118);database;PubChem:(390520);SuperNatural:(SN00288769);PubChem class - bio and metabolites;PubMed	68739432522
