structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.15181651402176452	-15.900491419220527	C25H22O10	[M + H]+	SEBFKMXJBCUCAI	InChI=1S/C25H22O10/c1-32-17-6-11(2-4-14(17)28)24-20(10-26)33-16-5-3-12(7-18(16)34-24)25-23(31)22(30)21-15(29)8-13(27)9-19(21)35-25/h2-9,20,23-29,31H,10H2,1H3	Flavobin	COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O	2.4000001	5213;31553;1548994;1549163;187901;313326;3086637;5748849;7073226;7073227;7073228;6320507;6604604;6610285;6995499;6999760;12442777;9956892;11994508;16211710;24086320;24832061;38988805;40768299;40428694;44147684;45933924;67120657;71752198;102328121;124304713;130287825;129852421;133554171;135020967	HMDB:(30583);PubChem class - food;SuperNatural:(SN00002712 SN00002711 SN00156864 SN00002568 SN00336556 SN00373498 SN00074859 SN00002713);ZINC bio:(ZINC01757652 ZINC02033588 ZINC02033589 ZINC02033590 ZINC02566164 ZINC03831448 ZINC03831449 ZINC05339605 ZINC08552019);additional;MeSH:(5213 31553 1548994 6610285 7073228);PubMed;NORMAN:(NS00008723);COCONUT:(CNP0143722);KNApSAcK:(1003);Natural Products:(UNPD91139 UNPD29963 UNPD104114 UNPD170860 UNPD14773);database;PubChem:(5213 31553 1548994 1549163 187901 313326 3086637 5748849 7073226 7073227 7073228 6320507 6604604 6610285 6995499 6999760 12442777 9956892 11994508 16211710 24086320 24832061 38988805 40768299 40428694 44147684 45933924 67120657 71752198 102328121 124304713 130287825 129852421 133554171 135020967);CHEBI:(125451 9144);PubChem class - bio and metabolites;KEGG:(C07610);PubChem class - safety and toxic;Training Set;PubChem class - drug	68975124862
2	1	N/A	-15.900491419220527	C25H22O10	[M + H]+	FDQAOULAVFHKBX	InChI=1S/C25H22O10/c1-32-17-6-11(2-4-14(17)28)24-20(10-26)33-18-7-12(3-5-16(18)34-24)25-23(31)22(30)21-15(29)8-13(27)9-19(21)35-25/h2-9,20,23-29,31H,10H2,1H3	Isosilybin	COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=CC(=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O	2.4000001	3085830;10885340;11059920;17752494;18604928;21723007;26339686;26339689;26339691;26339692;27506341;27506342;40429053;45039613;45358153;70020111;98047181;98047182;98142315;97289467;122551418;131632597;131705145	HMDB:(33322);SuperNatural:(SN00302475 SN00338626 SN00155198 SN00155203 SN00155197 SN00375384 SN00155204 SN00253076);ZINC bio:(ZINC14984516 ZINC14984519 ZINC17044428 ZINC17044430 ZINC30731533 ZINC70466449 ZINC70466451);additional;MeSH:(3085830 10885340 11059920 21723007 40429053 45039613 97289467 131632597);PubMed;COCONUT:(CNP0423206);KNApSAcK:(8662);Natural Products:(UNPD1192 UNPD34731 UNPD56008 UNPD58848 UNPD36425);database;PubChem:(3085830 10885340 11059920 17752494 18604928 21723007 26339686 26339689 26339691 26339692 27506341 27506342 40429053 45039613 45358153 70020111 98047181 98047182 98142315 97289467 122551418 131632597 131705145);CHEBI:(80744);PubChem class - bio and metabolites;KEGG:(C16808);PubChem class - safety and toxic;Training Set	68807090558
3	1	N/A	-23.125988619296628	C25H22O10	[M + H]+	KDMGQPNVTKUNHV	InChI=1S/C25H22O10/c1-32-16-4-2-11(6-14(16)28)24-20(10-26)33-17-5-3-12(7-18(17)34-24)25-23(31)22(30)21-15(29)8-13(27)9-19(21)35-25/h2-9,20,23-29,31H,10H2,1H3	null	COC1=C(C=C(C=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O	2.4000001	67120654	COCONUT:(CNP0422413);Natural Products:(UNPD90982);database;PubChem:(67120654);SuperNatural:(SN00333612)	68722655234
4	1	N/A	-23.125988619296628	C25H22O10	[M + H]+	IIWKLAHNKXXKAJ	InChI=1S/C25H22O10/c1-32-16-4-2-11(6-14(16)28)24-20(10-26)33-18-7-12(3-5-17(18)34-24)25-23(31)22(30)21-15(29)8-13(27)9-19(21)35-25/h2-9,20,23-29,31H,10H2,1H3	Isosilibinin A	COC1=C(C=C(C=C1)C2C(OC3=C(O2)C=CC(=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O	2.4000001	46186856;46186857	COCONUT:(CNP0086476);database;PubChem:(46186856 46186857);PubMed	68721573954
5	1	N/A	-38.90591577465105	C25H22O10	[M + H]+	OZUNHAWIRUDPHS	InChI=1S/C25H22O10/c1-32-15-5-12(4-13(27)7-15)24-20(10-26)33-18-6-11(2-3-17(18)34-24)25-23(31)22(30)21-16(29)8-14(28)9-19(21)35-25/h2-9,20,23-29,31H,10H2,1H3	null	COC1=CC(=CC(=C1)O)C2C(OC3=C(O2)C=CC(=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO	1.99608326	""	COCONUT:(CNP0131645);Natural Products:(UNPD204208 UNPD204209);database	68721606656
6	1	N/A	-68.05030236476327	C25H22O10	[M + H]+	BMLIIPOXVWESJG	InChI=1S/C25H22O10/c1-33-18-6-10(2-3-15(18)28)23-14(9-26)13-4-11(5-17(30)25(13)35-23)24-22(32)21(31)20-16(29)7-12(27)8-19(20)34-24/h2-8,14,22-24,26-30,32H,9H2,1H3	Silicristin	COC1=C(C=CC(=C1)C2C(C3=C(O2)C(=CC(=C3)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)O)CO)O	2.0999999	441764;4481797;12442779;12442780;12442781;12442783;12442785;12442786;49775708;93022948;93022949;98047133;121232950;124708402;124355876	HMDB:(33953);SuperNatural:(SN00156774 SN00251024 SN00295453 SN00349353 SN00373009 SN00275671);ZINC bio:(ZINC03793048 ZINC13775871);additional;MeSH:(441764 4481797 49775708 98047133);PubMed;NORMAN:(NS00029563);COCONUT:(CNP0164136);KNApSAcK:(1004);Natural Products:(UNPD58876 UNPD178438 UNPD115065 UNPD172574 UNPD196427 UNPD66700);database;PubChem:(441764 4481797 12442779 12442780 12442781 12442783 12442785 12442786 49775708 93022948 93022949 98047133 121232950 124708402 124355876);CHEBI:(9143);PubChem class - bio and metabolites;KEGG:(C08717);PubChem class - safety and toxic;Training Set	68807352702
7	1	N/A	-94.15592725051287	C25H22O10	[M + H]+	DAEUJFZPBBHELE	InChI=1S/C25H22O10/c1-32-17-6-11(2-4-14(17)28)24-20(10-26)33-16-5-3-12(7-18(16)34-24)25-23(31)22(30)21-15(29)8-13(27)9-19(21)35-25/h2-9,20,22,24-30H,10H2,1H3	null	COC1=C(C=CC(=C1)C2C(OC3=C(O2)C=C(C=C3)C4C(=O)C(C5=C(C=C(C=C5O4)O)O)O)CO)O	2.0999999	53749649;53749650;53749651;91058730;91079214;123870010	database;PubChem:(53749649 53749650 53749651 91058730 91079214 123870010);PubMed;KEGG Mine	77309411394
8	1	N/A	-110.49278187387733	C25H22O10	[M + H]+	QYCJAWYDGRZSTO	InChI=1S/C25H22O10/c1-33-17-6-10(2-4-14(17)28)23-13(9-26)19-12(3-5-15(29)25(19)35-23)24-22(32)21(31)20-16(30)7-11(27)8-18(20)34-24/h2-8,13,22-24,26-30,32H,9H2,1H3	Isosilychristin	COC1=C(C=CC(=C1)C2C(C3=C(C=CC(=C3O2)O)C4C(C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O	2.0999999	14849116;21589839;23786320	COCONUT:(CNP0162617);HMDB:(33323);KNApSAcK:(8663);Natural Products:(UNPD178621 UNPD172048 UNPD5089);database;PubChem:(14849116 21589839 23786320);SuperNatural:(SN00028988 SN00028987 SN00338405 SN00028989 SN00028986 SN00252427);ZINC bio:(ZINC31159709 ZINC31159711 ZINC31159715 ZINC31159719);PubChem class - bio and metabolites;PubMed	68739440730
9	1	N/A	-212.38577148097337	C25H22O10	[M + H]+	BUFSOAPRBDGDFM	InChI=1S/C25H22O10/c1-33-22-7-13(25(32)18(31)11-26)3-5-20(22)34-19-4-2-12(6-15(19)28)21-10-17(30)24-16(29)8-14(27)9-23(24)35-21/h2-10,18,25-29,31-32H,11H2,1H3	pterospermin A	COC1=C(C=CC(=C1)C(C(CO)O)O)OC2=C(C=C(C=C2)C3=CC(=O)C4=C(C=C(C=C4O3)O)O)O	2.40559101	53364233	COCONUT:(CNP0132886);MeSH:(53364233);Natural Products:(UNPD202081);database;PubChem:(53364233);PubMed	68721606726
10	1	N/A	-214.0927107850053	C25H22O10	[M + H]+	BLALPIPICZQYJH	InChI=1S/C25H22O10/c1-30-16-9-17(31-2)14(28)7-11(16)22-19(10-26)34-24-18(32-3)8-12-21(29)20-13(27)5-4-6-15(20)33-23(12)25(24)35-22/h4-9,19,22,26-28H,10H2,1-3H3	null	COC1=CC(=C(C=C1C2C(OC3=C(C=C4C(=C3O2)OC5=C(C4=O)C(=CC=C5)O)OC)CO)O)OC	2.95376229	""	COCONUT:(CNP0118726);Natural Products:(UNPD32807);database	68721606656
