structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.16680599861104575	-263.5488329486064	C13H15NO2	[M + H]+	VCJAUIYSQAXNGB	InChI=1S/C13H15NO2/c1-3-13(10-14,12(15)16-4-2)11-8-6-5-7-9-11/h5-9H,3-4H2,1-2H3	Ethyl-2-phenyl-2-cyanobutylate	CCC(C#N)(C1=CC=CC=C1)C(=O)OCC	2.79999995	250114;36690506;38989235	NORMAN:(NS00007215);database;PubChem class - safety and toxic;PubChem:(250114 36690506 38989235)	68786847746
2	1	N/A	-284.3892178144468	C13H15NO2	[M + H]+	QRCBLBWFQJDFJQ	InChI=1S/C13H15NO2/c1-2-5-10(13(15)16)11-8-14-12-7-4-3-6-9(11)12/h3-4,6-8,10,14H,2,5H2,1H3,(H,15,16)	2-(1H-indol-3-yl)pentanoic acid	CCCC(C1=CNC2=CC=CC=C21)C(=O)O	2.78307533	23023001;24768551;93510799	COCONUT:(CNP0020418);database;PubChem:(23023001 24768551 93510799);PubChem class - bio and metabolites	68738351106
3	1	N/A	-285.18975671253304	C13H15NO2	[M + H]+	SWZMSZQQJRKFBP	InChI=1S/C13H15NO2/c15-12-7-9-4-5-10-8-13(9,16-12)11-3-1-2-6-14(10)11/h4-5,7,10-11H,1-3,6,8H2	Securinin	C1CCN2C(C1)C34CC2C=CC3=CC(=O)O4	1.10000002	21823;197074;201913;267769;908416;928095;442872;3038003;3450332;6338099;6544480;6604324;6954840;12305986;11859112;11860401;11860591;16757854;21126574;71752176;71773516;73758014;101289807	SuperNatural:(SN00001573 SN00001483 SN00255677 SN00274231 SN00026898);ZINC bio:(ZINC00000713 ZINC00403591 ZINC00518119 ZINC20806886);additional;MeSH:(21823 197074 267769 442872 908416 928095 6338099 6544480 6954840 21126574);PubMed;COCONUT:(CNP0255602 CNP0344298);Natural Products:(UNPD86941 UNPD184241 UNPD18585 UNPD137292);database;PubChem:(21823 197074 201913 267769 908416 928095 442872 3038003 3450332 6338099 6544480 6604324 6954840 12305986 11859112 11860401 11860591 16757854 21126574 71752176 71773516 73758014 101289807);CHEBI:(91602 9079);KEGG:(C10614);PubChem class - safety and toxic;Training Set	68790313318
4	1	N/A	-288.875866532904	C13H15NO2	[M + H]+	JMBQKKAJIKAWKF	InChI=1S/C13H15NO2/c1-2-13(10-6-4-3-5-7-10)9-8-11(15)14-12(13)16/h3-7H,2,8-9H2,1H3,(H,14,15,16)	Dorimide	CCC1(CCC(=O)NC1=O)C2=CC=CC=C2	2.12526131	3487;9837324;10176773;76974292;76974293	HMDB:(15505);ZINC bio:(ZINC01530796 ZINC01530797);additional;HSDB:(77-21-4);MeSH:(3487);PubMed;NORMAN:(NS00008281);COCONUT:(CNP0133555);database;PubChem:(3487 9837324 10176773 76974292 76974293);CHEBI:(5439);PubChem class - bio and metabolites;KEGG:(C07489);PubChem class - safety and toxic;Training Set;PubChem class - drug	68839826286
5	1	N/A	-302.697693659637	C13H15NO2	[M + H]+	WYOMHOATUARGQV	InChI=1S/C13H15NO2/c1-3-10-11(15)14-12(16)13(10,2)9-7-5-4-6-8-9/h4-8,10H,3H2,1-2H3,(H,14,15,16)	Fenimida	CCC1C(=O)NC(=O)C1(C)C2=CC=CC=C2	1.89999998	6068;92136242;92160332;92160333;92160334	database;PubChem class - safety and toxic;PubChem:(6068 92136242 92160332 92160333 92160334);ZINC bio:(ZINC00000296 ZINC01692919 ZINC01692920 ZINC01692921)	68786593794
6	1	N/A	-339.5136179206799	C13H15NO2	[M + H]+	FIFRJJLOOYYYOZ	InChI=1S/C13H15NO2/c1-10(15)12-7-8-13(16)14(12)9-11-5-3-2-4-6-11/h2-6,12H,7-9H2,1H3	5-acetyl-1-benzylpyrrolidin-2-one	CC(=O)C1CCC(=O)N1CC2=CC=CC=C2	1.10000002	10608808;19834189	COCONUT:(CNP0130786);database;PubChem:(10608808 19834189);additional	68722098178
7	1	N/A	-359.192221289709	C13H15NO2	[M + H]+	CXYMZDGZKXOHCG	InChI=1S/C13H15NO2/c1-8-5-10-6-11(15-3)7-12(16-4)13(10)9(2)14-8/h5-7H,1-4H3	Isoquinoline, 6,8-dimethoxy-1,3-dimethyl-	CC1=CC2=CC(=CC(=C2C(=N1)C)OC)OC	2.79999995	12413552	COCONUT:(CNP0293430);Natural Products:(UNPD163056);database;PubChem:(12413552)	68721606658
8	1	N/A	-365.43636556488735	C13H15NO2	[M + H]+	YPCALTGLHFLNGA	InChI=1S/C13H15NO2/c1-10-12(8-5-9-16-10)13(15)14-11-6-3-2-4-7-11/h2-4,6-7H,5,8-9H2,1H3,(H,14,15)	Sicarol	CC1=C(CCCO1)C(=O)NC2=CC=CC=C2	2.0999999	32597	NORMAN:(NS00010599);COCONUT:(CNP0312699);database;PubChem:(32597);CHEBI:(82057);additional;MeSH:(32597);KEGG:(C18914);PubChem class - safety and toxic;Training Set;PubMed	68789485926
9	1	N/A	-366.95941766365314	C13H15NO2	[M + H]+	OXMDWHVDKVTUQL	InChI=1S/C13H15NO2/c1-9(2)7-8-14-12(15)10-5-3-4-6-11(10)13(14)16/h3-6,9H,7-8H2,1-2H3	N-Isoamylphthalamide	CC(C)CCN1C(=O)C2=CC=CC=C2C1=O	2.40473723	39033	MeSH:(39033);database;PubChem class - safety and toxic;PubChem:(39033);PubMed	68786585670
10	1	N/A	-369.8753751508787	C13H15NO2	[M + H]+	AADFPVJPLHNSTO	InChI=1S/C13H15NO2/c1-3-15-12-9-13(16-4-2)14-11-8-6-5-7-10(11)12/h5-9H,3-4H2,1-2H3	null	CCOC1=CC(=NC2=CC=CC=C21)OCC	3.20000005	12245210	COCONUT:(CNP0273758);Natural Products:(UNPD47287);database;PubChem:(12245210);SuperNatural:(SN00256862)	68722655234
