structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10527852116683903	-120.00309292342604	C16H16O4	[M + H]+	FYPYWIYWMVCNCS	InChI=1S/C16H16O4/c1-20-15-10-12(17)9-14(19)16(15)13(18)8-7-11-5-3-2-4-6-11/h2-6,9-10,17,19H,7-8H2,1H3	Uvangoletin	COC1=CC(=CC(=C1C(=O)CCC2=CC=CC=C2)O)O	3.29999995	6483649	COCONUT:(CNP0288222);HMDB:(132914);KNApSAcK:(7930);Natural Products:(UNPD166302);database;PubChem:(6483649);SuperNatural:(SN00344124);ZINC bio:(ZINC14652636);PubChem class - bio and metabolites;MeSH:(6483649);PubMed	68739440734
2	1	N/A	-120.86517411181228	C16H16O4	[M + H]+	MDMCODCJMHTFIZ	InChI=1S/C16H16O4/c1-20-12-9-14(18)16(15(19)10-12)13(17)8-7-11-5-3-2-4-6-11/h2-6,9-10,18-19H,7-8H2,1H3	1-(2,6-Dihydroxy-4-methoxy-phenyl)-3-phenyl-	COC1=CC(=C(C(=C1)O)C(=O)CCC2=CC=CC=C2)O	3.29999995	169676	HMDB:(34435);SuperNatural:(SN00001834);ZINC bio:(ZINC00898788);additional;MeSH:(169676);PubMed;NORMAN:(NS00029808);COCONUT:(CNP0162085);KNApSAcK:(7929);Natural Products:(UNPD177258);database;PubChem:(169676);CHEBI:(28523);PubChem class - bio and metabolites;KEGG:(C09644);Training Set	68740243838
3	1	N/A	-147.01584356235338	C16H16O4	[M + H]+	WHIXVXRRHPHWRQ	InChI=1S/C16H16O4/c1-20-13-6-2-11(3-7-13)4-9-15(18)14-8-5-12(17)10-16(14)19/h2-3,5-8,10,17,19H,4,9H2,1H3	2,4-Dihydroxyphenyl-p-methoxyphenyl ethyl ketone	COC1=CC=C(C=C1)CCC(=O)C2=C(C=C(C=C2)O)O	3.01553178	578444	COCONUT:(CNP0262450);Natural Products:(UNPD82745);database;PubChem:(578444);SuperNatural:(SN00351680);ZINC bio:(ZINC13341160);PubMed;KEGG Mine	77312598082
4	1	N/A	-147.40317172132484	C16H16O4	[M + H]+	KFZFLPQFBYUOHV	InChI=1S/C16H16O4/c1-18-12-9-13(19-2)15(14(10-12)20-3)16(17)11-7-5-4-6-8-11/h4-10H,1-3H3	Ambap3770-80-7	COC1=CC(=C(C(=C1)OC)C(=O)C2=CC=CC=C2)OC	3.20000005	77387	NORMAN:(NS00030272);COCONUT:(CNP0156910);HMDB:(33800);Natural Products:(UNPD185505);database;PubChem:(77387);SuperNatural:(SN00236580);ZINC bio:(ZINC00394686);PubChem class - bio and metabolites;PubMed	68739702858
5	1	N/A	-148.16457649246345	C16H16O4	[M + H]+	NZHVJQHIGVGIBI	InChI=1S/C16H16O4/c1-10-13(18)9-14(19)15(16(10)20)12(17)8-7-11-5-3-2-4-6-11/h2-6,9,18-20H,7-8H2,1H3	2,4,6-Trihydroxy-3Methyldihydrochalcone	CC1=C(C(=C(C=C1O)O)C(=O)CCC2=CC=CC=C2)O	3.29999995	10445922	COCONUT:(CNP0257548);KNApSAcK:(14594);Natural Products:(UNPD65438);database;PubChem:(10445922);SuperNatural:(SN00356338);PubMed	68722655314
6	1	N/A	-149.52505200166846	C16H16O4	[M + H]+	FBRQAFNOISTEME	InChI=1S/C16H16O4/c1-20-16-10-13(18)7-8-14(16)15(19)9-4-11-2-5-12(17)6-3-11/h2-3,5-8,10,17-18H,4,9H2,1H3	1-(4-hydroxy-2-methoxyphenyl)-3-(4-hydroxyphenyl)-1-propanone	COC1=C(C=CC(=C1)O)C(=O)CCC2=CC=C(C=C2)O	2.79999995	820823	COCONUT:(CNP0329470);Natural Products:(UNPD93597);database;PubChem:(820823);PubMed;KEGG Mine	77311541314
7	1	N/A	-151.82548036984937	C16H16O4	[M + H]+	MEZSKKITJGNMJJ	InChI=1S/C16H16O4/c1-20-13-7-8-14(16(19)10-13)15(18)9-4-11-2-5-12(17)6-3-11/h2-3,5-8,10,17,19H,4,9H2,1H3	4''-O-Methyldavidigenin	COC1=CC(=C(C=C1)C(=O)CCC2=CC=C(C=C2)O)O	3.01553178	2762958	COCONUT:(CNP0208122);KNApSAcK:(7927);Natural Products:(UNPD104381);database;PubChem:(2762958);SuperNatural:(SN00315262);ZINC bio:(ZINC13341162);PubMed;KEGG Mine	77312598098
8	1	N/A	-152.20632723958096	C16H16O4	[M + H]+	JKGBZWLZBRANMY	InChI=1S/C16H16O4/c1-20-12-8-5-11(6-9-12)7-10-15(19)16-13(17)3-2-4-14(16)18/h2-6,8-9,17-18H,7,10H2,1H3	null	COC1=CC=C(C=C1)CCC(=O)C2=C(C=CC=C2O)O	3.29999995	10826041	COCONUT:(CNP0234881);Natural Products:(UNPD117415);database;PubChem:(10826041)	68721606658
9	1	N/A	-153.42883393572666	C16H16O4	[M + H]+	AYPULZBIRZUIIQ	InChI=1S/C16H16O4/c1-10-13(19-2)9-12(17)14(16(10)20-3)15(18)11-7-5-4-6-8-11/h4-9,17H,1-3H3	null	CC1=C(C=C(C(=C1OC)C(=O)C2=CC=CC=C2)O)OC	3.29778695	""	COCONUT:(CNP0287357);Natural Products:(UNPD13882);database;SuperNatural:(SN00355397)	68722655232
10	1	N/A	-154.1833006568755	C16H16O4	[M + H]+	IJZQCEWNDKSQMW	InChI=1S/C16H16O4/c1-10-12(19-2)9-13(20-3)14(15(10)17)16(18)11-7-5-4-6-8-11/h4-9,17H,1-3H3	null	CC1=C(C=C(C(=C1O)C(=O)C2=CC=CC=C2)OC)OC	3.29778695	""	COCONUT:(CNP0220132);Natural Products:(UNPD129938);database;SuperNatural:(SN00242240)	68722655232
11	1	N/A	-161.49915139637693	C16H16O4	[M + H]+	PKIYLOACOOWBCU	InChI=1S/C16H16O4/c1-18-13-9-6-10-14(19-2)15(13)16(17)20-11-12-7-4-3-5-8-12/h3-10H,11H2,1-2H3	Benzyl 2,6-methoxybenzoate	COC1=C(C(=CC=C1)OC)C(=O)OCC2=CC=CC=C2	3.20000005	370912	COCONUT:(CNP0284375);Natural Products:(UNPD111656);database;PubChem:(370912);SuperNatural:(SN00368633);Training Set;PubMed	68722671682
12	1	N/A	-163.3577132873719	C16H16O4	[M + H]+	MEVBAGCIOOTPLF	InChI=1S/C16H16O4/c1-2-11-6-12(17-7-13-8-18-13)4-5-15(11)16(3-1)20-10-14-9-19-14/h1-6,13-14H,7-10H2	1,6-bis(oxiran-2-ylmethoxy)naphthalene	C1C(O1)COC2=CC3=C(C=C2)C(=CC=C3)OCC4CO4	2.5	681871;681872;681873;681874;4987597;117713328	database;PubChem class - safety and toxic;PubChem:(681871 681872 681873 681874 4987597 117713328);PubMed	68786585666
13	1	N/A	-171.59484620691188	C16H16O4	[M + H]+	YKQDHGLAIZBHEU	InChI=1S/C16H16O4/c1-20-12-9-15(18)13(16(19)10-12)7-8-14(17)11-5-3-2-4-6-11/h2-6,9-10,18-19H,7-8H2,1H3	null	COC1=CC(=C(C(=C1)O)CCC(=O)C2=CC=CC=C2)O	3.01553178	""	COCONUT:(CNP0237549);Natural Products:(UNPD107987);database	68721606656
14	1	N/A	-174.92667775783073	C16H16O4	[M + H]+	LCKRZXFBCWYAKU	InChI=1S/C16H16O4/c1-20-16-10-14(18)8-4-12(16)5-9-15(19)11-2-6-13(17)7-3-11/h2-4,6-8,10,17-18H,5,9H2,1H3	Loureirin C	COC1=C(C=CC(=C1)O)CCC(=O)C2=CC=C(C=C2)O	2.79999995	14157896	COCONUT:(CNP0185076);KNApSAcK:(7923);Natural Products:(UNPD133393);database;PubChem:(14157896);SuperNatural:(SN00362546);PubMed	68722655314
15	1	N/A	-176.03966765209864	C16H16O4	[M + H]+	SCHKFOGQOYBCTK	InChI=1S/C16H16O4/c1-20-16-10-14(18)6-5-12(16)9-15(19)8-11-3-2-4-13(17)7-11/h2-7,10,17-18H,8-9H2,1H3	null	COC1=C(C=CC(=C1)O)CC(=O)CC2=CC(=CC=C2)O	2.72795677	""	COCONUT:(CNP0110734);Natural Products:(UNPD108158);database;SuperNatural:(SN00286917)	68722655232
16	1	N/A	-176.1778347047799	C16H16O4	[M + H]+	RORZHTZYZDZJKG	InChI=1S/C16H16O4/c1-20-14-8-4-12(16(19)10-14)5-9-15(18)11-2-6-13(17)7-3-11/h2-4,6-8,10,17,19H,5,9H2,1H3	2,4''-dihydroxy-4-methoxydihydrochalcone	COC1=CC(=C(C=C1)CCC(=O)C2=CC=C(C=C2)O)O	2.79999995	14157883	COCONUT:(CNP0225986);KNApSAcK:(7924);Natural Products:(UNPD113528);database;PubChem:(14157883);SuperNatural:(SN00294197);PubMed	68722655314
17	1	N/A	-177.60650950865437	C16H16O4	[M + H]+	ITPFPXSYJTYULR	InChI=1S/C16H16O4/c1-20-16-14(18)10-8-12(15(16)19)13(17)9-7-11-5-3-2-4-6-11/h2-6,8,10,18-19H,7,9H2,1H3	null	COC1=C(C=CC(=C1O)C(=O)CCC2=CC=CC=C2)O	3.29999995	86236273	COCONUT:(CNP0237819);HMDB:(133978);Natural Products:(UNPD144585);database;PubChem:(86236273);SuperNatural:(SN00298063);PubChem class - bio and metabolites	68739432458
18	1	N/A	-182.08847343212352	C16H16O4	[M + H]+	QBZMFPYUJPGIPW	InChI=1S/C16H16O4/c1-19-15-7-12(8-16(10-15)20-2)4-3-11-5-13(17)9-14(18)6-11/h3-10,17-18H,1-2H3	null	COC1=CC(=CC(=C1)C=CC2=CC(=CC(=C2)O)O)OC	3.12603164	""	COCONUT:(CNP0315914);Natural Products:(UNPD75297);database	68721606656
19	1	N/A	-183.14117978267996	C16H16O4	[M + H]+	MFOUUOIYBNKWEE	InChI=1S/C16H16O4/c1-20-16-10-14(18)7-4-12(16)9-15(19)8-11-2-5-13(17)6-3-11/h2-7,10,17-18H,8-9H2,1H3	2-Propanone, 1-(4-hydroxy-2-methoxyphenyl)-3-(4-hydroxyphenyl)-	COC1=C(C=CC(=C1)O)CC(=O)CC2=CC=C(C=C2)O	2.4000001	14160604	COCONUT:(CNP0307901);KNApSAcK:(20672);Natural Products:(UNPD65409);database;PubChem:(14160604)	68721606674
20	1	N/A	-183.87113402738248	C16H16O4	[M + H]+	TZKJYXVKIZDLJU	InChI=1S/C16H16O4/c1-19-12-4-2-10(3-5-12)15-7-6-13-14(18)8-11(17)9-16(13)20-15/h2-5,8-9,15,17-18H,6-7H2,1H3	5,7-Dihydroxy-4''-methoxyflavan	COC1=CC=C(C=C1)C2CCC3=C(C=C(C=C3O2)O)O	3.0999999	25232840	KNApSAcK:(8754);database;PubChem:(25232840);KEGG Mine	77309411346
