,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,Cucurbitacin F,C30H46O7,CC(C)(O)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)[C@@H](O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,AOHIGMQGPFTKQX-QZPKXHNASA-N,C08798,0.9999999999997806,0.9999999986817925,0.9999999990771888
1,Tetrahydroisocucurbitacin I,C30H46O7,CC(C)(O)CCC(=O)C(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(=O)C(O)C4(C)C)C3(C)C(=O)CC12C,YQLCUPUXBKOMCZ-UHFFFAOYSA-N,PMHub:MS000089860,0.9999999999997806,0.9911162311690466,0.9937813618182667
2,Perulactone,C30H46O7,CC(=O)OC1CC(O)CC2=CCC3C4CCC(C(C)(O)C(O)CC5COC(=O)C5C)C4(C)CCC3C21C,ODRFODNLKCBNIK-UHFFFAOYSA-N,FDB012778;;HMDB0034392;;PMHub:MS000073800,0.9999999999997806,0.9671186687080843,0.9769830680955931
3,Poricoic acid M,C30H46O7,C=C(C)[C@@H]1CC=C2C(=CC[C@]3(C)[C@@H]([C@@H](CC[C@@H](O)C(C)(C)O)C(=O)O)[C@H](O)C[C@@]23C)[C@@]1(C)CCC(=O)O,YEEROKSIOBPFET-JBIWJWGBSA-N,NPA026282,0.9999999999997806,0.9360741280657943,0.9552518896459901
4,"23,24-dihydrocucurbitacin D",C30H46O7,CC(C)(O)CCC(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,ITMUUFDDBRYVNJ-VOKXYEOFSA-N,CHEBI:62218,0.9999999999997806,0.918743444633114,0.943120411243114
5,"2beta,16alpha,20,23,26-pentahydroxy-10alpha-curbit-5,24-(E)-dien-3,11-dione",C30H46O7,CC(=CC(O)CC(C)(O)C1C(O)CC2(C)C3CC=C4C(CC(O)C(=O)C4(C)C)C3(C)C(=O)CC12C)CO,OTNVTCVBBIOOBO-UHFFFAOYSA-N,PMHub:MS000177304,0.9999999999997806,0.8783810344962096,0.9148667241472808
6,"3-[(2,6-dideoxy-3-o-methylhexopyranosyl)oxy]-14-hydroxycard-20(22)-enolide",C30H46O7,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(C5=CC(=O)OC5)CCC43O)C2)OC(C)C1O,YBZZSZQZDODUAA-UHFFFAOYSA-N,PMHub:MS000040306,0.9999999999997806,0.8666676543677969,0.9066673580573918
7,Ganoderic Acid C2,C30H46O7,CC(CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(O)C(C)(C)C1CC3O)C(=O)O,RERVSJVGWKIGTJ-UHFFFAOYSA-N,BloodExp:CID57396771;;FDB013972;;HMDB0035304;;PMHub:MS000011010,0.9999999999997806,0.8573492509768372,0.9001444756837202
8,Ganolucidic acid C,C30H46O7,CC(CC(=O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(O)C(C)(CO)C1CC3)C(=O)O,FMQZBQQCIZBLHW-UHFFFAOYSA-N,FDB019320;;HMDB0039691;;NPA032666;;PMHub:MS000045325,0.9999999999997806,0.8486916857194974,0.8940841800035824
9,polyporusterone I|porusterone,C30H46O7,C=C(CC(O)C(C)(O)C1CCC2(O)C3=CC(=O)C4CC(O)C(OC(C)=O)CC4(C)C3CCC12C)C(C)C,JAMKKMXIEALOLX-UHFFFAOYSA-N,PMHub:MS000181286,0.9999999999997806,0.8464474729248849,0.8925132310473536
10,"methyl 3beta,7beta,15alpha-trihydroxy-11,23-dioxo-5alpha-lanost-8-en-26-oate",C30H46O7,COC(=O)C(C)CC(=O)CC(C)C1CC(O)C2C3=C(C(=O)CC12C)C1(C)CCC(O)C(C)(C)C1CC3O,DXEHRWQCQGZTQA-UHFFFAOYSA-N,PMHub:MS000160335,0.9999999999997806,0.838179372177325,0.8867255605240616
11,ganoderic acid B8,C30H46O7,CC(CC(O)CC(C)C1CC(O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(=O)C(C)(C)C1CC3O)C(=O)O,OVLBITNHMRRIBT-UHFFFAOYSA-N,PMHub:MS000082606,0.9999999999997806,0.8377830912456186,0.8864481638718671
12,Ganolucidic acid γa,C30H46O7,CC(=CC(O)C[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)C1C[C@@H]3O)C(=O)O,RDGKBODNFUOHRR-QUILQFKSSA-N,NPA011162,0.9999999999997806,0.8290038993661882,0.880302729556266
