,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,chalcone,C15H12O,O=C(C=Cc1ccccc1)c1ccccc1,DQFBYFPFKXHELB-UHFFFAOYSA-N,CHEBI:27618;;BloodExp:CID7189;;BloodExp:CID637760;;PMHub:MS000000947,1.0,0.9999999991846409,0.9999999994292486
1,MLS003106633,C15H12O,O=CC(=Cc1ccccc1)c1ccccc1,JYVONCAJVKBEGI-UHFFFAOYSA-N,PMHub:MS000105785,1.0,0.7316318174664516,0.8121422722265161
2,"2,3-Diphenylcyclopropane-1-one",C15H12O,O=C1C(c2ccccc2)C1c1ccccc1,IZXJEMNYOPILPT-UHFFFAOYSA-N,BloodExp:CID13434407,1.0,0.604885973822715,0.7234201816759005
3,1-methoxyphenanthrene,C15H12O,COc1cccc2c1ccc1ccccc12,ONMKCYMMGBIVPT-UHFFFAOYSA-N,CHEBI:27753;;HMDB0060323;;C11433;;PMHub:MS000022322,1.0,0.5693712129381222,0.6985598490566856
4,Dibenzosuberone,C15H12O,O=C1c2ccccc2CCc2ccccc21,BMVWCPGVLSILMU-UHFFFAOYSA-N,BloodExp:CID14589;;DTXSID4049400,1.0,0.5262378029571251,0.6683664620699875
5,9-Anthracenemethanol,C15H12O,OCc1c2ccccc2cc2ccccc12,JCJNNHDZTLRSGN-UHFFFAOYSA-N,BloodExp:CID73848,1.0,0.515690181788225,0.6609831272517575
6,"2,7-Dimethyl-9H-fluoren-9-one",C15H12O,Cc1ccc2c(c1)C(=O)c1cc(C)ccc1-2,KFDJRBSJHWTGSL-UHFFFAOYSA-N,NIST:CASNone,1.0,0.5153287286799353,0.6607301100759546
7,9-Phenanthrenemethanol,C15H12O,OCc1cc2ccccc2c2ccccc12,YTBUBUXQLGFKKL-UHFFFAOYSA-N,BloodExp:CID219950,1.0,0.5127157012046973,0.6589009908432881
8,2-phenyl-4H-chromene,C15H12O,C1=C(c2ccccc2)Oc2ccccc2C1,OJXOWGJHAMWLIZ-UHFFFAOYSA-N,BloodExp:CID15559244,1.0,0.5068788313018306,0.6548151819112814
9,3-Phenyl-2H-chromene,C15H12O,C1=C(c2ccccc2)COc2ccccc21,CNNBJLXLTIKXGJ-UHFFFAOYSA-N,BloodExp:CID500460;;HMDB0246115,1.0,0.5058785329249806,0.6541149730474864
10,"6,7-Dihydro-5h-dibenzo[a,c][7]annulen-5-one",C15H12O,O=C1CCc2ccccc2-c2ccccc21,ORJNLUXHBUSOKL-UHFFFAOYSA-N,BloodExp:CID281775,1.0,0.5003561884116042,0.650249331888123
11,"1,8-Dimethylfluoren-9-one",C15H12O,Cc1cccc2c1C(=O)c1c(C)cccc1-2,LJYATQRMZUCOSJ-UHFFFAOYSA-N,BloodExp:CID162451,1.0,0.4877448094804172,0.641421366636292
12,(Phenanthren-1-YL)methanol,C15H12O,OCc1cccc2c1ccc1ccccc12,XXDNQIGMWSPXAO-UHFFFAOYSA-N,BloodExp:CID20293786,1.0,0.48727543675964813,0.6410928057317536
