,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,podophyllotoxin,C22H22O8,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,YJGVMLPVUAXIQN-HAEOHBJNSA-N,PMN:CPD-8959;;CHEBI:75251;;DB12802;;NANPDB:3624;;DTXSID80197245;;TCMSP:MOL001710,1.0,0.9999999990519078,0.9999999993363355
1,beta-peltatin,C22H22O8,COc1cc([C@@H]2c3cc4c(c(O)c3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,HLBPOYVRLSXWJJ-PDSMFRHLSA-N,PMN:CPD-8960;;CHEBI:74867;;NANPDB:3581;;TCMSP:MOL001717,1.0,0.9504838083046125,0.9653386658132288
2,"5,7,4'-trihydroxy-3,3'-dimethoxyflavone-4'-O-(2-methylisobutyrate)|5,7,4'-trihydroxy-3,3'-dimethoxyflavone-4'-O-<2-methylisobutyrate>",C22H22O8,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)ccc1OC(=O)C(C)(C)C,GSIPYKSLUKLRAH-UHFFFAOYSA-N,PMHub:MS000088466,1.0,0.9339210242096072,0.953744716946725
3,"Quercetin 3,3'-dimethyl ether 4'-isovalerate",C22H22O8,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)ccc1OC(=O)CC(C)C,ZQXNTAIEPXSPBP-UHFFFAOYSA-N,PMHub:MS000214700,1.0,0.9288189356082305,0.9501732549257613
4,Dulxanthone H,C22H22O8,COc1cc(O)c2c(=O)c3c(OC)c4c(c(OC)c3oc2c1OC)OC(C)(C)C=C4,ZDTZJKWWYCZWNK-UHFFFAOYSA-N,FDB013528;;HMDB0034936;;PMHub:MS000188078,1.0,0.9101318052922399,0.937092263704568
5,"Quercetin 3,3'-dimethyl ether 4'-(2-methylbutyrate)",C22H22O8,CCC(C)C(=O)Oc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1OC,GJXSHGNJOOZNFH-UHFFFAOYSA-N,PMHub:MS000244432,1.0,0.9052711126549376,0.9336897788584564
6,6-hydroxyjusticidin A,C22H22O8,COc1cc2c(c(O)c1OC)C(OC)C1COC(=O)[C@@H]1[C@@H]2c1ccc2c(c1)OCO2,IAKWMKANCIZAEF-VBFKBZRWSA-N,NANPDB:5104,1.0,0.893145859726217,0.9252021018083518
7,Dulxanthone G,C22H22O8,COc1cc(OC)c2c(=O)c3c(O)c4c(c(OC)c3oc2c1OC)OC(C)(C)C=C4,UGQGBKCQHMQDQW-UHFFFAOYSA-N,FDB013527;;HMDB0034935;;PMHub:MS000095531,1.0,0.8908074245533312,0.9235651971873318
8,5'-demethoxy-6-methoxypodophyllotoxin,C22H22O8,COc1ccc([C@@H]2c3cc4c(c(OC)c3[C@H](O)C3COC(=O)C32)OCO4)cc1OC,OUBXNLHKULQZHY-XDNBZFNLSA-N,PMN:CPD-16749,1.0,0.888948037687672,0.9222636263813704
9,6-methoxydiphyllin,C22H22O8,COc1cc2c(c(OC)c1OC)C(O)C1COC(=O)[C@@H]1[C@@H]2c1ccc2c(c1)OCO2,YDSHUGJNIUQDAY-OKROVLOASA-N,NANPDB:5103,1.0,0.874800331913369,0.9123602323393583
10,yahyaxanthone,C22H22O8,COc1cc(OC)c2c(=O)c3c(O)c(OC)c4c(c3oc2c1OC)C=CC(C)(C)O4,BSWKVMNQZNMVIO-UHFFFAOYSA-N,CHEBI:66491;;PMHub:MS000219062,1.0,0.8595045692568085,0.901653198479766
11,"3,5,8,4'-Tetrahydroxy-7,3'-dimethoxy-6-(3-methylbut-2''-enyl)flavone",C22H22O8,COc1cc(-c2oc3c(O)c(OC)c(CC=C(C)C)c(O)c3c(=O)c2O)ccc1O,LTODEFQVMVALNP-UHFFFAOYSA-N,PMHub:MS000074344,1.0,0.8401030137381187,0.888072109616683
12,"3,5-Dihydroxy-2-(4-hydroxy-3-methoxyphenyl)-8-methoxy-7-[(3-methyl-2-butenyl)oxy]-4H-1-benzopyran-4-one",C22H22O8,COc1cc(-c2oc3c(OC)c(OCC=C(C)C)cc(O)c3c(=O)c2O)ccc1O,PCGBPGFXCMADGM-UHFFFAOYSA-N,PMHub:MS000042300,1.0,0.8396996738820494,0.8877897717174346
13,Daidzein G3,C22H22O8,CO[C@H]1C(Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)O[C@@H](C)[C@H](O)[C@H]1O,CVKPCUMQRIIKCD-YUESUMPFSA-N,NPA019225,1.0,0.8094054175495544,0.866583792284688
14,Steganol,C22H22O8,COc1cc2c(c(OC)c1OC)-c1cc3c(cc1C(O)C1COC(=O)C1C2)OCO3,VLOMFQZOMYZLFI-UHFFFAOYSA-N,PMHub:MS000072004,1.0,0.791824727869238,0.8542773095084666
15,Aciculatin,C22H22O8,COc1cc(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1C1CC(O)C(O)C(C)O1,RUTGHCUXABPJTJ-UHFFFAOYSA-N,PMHub:MS000051388,1.0,0.7873254698647677,0.8511278289053374
16,Piscerisoflavone F,C22H22O8,COc1cc(-c2coc3cc(O)cc(O)c3c2=O)c2c(c1OC)CC(C(C)(C)O)O2,XZWZJCDLWJITRK-UHFFFAOYSA-N,PMHub:MS000038472,1.0,0.7862892958183686,0.850402507072858
