,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,cinchonine,C19H22N2O,C=C[C@H]1C[N@]2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccccc12,KMPWYEUPVWOPIM-QAMTZSDWSA-N,CHEBI:27509;;NPA001936;;DTXSID6045082,1.0,0.9999999993313313,0.999999999531932
1,SCHEMBL5677046,C19H22N2O,C=CC1CNCCC1CCC(=O)c1ccnc2ccccc12,PIIQLZXRLGJEKE-UHFFFAOYSA-N,PMHub:MS000035891,1.0,0.5933908287001447,0.7153735800901013
2,Nortetraphyllicine,C19H22N2O,CC=C1CN2C3CC45c6ccccc6NC4C2CC1C3C5O,HEKXGHRRYWMPER-UHFFFAOYSA-N,PMHub:MS000143354,1.0,0.560879729092913,0.692615810365039
3,corynantheal,C19H22N2O,C=C[C@H]1CN2CCc3c([nH]c4ccccc34)[C@@H]2C[C@@H]1CC=O,SERYQFDKEYVUFP-DEYYWGMASA-N,PMN:CPD-9851;;C16735,1.0,0.5387250615725113,0.6771075431007578
4,Oprea1_632713,C19H22N2O,CC=C1CN2CCC34c5ccccc5NC3C(C=O)C1CC24,GOUXXPLYMIUQLE-UHFFFAOYSA-N,PMHub:MS000068871,1.0,0.5348114286061173,0.6743680000242821
5,(3R)-3-{[6-(4-methylphenyl)pyridin-3-yl]oxy}-1-azabicyclo[2.2.2]octane,C19H22N2O,Cc1ccc(-c2ccc(OC3CN4CCC3CC4)cn2)cc1,NPDLTEZXGWRMLQ-UHFFFAOYSA-N,BloodExp:CID50914822,1.0,0.531610259429347,0.672127181600543
6,aboricine|arboricine,C19H22N2O,CC=C1CN2CCc3c([nH]c4ccccc34)C2CC1C(C)=O,MFTPZTQGJQXTIP-UHFFFAOYSA-N,PMHub:MS000094996,1.0,0.5079839594651289,0.6555887716255901
7,"(3-vinyl-1,2,3,4,6,7,12,12b-octahydro-2,6-methano-indolo[2,3-a]quinolizin-13-yl)-methanol|(9-vinyl-5,6,8,9,10,11,12a,13-octahydro-6,10-methano-indolo[3,2-b]quinolizin-12-yl)-methanol|19,20-dihydro-sarpag-18-en-17-ol|Neosarpagin",C19H22N2O,C=CC1CN2C3CC1C(CO)C2Cc1c3[nH]c2ccccc12,GMHJDFROLYGXPE-UHFFFAOYSA-N,PMHub:MS000081873,1.0,0.5024614272937947,0.6517229991056563
8,"1,2-dehydrodesacetyl-retuline|1,2-Dehydrodesacetylretuline",C19H22N2O,CC=C1CN2CCC34C(=Nc5ccccc53)C(CO)C1CC24,PKSXQJQSOYBVHM-UHFFFAOYSA-N,PMHub:MS000190040,1.0,0.49862777701626454,0.6490394439113851
9,rhazinol,C19H22N2O,CC=C1CN2CCC34C(=Nc5ccccc53)C2CC1C4CO,OPQGQQPUILZXAQ-UHFFFAOYSA-N,PMHub:MS000030503,1.0,0.49444711137279956,0.6461129779609597
10,"10-methoxy-16-methylene-3,7-seco-6-nor-condyfola-2(7),14(19)-diene|10-methoxy-3,7-seco-6-nor-cura-2(7),16,19-triene|10-Methoxyapparicin|4-ethylidene-10-methoxy-6-methylene-1,3,4,5,6,7-hexahydro-2,5-ethano-azocino[4,3-b]indole",C19H22N2O,C=C1c2[nH]c3ccc(OC)cc3c2CN2CCC1C(=CC)C2,ZYPNUZSUCACZSR-UHFFFAOYSA-N,PMHub:MS000102229,1.0,0.4940151123178039,0.6458105786224626
11,10-deoxysarpagine,C19H22N2O,CC=C1CN2[C@H]3C[C@@H]1[C@@H](CO)[C@@H]2Cc1c3[nH]c2ccccc12,VXTDUGOBAOLMED-DHXZDTOLSA-N,PMN:10-DEOXYSARPAGINE,1.0,0.4915937202004128,0.6441156041402889
12,(-)-Koumidine,C19H22N2O,CC=C1CN2C3CC1C(OC)C2Cc1c3[nH]c2ccccc12,VCBAAWKIFVVMFG-UHFFFAOYSA-N,PMHub:MS000041079,1.0,0.48670808229965695,0.6406956576097598
13,Normavacurine,C19H22N2O,CC=C1CN2CCc3c4n(c5ccccc35)C(CO)C1CC42,AVWSKQPXKPSIFK-UHFFFAOYSA-N,PMHub:MS000051066,1.0,0.48512620052836375,0.6395883403698546
14,Yohimban-17-one,C19H22N2O,O=C1CCC2CN3CCc4c([nH]c5ccccc45)C3CC2C1,LEXXFFUKMREIKL-UHFFFAOYSA-N,PMHub:MS000191388,1.0,0.48187626537557754,0.6373133857629043
15,3-oxotabersonine,C19H22N2O,CCC12C=CCN3CCC4(c5ccccc5NC4C(=O)C1)C32,VWEIHRBYFKZAQD-UHFFFAOYSA-N,PMHub:MS000145688,1.0,0.47977019832137885,0.6358391388249651
16,,C19H22N2O,CC=C1C2CCN3CC4(c5ccccc5N(C(C)=O)C4C2)C13,OFTFANZUEOWVIA-UHFFFAOYSA-N,PMHub:MS000043333,1.0,0.47583977935158117,0.6330878455461069
17,Geissoschizal,C19H22N2O,CC=C1CN2CCc3c([nH]c4ccccc34)C2CC1CC=O,BPOHSWSDHJBBKX-UHFFFAOYSA-N,PMHub:MS000072457,1.0,0.4749435351986434,0.6324604746390503
18,Deshydroxyacetylhenningsiine,C19H22N2O,CC1OC=C2C3CC4N(CCC45c4ccccc4NC25)CC13,ZPWKJDJQSMHALT-UHFFFAOYSA-N,PMHub:MS000174206,1.0,0.47383870060521577,0.631687090423651
19,"14,15-Didehydroisoeburnamine",C19H22N2O,CCC12C=CCN3CCc4c(n(c5ccccc45)C(O)C1)C32,HQEIVSZGVBPOQZ-UHFFFAOYSA-N,PMHub:MS000051042,1.0,0.4681528777524002,0.6277070144266801
20,Arboricinine,C19H22N2O,CC=C1C(C(C)=O)CCN2CCc3c([nH]c4ccccc34)C12,VJQGSWILQPMNPT-UHFFFAOYSA-N,PMHub:MS000222611,1.0,0.46722357352591304,0.6270565014681391
21,Minfiensine,C19H22N2O,CC=C1CN2CCC34C=C(CO)C1CC23Nc1ccccc14,HICMXDKNSCMBDU-UHFFFAOYSA-N,PMHub:MS000068089,1.0,0.4567178742302546,0.6197025119611782
22,Lahoricine,C19H22N2O,CC1OCC2C3CC4C5=Nc6ccccc6C52CCN4CC13,IZMNRMSNPWCOTC-UHFFFAOYSA-N,PMHub:MS000222806,1.0,0.45418268263425265,0.6179278778439768
23,Methuenine,C19H22N2O,CC=C1CN(C)CC2Cc3c([nH]c4ccccc34)C(=O)CC12,GCVROCDNUNQXAD-UHFFFAOYSA-N,PMHub:MS000034748,1.0,0.4537368970742855,0.6176158279519999
24,Eburnamonine,C19H22N2O,CCC12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)C32,WYJAPUKIYAZSEM-UHFFFAOYSA-N,BloodExp:CID3195;;BloodExp:CID6973664;;BloodExp:CID71203;;BloodExp:CID92112;;PMHub:MS000004981,1.0,0.44815188872348194,0.6137063221064374
25,16-epi-methuenine,C19H22N2O,CC=C1CN(C)CC2CCc3c([nH]c4ccccc34)C(=O)C12,RFXALDAANPMFLS-UHFFFAOYSA-N,PMHub:MS000079940,1.0,0.4479262527659028,0.613548376936132
26,Tubotaiwinal,C19H22N2O,CCC1C2CCN3CCC4(C(=C2C=O)Nc2ccccc24)C13,INKPAEGOSSBNPB-UHFFFAOYSA-N,PMHub:MS000037661,1.0,0.44453151449096995,0.611172060143679
27,Kopsinginol,C19H22N2O,OC1CC23CCC14C=CCN1CCC2(c2ccccc2N3)C14,HWJAYYGEOULNGC-UHFFFAOYSA-N,PMHub:MS000120513,1.0,0.44340274900363935,0.6103819243025475
28,"12-Ethenyl-10-ethyl-7,8,9,10-tetrahydro-11H-6,10-methano-5,6-diazacycloocta[b]naphthalene-3-ol",C19H22N2O,C=Cc1c2c(nc3cc(O)ccc13)N1CCCC(CC)(C2)C1,YBAHOZZVIXBKFO-UHFFFAOYSA-N,PMHub:MS000047507,1.0,0.4409190048265455,0.6086433033785819
29,Tacamonine,C19H22N2O,CCC1CC2CC(=O)n3c4c(c5ccccc53)CCN(C1)C42,YXXIRYIEQNZFNH-UHFFFAOYSA-N,PMHub:MS000124342,1.0,0.44028856222242096,0.6082019935556946
30,meloyunine,C19H22N2O,CCC12CC3OC1CCN1CCc4c(n3c3ccccc43)C12,DMUIQLGGRBYAEF-UHFFFAOYSA-N,PMHub:MS000145687,1.0,0.4369692891340199,0.6058785023938139
31,2-(1-Benzyl-5-methoxy-2-methyl-1H-indol-3-yl)ethanamine,C19H22N2O,COc1ccc2c(c1)c(CCN)c(C)n2Cc1ccccc1,RPSOLZRELOLSFM-UHFFFAOYSA-N,NIST:CASNone,1.0,0.43075270567455803,0.6015268939721906
32,Subincanadine D,C19H22N2O,C=C1c2[nH]c3ccccc3c2CCN2CCC1(O)C(=CC)C2,KSJURXGTMGUWGP-UHFFFAOYSA-N,PMHub:MS000092134,1.0,0.43069756332353876,0.6014882943264771
33,(-)-Strempeliopine,C19H22N2O,O=C1CC23CCCN4CCC5c6ccccc6N1C5(CC2)C43,BBBSLAHJKPIMRU-UHFFFAOYSA-N,PMHub:MS000247215,1.0,0.4266943676137056,0.5986860573295939
34,Larutensine,C19H22N2O,c1ccc2c(c1)c1c3n2C2CC4(CCCN(CC1)C34)CCO2,JWJLMBUDXBZVLW-UHFFFAOYSA-N,PMHub:MS000099049,1.0,0.4197413497467903,0.5938189448227531
35,N(4)-demethyltaberpsychine,C19H22N2O,CC=C1CNC2Cc3c([nH]c4ccccc34)C3CC1C2CO3,IZAXMLVTNJFFBC-UHFFFAOYSA-N,PMHub:MS000227544,1.0,0.4163466347986751,0.5914426443590726
36,"(14alpha,15alpha)-14,15-epoxyaspidofractinine|(1aR,8bR,11aR,12aS)-4H,12H-1b,3b-ethano-1a,2,3,9,10,12a-hexahydro-11aH-oxireno[6,7]indolizino[8,1-cd]carbazole",C19H22N2O,c1ccc2c(c1)NC13CCC4(CC1)C1OC1CN1CCC23C14,OMOXANKCFKDLES-UHFFFAOYSA-N,PMHub:MS000210214,1.0,0.4161119268640329,0.591278348804823
37,"6,16-Didehydro-20-episilicine",C19H22N2O,CCC1CN(C)CC2=Cc3c([nH]c4ccccc34)C(=O)CC21,UBDHIIGVMZBHQY-UHFFFAOYSA-N,PMHub:MS000188209,1.0,0.412476059759231,0.5887332418314617
38,kopsonoline,C19H22N2O,O=C1CC23CC14CCCN1CCC(C2c2ccccc2N3)C14,KQOTZCMTYZMKDE-UHFFFAOYSA-N,PMHub:MS000129456,1.0,0.4027920239011316,0.5819544167307922
39,"1H-Indole-3-ethanamine, 5-methoxy-N,N-dimethyl-2-phenyl-",C19H22N2O,COc1ccc2[nH]c(-c3ccccc3)c(CCN(C)C)c2c1,VSGPGYWZVPDDSK-UHFFFAOYSA-N,BloodExp:CID6918515,1.0,0.4019897669418345,0.5813928368592841
40,1-Benzyl-4-phenyl-4-piperidinecarboxamide,C19H22N2O,NC(=O)C1(c2ccccc2)CCN(Cc2ccccc2)CC1,LTUVVZKXVNALKM-UHFFFAOYSA-N,NIST:CASNone,1.0,0.39826234979493613,0.5787836448564553
