,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,Obaberine,C38H42N2O6,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc(OC)c(OC)c3Oc3cc4c(cc3OC)CCN(C)[C@@H]4C2)CCN1C,FBCXFKWMGIWMJQ-IHLOFXLRSA-N,C09596,1.0,0.9999999993123303,0.999999999518631
1,L-Tetrandrine,C38H42N2O6,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3,WVTKBKWTSCPRNU-UHFFFAOYSA-N,BloodExp:CID5321894;;BloodExp:CID73078;;BloodExp:CID44559572;;BloodExp:CID73664;;BloodExp:CID457825;;BloodExp:CID5422;;HMDB0030174;;C17060;;PMHub:MS000013159,1.0,0.9999999993123303,0.999999999518631
2,Cycleanine,C38H42N2O6,COc1cc2c3c(c1OC)Oc1ccc(cc1)CC1c4c(cc(OC)c(OC)c4Oc4ccc(cc4)CC3N(C)CC2)CCN1C,ANOXEUSGZWSCQL-UHFFFAOYSA-N,BloodExp:CID121313;;PMHub:MS000025759,1.0,0.9890055194186971,0.9923038635930879
3,Thalmidine;(+)-O-Methylthalicberine,C38H42N2O6,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(OC)c(cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3,UUURWWVPMHAACP-KYJUHHDHSA-N,C09590;;TCMSP:MOL008783,1.0,0.9756960371757455,0.9829872260230217
4,"(+)-O,O-Dimethyltubocurine",C38H42N2O6,COc1ccc2cc1Oc1cc3c(cc1OC)CCN(C)C3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3,BWFWPNFEEDTSFC-UHFFFAOYSA-N,PMHub:MS000113889,1.0,0.9717144227384362,0.9802000959169053
5,Sutchuenensine IV,C38H42N2O6,COc1cc2ccc1Oc1cc3c(cc1OC)CCN(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)N(C)CC3,KHGZQWZWPVXXTQ-XZWHSSHBSA-N,TCMSP:MOL003373,1.0,0.9277019217101766,0.9493913451971236
6,(+)-Isotetrandrine,C38H42N2O6,COc1ccc2cc1Oc1cccc(c1)CC1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1C(C2)N(C)CC3,WTXHFWYAETTXNF-UHFFFAOYSA-N,PMHub:MS000247238,1.0,0.9267516257157211,0.9487261380010048
7,Cycleaneonine,C38H42N2O6,COc1cc2c3c(O)c1OCc1ccc(cc1)CC1c4c(cc(OC)c(OC)c4Oc4ccc(cc4)CC3N(C)CC2)CCN1C,BPJPWJSSKSLGNM-UHFFFAOYSA-N,PMHub:MS000100227,1.0,0.9135089665593947,0.9394562765915762
8,O-methylthalmine,C38H42N2O6,COc1ccc2cc1Oc1ccc(cc1)CC1c3cc(OC)c(OC)c(c3CCN1C)Oc1cc3c(cc1OC)CCN(C)C3C2,KAZMVDUIJWJXEO-UHFFFAOYSA-N,PMHub:MS000047969,1.0,0.9117355307532152,0.9382148715272507
9,Tetrandin,C38H42N2O6,COc1cc2c3c(c1)Oc1c(OC)c(OC)cc4c1C(Cc1ccc(OC)c(c1)Oc1ccc(cc1)CC3N(C)CC2)N(C)CC4,NNDNXSLEMTVVDJ-UHFFFAOYSA-N,PMHub:MS000125616,1.0,0.9040565454593366,0.9328395818215356
