,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,galangin,C15H10O5,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12,VCCRNZQBSJXYJD-UHFFFAOYSA-N,CHEBI:5262;;BloodExp:CID5281616;;FDB000657;;HMDB0029521;;C10044;;NANPDB:2570;;PMHub:MS000005574;;TCMSP:MOL002563,0.9999999999997895,0.9999999993320478,0.9999999995323703
1,genistein,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,TZBJGXHYKVUXJN-UHFFFAOYSA-N,CHEBI:28088;;BloodExp:CID5280961;;DB01645;;FDB011828;;HMDB0003217;;C06563;;NANPDB:2606;;NPA021027;;PMHub:MS000000020;;DTXSID5022308;;TCMSP:MOL000481,0.9999999999997895,0.9542486738000584,0.9679740716599776
2,"6,7,4'-trihydroxyisoflavone",C15H10O5,O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12,GYLUFQJZYAJQDI-UHFFFAOYSA-N,PMN:CPD-6998;;CHEBI:74957;;BloodExp:CID5284649;;FDB008378;;HMDB0031715;;C14314;;PMHub:MS000010440,0.9999999999997895,0.9121670748413647,0.9385169523888921
3,"7,8,4'-Trihydroxyisoflavone",C15H10O5,O=c1c(-c2ccc(O)cc2)coc2c(O)c(O)ccc12,BMZFZTMWBCFKSS-UHFFFAOYSA-N,BloodExp:CID5466139;;FDB012044;;HMDB0033860;;PMHub:MS000036402;;TCMSP:MOL004631,0.9999999999997895,0.8998001305437693,0.9298600913805752
4,Trihydroxyflavone,C15H10O5,O=c1c(O)c(-c2ccccc2)oc2ccc(O)c(O)c12,QLHSZVGLSUHUOI-UHFFFAOYSA-N,BloodExp:CID17840571;;HMDB0259221,0.9999999999997895,0.8125566103680839,0.8687896272575955
5,"5,7,3'-Trihydroxyisoflavone",C15H10O5,O=c1c(-c2cccc(O)c2)coc2cc(O)cc(O)c12,QZKOCYLFGKLBDU-UHFFFAOYSA-N,PMHub:MS000061631,0.9999999999997895,0.8099187028362183,0.8669430919852896
6,"3',4',7-trihydroxyisoflavone",C15H10O5,O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12,DDKGKOOLFLYZDL-UHFFFAOYSA-N,CHEBI:50399;;BloodExp:CID5284648;;FDB029811;;HMDB0041655;;C14313;;PMHub:MS000010480,0.9999999999997895,0.8051675816064372,0.8636173071244428
7,"3,5-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one",C15H10O5,O=c1c(O)c(-c2ccc(O)cc2)oc2cccc(O)c12,ZLNYYIOAMRCRGD-UHFFFAOYSA-N,PMHub:MS000177616;;TCMSP:MOL006078,0.9999999999997895,0.7911574950701239,0.8538102465490236
8,"4H-1-Benzopyran-4-one, 5,7-dihydroxy-3-(2-hydroxyphenyl)-",C15H10O5,O=c1c(-c2ccccc2O)coc2cc(O)cc(O)c12,RMBGWCMOTZYXDQ-UHFFFAOYSA-N,PMHub:MS000198566,0.9999999999997895,0.787129662495156,0.8509907637465459
9,"3,6,7-Trihydroxy-2-phenyl-chromen-4-on|3,6,7-trihydroxy-2-phenyl-chromen-4-one|galangin",C15H10O5,O=c1c(O)c(-c2ccccc2)oc2cc(O)c(O)cc12,CIPSYTVGZURWPT-UHFFFAOYSA-N,PMHub:MS000061108,0.9999999999997895,0.7768145479355859,0.843770183554847
10,SCHEMBL4779251,C15H10O5,O=c1c(-c2ccc(O)cc2)coc2ccc(O)c(O)c12,JBIALMRECRJGOL-UHFFFAOYSA-N,PMHub:MS000056988,0.9999999999997895,0.7684848202830289,0.837939374198057
11,"7-hydroxy-3',5'-dihydroxyisoflavone",C15H10O5,O=c1c(-c2cc(O)cc(O)c2)coc2cc(O)ccc12,FQUUMQNYCLGCCK-UHFFFAOYSA-N,NPA003776;;PMHub:MS000104812,0.9999999999997895,0.7565029775006396,0.8295520842503845
12,apigenin,C15H10O5,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,KZNIFHPLKGYRTM-UHFFFAOYSA-N,CHEBI:18388;;BloodExp:CID5280443;;DB07352;;FDB002798;;HMDB0002124;;C01477;;NANPDB:163;;PMHub:MS000000017;;DTXSID6022391;;T3D4888;;TCMSP:MOL000008,0.9999999999997895,0.7502111309298104,0.8251477916508041
13,2'-hydroxydaidzein,C15H10O5,O=c1c(-c2ccc(O)cc2O)coc2cc(O)ccc12,ZCTNPCRBEWXCGP-UHFFFAOYSA-N,PMN:2-HYDROXYDAIDZEIN;;CHEBI:27479;;FDB000442;;HMDB0029372;;C02495;;PMHub:MS000016093,0.9999999999997895,0.7406167359024732,0.818431715131668
14,"5,7-dihydroxy-4-(4-hydroxy-phenyl)-chromen-2-one",C15H10O5,O=c1cc(-c2ccc(O)cc2)c2c(O)cc(O)cc2o1,CGVARJGGCPCIES-UHFFFAOYSA-N,PMHub:MS000094617,0.9999999999997895,0.7273947074640204,0.809176295224751
15,"3,4',7-Trihydroxyflavone",C15H10O5,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)ccc12,OBWHQJYOOCRPST-UHFFFAOYSA-N,FDB012239;;HMDB0034004;;C10037;;PMHub:MS000010184,0.9999999999997895,0.727302864627759,0.8091120052393681
16,baicalein,C15H10O5,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12,FXNFHKRTJBSTCS-UHFFFAOYSA-N,PMN:CPD-12724;;CHEBI:2979;;BloodExp:CID5281605;;DB16101;;FDB012057;;C10023;;PMHub:MS000010437;;TCMSP:MOL002714,0.9999999999997895,0.7232178640237703,0.8062525048165761
17,CHEMBL457821,C15H10O5,O=c1cc(-c2cccc(O)c2)oc2cc(O)cc(O)c12,BEXPKGWBRBLIIC-UHFFFAOYSA-N,PMHub:MS000198892,0.9999999999997895,0.7197120819437253,0.8037984573605446
18,"3,7,3'-Trihydroxyflavone",C15H10O5,O=c1c(O)c(-c2cccc(O)c2)oc2cc(O)ccc12,PSGKFXVPVUNGDT-UHFFFAOYSA-N,NIST:CASNone,0.9999999999997895,0.7181253227243999,0.8026877259070166
19,"5,6,7-trihydroxyisoflavone",C15H10O5,O=c1c(-c2ccccc2)coc2cc(O)c(O)c(O)c12,AIXGIDCHNCBENY-UHFFFAOYSA-N,PMHub:MS000191377,0.9999999999997895,0.707351949094238,0.7951463643659034
20,emodin,C15H10O5,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,RHMXXJGYXNZAPX-UHFFFAOYSA-N,CHEBI:42223;;BloodExp:CID3220;;DB07715;;FDB013862;;HMDB0035214;;C10343;;NANPDB:5765;;NPA020090;;PMHub:MS000000854;;T3D3755;;TCMSP:MOL000472,0.9999999999997895,0.706185940828923,0.794330158580183
21,"3',4'-Dihydroxyflavonol",C15H10O5,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2ccccc12,KPGMHZQXQVDYNT-UHFFFAOYSA-N,BloodExp:CID145826;;PMHub:MS000235244,0.9999999999997895,0.7042785077501285,0.7929949554250266
22,"3,6,4'-trihydroxyflavone",C15H10O5,O=c1c(O)c(-c2ccc(O)cc2)oc2ccc(O)cc12,QUPHEKFURGDWME-UHFFFAOYSA-N,CHEBI:79733;;C15222;;PMHub:MS000024393,0.9999999999997895,0.7027661300677293,0.7919362910473473
23,"5,7,2'-trihydroxyflavone",C15H10O5,O=c1cc(-c2ccccc2O)oc2cc(O)cc(O)c12,OFYPDAKTVZXXPC-UHFFFAOYSA-N,NANPDB:3955;;PMHub:MS000101025,0.9999999999997895,0.6957404848502975,0.7870183393951451
24,"3,6,3'-Trihydroxyflavone",C15H10O5,O=c1c(O)c(-c2cccc(O)c2)oc2ccc(O)cc12,LRMWPUURCIXKOC-UHFFFAOYSA-N,NIST:CASNone,0.9999999999997895,0.6947423434306176,0.786319640401369
25,"6,7,4'-trihydroxyflavone",C15H10O5,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)cc12,XADJWCRESPGUTB-UHFFFAOYSA-N,PMHub:MS000203710,0.9999999999997895,0.6762691086519411,0.7733883760562956
26,"7,8,4'-Trihydroxyflavone",C15H10O5,O=c1cc(-c2ccc(O)cc2)oc2c(O)c(O)ccc12,HJCIUNMVLYBADX-UHFFFAOYSA-N,BloodExp:CID688853;;PMHub:MS000047919,0.9999999999997895,0.6738327587579225,0.7716829311304825
27,"1,5,7-Trihydroxy-3-methylanthrachinon",C15H10O5,Cc1cc(O)c2c(c1)C(=O)c1c(O)cc(O)cc1C2=O,QXGCQVUIZNDQAM-UHFFFAOYSA-N,PMHub:MS000055026,0.9999999999997895,0.6720477382663691,0.7704334167863951
28,norwogonin,C15H10O5,O=c1cc(-c2ccccc2)oc2c(O)c(O)cc(O)c12,ZFKKRRMUPBBYRS-UHFFFAOYSA-N,CHEBI:7642;;BloodExp:CID5281674;;C10113;;PMHub:MS000004867;;TCMSP:MOL000525,0.9999999999997895,0.6708182909874009,0.7695728036911174
29,"3,6,2'-Trihydroxyflavone",C15H10O5,O=c1c(O)c(-c2ccccc2O)oc2ccc(O)cc12,SLPZPKKKEQCKDP-UHFFFAOYSA-N,NIST:CASNone,0.9999999999997895,0.6707680088593262,0.7695376062014652
30,desoxyerythrolaccin,C15H10O5,Cc1cc(O)cc2c1C(=O)c1c(O)cc(O)cc1C2=O,YEQCMRHFAWAOKU-UHFFFAOYSA-N,NANPDB:2102;;PMHub:MS000037210,0.9999999999997895,0.6520954594498029,0.7564668216147987
31,Trihydroxyisoflavone,C15H10O5,O=c1oc2ccc(O)c(O)c2c(O)c1-c1ccccc1,FMVGBGYNMQJOOS-UHFFFAOYSA-N,BloodExp:CID54736541,0.9999999999997895,0.649106331615559,0.7543744321308281
32,thunberginol B,C15H10O5,O=c1oc(-c2ccc(O)cc2)cc2cc(O)cc(O)c12,COBORSXHAXSETP-UHFFFAOYSA-N,PMHub:MS000108706,0.9999999999997895,0.6471883181533342,0.7530318227072708
33,CHEMBL1915317,C15H10O5,O=c1oc2cc(O)c(O)cc2cc1-c1ccc(O)cc1,YVUQIBOMEHZRBP-UHFFFAOYSA-N,PMHub:MS000191090,0.9999999999997895,0.6448281897200956,0.7513797328040037
34,"7,3',4'-Trihydroxyflavone",C15H10O5,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,PVFGJHYLIHMCQD-UHFFFAOYSA-N,BloodExp:CID5322065;;FDB012021;;PMHub:MS000012109;;TCMSP:MOL002956,0.9999999999997895,0.6426099037691433,0.7498269326383371
35,AQ-270a,C15H10O5,COc1cc(O)cc2c1C(=O)c1c(O)cccc1C2=O,MKPXKUVNBNOJOI-UHFFFAOYSA-N,NPA020275,0.9999999999997895,0.6379526508398563,0.7465668555878362
36,Aloe emodin,C15H10O5,O=C1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc21,YDQWDHRMZQUTBA-UHFFFAOYSA-N,CHEBI:2607;;BloodExp:CID10207;;HMDB0030829;;C10294;;NANPDB:1809;;PMHub:MS000004016;;TCMSP:MOL000471,0.9999999999997895,0.6377937809535466,0.7464556466674194
37,"1,8-Dihydroxy-3-methoxyanthracene-9,10-dione",C15H10O5,COc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,ZMPLLBBFALVVAF-UHFFFAOYSA-N,PMHub:MS000231455,0.9999999999997895,0.6340099970902173,0.7438069979630889
38,Nivegin,C15H10O5,O=c1cc(O)c2c(O)cc(-c3ccc(O)cc3)cc2o1,UMEUPGNISCZDFG-UHFFFAOYSA-N,PMHub:MS000235688,0.9999999999997895,0.6321033767259997,0.7424723637081365
