structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.5328763647868676	-15.701242955880158	C6H11NO2S	[M + H]+	ZFAHNWWNDFHPOH	InChI=1S/C6H11NO2S/c1-2-3-10-4-5(7)6(8)9/h2,5H,1,3-4,7H2,(H,8,9)	S-Allylcysteine	C=CCSCC(C(=O)O)N	-2.0999999	98280;9793905;10313252;25202793;36689185;40424388;71309045;129634399	HMDB:(34323);PubChem class - food;SuperNatural:(SN00002380 SN00156665);ZINC bio:(ZINC01621720 ZINC02517162);additional;MeSH:(98280 9793905 40424388);Plantcyc:(CPD-9298);PubMed;COCONUT:(CNP0206886);KNApSAcK:(37771);Natural Products:(UNPD179567);database;PubChem:(98280 9793905 10313252 25202793 36689185 40424388 71309045 129634399);CHEBI:(74077 133648);PubChem class - bio and metabolites;KEGG:(C16759);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-9298)	68941441406
2	1	N/A	-41.06711272387118	C6H11NO2S	[M + H]+	HYGGRRPFVXHQQW	InChI=1S/C6H11NO2S/c1-2-3-10-4-5(7)6(8)9/h2-3,5H,4,7H2,1H3,(H,8,9)	L-Cysteine, S-(1E)-1-propenyl-	CC=CSCC(C(=O)O)N	-2.0	11989381;23439269;57064212;67153752;73170461;87194674;91820358	COCONUT:(CNP0158331);HMDB:(29440);Natural Products:(UNPD173970 UNPD69152);database;PubChem:(11989381 23439269 57064212 67153752 73170461 87194674 91820358);SuperNatural:(SN00400056 SN00260650);PubChem class - bio and metabolites;MeSH:(11989381);Plantcyc:(CPD-17436);PubMed;Biocyc:(CPD-17436)	68739565646
3	1	N/A	-127.30299505942861	C6H11NO2S	[M + H]+	AMPHKYRLSOPVBX	InChI=1S/C6H11NO2S/c1-2-3-7-5(4-10)6(8)9/h2,5,7,10H,1,3-4H2,(H,8,9)	3-mercapto-2-(prop-2-enylamino)propanoic acid	C=CCNC(CS)C(=O)O	-1.89999998	23437571;53650916;87666603	COCONUT:(CNP0076452);MeSH:(53650916);database;PubChem:(23437571 53650916 87666603);PubMed	68721573958
4	1	N/A	-131.99394839777835	C6H11NO2S	[M + H]+	DVSVPBIMIUTWKK	InChI=1S/C6H11NO2S/c1-2-3-9-6(8)5(7)4-10/h2,5,10H,1,3-4,7H2	null	C=CCOC(=O)C(CS)N	0.200000003	21201340;45082402	PubChem:(21201340 45082402);PubMed;database	68719476802
5	1	N/A	-138.42630363988897	C6H11NO2S	[M + H]+	OGAZLBFLUHPSRJ	InChI=1S/C6H11NO2S/c1-4-2-10-3-5(7-4)6(8)9/h4-5,7H,2-3H2,1H3,(H,8,9)	3-Thiomorpholinecarboxylic acid, 5-methyl-	CC1CSCC(N1)C(=O)O	-2.0	12858837;12858839;12858840;56632060	PubChem:(12858837 12858839 12858840 56632060);database	68719476738
6	1	N/A	-141.89482303660256	C6H11NO2S	[M + H]+	WIPRZHGCPZSPLJ	InChI=1S/C6H11NO2S/c7-6(5(8)9)1-3-10-4-2-6/h1-4,7H2,(H,8,9)	(4-carboxythian-4-yl)azanium	C1CSCCC1(C(=O)O)N	-2.4000001	336313;5231920;5247587	NORMAN:(NS00015985);database;Training Set;PubChem:(336313 5231920 5247587);PubMed	68719755330
7	1	N/A	-172.84706908956255	C6H11NO2S	[M + H]+	ZRBNETYZYOXTLS	InChI=1S/C6H11NO2S/c1-2-9-6(8)5-3-10-4-7-5/h5,7H,2-4H2,1H3	Ethyl thiazolidine-4-carboxylate	CCOC(=O)C1CSCN1	0.600000024	103574;13011878;13011879;20144148	NORMAN:(NS00054324);database;Training Set;PubChem:(103574 13011878 13011879 20144148)	68719755266
8	1	N/A	-179.0089722275898	C6H11NO2S	[M + H]+	OCQICQZUUHJWGZ	InChI=1S/C6H11NO2S/c1-6(2)7-4(3-10-6)5(8)9/h4,7H,3H2,1-2H3,(H,8,9)	2,2-Dimethyl-4-thiazolidinecarboxylic acid	CC1(NC(CS1)C(=O)O)C	-1.70000005	676442;676443;419715;6920200;6920201;20575187	NORMAN:(NS00057201);COCONUT:(CNP0226766);database;PubChem:(676442 676443 419715 6920200 6920201 20575187);CHEBI:(39764);PubChem class - bio and metabolites	68738613282
9	1	N/A	-209.6632943823626	C6H11NO2S	[M + H]+	LLRORYLEZABTBA	InChI=1S/C6H11NO2S/c1-3-10-6(9)4-7-5(2)8/h3-4H2,1-2H3,(H,7,8)	N-Acetylglycin-thiolethyl ester	CCSC(=O)CNC(=O)C	0.400000006	15553243	COCONUT:(CNP0003278);database;PubChem class - food;PubChem:(15553243)	68855791618
10	1	N/A	-238.81980768854353	C6H11NO2S	[M + H]+	NBRCIHAGNJRRRI	InChI=1S/C6H11NO2S/c1-10-5-2-6(9)7-3-4-8/h2,5,8H,3-4H2,1H3,(H,7,9)	Entadamide A	CSC=CC(=O)NCCO	-0.400000006	130463;6439215;101907535	COCONUT:(CNP0211261);KNApSAcK:(31763);Natural Products:(UNPD178174);database;PubChem:(130463 6439215 101907535);SuperNatural:(SN00305663);MeSH:(6439215);KEGG:(C20204);PubMed	68722655574
11	1	N/A	-241.99056175128393	C6H11NO2S	[M + H]+	OLPXMJORFVGIOU	InChI=1S/C6H11NO2S/c7-10(8,9)6-4-2-1-3-5-6/h4H,1-3,5H2,(H2,7,8,9)	cyclohexene-1-sulfonamide	C1CCC(=CC1)S(=O)(=O)N	0.600000024	17976419	PubChem:(17976419);database	68719476738
