structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.30533717772409685	-98.69741723667768	C17H18O6	[M + H]+	VONHPDPSQNJJTD	InChI=1S/C17H18O6/c1-9(2)16(22-10(3)18)15(20)14-12(21-4)7-5-11-6-8-13(19)23-17(11)14/h5-8,15-16,20H,1H2,2-4H3	null	CC(=C)C(C(C1=C(C=CC2=C1OC(=O)C=C2)OC)O)OC(=O)C	2.20000005	13917399	COCONUT:(CNP0351946);Natural Products:(UNPD23747 UNPD164346);database;PubChem:(13917399);SuperNatural:(SN00353998 SN00292153)	68722655234
2	1	N/A	-113.33401260393948	C17H18O6	[M + H]+	ZHMBJOBSCRAOAO	InChI=1S/C17H18O6/c1-8-5-11(19)15-13(21-8)7-12-10(16(15)20)6-14(22-9(2)18)17(3,4)23-12/h5,7,14,20H,6H2,1-4H3	(5-hydroxy-2,2,8-trimethyl-6-oxo-3,4-dihydropyrano[3,2-g]chromen-3-yl) acetate	CC1=CC(=O)C2=C(C3=C(C=C2O1)OC(C(C3)OC(=O)C)(C)C)O	2.70000005	5315865;21670036	COCONUT:(CNP0287912);Natural Products:(UNPD157102);database;PubChem:(5315865 21670036);SuperNatural:(SN00159584)	68722655234
3	1	N/A	-121.87168534811043	C17H18O6	[M + H]+	PDSMUJYSJVAMNJ	InChI=1S/C17H18O6/c1-9(2)15(20)17(22-10(3)18)14-12(21-4)7-5-11-6-8-13(19)23-16(11)14/h5-8,15,17,20H,1H2,2-4H3	null	CC(=C)C(C(C1=C(C=CC2=C1OC(=O)C=C2)OC)OC(=O)C)O	2.20000005	13917415	COCONUT:(CNP0247312);Natural Products:(UNPD59879);database;PubChem:(13917415);SuperNatural:(SN00296317)	68722655234
4	1	N/A	-130.11621743667422	C17H18O6	[M + H]+	VLHOVPZUSXEINR	InChI=1S/C17H18O6/c1-9(2)15(20)17(22-10(3)18)14-12(21-4)7-5-11-6-8-13(19)23-16(11)14/h5-9,17H,1-4H3	[1-(7-methoxy-2-oxochromen-8-yl)-3-methyl-2-oxobutyl] acetate	CC(C)C(=O)C(C1=C(C=CC2=C1OC(=O)C=C2)OC)OC(=O)C	2.5999999	5317952;26116436;26116438	COCONUT:(CNP0254996);Natural Products:(UNPD108912);database;PubChem:(5317952 26116436 26116438);SuperNatural:(SN00020653 SN00020654);ZINC bio:(ZINC14500124 ZINC14500127);additional;PubChem class - safety and toxic;Training Set	68790312962
5	1	N/A	-148.2099107531396	C17H18O6	[M + H]+	CRAONLIHLOSKGE	InChI=1S/C17H18O6/c1-17(2,20)12(18)8-11-15-10(6-7-22-15)14(21-3)9-4-5-13(19)23-16(9)11/h4-7,12,18,20H,8H2,1-3H3	null	CC(C)(C(CC1=C2C(=C(C3=C1OC(=O)C=C3)OC)C=CO2)O)O	1.89999998	25751135;25751136;45360314	COCONUT:(CNP0204369);Natural Products:(UNPD134268);database;PubChem:(25751135 25751136 45360314);SuperNatural:(SN00019864 SN00019863);ZINC bio:(ZINC13311190 ZINC13311192);additional;Training Set	68723204098
6	1	N/A	-175.61445287485924	C17H18O6	[M + H]+	OXKWFUOLSXUVHF	InChI=1S/C17H18O6/c1-9(2)17(22-10(3)18)16(20)12-7-11-5-6-15(19)23-13(11)8-14(12)21-4/h5-8,16,20H,1-4H3	null	CC(=C(C(C1=C(C=C2C(=C1)C=CC(=O)O2)OC)O)OC(=O)C)C	2.73268342	""	COCONUT:(CNP0309630);KNApSAcK:(19857);Natural Products:(UNPD120610);database;SuperNatural:(SN00368021)	68722655248
7	1	N/A	-176.4741375522128	C17H18O6	[M + H]+	DAVFRMKSTZLULF	InChI=1S/C17H18O6/c1-17(2,20)14(18)7-9-6-11-13(23-16(9)19)8-12-10(4-5-22-12)15(11)21-3/h4-6,8,14,18,20H,7H2,1-3H3	null	CC(C)(C(CC1=CC2=C(C=C3C(=C2OC)C=CO3)OC1=O)O)O	1.89999998	90986588	COCONUT:(CNP0149499);KNApSAcK:(35023);Natural Products:(UNPD11740);database;PubChem:(90986588);SuperNatural:(SN00256965);PubMed	68722655314
8	1	N/A	-180.68946328706062	C17H18O6	[M + H]+	UHENVVIVPZCJOA	InChI=1S/C17H18O6/c1-17(2,20-3)14(18)9-22-16-10-4-5-15(19)23-13(10)8-12-11(16)6-7-21-12/h4-8,14,18H,9H2,1-3H3	Oxypeucedanin methnolate	CC(C)(C(COC1=C2C=CC(=O)OC2=CC3=C1C=CO3)O)OC	2.0999999	483514;15945061;44144313	COCONUT:(CNP0092232 CNP0301881);Natural Products:(UNPD58006);database;PubChem:(483514 15945061 44144313);SuperNatural:(SN00360885 SN00157640);PubMed	68722655298
9	1	N/A	-188.586833534043	C17H18O6	[M + H]+	XRBMPACVVNZLIO	InChI=1S/C17H18O6/c1-9(2)12(18)8-22-17-15-11(6-7-21-15)14(20-3)10-4-5-13(19)23-16(10)17/h4-7,9,12,18H,8H2,1-3H3	null	CC(C)C(COC1=C2C(=C(C3=C1OC(=O)C=C3)OC)C=CO2)O	3.0	15596588	COCONUT:(CNP0322817);Natural Products:(UNPD97033);database;PubChem:(15596588);SuperNatural:(SN00248104);KEGG Mine	77312589826
10	1	N/A	-200.7553103801809	C17H18O6	[M + H]+	LPFGEJHDAXBPLK	InChI=1S/C17H18O6/c1-17(2,20)12(18)8-11-9-4-5-13(19)23-14(9)10-6-7-22-16(10)15(11)21-3/h4-7,12,18,20H,8H2,1-3H3	null	CC(C)(C(CC1=C2C=CC(=O)OC2=C3C=COC3=C1OC)O)O	1.89999998	12044295	COCONUT:(CNP0107559);KNApSAcK:(36625);Natural Products:(UNPD40168);database;PubChem:(12044295);SuperNatural:(SN00343863)	68722655250
11	1	N/A	-207.78180518820096	C17H18O6	[M + H]+	AGRRTROKJISJAQ	InChI=1S/C17H18O6/c1-17(2,20)8-10(18)9-22-16-11-3-4-15(19)23-14(11)7-13-12(16)5-6-21-13/h3-7,10,18,20H,8-9H2,1-2H3	null	CC(C)(CC(COC1=C2C=CC(=O)OC2=CC3=C1C=CO3)O)O	2.34674954	""	COCONUT:(CNP0132117);Natural Products:(UNPD203425);database	68721606656
12	1	N/A	-208.07169611104905	C17H18O6	[M + H]+	ATYUBHYTYSFHCA	InChI=1S/C17H18O6/c1-17(2,20)12(18)8-11-9-4-5-13(19)23-15(9)16(21-3)14-10(11)6-7-22-14/h4-7,12,18,20H,8H2,1-3H3	7H-Furo[3, 4-(2,3-dihydroxy-3-methylbutyl)-9-methoxy-	CC(C)(C(CC1=C2C=CC(=O)OC2=C(C3=C1C=CO3)OC)O)O	1.89999998	4981	COCONUT:(CNP0109748);Natural Products:(UNPD59677);database;PubChem:(4981);SuperNatural:(SN00236943);PubMed	68722655298
13	1	N/A	-216.65138581097835	C17H18O6	[M + H]+	ICVVBGAHOQMQEJ	InChI=1S/C17H18O6/c1-17(2,20-3)12(18)9-22-16-14-11(6-7-21-14)8-10-4-5-13(19)23-15(10)16/h4-8,12,18H,9H2,1-3H3	Heraclenol 3''-meester	CC(C)(C(COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)O)OC	2.30726552	483515;56776229	COCONUT:(CNP0220664);Natural Products:(UNPD40644);database;PubChem:(483515 56776229);SuperNatural:(SN00036395);ZINC bio:(ZINC05962401);Training Set	68722679810
14	1	N/A	-225.66493492134043	C17H18O6	[M + H]+	MWTVZZZJXLZCEN	InChI=1S/C17H18O6/c1-21-10-6-12(18)11-8-14(20)17(23-16(11)7-10)9-3-4-15(22-2)13(19)5-9/h3-7,14,17-20H,8H2,1-2H3	Catechin 7,4''-dimethyl ether	COC1=C(C=C(C=C1)C2C(CC3=C(C=C(C=C3O2)OC)O)O)O	2.2917819	21633047;57772155;67233966	COCONUT:(CNP0303134);HMDB:(30663);KNApSAcK:(8812);Natural Products:(UNPD147920);database;PubChem:(21633047 57772155 67233966);SuperNatural:(SN00325454);CHEBI:(143047);PubChem class - bio and metabolites	68739432506
15	1	N/A	-226.84425854531239	C17H18O6	[M + H]+	MRCNHKDHJOLFDP	InChI=1S/C17H18O6/c1-8-17(3,4)12-13-10(6-7-11(19)23-13)14(20-5)16(15(12)21-8)22-9(2)18/h6-8H,1-5H3	null	CC1C(C2=C(O1)C(=C(C3=C2OC(=O)C=C3)OC)OC(=O)C)(C)C	3.07944226	""	COCONUT:(CNP0319798);Natural Products:(UNPD80391);database;SuperNatural:(SN00283039)	68722655232
16	1	N/A	-235.00881672409986	C17H18O6	[M + H]+	FPXUNDFOZUOGBF	InChI=1S/C17H18O6/c1-10(2)5-16(18)22-9-11-6-17(19)23-13-8-15(21-4)14(20-3)7-12(11)13/h5-8H,9H2,1-4H3	(6,7-dimethoxy-2-oxochromen-4-yl)methyl 3-methylbut-2-enoate	CC(=CC(=O)OCC1=CC(=O)OC2=CC(=C(C=C12)OC)OC)C	2.5	21579664	COCONUT:(CNP0268934);MeSH:(21579664);database;PubChem:(21579664);PubMed;CHEBI:(66463)	68721573990
17	1	N/A	-236.03707693693653	C17H18O6	[M + H]+	NGSUSSOGRSHNJA	InChI=1S/C17H18O6/c1-21-10-6-15(22-2)17-13(20)8-14(23-16(17)7-10)11-4-3-9(18)5-12(11)19/h3-7,13-14,18-20H,8H2,1-2H3	null	COC1=CC2=C(C(CC(O2)C3=C(C=C(C=C3)O)O)O)C(=C1)OC	1.89999998	71715013	COCONUT:(CNP0283518);Natural Products:(UNPD217661);database;PubChem:(71715013)	68721606658
18	1	N/A	-244.24608933611788	C17H18O6	[M + H]+	UGMLMXOTFZEATD	InChI=1S/C17H18O6/c1-21-14-4-3-11(17(22-2)16(14)20)10-5-9-6-12(18)13(19)7-15(9)23-8-10/h3-4,6-7,10,18-20H,5,8H2,1-2H3	Bryaflavan	COC1=C(C(=C(C=C1)C2CC3=CC(=C(C=C3OC2)O)O)OC)O	2.5999999	44257512	COCONUT:(CNP0162393);HMDB:(130879);KNApSAcK:(9719);Natural Products:(UNPD124756 UNPD171393);database;PubChem:(44257512);SuperNatural:(SN00326810 SN00348894);PubChem class - bio and metabolites;KEGG Mine	77329367066
19	1	N/A	-248.2654457368198	C17H18O6	[M + H]+	PEIKVIYNHNSILV	InChI=1S/C17H18O6/c1-17(2,11(19)8-18)13-15-10(6-7-22-15)14(21-3)9-4-5-12(20)23-16(9)13/h4-7,11,18-19H,8H2,1-3H3	null	CC(C)(C1=C2C(=C(C3=C1OC(=O)C=C3)OC)C=CO2)C(CO)O	2.0999999	101718031	COCONUT:(CNP0143161);KNApSAcK:(36599);Natural Products:(UNPD188435);database;PubChem:(101718031);SuperNatural:(SN00330760)	68722655250
20	1	N/A	-251.4053507867814	C17H18O6	[M + H]+	FKSLFBLGVHYQCL	InChI=1S/C17H18O6/c1-21-13-6-4-11(17(22-2)15(13)20)10-7-9-3-5-12(18)14(19)16(9)23-8-10/h3-6,10,18-20H,7-8H2,1-2H3	8-Demethylduartin	COC1=C(C(=C(C=C1)C2CC3=C(C(=C(C=C3)O)O)OC2)OC)O	2.5999999	44257513	COCONUT:(CNP0174959);HMDB:(130883);KNApSAcK:(9720);Natural Products:(UNPD142859 UNPD172626);database;PubChem:(44257513);SuperNatural:(SN00305136 SN00337055);PubChem class - bio and metabolites;PubMed;KEGG Mine	77329367130
