structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	N/A	-112.7107985326786	C20H33O5	[M]-	PXGPLTODNUVGFL	InChI=1S/C20H34O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,12-13,15-19,21-23H,2-3,5-6,8-11,14H2,1H3,(H,24,25)/p-1	null	CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)[O-])[C@@H](O)C[C@H]1O	3.570046156065765	""	Training Set	16384
2	1	N/A	-137.8846874027828	C20H33O5	[M]-	CIMMACURCPXICP	InChI=1S/C20H34O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h12-13,15-18,21-22H,2-11,14H2,1H3,(H,24,25)/p-1	null	CCCCC[C@H](O)/C=C/[C@H]1C(=O)C[C@H](O)[C@@H]1CCCCCCC(=O)[O-]	3.7915710494560555	""	Training Set	16384
3	1	N/A	-146.69370566164423	C20H33O5	[M]-	GMVPRGQOIOIIMI	InChI=1S/C20H34O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h12-13,15-17,19,21,23H,2-11,14H2,1H3,(H,24,25)/p-1	null	CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)[O-]	3.791571049456052	""	Training Set	16384
4	1	N/A	-156.46793108004357	C20H33O5	[M]-	PRMWQIVYOYCJQC	InChI=1S/C20H34O5/c1-2-3-9-12-17(21)15-16-19(23)18(22)13-10-7-5-4-6-8-11-14-20(24)25/h4,6-7,10,15-19,21-23H,2-3,5,8-9,11-14H2,1H3,(H,24,25)/p-1	null	CCCCCC(O)/C=C/C(O)C(O)C/C=C\C/C=C\CCCC(=O)[O-]	3.8773132502104533	""	""	0
5	1	N/A	-157.9248916447109	C20H33O5	[M]-	YCFPVUKKIWMCJK	InChI=1S/C20H34O5/c1-2-3-9-13-18(22)19(23)16-15-17(21)12-10-7-5-4-6-8-11-14-20(24)25/h4,6-7,10,15-19,21-23H,2-3,5,8-9,11-14H2,1H3,(H,24,25)/p-1	null	CCCCCC(O)C(O)/C=C/C(O)C/C=C\C/C=C\CCCC(=O)[O-]	3.8773132502104533	""	""	0
6	1	N/A	-159.09454018807602	C20H33O5	[M]-	VKTIONYPMSCHQI	InChI=1S/C20H34O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h4,7,16-19,22-23H,2-3,5-6,8-14H2,1H3,(H,24,25)/p-1	null	CCCCCC(=O)CC[C@@H]1[C@@H](C/C=C\CCCC(=O)[O-])[C@@H](O)C[C@H]1O	3.6477615705803363	""	""	0
7	1	N/A	-167.78082156376678	C20H33O5	[M]-	NTAYABHEVAQSJS	InChI=1S/C20H34O5/c1-2-3-6-9-15(21)12-13-17-16(18-14-19(17)25-24-18)10-7-4-5-8-11-20(22)23/h12-13,15-19,21H,2-11,14H2,1H3,(H,22,23)/p-1	null	CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](CCCCCCC(=O)[O-])[C@@H]2C[C@H]1OO2	4.7511706354693874	""	Training Set	16384
8	1	N/A	-168.1340460427268	C20H33O5	[M]-	QPXXPLNAYDQELM	InChI=1S/C20H34O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h12-13,16-19,22-23H,2-11,14H2,1H3,(H,24,25)/p-1	null	CCCCCC(=O)/C=C/[C@@H]1[C@@H](CCCCCCC(=O)[O-])[C@@H](O)C[C@H]1O	3.929403406669078	""	Training Set	16384
9	1	N/A	-170.55237656073754	C20H33O5	[M]-	WRFBDEURXXFJRY	InChI=1S/C20H34O5/c1-2-3-8-12-17(21)13-9-6-4-5-7-10-14-18(22)19(23)15-11-16-20(24)25/h4-7,10,14,17-19,21-23H,2-3,8-9,11-13,15-16H2,1H3,(H,24,25)/p-1	null	CCCCC[C@H](O)CC/C=C\C=C\C=C\[C@@H](O)[C@@H](O)CCCC(=O)[O-]	3.8773132502104524	""	""	0
10	1	N/A	-172.1742278385111	C20H33O5	[M]-	UEBHTEGMSDHNKB	InChI=1S/C20H34O5/c1-2-3-11-14-17(21)20(25)18(22)15-12-9-7-5-4-6-8-10-13-16-19(23)24/h5-8,12,15,17-18,20-22,25H,2-4,9-11,13-14,16H2,1H3,(H,23,24)/p-1	null	CCCCCC(O)C(O)C(O)/C=C\C/C=C\C/C=C\CCCC(=O)[O-]	3.8773132502104497	""	""	0
11	1	N/A	-176.31718589517578	C20H33O5	[M]-	WPLPEZUSILBTGP	InChI=1S/C20H34O5/c1-2-3-4-5-6-10-13-18(22)19(23)16-15-17(21)12-9-7-8-11-14-20(24)25/h6-7,9-10,15-19,21-23H,2-5,8,11-14H2,1H3,(H,24,25)/p-1	null	CCCCC/C=C\C[C@@H](O)C(O)/C=C/C(O)C/C=C\CCCC(=O)[O-]	3.877313250210457	""	""	0
12	1	N/A	-177.72648078581906	C20H33O5	[M]-	CDUVSQMTLOYKTR	InChI=1S/C20H34O5/c1-2-3-6-9-15(21)12-13-17-16(18(22)14-19(17)23)10-7-4-5-8-11-20(24)25/h16-17,19,23H,2-14H2,1H3,(H,24,25)/p-1	null	CCCCCC(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)[O-]	3.8692864639706235	""	""	0
13	1	N/A	-214.78038375099493	C20H33O5	[M]-	GOHNIXDAQODZKP	InChI=1S/C20H34O5/c1-2-3-4-5-8-11-14-17(21)20(25)18(22)15-12-9-6-7-10-13-16-19(23)24/h6-8,11-12,15,17-18,20-22,25H,2-5,9-10,13-14,16H2,1H3,(H,23,24)/p-1	null	CCCCC/C=C\C[C@@H](O)[C@H](O)C(O)/C=C\C/C=C\CCCC(=O)[O-]	3.877313250210457	""	""	0
