structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.9925178258154393	-30.983073617288827	C22H23N3O4	[M + H]+	AAKJLRGGTJKAMG	InChI=1S/C22H23N3O4/c1-4-16-6-5-7-17(12-16)25-22-18-13-20(28-10-8-26-2)21(29-11-9-27-3)14-19(18)23-15-24-22/h1,5-7,12-15H,8-11H2,2-3H3,(H,23,24,25)	Erlotinib	COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC	3.29999995	176870;25124815;25125154;25125155;25125156;25125157;25125158;25125159;25125497;25125498;25125499;25125500;25125501;25125502;25125835;25125836;25125837;25125838;25125839;25207692;25235593;25235634;25235636;25235679;25235723;25235724;24825688;44625620;44243443;44243445;44243480;49849307;50878547	HMDB:(14671);ZINC bio:(ZINC01546066);additional;HSDB:(183321-74-6);MeSH:(176870);PubMed;NORMAN:(NS00006169);COCONUT:(CNP0021780);database;PubChem:(176870 25124815 25125154 25125155 25125156 25125157 25125158 25125159 25125497 25125498 25125499 25125500 25125501 25125502 25125835 25125836 25125837 25125838 25125839 25207692 25235593 25235634 25235636 25235679 25235723 25235724 24825688 44625620 44243443 44243445 44243480 49849307 50878547);CHEBI:(114785);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;PubChem class - drug	68839826030
2	1	N/A	-338.2863369728191	C22H23N3O4	[M + H]+	LFZBJMWIAAPZLM	InChI=1S/C22H23N3O4/c1-25-15-10-13-11-16(27-3)20(28-4)21(29-5)18(13)17(19(15)24-22(25)23)12-6-8-14(26-2)9-7-12/h6-11H,1-5H3,(H2,23,24)	5,6,7-trimethoxy-4-(4-methoxyphenyl)-1-methylbenzo[f]benzimidazol-2-amine	CN1C2=C(C(=C3C(=C2)C=C(C(=C3OC)OC)OC)C4=CC=C(C=C4)OC)N=C1N	3.9000001	23248791	COCONUT:(CNP0242285);MeSH:(23248791);Natural Products:(UNPD111341);database;PubChem:(23248791);PubMed	68721606726
3	1	N/A	-423.7619897011493	C22H23N3O4	[M + H]+	MMJDLDDXKDBQTO	InChI=1S/C22H23N3O4/c1-28-19-7-3-16(14-20(19)29-2)22(27)25-11-9-24(10-12-25)17-5-6-18-15(13-17)4-8-21(26)23-18/h3,5-7,9,11,13-14H,4,8,10,12H2,1-2H3,(H,23,26)	6-[4-(3,4-dimethoxybenzoyl)-2,3-dihydropyrazin-1-yl]-3,4-dihydro-1H-quinolin-2-one	COC1=C(C=C(C=C1)C(=O)N2CCN(C=C2)C3=CC4=C(C=C3)NC(=O)CC4)OC	2.0999999	3083529	PubChem:(3083529);database	68719476738
4	1	N/A	-446.66465545573055	C22H23N3O4	[M + H]+	MAQKGNBGUVFWNR	InChI=1S/C22H23N3O4/c23-19(13-26)21(28)25-20(11-14-5-9-18(27)10-6-14)22(29)24-17-8-7-15-3-1-2-4-16(15)12-17/h1-10,12,19-20,26-27H,11,13,23H2,(H,24,29)(H,25,28)	Ser-Tyr |A-naphthylamide	C1=CC=C2C=C(C=CC2=C1)NC(=O)C(CC3=CC=C(C=C3)O)NC(=O)C(CO)N	1.79999995	3632877;7015692;7015693;49825971;92259161;92259162;92259163	database;PubChem class - safety and toxic;PubChem:(3632877 7015692 7015693 49825971 92259161 92259162 92259163);CHEBI:(90751)	68786585634
5	1	N/A	-482.0217089804258	C22H23N3O4	[M + H]+	QLMSQQJPLCTEGY	InChI=1S/C22H23N3O4/c26-19-9-4-10-25(19)18-8-3-7-17(11-18)24-21(28)20(27)23-14-22(29)12-15-5-1-2-6-16(15)13-22/h1-3,5-8,11,29H,4,9-10,12-14H2,(H,23,27)(H,24,28)	null	C1CC(=O)N(C1)C2=CC=CC(=C2)NC(=O)C(=O)NCC3(CC4=CC=CC=C4C3)O	1.39999998	91631243	PubChem:(91631243);database	68719476738
6	1	N/A	-516.1810357060875	C22H23N3O4	[M + H]+	OQGAXKQYQAYFPV	InChI=1S/C22H23N3O4/c1-27-18-3-2-4-19(13-18)28-15-20-14-21(24-29-20)22(26)25-11-7-17(8-12-25)16-5-9-23-10-6-16/h2-6,9-10,13-14,17H,7-8,11-12,15H2,1H3	Dafadine-O	COC1=CC(=CC=C1)OCC2=CC(=NO2)C(=O)N3CCC(CC3)C4=CC=NC=C4	2.79999995	24793927	database;PubChem:(24793927);PubMed;CHEBI:(88333)	68719476834
7	1	N/A	-611.6439604537042	C22H23N3O4	[M + H]+	XKUOZATYGGNDNY	InChI=1S/C22H23N3O4/c23-13-16-20(24)29-18-8-4-7-17(26)19(18)22(16)9-11-25(12-10-22)21(27)28-14-15-5-2-1-3-6-15/h1-3,5-6H,4,7-12,14,24H2	benzyl 2-amino-3-cyano-5-oxospiro[7,8-dihydro-6H-chromene-4,4''-piperidine]-1''-carboxylate	C1CC2=C(C(=O)C1)C3(CCN(CC3)C(=O)OCC4=CC=CC=C4)C(=C(O2)N)C#N	2.20000005	645311	database;PubChem:(645311);PubMed;CHEBI:(105856)	68719476834
8	1	N/A	-661.5083604276745	C22H23N3O4	[M + H]+	XBJWPHYIDCHMPQ	InChI=1S/C22H23N3O4/c1-11(2)9-16-18-17(13-7-6-12(28-3)10-14(13)23-18)19-22(29-19)21(27)24-8-4-5-15(24)20(26)25(16)22/h6-7,9-10,15-16,19,23H,4-5,8H2,1-3H3	null	CC(=CC1C2=C(C3C4(N1C(=O)C5CCCN5C4=O)O3)C6=C(N2)C=C(C=C6)OC)C	2.0999999	131752409	COCONUT:(CNP0002683);HMDB:(38643);database;PubChem:(131752409);PubChem class - bio and metabolites	68738351114
9	1	N/A	-669.9569914631351	C22H23N3O4	[M + H]+	UHQKDPCPFNXIDU	InChI=1S/C22H23N3O4/c1-12(2)9-18-22(14-7-6-13(29-3)10-15(14)23-21(22)28)11-17-19(26)24-8-4-5-16(24)20(27)25(17)18/h6-7,9-11,16,18H,4-5,8H2,1-3H3,(H,23,28)	(2S,3S,5aS)-6''-methoxy-3-(2-methylprop-1-en-1-yl)-5a,6,7,8-tetrahydro-5H,10H-spiro[dipyrrolo[1,2-a:1'',2''-d]pyrazine-2,3''-indole]-2'',5,10(1''H)-trione	CC(=CC1C2(C=C3N1C(=O)C4CCCN4C3=O)C5=C(C=C(C=C5)OC)NC2=O)C	1.79999995	24900164;139235739	COCONUT:(CNP0413295);Natural Products:(UNPD50147);database;PubChem:(24900164 139235739);SuperNatural:(SN00358429);CHEBI:(66707);MeSH:(24900164);PubMed	68722655334
10	1	N/A	-691.7958244692851	C22H23N3O4	[M + H]+	VEXWEGMVYLZHTN	InChI=1S/C22H23N3O4/c1-14(2)22(28-3)21-23-19-16(11-7-8-12-29-19)20(27)25(21)17(18(26)24-22)13-15-9-5-4-6-10-15/h4-12,14,17H,13H2,1-3H3,(H,24,26)	null	CC(C)C1(C2=NC3=C(C=CC=CO3)C(=O)N2C(C(=O)N1)CC4=CC=CC=C4)OC	2.79999995	139585251	PubChem:(139585251);COCONUT:(CNP0355993);database	68721573890
