structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.3079190410094464	-82.42027943375412	C19H18O10	[M + H]+	KRCBALDMBZQTIQ	InChI=1S/C19H18O10/c20-5-11-15(24)17(26)18(27)19(29-11)12-8(22)4-10-13(16(12)25)14(23)7-3-6(21)1-2-9(7)28-10/h1-4,11,15,17-22,24-27H,5H2	null	C1=CC2=C(C=C1O)C(=O)C3=C(O2)C=C(C(=C3O)C4C(C(C(C(O4)CO)O)O)O)O	0.0	92029590;129687995	COCONUT:(CNP0105925);KNApSAcK:(32065);Natural Products:(UNPD43631);database;PubChem:(92029590 129687995);SuperNatural:(SN00313067)	68722655250
2	1	N/A	-85.74215656438396	C19H18O10	[M + H]+	JUZGXATTXYZBGK	InChI=1S/C19H18O10/c20-5-11-15(25)16(26)17(27)19(29-11)13-9(23)4-8(22)12-14(24)7-3-6(21)1-2-10(7)28-18(12)13/h1-4,11,15-17,19-23,25-27H,5H2	4-C-Glucosyl-1,3,7-trihydroxyxanthone	C1=CC2=C(C=C1O)C(=O)C3=C(O2)C(=C(C=C3O)O)C4C(C(C(C(O4)CO)O)O)O	0.0	5857444;5281645	COCONUT:(CNP0253692);KNApSAcK:(2960);Natural Products:(UNPD175571);database;PubChem:(5857444 5281645);SuperNatural:(SN00288964);CHEBI:(6373);KEGG:(C10075)	68722655538
3	1	N/A	-138.58167172732902	C19H18O10	[M + H]+	LDVPGSBVIAAPML	InChI=1S/C19H18O10/c20-6-13-16(24)17(25)18(26)19(29-13)27-8-4-10(22)14-12(5-8)28-11-3-7(21)1-2-9(11)15(14)23/h1-5,13,16-22,24-26H,6H2	null	C1=CC2=C(C=C1O)OC3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(O4)CO)O)O)O	0.600000024	11047794	COCONUT:(CNP0281743);Natural Products:(UNPD151647);database;PubChem:(11047794);SuperNatural:(SN00347136)	68722655234
4	1	N/A	-161.88718891100427	C19H18O10	[M + H]+	CTOLSFASROFSCG	InChI=1S/C19H18O10/c20-6-11-14(23)16(25)17(26)19(29-11)28-10-5-4-7-13(22)12-8(21)2-1-3-9(12)27-18(7)15(10)24/h1-5,11,14,16-17,19-21,23-26H,6H2	1,5-dihydroxy-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyxanthen-9-one	C1=CC(=C2C(=C1)OC3=C(C2=O)C=CC(=C3O)OC4C(C(C(C(O4)CO)O)O)O)O	0.600000024	5316845	COCONUT:(CNP0224340 CNP0250952);Natural Products:(UNPD151180);database;PubChem:(5316845);SuperNatural:(SN00161689 SN00160175)	68722655234
5	1	N/A	-176.90724209136704	C19H18O10	[M + H]+	OLSIDIOXSGLGDA	InChI=1S/C19H18O10/c20-6-13-16(24)17(25)18(26)19(29-13)27-8-4-10(22)14-12(5-8)28-11-2-1-7(21)3-9(11)15(14)23/h1-5,13,16-22,24-26H,6H2	null	C1=CC2=C(C=C1O)C(=O)C3=C(C=C(C=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O	0.600000024	10525364	COCONUT:(CNP0333847);Natural Products:(UNPD99679);database;PubChem:(10525364);SuperNatural:(SN00342538);MeSH:(10525364);PubMed	68722655302
6	1	N/A	-229.09152367105773	C19H18O10	[M + H]+	PSDBZYXVXTYMAQ	InChI=1S/C19H18O10/c20-6-12-15(24)16(25)17(26)19(29-12)28-11-4-2-9(22)13-14(23)8-5-7(21)1-3-10(8)27-18(11)13/h1-5,12,15-17,19-22,24-26H,6H2	null	C1=CC2=C(C=C1O)C(=O)C3=C(C=CC(=C3O2)OC4C(C(C(C(O4)CO)O)O)O)O	0.600000024	72375429	COCONUT:(CNP0367064);Natural Products:(UNPD211025);database;PubChem:(72375429);PubMed	68721606722
7	1	N/A	-231.71774700054968	C19H18O10	[M + H]+	QSYKNKDNABQRPG	InChI=1S/C19H18O10/c1-6-15(23)17(25)18(26)19(27-6)29-13-3-7(20)2-12-14(13)16(24)8-4-9(21)10(22)5-11(8)28-12/h2-6,15,17-23,25-26H,1H3	3,6,7-trihydroxy-1-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyxanthen-9-one	CC1C(C(C(C(O1)OC2=CC(=CC3=C2C(=O)C4=CC(=C(C=C4O3)O)O)O)O)O)O	0.200000003	5491755	COCONUT:(CNP0381711);Natural Products:(UNPD66761);database;PubChem:(5491755);SuperNatural:(SN00334484)	68722655234
8	1	N/A	-242.0253405395966	C19H18O10	[M + H]+	UPLDEGKZHMADGM	InChI=1S/C19H18O10/c1-25-15-8(20)5-7(6-9(15)21)14-17(26-2)12(23)10-11(22)13(24)18(27-3)19(28-4)16(10)29-14/h5-6,20-22,24H,1-4H3	5,6,3'',5''-Tetrahydroxy-3,7,8,4''-tetramethoxyflavone	COC1=C(C=C(C=C1O)C2=C(C(=O)C3=C(C(=C(C(=C3O2)OC)OC)O)O)OC)O	2.4000001	44260073	COCONUT:(CNP0265385);KNApSAcK:(4861);Natural Products:(UNPD147776);database;PubChem:(44260073);SuperNatural:(SN00392681)	68722655250
9	1	N/A	-245.1266284449016	C19H18O10	[M + H]+	BZIFACMSBCPHCK	InChI=1S/C19H18O10/c1-25-15-8(20)5-7(6-9(15)21)14-18(27-3)12(23)10-11(22)17(26-2)13(24)19(28-4)16(10)29-14/h5-6,20-22,24H,1-4H3	5,7,3'',5''-Tetrahydroxy-3,6,8,4''-tetramethoxyflavone	COC1=C(C=C(C=C1O)C2=C(C(=O)C3=C(C(=C(C(=C3O2)OC)O)OC)O)OC)O	2.4000001	44260071	COCONUT:(CNP0285846);KNApSAcK:(4859);Natural Products:(UNPD14076);database;PubChem:(44260071);SuperNatural:(SN00271687)	68722655250
10	1	N/A	-252.14692499934668	C19H18O10	[M + H]+	NUGKYQJOORMNRT	InChI=1S/C19H18O10/c1-25-10-5-7(8(20)6-9(10)21)15-18(27-3)13(23)11-12(22)17(26-2)14(24)19(28-4)16(11)29-15/h5-6,20-22,24H,1-4H3	5,7,2'',4''-Tetrahydroxy-3,6,8,5''-tetramethoxyflavone	COC1=C(C=C(C(=C1)C2=C(C(=O)C3=C(C(=C(C(=C3O2)OC)O)OC)O)OC)O)O	2.4000001	21676158	COCONUT:(CNP0152657);KNApSAcK:(4851);Natural Products:(UNPD40529);database;PubChem:(21676158);SuperNatural:(SN00332044);PubMed	68722655314
11	1	N/A	-253.3324644911177	C19H18O10	[M + H]+	BRNBFKHZIKZGBL	InChI=1S/C19H18O10/c1-25-10-6-8(20)7(5-9(10)21)15-18(27-3)13(23)11-12(22)17(26-2)14(24)19(28-4)16(11)29-15/h5-6,20-22,24H,1-4H3	5,7,2'',5''-Tetrahydroxy-3,6,8,4''-tetramethoxyflavone	COC1=C(C=C(C(=C1)O)C2=C(C(=O)C3=C(C(=C(C(=C3O2)OC)O)OC)O)OC)O	2.4000001	44260085	COCONUT:(CNP0203608);KNApSAcK:(4850);Natural Products:(UNPD111897);database;PubChem:(44260085);SuperNatural:(SN00336087)	68722655250
12	1	N/A	-262.1159144361829	C19H18O10	[M + H]+	SPLZFXSWDGSNFD	InChI=1S/C19H18O10/c1-25-10-6-9(21)8(20)5-7(10)15-18(27-3)13(23)11-12(22)17(26-2)14(24)19(28-4)16(11)29-15/h5-6,20-22,24H,1-4H3	5,7,4'',5''-Tetrahydroxy-3,6,8,2''-tetramethoxyflavone	COC1=CC(=C(C=C1C2=C(C(=O)C3=C(C(=C(C(=C3O2)OC)O)OC)O)OC)O)O	2.4000001	13942679	COCONUT:(CNP0226312);KNApSAcK:(4849);Natural Products:(UNPD101242);database;PubChem:(13942679);SuperNatural:(SN00348536)	68722655250
13	1	N/A	-262.24784051360234	C19H18O10	[M + H]+	KUQFDAPYMLGEMC	InChI=1S/C19H18O10/c1-25-9-6-7(5-8(20)11(9)21)15-18(27-3)13(23)10-12(22)17(26-2)14(24)19(28-4)16(10)29-15/h5-6,20-22,24H,1-4H3	5,7,3'',4''-Tetrahydroxy-3,6,8,5''-tetramethoxyflavone	COC1=CC(=CC(=C1O)O)C2=C(C(=O)C3=C(C(=C(C(=C3O2)OC)O)OC)O)OC	2.4000001	44260072	COCONUT:(CNP0212047);KNApSAcK:(4860);Natural Products:(UNPD10620);database;PubChem:(44260072);SuperNatural:(SN00315256)	68722655250
14	1	N/A	-385.96017842205964	C19H18O10	[M + H]+	NSNRQKWIGKNCIC	InChI=1S/C19H18O10/c20-9-4-12(22)10-6-15(28-16(19(26)27)7-17(24)25)18(29-14(10)5-9)8-1-2-11(21)13(23)3-8/h1-5,15-16,18,20-23H,6-7H2,(H,24,25)(H,26,27)	null	C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(CC(=O)O)C(=O)O	0.901971757	24814100	COCONUT:(CNP0105377);Natural Products:(UNPD180749);database;PubChem:(24814100);SuperNatural:(SN00267665)	68722655234
15	1	N/A	-414.678899780178	C19H18O10	[M + H]+	JAMFWYQGSFUDBI	InChI=1S/C19H18O10/c1-6-5-9(28-4)12(18(25)26)15(22)10(6)19(27)29-16-7(2)11(17(23)24)13(20)8(3)14(16)21/h5,20-22H,1-4H3,(H,23,24)(H,25,26)	null	CC1=CC(=C(C(=C1C(=O)OC2=C(C(=C(C(=C2C)C(=O)O)O)C)O)O)C(=O)O)OC	3.5	12310743	COCONUT:(CNP0112885);Natural Products:(UNPD28911);database;PubChem:(12310743);SuperNatural:(SN00262875)	68722655234
