structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.4596188549411061	-8.335774383864782	C10H10O4	[M - H]-	YWWHKOHZGJFMIE	InChI=1S/C10H10O4/c1-2-14-10(13)8-6-4-3-5-7(8)9(11)12/h3-6H,2H2,1H3,(H,11,12)	Monoethyl phthalate	CCOC(=O)C1=CC=CC=C1C(=O)O	1.63486385	75318;21894230;71750793;138396076	HMDB:(2120);ZINC bio:(ZINC00409879);additional;MeSH:(75318);PubMed;NORMAN:(NS00010914);COCONUT:(CNP0017360);database;PubChem:(75318 21894230 71750793 138396076);CHEBI:(70973);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	77396205678
2	1	N/A	-73.08524550643303	C10H10O4	[M - H]-	NIQCNGHVCWTJSM	InChI=1S/C10H10O4/c1-13-9(11)7-5-3-4-6-8(7)10(12)14-2/h3-6H,1-2H3	Repeftal	COC(=O)C1=CC=CC=C1C(=O)OC	1.6135534	8554;16212239;45052096;129806874;131668060;129895957	PubChem class - food;SuperNatural:(SN00155817);Maconda:(CON00027);ZINC bio:(ZINC00391885);additional;HSDB:(131-11-3);MeSH:(8554);PubMed;NORMAN:(NS00010268);COCONUT:(CNP0145942);Natural Products:(UNPD38149);database;PubChem:(8554 16212239 45052096 129806874 131668060 129895957);CHEBI:(4609);PubChem class - bio and metabolites;KEGG:(C11233);PubChem class - safety and toxic	68941555558
3	1	N/A	-103.27147580597402	C10H10O4	[M - H]-	WOZVHXUHUFLZGK	InChI=1S/C10H10O4/c1-13-9(11)7-3-5-8(6-4-7)10(12)14-2/h3-6H,1-2H3	Di-Me terephthalate	COC(=O)C1=CC=C(C=C1)C(=O)OC	1.6135534	8441;12241382;71309233;101134137;101624360;101448795;117064295	PubChem class - food;SuperNatural:(SN00283569);ZINC bio:(ZINC00061509);HSDB:(120-61-6);MeSH:(8441);PubMed;NORMAN:(NS00002929);COCONUT:(CNP0347263);Natural Products:(UNPD146688);database;PubChem:(8441 12241382 71309233 101134137 101624360 101448795 117064295);PubChem class - bio and metabolites;PubChem class - safety and toxic;Biocyc:(CPD-19189)	68941032006
4	1	N/A	-109.89156554018311	C10H10O4	[M - H]-	VNGOYPQMJFJDLV	InChI=1S/C10H10O4/c1-13-9(11)7-4-3-5-8(6-7)10(12)14-2/h3-6H,1-2H3	Morflex 1129	COC(=O)C1=CC(=CC=C1)C(=O)OC	1.6135534	15088;24209725;101134136;101624359;129807008	NORMAN:(NS00006739);database;PubChem class - food;PubChem:(15088 24209725 101134136 101624359 129807008);ZINC bio:(ZINC00061511);HSDB:(1459-93-4);PubChem class - safety and toxic;PubMed	68921074242
5	1	N/A	-113.60820164687541	C10H10O4	[M - H]-	SDAMTPCXBPNEQC	InChI=1S/C10H10O4/c1-5-3-4-7(9(11)12)8(6(5)2)10(13)14/h3-4H,1-2H3,(H,11,12)(H,13,14)	3,4-dimethylphthalate	CC1=C(C(=C(C=C1)C(=O)O)C(=O)O)C	1.70000005	17761806;22460177	PubChem:(17761806 22460177);PubMed;database	68719476802
6	1	N/A	-128.43595883029994	C10H10O4	[M - H]-	PGJQPLVEUVHSFQ	InChI=1S/C10H10O4/c1-7(11)14-9-5-3-8(4-6-9)10(12)13-2/h3-6H,1-2H3	bmse010008	CC(=O)OC1=CC=C(C=C1)C(=O)OC	1.648489	578495;73995221;101137842	COCONUT:(CNP0103381);Natural Products:(UNPD49505);database;PubChem:(578495 73995221 101137842);PubMed;CHEBI:(86900)	68721606754
7	1	N/A	-132.63847164911206	C10H10O4	[M - H]-	NMGBFVPQUCLJGM	InChI=1S/C10H10O4/c1-2-6-4-3-5-7(9(11)12)8(6)10(13)14/h3-5H,2H2,1H3,(H,11,12)(H,13,14)	3-ethylphthalate	CCC1=C(C(=CC=C1)C(=O)O)C(=O)O	1.79999995	13981517;22734936	PubChem:(13981517 22734936);PubMed;database	68719476802
8	1	N/A	-134.46956581008556	C10H10O4	[M - H]-	ONWPLBKWMAUFGZ	InChI=1S/C10H10O4/c1-7(11)14-9-6-4-3-5-8(9)10(12)13-2/h3-6H,1-2H3	methylrodin	CC(=O)OC1=CC=CC=C1C(=O)OC	1.648489	68484	NORMAN:(NS00033831);COCONUT:(CNP0300463);Natural Products:(UNPD56499);database;PubChem:(68484);SuperNatural:(SN00155279);ZINC bio:(ZINC02560557);MeSH:(68484);PubMed;KEGG Mine	77312860230
9	1	N/A	-139.91020195920888	C10H10O4	[M - H]-	SLWIPPZWFZGHEU	InChI=1S/C10H10O4/c11-9(12)5-7-1-2-8(4-3-7)6-10(13)14/h1-4H,5-6H2,(H,11,12)(H,13,14)	1,4-Benzenediacetic acid	C1=CC(=CC=C1CC(=O)O)CC(=O)O	1.11737156	81760;6950532	NORMAN:(NS00037485);database;PubChem class - safety and toxic;Training Set;PubChem:(81760 6950532);PubMed	68786864194
10	1	N/A	-141.3476014984602	C10H10O4	[M - H]-	QHYKVJVPIJCRRT	InChI=1S/C10H10O4/c11-9(12)7-5-3-1-2-4-6-8-10(13)14/h1-8H,(H,11,12)(H,13,14)	2,6,8-Decatetraenedioic acid	C(=CC=CC(=O)O)C=CC=CC(=O)O	1.5	235758;5812560;5355472;9543651;9543652;57517145;92532295;92532296	database;PubChem:(235758 5812560 5355472 9543651 9543652 57517145 92532295 92532296);CHEBI:(49057 48542);KEGG Mine	77309411362
11	1	N/A	-141.61920006138337	C10H10O4	[M - H]-	OSRBGUCAZNZFMF	InChI=1S/C10H10O4/c1-6-4-3-5-8(14-7(2)11)9(6)10(12)13/h3-5H,1-2H3,(H,12,13)	2-acetyloxy-6-methylbenzoate	CC1=C(C(=CC=C1)OC(=O)C)C(=O)O	1.72213757	5254798;23166939	COCONUT:(CNP0296755);Natural Products:(UNPD52369);database;PubChem:(5254798 23166939);SuperNatural:(SN00249351);ZINC bio:(ZINC14488787);KEGG Mine	77312598018
12	1	N/A	-141.78313848285686	C10H10O4	[M - H]-	XRBMKGUDDJPAMH	InChI=1S/C10H10O4/c1-6-4-3-5-8(10(12)13)9(6)14-7(2)11/h3-5H,1-2H3,(H,12,13)	Spectrum_001374	CC1=C(C(=CC=C1)C(=O)O)OC(=O)C	1.72213757	78094;6918960	NORMAN:(NS00015531);COCONUT:(CNP0392043);database;PubChem:(78094 6918960);ZINC bio:(ZINC00001221);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;PubMed;KEGG Mine	77395681346
13	1	N/A	-148.27181470867498	C10H10O4	[M - H]-	FBSAITBEAPNWJG	InChI=1S/C10H10O4/c1-7(11)13-9-5-3-4-6-10(9)14-8(2)12/h3-6H,1-2H3	Ambap635-67-6	CC(=O)OC1=CC=CC=C1OC(=O)C	1.68342471	12479	NORMAN:(NS00035490);COCONUT:(CNP0115840);Natural Products:(UNPD3409);database;PubChem:(12479);ZINC bio:(ZINC01641632);PubChem class - safety and toxic;PubMed	68788985922
14	1	N/A	-148.94451136982477	C10H10O4	[M - H]-	CFLAHQSWDKNWPW	InChI=1S/C10H10O4/c11-9(12)6-10(13)14-7-8-4-2-1-3-5-8/h1-5H,6-7H2,(H,11,12)	ACMC-20akdr	C1=CC=C(C=C1)COC(=O)CC(=O)O	1.31312442	181659;22247814	HMDB:(59721);database;PubChem:(181659 22247814);CHEBI:(84093);ZINC bio:(ZINC00403125);PubChem class - safety and toxic;PubMed	68786593898
15	1	N/A	-151.61194948760095	C10H10O4	[M - H]-	KSEBMYQBYZTDHS	InChI=1S/C10H10O4/c1-14-9-6-7(2-4-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)	ferulate	COC1=C(C=CC(=C1)C=CC(=O)O)O	1.3799032	709;1548883;445858;10262057;11310152;16109944;45039253;54691413;54710368;54730542;57369490;71311006;90887593;117064991;131871184	HMDB:(954 125096);PubChem class - food;SuperNatural:(SN00013826 SN00227139 SN00253517 SN00000975);ZINC bio:(ZINC00058258 ZINC06004762);additional;HSDB:(1135-24-6);MeSH:(445858);Plantcyc:(FERULIC-ACID IMINO-GROUP);PubMed;NORMAN:(NS00006133);COCONUT:(CNP0076256 CNP0082116 CNP0304940);KNApSAcK:(34325);Natural Products:(UNPD23140 UNPD12047 UNPD142498 UNPD215998);database;PubChem:(709 1548883 445858 10262057 11310152 16109944 45039253 54691413 54710368 54730542 57369490 71311006 90887593 117064991 131871184);CHEBI:(76117 17620 29749);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C01494);PubChem class - safety and toxic;YMDB:(1325);Training Set;PubChem class - drug;Biocyc:(FERULIC-ACID)	86155193214
16	1	N/A	-154.36765767437717	C10H10O4	[M - H]-	FINGOCCQPUZZDR	InChI=1S/C10H10O4/c1-13-8-5-3-4-7(6-11)9(8)10(12)14-2/h3-6H,1-2H3	null	COC1=CC=CC(=C1C(=O)OC)C=O	1.20000005	12730360	COCONUT:(CNP0164668);Natural Products:(UNPD189390);database;PubChem:(12730360);SuperNatural:(SN00382227);ZINC bio:(ZINC15217460)	68722663426
