structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.23990032512251866	-103.53626078522517	C17H18O5	[M + H]+	ALBRNVBHUFSUBA	InChI=1S/C17H18O5/c1-7-5-11(19)13-8(2)6-12-15(9(3)17(20)22-12)16(14(7)13)21-10(4)18/h5,12,14,16H,6H2,1-4H3	[(3aR,8aR,9S)-1,5,8-trimethyl-2,6-dioxo-3a,4,8a,9-tetrahydroazuleno[6,5-b]furan-9-yl] acetate	CC1=C2C(C(C3=C(C(=O)OC3C1)C)OC(=O)C)C(=CC2=O)C	0.400000006	16088183	COCONUT:(CNP0161469);KNApSAcK:(30866);Natural Products:(UNPD171079);database;PubChem:(16088183);SuperNatural:(SN00404450);MeSH:(16088183);PubMed	68722655318
2	1	N/A	-112.46725553143914	C17H18O5	[M + H]+	YFPJBKYKFAPKTA	InChI=1S/C17H18O5/c1-7-5-11(19)13-8(2)6-12(21-10(4)18)15-9(3)17(20)22-16(15)14(7)13/h5,12,14-16H,3,6H2,1-2,4H3	null	CC1=C2C(C3C(C(C1)OC(=O)C)C(=C)C(=O)O3)C(=CC2=O)C	1.10000002	13918464	COCONUT:(CNP0283345);KNApSAcK:(20816);Natural Products:(UNPD152981);database;PubChem:(13918464);SuperNatural:(SN00163130)	68722655250
3	1	N/A	-160.08987130472252	C17H18O5	[M + H]+	IAFGRUKVDHTZPP	InChI=1S/C17H18O5/c1-9-4-13(21-11(3)18)6-12-7-15(22-17(12)19)16-10(2)8-20-14(16)5-9/h4,7-8,13,15H,5-6H2,1-3H3	3-acetoxylinderalactone	CC1=CC(CC2=CC(C3=C(C1)OC=C3C)OC2=O)OC(=O)C	2.0999999	56925916	COCONUT:(CNP0189174);Natural Products:(UNPD212107 UNPD205638);database;PubChem:(56925916);CHEBI:(69070)	68721606690
4	1	N/A	-185.1451916939069	C17H18O5	[M + H]+	POZFTWCDGVFNCC	InChI=1S/C17H18O5/c1-9-6-14-16(10(2)8-20-14)15-7-12(17(19)22-15)4-5-13(9)21-11(3)18/h6-8,13,15H,4-5H2,1-3H3	null	CC1=CC2=C(C3C=C(CCC1OC(=O)C)C(=O)O3)C(=CO2)C	2.20000005	12445041;95394432;95394433;133564711	COCONUT:(CNP0146693);KNApSAcK:(12364);Natural Products:(UNPD35455 UNPD184878);database;PubChem:(12445041 95394432 95394433 133564711);SuperNatural:(SN00365615 SN00238735)	68722655250
5	1	N/A	-190.3551969211091	C17H18O5	[M + H]+	PLCJTUJOQJIDAC	InChI=1S/C17H18O5/c1-8-11-7-13(21-10(3)18)17(4)6-5-12(19)9(2)14(17)15(11)22-16(8)20/h5-6,11,13-15H,1-2,7H2,3-4H3	null	CC(=O)OC1CC2C(C3C1(C=CC(=O)C3=C)C)OC(=O)C2=C	1.81803012	""	COCONUT:(CNP0242849);KNApSAcK:(13070);Natural Products:(UNPD35732 UNPD128952);database;SuperNatural:(SN00235236 SN00393505)	68722655248
6	1	N/A	-198.60775051487641	C17H18O5	[M + H]+	CAWQZBRZFVTNGL	InChI=1S/C17H18O5/c1-8-11(19)5-6-17(4)7-12(21-10(3)18)13-9(2)16(20)22-15(13)14(8)17/h5-6,12-15H,1-2,7H2,3-4H3	[(3aR,4S,5aS,9aR,9bR)-5a-methyl-3,9-dimethylidene-2,8-dioxo-4,5,9a,9b-tetrahydro-3aH-benzo[g][1]benzofuran-4-yl] acetate	CC(=O)OC1CC2(C=CC(=O)C(=C)C2C3C1C(=C)C(=O)O3)C	2.0999999	158707	COCONUT:(CNP0330181);KNApSAcK:(13069);Natural Products:(UNPD94557);database;PubChem:(158707);SuperNatural:(SN00262525)	68722655250
7	1	N/A	-212.63201649790315	C17H18O5	[M + H]+	QLCCQRBUPHVRDT	InChI=1S/C17H18O5/c1-9-5-4-6-12-7-13(22-17(12)19)14-10(2)8-20-16(14)15(9)21-11(3)18/h5,7-8,13,15H,4,6H2,1-3H3	null	CC1=CCCC2=CC(C3=C(C1OC(=O)C)OC=C3C)OC2=O	2.0999999	101289826	COCONUT:(CNP0277423);KNApSAcK:(12366);Natural Products:(UNPD54227 UNPD9354 UNPD59751);database;PubChem:(101289826);SuperNatural:(SN00352094 SN00387665)	68722655250
8	1	N/A	-231.41352031453218	C17H18O5	[M + H]+	DEEMMGPYISQBGI	InChI=1S/C17H18O5/c1-19-13-8-5-4-7-12(13)11-22-17(18)16-14(20-2)9-6-10-15(16)21-3/h4-10H,11H2,1-3H3	(2-methoxyphenyl)methyl 2,6-dimethoxybenzoate	COC1=C(C(=CC=C1)OC)C(=O)OCC2=CC=CC=C2OC	3.20000005	5319408	COCONUT:(CNP0311889);Natural Products:(UNPD55307);database;PubChem:(5319408);SuperNatural:(SN00157888);PubMed	68722655298
9	1	N/A	-232.15396518940597	C17H18O5	[M + H]+	QMDYKPDQQKWJLM	InChI=1S/C17H18O5/c1-21-16-8-11(6-7-13(16)18)4-3-5-12-9-15(20)17(22-2)10-14(12)19/h6-10,18H,3-5H2,1-2H3	Griffithane D	COC1=CC(=O)C(=CC1=O)CCCC2=CC(=C(C=C2)O)OC	2.5999999	56597215	COCONUT:(CNP0162807);Natural Products:(UNPD203987);database;PubChem:(56597215);PubMed;CHEBI:(69703)	68721606754
10	1	N/A	-233.04693757090652	C17H18O5	[M + H]+	ZFNNECVFPZCUIB	InChI=1S/C17H18O5/c1-8-5-11-14(9(2)22-8)17(19)15-12(16(11)18)6-10(20-3)7-13(15)21-4/h6-9H,5H2,1-4H3	(+)-Ventiloquinone L methyl ether	CC1CC2=C(C(O1)C)C(=O)C3=C(C2=O)C=C(C=C3OC)OC	1.89999998	11822781;101578858	COCONUT:(CNP0321132);Natural Products:(UNPD82301);database;PubChem:(11822781 101578858);PubMed	68721606722
