,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,6-Hydroxyflavone,C15H10O3,O=c1cc(-c2ccccc2)oc2ccc(O)cc12,GPZYYYGYCRFPBU-UHFFFAOYSA-N,BloodExp:CID72279;;C14137;;PMHub:MS000005027,0.9999999999998807,0.9999999990631137,0.9999999993441437
1,7-hydroxyflavone,C15H10O3,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,MQGPSCMMNJKMHQ-UHFFFAOYSA-N,CHEBI:2268;;BloodExp:CID5281894;;C11264;;PMHub:MS000004948,0.9999999999998807,0.9893090529448675,0.9925163370613714
2,5-Hydroxyflavone,C15H10O3,O=c1cc(-c2ccccc2)oc2cccc(O)c12,IYBLVRRCNVHZQJ-UHFFFAOYSA-N,BloodExp:CID68112;;PMHub:MS000010251,0.9999999999998807,0.9682571388560494,0.9777799971991987
3,4'-Hydroxyflavone,C15H10O3,O=c1cc(-c2ccc(O)cc2)oc2ccccc12,SHGLJXBLXNNCTE-UHFFFAOYSA-N,PMHub:MS000010415,0.9999999999998807,0.9480865969728837,0.9636606178809827
4,7-hydroxyisoflavone,C15H10O3,O=c1c(-c2ccccc2)coc2cc(O)ccc12,WMKOZARWBMFKAS-UHFFFAOYSA-N,CHEBI:12256;;BloodExp:CID5376891;;C15615;;PMHub:MS000024686,0.9999999999998807,0.9411069155947139,0.9587748409162639
5,3'-Hydroxyflavone,C15H10O3,O=c1cc(-c2cccc(O)c2)oc2ccccc12,ISZWRZGKEWQACU-UHFFFAOYSA-N,C20871;;PMHub:MS000010484,0.9999999999998807,0.9182399142338661,0.9427679399636704
6,2'-Hydroxyflavone,C15H10O3,O=c1cc(-c2ccccc2O)oc2ccccc12,ZZLQHXCRRMUGQJ-UHFFFAOYSA-N,PMHub:MS000010425,0.9999999999998807,0.8583314930916748,0.9008320451641365
7,7-Hydroxy-3-phenylcoumarin,C15H10O3,O=c1oc2cc(O)ccc2cc1-c1ccccc1,RIPZCQZTVDNJHQ-UHFFFAOYSA-N,NIST:CASNone,0.9999999999998807,0.8416731757450074,0.8891712230214693
8,4-Hydroxy-3-phenylcoumarin,C15H10O3,O=c1oc2ccccc2c(O)c1-c1ccccc1,CBHMYFPBBDCWSY-UHFFFAOYSA-N,BloodExp:CID54688870,0.9999999999998807,0.834397790717434,0.884078453502168
9,2-Methoxyanthraquinone,C15H10O3,COc1ccc2c(c1)C(=O)c1ccccc1C2=O,APLQXUAECQNQFE-UHFFFAOYSA-N,PMHub:MS000124857,0.9999999999998807,0.8280473067531445,0.8796331147271653
10,flavonol,C15H10O3,O=c1c(O)c(-c2ccccc2)oc2ccccc12,HVQAJTFOCKOKIN-UHFFFAOYSA-N,CHEBI:5078;;BloodExp:CID11349;;FDB008491;;HMDB0031816;;C01495;;PMHub:MS000010414;;TCMSP:MOL010246,0.9999999999998807,0.8255013637516162,0.8778509546260955
11,2'-Hydroxyisoflavone,C15H10O3,O=c1c(-c2ccccc2O)coc2ccccc12,SZYDLZMCCKYZBP-UHFFFAOYSA-N,BloodExp:CID439849;;C02921;;PMHub:MS000017713,0.9999999999998807,0.79927324338987,0.8594912703728732
12,2-(hydroxymethyl)anthraquinone,C15H10O3,O=C1c2ccccc2C(=O)c2cc(CO)ccc21,JYKHAJGLEVKEAA-UHFFFAOYSA-N,CHEBI:28649;;BloodExp:CID87014;;FDB005316;;HMDB0302602;;C10354;;PMHub:MS000021578;;TCMSP:MOL003427,0.9999999999998807,0.7978865788670502,0.8585206052068992
13,2-Hydroxy-3-methylanthraquinone,C15H10O3,Cc1cc2c(cc1O)C(=O)c1ccccc1C2=O,RNJHIYAJJKOFIO-UHFFFAOYSA-N,PMHub:MS000088928;;TCMSP:MOL001649,0.9999999999998807,0.7703917952615232,0.8392742566830305
