,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,ferulic acid,C10H10O4,COc1cc(/C=C/C(=O)O)ccc1O,KSEBMYQBYZTDHS-HWKANZROSA-N,CHEBI:17620;;DB07767;;FDB012802;;FDB030860;;HMDB0000954;;C01494;;NANPDB:1173;;YMDB01325;;TCMSP:MOL000360,1.0,0.9999999993201422,0.9999999995240996
1,isoferulic acid,C10H10O4,COc1ccc(/C=C/C(=O)O)cc1O,QURCVMIEKCOAJU-HWKANZROSA-N,CHEBI:27794;;DB07109;;FDB002700;;HMDB0000955;;C10470;;NANPDB:6397;;TCMSP:MOL005928,1.0,0.9371969326171236,0.9560378528319864
2,methyl caffeate,C10H10O4,COC(=O)/C=C/c1ccc(O)c(O)c1,OCNYGKNIVPVPPX-HWKANZROSA-N,CHEBI:6856;;C10477;;NANPDB:4696;;TCMSP:MOL006218,1.0,0.8362151412720478,0.8853505988904333
3,3-(2-hydroxy-5-methoxyphenyl)prop-2-enoic acid,C10H10O4,COc1ccc(O)c(C=CC(=O)O)c1,OSKUPNSJCCTTLB-UHFFFAOYSA-N,PMHub:MS000040539,1.0,0.7477000784879407,0.8233900549415585
4,o-Ferulic acid,C10H10O4,COc1cccc(/C=C/C(=O)O)c1O,VZFPHVWLPRCAGD-AATRIKPKSA-N,FDB016760;;HMDB0037644,1.0,0.7256735417854129,0.807971479249789
5,3-(2-HYDROXY-4-METHOXYPHENYL)PROP-2-ENOIC ACID,C10H10O4,COc1ccc(C=CC(=O)O)c(O)c1,IKNVEOZIOFMENG-UHFFFAOYSA-N,PMHub:MS000047893,1.0,0.7252839033835682,0.8076987323684977
6,"1-(4-hydroxy-3-methoxyphenyl)propane-1,2-dione",C10H10O4,COc1cc(C(=O)C(C)=O)ccc1O,BCUDLMOGCPZQHY-UHFFFAOYSA-N,PMHub:MS000107558,1.0,0.7149945943052899,0.8004962160137028
7,"Methyl 3-(3,5-dihydroxyphenyl)prop-2-enoate",C10H10O4,COC(=O)C=Cc1cc(O)cc(O)c1,NOQAMNANIGSRAX-UHFFFAOYSA-N,PMHub:MS000073331,1.0,0.6820720993101351,0.7774504695170945
8,5-hydroxy-coniferaldehyde,C10H10O4,COc1cc(/C=C/C=O)cc(O)c1O,IEHPLRVWOHZKCS-NSCUHMNNSA-N,PMN:5-HYDROXY-CONIFERALDEHYDE;;C12204,1.0,0.6775499396945659,0.7742849577861961
9,"2,5-dihydroxycinnamic acid methyl ester",C10H10O4,COC(=O)/C=C/c1cc(O)ccc1O,BQCNSTFWSKOWMA-GORDUTHDSA-N,CHEBI:84089;;DB16769;;HMDB0061686,1.0,0.660728861058849,0.7625102027411943
