,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,Juglanin,C20H18O10,O=c1c(OC2OC(CO)C(O)C2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,POQICXMTUPVZMX-UHFFFAOYSA-N,BloodExp:CID5318717;;FDB000636;;HMDB0029502;;PMHub:MS000010860,0.9999999999997281,0.9999999993327114,0.9999999995328164
1,kaempferol 3-O-beta-D-xyloside,C20H18O10,O=c1c(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,RNVUDWOQYYWXBJ-BWYUNELBSA-N,CHEBI:76294;;C20727,0.9999999999997281,0.9276536464427092,0.9493575525098148
2,Patulosid,C20H18O10,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OC(CO)C(O)C3O)cc(O)c12,XCOCQBWHCJBRMO-UHFFFAOYSA-N,PMHub:MS000190691,0.9999999999997281,0.8491675580658873,0.8944172906460395
3,kaempferol-5-O-arabinoside,C20H18O10,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(OC3OC(CO)C(O)C3O)c12,PEDUGBBOJJTYAQ-UHFFFAOYSA-N,PMHub:MS000085058,0.9999999999997281,0.8381538641415469,0.8867077048990012
4,3'-O-beta-D-xylosyltricetin,C20H18O10,O=c1cc(-c2ccc(O)c(OC3OC(CO)C(O)C3O)c2)oc2cc(O)cc(O)c12,VNOJYYDZLJTAKW-UHFFFAOYSA-N,PMHub:MS000087403,0.9999999999997281,0.8356060228949468,0.8849242160263812
5,Kaempferol 7-arabinoside,C20H18O10,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(OC3OCC(O)C(O)C3O)cc(O)c12,CCBSGQDAQUZKPI-UHFFFAOYSA-N,FDB016660;;HMDB0303605;;PMHub:MS000190404,0.9999999999997281,0.7957675007421188,0.8570372505194015
6,Luteolin 7-xyloside,C20H18O10,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(OC3OCC(O)C(O)C3O)cc(O)c12,DKVCLOWHUOSJGW-UHFFFAOYSA-N,FDB021691;;HMDB0303793;;PMHub:MS000035453,0.9999999999997281,0.7614791997745527,0.8330354398421053
7,Luteolin 3'-xyloside,C20H18O10,O=c1cc(-c2ccc(O)c(OC3OCC(O)C(O)C3O)c2)oc2cc(O)cc(O)c12,ZUMPYZVELBOZDM-UHFFFAOYSA-N,PMHub:MS000117032,0.9999999999997281,0.7504234885092642,0.8252964419564034
8,Scutellarein 6-xyloside,C20H18O10,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(OC3OCC(O)C(O)C3O)c(O)c12,SMAOYVRZZNEFSX-UHFFFAOYSA-N,FDB016531;;HMDB0037466;;PMHub:MS000030711,0.9999999999997281,0.740278697791693,0.8181950884541035
9,"1-glucosyloxy-2,3-methylenedioxyxanthone",C20H18O10,O=c1c2ccccc2oc2cc3c(c(OC4OC(CO)C(O)C(O)C4O)c12)OCO3,UUXPZPHBCLNGMQ-UHFFFAOYSA-N,PMHub:MS000168952,0.9999999999997281,0.7087810119688658,0.7961467083781244
10,8-C-α-L-arabinosylluteolin,C20H18O10,O=c1cc(-c2ccc(O)c(O)c2)oc2c([C@@H]3O[C@@H](CO)[C@H](O)[C@H]3O)c(O)cc(O)c12,DMNPXIWAGBANTD-DEYWJSPQSA-N,TCMSP:MOL000470,0.9999999999997281,0.700806475035684,0.7905645325248972
11,isoscutellarein 7-O-beta-xylopyranoside,C20H18O10,O=c1cc(-c2ccc(O)cc2)oc2c(O)c(O[C@@H]3OC[C@H](O)[C@@H](O)[C@@H]3O)cc(O)c12,LRTHDKCJFOCZMF-CMJHJVOZSA-N,NANPDB:2061,0.9999999999997281,0.6981777063766647,0.7887243944635837
12,"4'-O-alpha-L-Arabinopyranoside-4',5,6,7-Tetrahydroxyflavone",C20H18O10,O=c1cc(-c2ccc(OC3OCC(O)C(O)C3O)cc2)oc2cc(O)c(O)c(O)c12,AOYXNDFSASWRDG-UHFFFAOYSA-N,PMHub:MS000047155,0.9999999999997281,0.6978437682394983,0.7884906377675672
13,scutellarein-7-O-beta-D-apiofuranoside,C20H18O10,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OCC(O)(CO)C3O)c(O)c(O)c12,HRQGUMGQNSQXQT-UHFFFAOYSA-N,PMHub:MS000059322,0.9999999999997281,0.6573857313702114,0.7601700119590664
14,Luteolin 6-C-alpha-L-arabinopyranoside,C20H18O10,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(C3OCC(O)C(O)C3O)c(O)c12,ZVCCGSLELLZAOZ-UHFFFAOYSA-N,PMHub:MS000105633,0.9999999999997281,0.6553271310972658,0.7587289917680045
15,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-8-(3,4,5-trihydroxyoxan-2-yl)-4H-chromen-4-one",C20H18O10,O=c1cc(-c2ccc(O)c(O)c2)oc2c(C3OCC(O)C(O)C3O)c(O)cc(O)c12,GJHTVUOIDXUACV-UHFFFAOYSA-N,PMHub:MS000244529,0.9999999999997281,0.6346651343040268,0.7442655940127372
16,Cyanidin 3-O-alpha-L-arabinopyranoside,C20H18O10,[O-]c1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OCC(O)C(O)C2O)ccc1O,KUCVMQMKRICXJC-UHFFFAOYSA-N,PMHub:MS000010014,0.9999999999997281,0.6066043028232446,0.7246230119761896
17,Wentixanthone A,C20H18O10,COC(=O)c1cc(C)c(C(=O)OC[C@@H](O)CO)c2oc3cc(O)cc(O)c3c(=O)c12,LQGDSHBIUYDSQX-JTQLQIEISA-N,NPA025841,0.9999999999997281,0.5847863624745451,0.7093504537321
18,8-C-alpha-L-arabinosylluteolin,C20H18O10,O=c1cc(-c2cc(O)c(O)c(O)c2)oc2c(C3OCC(O)C(O)C3O)ccc(O)c12,HDAYHECFOVZYDI-UHFFFAOYSA-N,PMHub:MS000051764,0.9999999999997281,0.5777610541275018,0.7044327378891697
19,"5,3'-Dihydroxy-3,8,4',5'-tetramethoxy-6,7-methylenedioxyflavone",C20H18O10,COc1cc(-c2oc3c(OC)c4c(c(O)c3c(=O)c2OC)OCO4)cc(O)c1OC,XCKSFSPZLWEYBW-UHFFFAOYSA-N,PMHub:MS000199059,0.9999999999997281,0.5400578946761271,0.6780405262732074
20,cimicifugic acid C,C20H18O10,O=C(C=Cc1ccc(O)cc1)OC(C(=O)O)C(O)(Cc1ccc(O)c(O)c1)C(=O)O,NIDSBIYSGNHVDL-UHFFFAOYSA-N,PMHub:MS000042256,0.9999999999997281,0.4739869673760892,0.6317908771631808
