,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,Roemerine,C18H17NO2,CN1CCc2cc3c(c4c2C1Cc1ccccc1-4)OCO3,JCTYWRARKVGOBK-UHFFFAOYSA-N,BloodExp:CID119204;;BloodExp:CID800239;;HMDB0030264;;PMHub:MS000013996,1.0,0.9999999994345299,0.9999999996041709
1,(+)-lirinidine,C18H17NO2,COc1cc2c3c(c1O)-c1ccccc1CC3N(C)C=C2,RABPYUBBVXZWFZ-UHFFFAOYSA-N,PMHub:MS000137750,1.0,0.6793911691236688,0.7755738183865681
2,Dehydronornuciferine,C18H17NO2,COc1cc2c3c(cc4ccccc4c3c1OC)NCC2,YGUCZJBLGDQFBK-UHFFFAOYSA-N,PMHub:MS000058226,1.0,0.5638109964799451,0.6946676975359616
3,dehydrolirinidine,C18H17NO2,COc1cc2c3c(cc4ccccc4c3c1O)N(C)CC2,MHVZRDIFMMTICK-UHFFFAOYSA-N,PMHub:MS000038078,1.0,0.555637913304179,0.6889465393129253
4,CHEMBL2316502,C18H17NO2,COc1c(O)cc2c3c(cc4ccccc4c13)N(C)CC2,PJGGFHCGDNFLRX-UHFFFAOYSA-N,PMHub:MS000147986,1.0,0.5365979147351818,0.6756185403146273
5,"(E,E)-N-4-Methoxystyrylcinnamide",C18H17NO2,COc1ccc(/C=C\N=C(O)\C=C/c2ccccc2)cc1,ZNOWFEIVNQBQRT-PVFXFQJZSA-N,HMDB0030194,1.0,0.471956383695277,0.6303694685866938
6,Shahidine,C18H17NO2,COc1ccc(C2CN=C(C=Cc3ccccc3)O2)cc1,JWIXCXBFPMKPIN-UHFFFAOYSA-N,BloodExp:CID102034873;;PMHub:MS000205174,1.0,0.4397284835247398,0.6078099384673179
7,Euchrestifoline,C18H17NO2,Cc1cc2c([nH]c3ccccc32)c2c1OC(C)(C)CC2=O,YIOPHGZRHZZMIM-UHFFFAOYSA-N,PMHub:MS000176410,1.0,0.4352754200289229,0.604692794020246
8,N-Methyl-N-(2-phenylethenyl)-3-phenyl-2-oxiranecarboxamide,C18H17NO2,CN(/C=C/c1ccccc1)C(=O)C1OC1c1ccccc1,SZEAIHVOVOPANP-OUKQBFOZSA-N,FDB021390;;HMDB0041439,1.0,0.42695487615504585,0.598868413308532
9,koenimbine,C18H17NO2,COc1ccc2[nH]c3c4c(ccc3c2c1)OC(C)(C)C=C4,NYZYHTIXGLWAQT-UHFFFAOYSA-N,PMHub:MS000200017,1.0,0.4259941720148387,0.598195920410387
10,"2-[(1-Ethyl-2,5-dimethyl-1H-pyrrol-3-yl)methylene]-1H-indene-1,3(2H)-dione",C18H17NO2,CCn1c(C)cc(C=C2C(=O)c3ccccc3C2=O)c1C,UMIPDSYINQNGJY-UHFFFAOYSA-N,NIST:CASNone,1.0,0.42190341569810724,0.595332390988675
11,Micromeline,C18H17NO2,CC(C)=CCc1c(O)ccc2[nH]c3ccc(C=O)cc3c12,GCNGRDPCOLMSIC-UHFFFAOYSA-N,PMHub:MS000076857,1.0,0.409566060642986,0.5866962424500901
12,Homoclausenamide,C18H17NO2,CN1C=C(c2ccccc2)C(c2ccccc2)C(O)C1=O,INMHUVDZWKKAOF-UHFFFAOYSA-N,FDB018046;;HMDB0038651;;PMHub:MS000180816,1.0,0.4087464035995978,0.5861224825197184
13,Clausanitine,C18H17NO2,CC(C)=CCc1ccc2c(c1)[nH]c1cc(O)c(C=O)cc12,NJNRUQLGFGMSTG-UHFFFAOYSA-N,PMHub:MS000100145,1.0,0.4039901947678162,0.5827931363374713
14,"N-Cyclopentylnaphtho[2,1-b]furan-2-carboxamide",C18H17NO2,O=C(NC1CCCC1)c1cc2c(ccc3ccccc32)o1,VPROQYQBNVRYST-UHFFFAOYSA-N,NIST:CASNone,1.0,0.4020303289008674,0.5814212302306072
15,"Pyrano[2,3-b]carbazol-8-ol, 2,10-dihydro-2,2,7-trimethyl-",C18H17NO2,Cc1cc2c(cc1O)[nH]c1cc3c(cc12)C=CC(C)(C)O3,RUQHCCGMEXXSBD-UHFFFAOYSA-N,PMHub:MS000221223,1.0,0.40162800789124803,0.5811396055238736
16,Cycloclausenamide,C18H17NO2,CN1C(=O)C2OC(c3ccccc3)C1C2c1ccccc1,QVGJMLNUOQHRAS-UHFFFAOYSA-N,FDB018045;;HMDB0038650;;PMHub:MS000038973,1.0,0.3996924679907307,0.5797847275935115
17,Clausine D,C18H17NO2,CC(C)=CCc1c(C=O)cc(O)c2[nH]c3ccccc3c12,PNBKXALRNLUCJB-UHFFFAOYSA-N,BloodExp:CID3035740;;PMHub:MS000162260,1.0,0.3971076845112988,0.5779753791579092
18,Pyrayafoline C,C18H17NO2,Cc1cc2c(cc1O)[nH]c1c3c(ccc12)OC(C)(C)C=C3,PIXPDQLZGFAGST-UHFFFAOYSA-N,PMHub:MS000092891,1.0,0.39694002398069633,0.5778580167864874
19,glycoborinine,C18H17NO2,Cc1cc2c(cc1O)[nH]c1ccc3c(c12)C=CC(C)(C)O3,KGHHJTRYOSFBOZ-UHFFFAOYSA-N,PMHub:MS000187719,1.0,0.39595406624799157,0.5771678463735941
20,Clauraila B,C18H17NO2,Cc1cc2c([nH]c3c(O)cccc32)c2c1OC(C)(C)C=C2,DOPPWRJNMKMWAZ-UHFFFAOYSA-N,PMHub:MS000129719,1.0,0.3944171452652701,0.576092001685689
21,3-[(4-Acetylphenyl)amino]-1-(4-methylphenyl)-2-propen-1-one,C18H17NO2,CC(=O)c1ccc(N/C=C\C(=O)c2ccc(C)cc2)cc1,RKUWYNVXLRPAMO-QXMHVHEDSA-N,NIST:CASNone,1.0,0.393292832757754,0.5753049829304278
22,CHEMBL1818851,C18H17NO2,CC1(C)CCc2c(c(C=O)cc3c2[nH]c2ccccc23)O1,JADFZXJOTMKRBS-UHFFFAOYSA-N,PMHub:MS000155536,1.0,0.38740232429987054,0.5711816270099093
23,4-Cyanophenyl 4-butylbenzoate,C18H17NO2,CCCCc1ccc(C(=O)Oc2ccc(C#N)cc2)cc1,XQRFASOUJIKXRE-UHFFFAOYSA-N,NIST:CASNone,1.0,0.3864135106737181,0.5704894574716026
24,Claulansine I,C18H17NO2,CC(C)=CCc1c(C=O)cc2c([nH]c3ccccc32)c1O,QVEMARUSFKFNJG-UHFFFAOYSA-N,PMHub:MS000143199,1.0,0.3849534107447143,0.5694673875213
25,Koenine,C18H17NO2,Cc1cc2c([nH]c3ccc(O)cc32)c2c1OC(C)(C)C=C2,VISKLVOLGCYFCW-UHFFFAOYSA-N,HMDB0030209;;PMHub:MS000037646,1.0,0.3847003231998433,0.5692902262398902
26,Murrayamine A,C18H17NO2,Cc1cc2c([nH]c3cc(O)ccc32)c2c1OC(C)(C)C=C2,RIEXGJSQJLHVLX-UHFFFAOYSA-N,FDB018268;;HMDB0038833;;PMHub:MS000079594,1.0,0.38446109341771695,0.5691227653924018
27,Heptaphylline,C18H17NO2,CC(C)=CCc1c(O)c(C=O)cc2c1[nH]c1ccccc12,ICYHRFZZQCYWNF-UHFFFAOYSA-N,HMDB0030219;;PMHub:MS000029215;;TCMSP:MOL002510,1.0,0.38309743568683824,0.5681682049807868
28,benzyl 3-(1H-indol-3-yl)propanoate,C18H17NO2,O=C(CCc1c[nH]c2ccccc12)OCc1ccccc1,FLEDMTNAZUAUSS-UHFFFAOYSA-N,PMHub:MS000078769,1.0,0.3773350121484716,0.5641345085039301
29,z-Clausenamide,C18H17NO2,CN1/C=C\c2ccccc2C(c2ccccc2)C(O)C1=O,VRSSZILNAITUII-QXMHVHEDSA-N,FDB018015;;HMDB0038621,1.0,0.3770403820591735,0.5639282674414214
30,Monaspiloindole,C18H17NO2,O=C(Cc1ccccc1)OCCc1c[nH]c2ccccc12,PIPKOTNRURWQII-UHFFFAOYSA-N,NPA010702;;PMHub:MS000050055,1.0,0.3740390946929841,0.5618273662850888
