,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,kaempferol 7-O-beta-D-glucoside-3-O-alpha-L-rhamnoside,C27H30O15,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O,MBLYALXOUBKFNE-SOABXMLTSA-N,PMN:CPD-8012,0.9999999999998087,0.9999999994093278,0.9999999995864721
1,kaempferol-3-O-beta-D-glucopyranoside-7-O-alpha-L-rhamnopyranoside,C27H30O15,C[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@H]1O,JYXSWDCPHRTYGU-RVCYDTIBSA-N,PMN:CPD1F-420;;CHEBI:68882;;FDB093558;;HMDB0304608,0.9999999999998087,0.9999999994093278,0.9999999995864721
2,kaempferol-3-rutinoside,C27H30O15,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,RTATXGUCZHCSNG-QHWHWDPRSA-N,CHEBI:69657;;FDB004523;;FDB005905;;HMDB0302426;;NANPDB:624;;TCMSP:MOL002693,0.9999999999998087,0.9729123748921963,0.98103866242448
3,kaempferol 3-rhamnoside-4'-galactoside,C27H30O15,C[C@H]1OC(Oc2c(-c3ccc(OC4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)cc3)oc3cc(O)cc(O)c3c2=O)[C@@H](O)[C@@H](O)[C@@H]1O,JLSUSEUMCJKBFW-IUFVSNRVSA-N,NANPDB:5435,0.9999999999998087,0.9505005865888005,0.9653504106121029
4,Kaempferol-3-O-glucoside-3''-rhamnoside,C27H30O15,CC1OC(OC2C(O)C(CO)OC(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)C2O)C(O)C(O)C1O,YFPYXTNSQOUHPS-UHFFFAOYSA-N,PMHub:MS000010073,0.9999999999998087,0.950349022175849,0.9652443155230368
5,Nε-trimethyllysine,C27H30O15,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(=O)c(O)c(-c5ccc(O)cc5)oc4c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,ZEJXENDZTYVXDP-CSJHBIPPSA-N,FDB093492;;HMDB0304563;;TCMSP:MOL012600,0.9999999999998087,0.9501185748106762,0.965083002367416
6,Chiirirhamnin,C27H30O15,CC1OC(Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)cc4)oc3c2)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,JWKCZROASSXZDQ-UHFFFAOYSA-N,PMHub:MS000178420,0.9999999999998087,0.9501185748106762,0.965083002367416
7,Kaempferol 3-O-glucosyl-(1->2)-rhamnoside,C27H30O15,CC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,BCNBWICEIXAVQF-UHFFFAOYSA-N,FDB020231;;HMDB0040475;;PMHub:MS000093295,0.9999999999998087,0.9482845563435687,0.9637991894404405
8,Kaempferol 3-neohesperidoside,C27H30O15,CC1OC(OC2C(Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)OC(CO)C(O)C2O)C(O)C(O)C1O,OHOBPOYHROOXEI-UHFFFAOYSA-N,BloodExp:CID5318761;;FDB016665;;HMDB0037573;;PMHub:MS000010515,0.9999999999998087,0.9482845563435687,0.9637991894404405
9,kaempferol 3-O-beta-D-glucopyranosyl-(1?3)-alpha-L-rhamnopyranoside|ternatumoside II,C27H30O15,CC1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1O,JAQAIBSNJJWIKR-UHFFFAOYSA-N,PMHub:MS000157777,0.9999999999998087,0.9461536559897347,0.9623075591927568
10,multiflorin B,C27H30O15,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,ZCSDEGFPWXFQLB-WRHRXROUSA-N,CHEBI:81208;;C17600;;TCMSP:MOL005695,0.9999999999998087,0.9428567416254371,0.9599997191377485
