,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,diosmetin,C16H12O6,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O,MBNGWHIJMBWFHU-UHFFFAOYSA-N,CHEBI:4630;;BloodExp:CID5281612;;DB11259;;FDB000861;;HMDB0029676;;C10038;;NANPDB:4566;;PMHub:MS000000019;;TCMSP:MOL002881,0.9999999999998106,0.999999999373199,0.9999999995611824
1,"4',5,7-trihydroxy-3'-methoxyflavone",C16H12O6,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,SCZVLDHREVKTSH-UHFFFAOYSA-N,CHEBI:16514;;BloodExp:CID5280666;;DB17283;;FDB002579;;FDB016516;;FDB018385;;FDB019118;;HMDB0030667;;C04293;;NANPDB:1128;;PMHub:MS000010314;;TCMSP:MOL003044,0.9999999999998106,0.9940237189591835,0.9958166032713716
2,tectorigenin,C16H12O6,COc1c(O)cc2occ(-c3ccc(O)cc3)c(=O)c2c1O,OBBCRPUNCUPUOS-UHFFFAOYSA-N,CHEBI:9429;;BloodExp:CID5281811;;FDB029978;;HMDB0042024;;C10534;;NANPDB:2124;;PMHub:MS000012041;;TCMSP:MOL003767,0.9999999999998106,0.9353657686937442,0.954756038085564
3,hispidulin,C16H12O6,COc1c(O)cc2oc(-c3ccc(O)cc3)cc(=O)c2c1O,IHFBPDAQLQOCBX-UHFFFAOYSA-N,CHEBI:75902;;BloodExp:CID5281628;;DB14008;;FDB001473;;C10058;;NANPDB:1365;;PMHub:MS000004696;;TCMSP:MOL001735,0.9999999999998106,0.9226225896023295,0.9458358127215738
4,Luteolin 5-methyl ether,C16H12O6,COc1cc(O)cc2oc(-c3ccc(O)c(O)c3)cc(=O)c12,OZPMKAZMPNDLKX-UHFFFAOYSA-N,PMHub:MS000124534,0.9999999999998106,0.9041621189898967,0.9329134832928707
5,7-O-Methylluteolin,C16H12O6,COc1cc(O)c2c(=O)cc(-c3ccc(O)c(O)c3)oc2c1,RRRSSAVLTCVNIQ-UHFFFAOYSA-N,BloodExp:CID5318214;;FDB016361;;HMDB0037339;;NANPDB:293;;PMHub:MS000114403;;TCMSP:MOL005530,0.9999999999998106,0.8953116350334586,0.9267181445233641
6,"4',5,7-Trihydroxy-2'-methoxyflavone",C16H12O6,COc1cc(O)ccc1-c1cc(=O)c2c(O)cc(O)cc2o1,XOYYLUDQRGDBQP-UHFFFAOYSA-N,PMHub:MS000165545,0.9999999999998106,0.8896009468878947,0.9227206628214695
7,"5,7,2'-Trihydroxy-6'-methoxyflavone",C16H12O6,COc1cccc(O)c1-c1cc(=O)c2c(O)cc(O)cc2o1,DXCJDOXICXPVHQ-UHFFFAOYSA-N,PMHub:MS000081168,0.9999999999998106,0.8784435097018793,0.9149104567912587
8,pratensein,C16H12O6,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1O,FPIOBTBNRZPWJW-UHFFFAOYSA-N,CHEBI:8359;;BloodExp:CID5281803;;FDB002514;;HMDB0030617;;C10520;;NANPDB:4898;;PMHub:MS000021694,0.9999999999998106,0.8623569778256999,0.903649884477933
9,scutellarein 7-methyl ether,C16H12O6,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1O,UWARRXZVZDFPQU-UHFFFAOYSA-N,PMN:CPD-15630;;NANPDB:4597;;PMHub:MS000010475,0.9999999999998106,0.859809286635584,0.9018665006448519
