,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,"(2S)-5-hydroxy-4',7-dimethoxyflavanone",C17H16O5,COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC)cc3O2)cc1,CKEXCBVNKRHAMX-HNNXBMFYSA-N,CHEBI:192816,1.0,0.9999999991271833,0.9999999993890283
1,"5,7-Dimethoxy-4'-hydroxyflavanone",C17H16O5,COc1cc(OC)c2c(c1)OC(c1ccc(O)cc1)CC2=O,REBBZOCNEVVAPX-UHFFFAOYSA-N,PMHub:MS000010343,1.0,0.9600852446123205,0.9720596712286242
2,"5,4'-Dihydroxy-7-methoxy-8-methylflavanone",C17H16O5,COc1cc(O)c2c(c1C)OC(c1ccc(O)cc1)CC2=O,SLKIIKQMXLBVTD-UHFFFAOYSA-N,PMHub:MS000078789,1.0,0.9335152973576595,0.9534607081503617
3,Tsugafolin,C17H16O5,COc1ccc(C2CC(=O)c3c(OC)cc(O)cc3O2)cc1,KFGFEKHSEPSVNO-UHFFFAOYSA-N,PMHub:MS000105952,1.0,0.9314201777514576,0.9519941244260202
4,7-O-Methylporiol,C17H16O5,COc1cc2c(c(O)c1C)C(=O)CC(c1ccc(O)cc1)O2,LNRAFJFUMJDPEP-UHFFFAOYSA-N,PMHub:MS000083497,1.0,0.9290584292993258,0.950340900509528
5,"5-Hydroxy-7,2'-dimethoxyflavone",C17H16O5,COc1cc(O)c2c(c1)OC(c1ccccc1OC)CC2=O,PVGRYICVBXLJGB-UHFFFAOYSA-N,PMHub:MS000193952,1.0,0.8941252483418983,0.9258876738393287
6,"5,7-Dihydroxy-2-(4-methoxy-phenyl)-6-methyl-chroman-4-on|5,7-dihydroxy-2-(4-methoxy-phenyl)-6-methyl-chroman-4-one|5,7-dihydroxy-6-methyl-4'-methoxydihydroflavone",C17H16O5,COc1ccc(C2CC(=O)c3c(cc(O)c(C)c3O)O2)cc1,VFZVZHLIWRGKOS-UHFFFAOYSA-N,PMHub:MS000157656,1.0,0.891649472641155,0.9241546308488084
7,"4,4'-dihydroxy-3,2'-dimethoxychalcone",C17H16O5,COc1cc(C=CC(=O)c2ccc(O)cc2OC)ccc1O,CSVMMXIRYXYBLD-UHFFFAOYSA-N,PMHub:MS000133194,1.0,0.8809060984812496,0.9166342689368747
8,"7-hydroxy-5,6-dimethoxy-2-phenyl-chroman-4-one|7-hydroxy-5,6-dimethoxyflavanone",C17H16O5,COc1c(O)cc2c(c1OC)C(=O)CC(c1ccccc1)O2,AOJJPWVAHMIAMP-UHFFFAOYSA-N,PMHub:MS000170966,1.0,0.8775998183180027,0.9143198728226019
9,"5-Hydroxy-3',4'-dimethoxyflavanone",C17H16O5,COc1ccc(C2CC(=O)c3c(O)cccc3O2)cc1OC,GREZGBHTSQIMAQ-UHFFFAOYSA-N,PMHub:MS000010459,1.0,0.8769508209813425,0.9138655746869397
10,"5,7-Dihydroxy-4'-methoxy-8-methylflavanone",C17H16O5,COc1ccc(C2CC(=O)c3c(O)cc(O)c(C)c3O2)cc1,ZUPNDQXBQBIBPZ-UHFFFAOYSA-N,FDB021241;;HMDB0041321;;PMHub:MS000104055,1.0,0.8746642794655843,0.912264995625909
