structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.3310645118623446	-48.04484354019924	C10H14O4	[M + H]+	MKPZLFSGCUYQEY	InChI=1S/C10H14O4/c1-7-6-9(12)3-2-8(11)4-5-10(13)14-7/h2-5,7-9,11-12H,6H2,1H3	Modiolide A	CC1CC(C=CC(C=CC(=O)O1)O)O	0.300000012	639693;643697;11805681;10442710;21777011;22298548;26176708;44715397;51693579;51693580;51693581;51693582;73110369;101170708;101170709;123677166	COCONUT:(CNP0127764);KNApSAcK:(39778);Natural Products:(UNPD122440 UNPD16536 UNPD60405);database;PubChem:(639693 643697 11805681 10442710 21777011 22298548 26176708 44715397 51693579 51693580 51693581 51693582 73110369 101170708 101170709 123677166);SuperNatural:(SN00033414 SN00033413 SN00033411 SN00036951 SN00036950 SN00036949 SN00033412 SN00036948 SN00375669);ZINC bio:(ZINC14594567 ZINC14594568 ZINC14594569 ZINC14594570 ZINC35458088 ZINC35458091 ZINC35458095 ZINC35458099);additional;MeSH:(639693 643697);Training Set;PubMed	68723204182
2	1	N/A	-59.402757384537054	C10H14O4	[M + H]+	SAZJFRBQDIBJEF	InChI=1S/C10H14O4/c1-7-6-9(12)8(11)4-2-3-5-10(13)14-7/h2-5,7-9,11-12H,6H2,1H3	null	CC1CC(C(C=CC=CC(=O)O1)O)O	0.5	23631883;74073445;101443905;133633876	COCONUT:(CNP0220883);Natural Products:(UNPD161150 UNPD186956);database;PubChem:(23631883 74073445 101443905 133633876);SuperNatural:(SN00274171 SN00265109);PubMed	68722655298
3	1	N/A	-84.74386018446862	C10H14O4	[M + H]+	HTBJFEKXOKTOLI	InChI=1S/C10H14O4/c1-6-2-3-7(11)10-8(14-10)4-5-9(12)13-6/h4-8,10-11H,2-3H2,1H3	null	CC1CCC(C2C(O2)C=CC(=O)O1)O	0.5	102412663;130152213;139587183	COCONUT:(CNP0102765);KNApSAcK:(48669);Natural Products:(UNPD51101);database;PubChem:(102412663 130152213 139587183);SuperNatural:(SN00392226)	68722655250
4	1	N/A	-94.74865136303175	C10H14O4	[M + H]+	HKOAILQLQLJCFO	InChI=1S/C10H14O4/c1-6-10-8(14-10)4-2-7(11)3-5-9(12)13-6/h2,4,6-8,10-11H,3,5H2,1H3	null	CC1C2C(O2)C=CC(CCC(=O)O1)O	0.100000001	24770097;118260272;122548093;124023855;130146218;131239594;131240582;135015862;132494994	COCONUT:(CNP0190855);KNApSAcK:(40378);Natural Products:(UNPD176491);database;PubChem:(24770097 118260272 122548093 124023855 130146218 131239594 131240582 135015862 132494994);SuperNatural:(SN00362109);MeSH:(24770097);PubMed	68722655318
5	1	N/A	-97.13323932297249	C10H14O4	[M + H]+	MVKKKYNXENCTKJ	InChI=1S/C10H14O4/c1-7-5-8(11)3-2-4-9(12)6-10(13)14-7/h2-3,7-8,11H,4-6H2,1H3	null	CC1CC(C=CCC(=O)CC(=O)O1)O	0.5	10012959;85092674;101635653;132594671;132594672;134855570	COCONUT:(CNP0145535);KNApSAcK:(16725);Natural Products:(UNPD166483);database;PubChem:(10012959 85092674 101635653 132594671 132594672 134855570);SuperNatural:(SN00329187)	68722655250
6	1	N/A	-100.5374742294002	C10H14O4	[M + H]+	OYHHNJLVXIIQGO	InChI=1S/C10H14O4/c1-7-2-3-8(11)4-5-9(12)6-10(13)14-7/h4-5,7,9,12H,2-3,6H2,1H3	null	CC1CCC(=O)C=CC(CC(=O)O1)O	0.0	126581;72793049;102213120;131237794;133638914	COCONUT:(CNP0172700);Natural Products:(UNPD195780);database;PubChem:(126581 72793049 102213120 131237794 133638914);SuperNatural:(SN00368038);MeSH:(72793049);PubMed	68722655302
7	1	N/A	-102.26217867469761	C10H14O4	[M + H]+	JCWPVPJYCLLPQL	InChI=1S/C10H14O4/c1-6-4-9-8(14-9)3-2-7(11)5-10(12)13-6/h2-3,6-9,11H,4-5H2,1H3	AmbotzLS-1117	CC1CC2C(O2)C=CC(CC(=O)O1)O	0.100000001	126580;6438739;10242139;10262450;20839167;24773313;24773314;24853881;55253171;92472032;96325999;101626054;131237777;133654612;134855896	COCONUT:(CNP0418091);KNApSAcK:(38622);Natural Products:(UNPD26840 UNPD120201 UNPD122357);database;PubChem:(126580 6438739 10242139 10262450 20839167 24773313 24773314 24853881 55253171 92472032 96325999 101626054 131237777 133654612 134855896);SuperNatural:(SN00326687 SN00314639 SN00376651);ZINC bio:(ZINC14958654);MeSH:(6438739 24773313);PubMed	68722663510
8	1	N/A	-107.37746516439393	C10H14O4	[M + H]+	QQFLOFUXZCJMMX	InChI=1S/C10H14O4/c11-7-5-9(13)3-1-2-4-10(14)6-8-12/h9-14H,5-8H2	null	C(CO)C(C#CC#CC(CCO)O)O	-1.29999995	101414097	COCONUT:(CNP0308698);Natural Products:(UNPD66268);database;PubChem:(101414097)	68721606658
9	1	N/A	-107.49962602823517	C10H14O4	[M + H]+	BTLWKUIXHYMYIL	InChI=1S/C10H14O4/c1-6-4-8(11)9-3-2-7(14-9)5-10(12)13-6/h2-3,6-9,11H,4-5H2,1H3	null	CC1CC(C2C=CC(O2)CC(=O)O1)O	0.100000001	10262130;131107062	COCONUT:(CNP0229219);Natural Products:(UNPD174684);database;PubChem:(10262130 131107062);SuperNatural:(SN00351251)	68722655234
10	1	N/A	-108.81729558562274	C10H14O4	[M + H]+	YRYGUSBXGHCZEK	InChI=1S/C10H14O4/c1-7-3-2-4-8(11)5-9(12)6-10(13)14-7/h2,4,7-8,11H,3,5-6H2,1H3	2H-Oxecin-2,4(3H)-dione, 5,6,9,10-tetrahydro-6-hydroxy-10-methyl-	CC1CC=CC(CC(=O)CC(=O)O1)O	0.5	11820048;71345553;134855613	COCONUT:(CNP0303128);Natural Products:(UNPD35446);database;PubChem:(11820048 71345553 134855613);SuperNatural:(SN00385099)	68722655234
