structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.3510325394734011	-117.3014937047569	C11H13NO4	[M + H]+	SDKQRNRRDYRQKY	InChI=1S/C11H13NO4/c1-12-11(13)16-9-5-3-2-4-8(9)10-14-6-7-15-10/h2-5,10H,6-7H2,1H3,(H,12,13)	Rovlinka	CNC(=O)OC1=CC=CC=C1C2OCCO2	1.26907456	23421;131668369	NORMAN:(NS00009374);COCONUT:(CNP0348093);database;PubChem:(23421 131668369);CHEBI:(82093);additional;MeSH:(23421);KEGG:(C18953);PubChem class - safety and toxic;Training Set;PubMed	68789485926
2	1	N/A	-123.2373651797311	C11H13NO4	[M + H]+	XEGGRYVFLWGFHI	InChI=1S/C11H13NO4/c1-11(2)15-8-6-4-5-7(9(8)16-11)14-10(13)12-3/h4-6H,1-3H3,(H,12,13)	Multamat	CC1(OC2=C(O1)C(=CC=C2)OC(=O)NC)C	2.05421162	2314;138396223	SuperNatural:(SN00214452);ZINC bio:(ZINC02015426);additional;HSDB:(22781-23-3);MeSH:(2314);PubMed;NORMAN:(NS00001535);COCONUT:(CNP0322832);database;PubChem:(2314 138396223);CHEBI:(34556);PubChem class - bio and metabolites;KEGG:(C14433);PubChem class - safety and toxic	68807304038
3	1	N/A	-208.88632973505153	C11H13NO4	[M + H]+	KTOBUCHVPBPHMK	InChI=1S/C11H13NO4/c1-3-15-10(13)8-6-5-7-9(12-8)11(14)16-4-2/h5-7H,3-4H2,1-2H3	Oprea1_198544	CCOC(=O)C1=NC(=CC=C1)C(=O)OCC	2.0	254510;10537097;10846856	NORMAN:(NS00025086);COCONUT:(CNP0105388);Natural Products:(UNPD44771);database;PubChem:(254510 10537097 10846856);SuperNatural:(SN00391108);ZINC bio:(ZINC00018737);PubChem class - safety and toxic;PubMed	68790034498
4	1	N/A	-212.58883354932675	C11H13NO4	[M + H]+	ZMNSRFNUONFLSP	InChI=1S/C11H13NO4/c1-14-9-4-2-3-5-10(9)15-7-8-6-12-11(13)16-8/h2-5,8H,6-7H2,1H3,(H,12,13)	Dorsilon	COC1=CC=CC=C1OCC2CNC(=O)O2	1.39999998	6257;76972535;76972536	NORMAN:(NS00017273);database;PubChem:(6257 76972535 76972536);CHEBI:(134916);ZINC bio:(ZINC00000452 ZINC02041300);MeSH:(6257);PubChem class - safety and toxic;PubMed	68786856038
5	1	N/A	-226.82956205032494	C11H13NO4	[M + H]+	FAEYXAMDOMXIJF	InChI=1S/C11H13NO4/c1-7(11(14)15)12-10(13)8-5-3-4-6-9(8)16-2/h3-7H,1-2H3,(H,12,13)(H,14,15)	2-[(2-methoxybenzoyl)amino]propanoic acid	CC(C(=O)O)NC(=O)C1=CC=CC=C1OC	1.04573333	10466151;16769443;20848030	database;PubChem class - safety and toxic;PubChem:(10466151 16769443 20848030);ZINC bio:(ZINC11888828 ZINC11888833)	68786593794
6	1	N/A	-258.46240068462123	C11H13NO4	[M + H]+	RJQXEHRFVKJLJO	InChI=1S/C11H13NO4/c1-2-3-4-11(13)16-10-7-5-9(6-8-10)12(14)15/h5-8H,2-4H2,1H3	4-Nitrophenyl valerate	CCCCC(=O)OC1=CC=C(C=C1)[N+](=O)[O-]	3.19442248	532714	MeSH:(532714);database;PubChem:(532714);PubMed	68719476806
7	1	N/A	-259.93844002305383	C11H13NO4	[M + H]+	HNYXMVDBRIIJGT	InChI=1S/C11H13NO4/c1-15-10-5-3-2-4-9(10)8-12-16-7-6-11(13)14/h2-5,8H,6-7H2,1H3,(H,13,14)	3-{[(Z)-[(2-methoxyphenyl)methylidene]amino]oxy}propanoic acid	COC1=CC=CC=C1C=NOCCC(=O)O	1.39999998	10376292;44129627;72199941;74928860	COCONUT:(CNP0232886);database;PubChem:(10376292 44129627 72199941 74928860);PubMed;PubChem class - bio and metabolites	68738351170
8	1	N/A	-262.0614357152544	C11H13NO4	[M + H]+	LIVYVINPLCASPD	InChI=1S/C11H13NO4/c1-3-15-10(13)8-6-5-7-12-9(8)11(14)16-4-2/h5-7H,3-4H2,1-2H3	diethylpyridinedicarboxylate	CCOC(=O)C1=C(N=CC=C1)C(=O)OCC	1.60000002	10889517	COCONUT:(CNP0281005);Natural Products:(UNPD152122);database;PubChem:(10889517);SuperNatural:(SN00351971);ZINC bio:(ZINC08729941)	68722663426
9	1	N/A	-264.3821388925081	C11H13NO4	[M + H]+	AFWWHZBUQWEDLS	InChI=1S/C11H13NO4/c1-3-15-10(13)8-5-6-9(12-7-8)11(14)16-4-2/h5-7H,3-4H2,1-2H3	Oprea1_549308	CCOC(=O)C1=CN=C(C=C1)C(=O)OCC	1.60000002	254728	PubChem:(254728);PubMed;database	68719476802
10	1	N/A	-269.34753132490044	C11H13NO4	[M + H]+	MUUDQLHCIAOWPR	InChI=1S/C11H13NO4/c1-3-15-10(13)8-5-6-12-9(7-8)11(14)16-4-2/h5-7H,3-4H2,1-2H3	Ambap41438-38-4	CCOC(=O)C1=CC(=NC=C1)C(=O)OCC	1.60000002	170509	NORMAN:(NS00002141);database;PubChem:(170509);additional;MeSH:(170509);PubChem class - safety and toxic;Training Set;PubMed	68787388486
11	1	N/A	-270.61066892969603	C11H13NO4	[M + H]+	TYRGLVWXHJRKMT	InChI=1S/C11H13NO4/c1-8(10(13)14)12-11(15)16-7-9-5-3-2-4-6-9/h2-6,8H,7H2,1H3,(H,12,15)(H,13,14)	Z-D-alanine	CC(C(=O)O)NC(=O)OCC1=CC=CC=C1	1.39999998	70832;95657;736104;4115530;6931347;6939016;57177323;73293653	NORMAN:(NS00023708);COCONUT:(CNP0020762);database;PubChem:(70832 95657 736104 4115530 6931347 6939016 57177323 73293653);ZINC bio:(ZINC00155678 ZINC00230485);PubChem class - bio and metabolites;MeSH:(95657 736104);PubChem class - safety and toxic;PubMed	68805730374
12	1	N/A	-271.5982729059937	C11H13NO4	[M + H]+	UTGAVWVWCKHFRU	InChI=1S/C11H13NO4/c1-6-8(10(13)15-3)5-9(7(2)12-6)11(14)16-4/h5H,1-4H3	Oprea1_364199	CC1=C(C=C(C(=N1)C)C(=O)OC)C(=O)OC	1.39999998	854175;134862735	NORMAN:(NS00028317);database;PubChem:(854175 134862735);PubMed	68719738946
13	1	N/A	-271.8211546786957	C11H13NO4	[M + H]+	PGGQCHVPWSXPSI	InChI=1S/C11H13NO4/c1-3-15-10(13)8-5-9(7-12-6-8)11(14)16-4-2/h5-7H,3-4H2,1-2H3	Oprea1_765188	CCOC(=O)C1=CC(=CN=C1)C(=O)OCC	1.29999995	78340	NORMAN:(NS00031565);database;PubChem:(78340);PubMed;ZINC bio:(ZINC00164436)	68719747138
14	1	N/A	-290.0410505254777	C11H13NO4	[M + H]+	WVUWWPZYZLFNQU	InChI=1S/C11H13NO4/c1-2-3-10(14)12-7-4-5-9(13)8(6-7)11(15)16/h4-6,13H,2-3H2,1H3,(H,12,14)(H,15,16)	N-Butyryl-5-ASA	CCCC(=O)NC1=CC(=C(C=C1)O)C(=O)O	1.41363895	24284496	PubChem:(24284496);PubMed;database	68719476802
15	1	N/A	-305.18945072140457	C11H13NO4	[M + H]+	XXBHNXCTBWSVCQ	InChI=1S/C11H13NO4/c1-7(6-10(13)14)5-9-8(11(15)16)3-2-4-12-9/h2-4,7H,5-6H2,1H3,(H,13,14)(H,15,16)	2-(4-hydroxy-2-methyl-4-oxobutyl)pyridine-3-carboxylic acid	CC(CC1=C(C=CC=N1)C(=O)O)CC(=O)O	1.0	5315304	COCONUT:(CNP0218633 CNP0274389);Natural Products:(UNPD105413);database;PubChem:(5315304);SuperNatural:(SN00250801 SN00160047)	68722655234
16	1	N/A	-308.69766025093224	C11H13NO4	[M + H]+	JORMSVKIHQJDHC	InChI=1S/C11H13NO4/c13-9-4-2-1-3-8(9)5-6-10(14)12-7-11(15)16/h1-4,13H,5-7H2,(H,12,14)(H,15,16)	null	C1=CC=C(C(=C1)CCC(=O)NCC(=O)O)O	0.699999988	43241147	PubChem:(43241147);HMDB:(94727);database	68719476746
