structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.3030926616594069	-98.81368492502683	C16H15NO4	[M + H]+	VKONXZKTIYILTI	InChI=1S/C16H15NO4/c1-20-14-9-5-11(6-10-14)15(18)17-13-7-3-12(4-8-13)16(19)21-2/h3-10H,1-2H3,(H,17,18)	Oprea1_653676	COC1=CC=C(C=C1)C(=O)NC2=CC=C(C=C2)C(=O)OC	2.78860044	678616	PubChem:(678616);PubMed;database	68719476802
2	1	N/A	-133.5174204576114	C16H15NO4	[M + H]+	JBGYEKNNKKKQKE	InChI=1S/C16H15NO4/c1-20-14-9-4-3-8-13(14)15(18)17-12-7-5-6-11(10-12)16(19)21-2/h3-10H,1-2H3,(H,17,18)	Oprea1_411071	COC1=CC=CC=C1C(=O)NC2=CC=CC(=C2)C(=O)OC	2.78860044	699403	PubChem:(699403);database	68719476738
3	1	N/A	-141.2984080181539	C16H15NO4	[M + H]+	DJNDEMVSWNRGSC	InChI=1S/C16H15NO4/c1-20-16(19)13-9-5-6-10-14(13)17-15(18)11-21-12-7-3-2-4-8-12/h2-10H,11H2,1H3,(H,17,18)	Oprea1_089619	COC(=O)C1=CC=CC=C1NC(=O)COC2=CC=CC=C2	2.72427964	809705	database;PubChem:(809705);PubMed;CHEBI:(121512)	68719476834
4	1	N/A	-151.1260460349771	C16H15NO4	[M + H]+	AWQCVJKMMJGGTR	InChI=1S/C16H15NO4/c1-20-14-9-5-6-12(10-14)16(19)21-11-15(18)17-13-7-3-2-4-8-13/h2-10H,11H2,1H3,(H,17,18)	Oprea1_274397	COC1=CC=CC(=C1)C(=O)OCC(=O)NC2=CC=CC=C2	2.5999999	1660652	PubChem:(1660652);database	68719476738
5	1	N/A	-161.1226092973175	C16H15NO4	[M + H]+	QJPNFHXHBRFPBS	InChI=1S/C16H15NO4/c1-11-6-2-5-9-14(11)21-10-15(18)17-13-8-4-3-7-12(13)16(19)20/h2-9H,10H2,1H3,(H,17,18)(H,19,20)	Oprea1_036216	CC1=CC=CC=C1OCC(=O)NC2=CC=CC=C2C(=O)O	3.20000005	761863;4204649	PubChem:(761863 4204649);database	68719476738
6	1	N/A	-175.3098627978393	C16H15NO4	[M + H]+	LENBSQBVUYZKPX	InChI=1S/C16H15NO4/c18-15(19)13-5-1-11(2-6-13)9-17-10-12-3-7-14(8-4-12)16(20)21/h1-8,17H,9-10H2,(H,18,19)(H,20,21)	4,4''-(iminodimethanediyl)dibenzoic acid	C1=CC(=CC=C1CNCC2=CC=C(C=C2)C(=O)O)C(=O)O	-0.400000006	17158223;102007229	PubChem:(17158223 102007229);database	68719476738
7	1	N/A	-186.76385107301536	C16H15NO4	[M + H]+	VFSJMHWKTYLLQM	InChI=1S/C16H15NO4/c18-15(11-21-14-4-2-1-3-5-14)17-13-8-6-12(7-9-13)10-16(19)20/h1-9H,10-11H2,(H,17,18)(H,19,20)	{4-[(phenoxyacetyl)amino]phenyl}acetic acid	C1=CC=C(C=C1)OCC(=O)NC2=CC=C(C=C2)CC(=O)O	2.4761889	309588;6952971	PubChem:(309588 6952971);database	68719476738
8	1	N/A	-202.32225390638612	C16H15NO4	[M + H]+	YYPDYJQOBSZWHX	InChI=1S/C16H15NO4/c1-10(15(18)19)11-6-8-12(9-7-11)17-14-5-3-2-4-13(14)16(20)21/h2-10,17H,1H3,(H,18,19)(H,20,21)	Araprofen	CC(C1=CC=C(C=C1)NC2=CC=CC=C2C(=O)O)C(=O)O	2.80143809	179335;76970504;76970505	PubChem:(179335 76970504 76970505);database	68719476738
9	1	N/A	-207.70824465800837	C16H15NO4	[M + H]+	DLFOKZQWYFNKCL	InChI=1S/C16H15NO4/c18-12-8-5-11(6-9-12)7-10-15(19)17-14-4-2-1-3-13(14)16(20)21/h1-6,8-9,18H,7,10H2,(H,17,19)(H,20,21)	Symcalmin 143535	C1=CC=C(C(=C1)C(=O)O)NC(=O)CCC2=CC=C(C=C2)O	2.57999396	10334118	MeSH:(10334118);database;PubChem class - safety and toxic;PubChem:(10334118);PubMed	68786585670
10	1	N/A	-233.68283044996437	C16H15NO4	[M + H]+	KUUUDPTUEOKITK	InChI=1S/C16H15NO4/c18-13-8-6-11(7-9-13)10-14(16(20)21)17-15(19)12-4-2-1-3-5-12/h1-9,14,18H,10H2,(H,17,19)(H,20,21)	Ambcb5117249	C1=CC=C(C=C1)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)O	2.25157237	2063869;151021;784806;333413;6943456;10085440;25241383;53456337;101074175	MeSH:(151021);database;PubChem:(2063869 151021 784806 333413 6943456 10085440 25241383 53456337 101074175);PubMed;CHEBI:(90091);ZINC bio:(ZINC00280909 ZINC02574744)	68719485030
